"Patient1" "Patient10" "Patient100" "Patient102" "Patient105" "Patient106" "Patient107" "Patient108" "Patient11" "Patient112" "Patient116" "Patient117" "Patient121" "Patient125" "Patient126" "Patient127" "Patient13" "Patient130" "Patient131" "Patient132" "Patient133" "Patient134" "Patient135" "Patient137" "Patient14" "Patient140" "Patient141" "Patient143" "Patient144" "Patient145" "Patient146" "Patient147" "Patient148" "Patient15" "Patient150" "Patient155" "Patient156" "Patient158" "Patient162" "Patient163" "Patient165" "Patient166" "Patient167" "Patient168" "Patient169" "Patient173" "Patient179" "Patient18" "Patient181" "Patient183" "Patient184" "Patient187" "Patient188" "Patient189" "Patient191" "Patient195" "Patient196" "Patient197" "Patient20" "Patient200" "Patient201" "Patient203" "Patient204" "Patient205" "Patient206" "Patient21" "Patient22" "Patient23" "Patient24" "Patient25" "Patient27" "Patient31" "Patient32" "Patient33" "Patient34" "Patient36" "Patient37" "Patient38" "Patient4" "Patient40" "Patient42" "Patient44" "Patient45" "Patient47" "Patient48" "Patient51" "Patient56" "Patient58" "Patient62" "Patient63" "Patient67" "Patient72" "Patient73" "Patient75" "Patient77" "Patient78" "Patient79" "Patient82" "Patient83" "Patient87" "Patient9" "Patient94" "Patient96" "Patient98" "Patient99"
"E2F5" -0.555816085380166 1.0237733187806 -0.151583121658868 -0.485848631666037 -1.62369513531574 1.26597982798356 -1.00482521796233 -0.363473186846713 -1.565547606626 1.49978654006799 -0.277209073184586 -1.30347043123774 -0.858988428828408 -0.534630524909346 -1.26437779782752 0.700662639502035 2.23638786560901 0.485972432355836 -1.65042219313177 1.27705108813669 -1.71312484914954 -0.22787056481578 -0.0470380005229039 -0.347953504081988 -2.36205623837795 -1.92178694295704 -2.17252999868405 -0.933265221452499 -1.89801314861396 -1.59407530873475 0.763221195528634 1.39718897461581 -1.04164510160734 -1.85251551460064 -1.19396857318008 1.15271471915955 0.671866077371632 2.48533776395614 -0.428845163398275 0.163042989127343 0.634937807047206 -0.709961439684947 -2.24641111020658 -0.821613134280642 -1.26875946148836 -0.458616010491127 1.48932854572933 -0.274600876709876 -0.145124119654007 -1.77292562833277 1.07949345213406 -1.76499314207518 0.102381913110994 -0.14371565125032 1.63155484990067 -0.0433156797469653 -0.505683525453742 0.742950765382462 -0.463473073036063 -0.741642463938612 0.40778708413314 1.28674293010747 1.61768115624844 2.03783187885179 1.47654263731233 -1.3639440773094 -1.72587543058064 -0.487604683174593 -0.4072726946629 -1.21477903547513 -0.879098901618503 -1.2696534534749 0.478749007658918 -1.61418462646763 -1.11765561764981 -1.25781465602132 -0.517762866438961 -0.937658590191444 -0.6532036996394 0.967963185709651 1.18279922463219 2.45063817173736 1.26963393077194 -0.320484120387351 0.312250349231071 1.39252111022883 -0.559529773665996 2.53062588898738 0.727261538080039 -1.44213899953103 -0.917061317602573 -2.42386234463273 0.000255673458670305 1.64155374690727 0.628431123019179 1.60659645154588 -1.26680055521435 -1.6598025611899 -1.23778054965454 1.09422124108909 0.911417287331588 0.694433403442829 1.45757304299469 -1.84005249370025 -1.8021632131514
"E2F6" 3.32344552971234 0.438764742257802 -1.8393256861455 -0.2812455276619 2.90850200605925 3.40228940200022 2.62347910591745 2.45968416118902 2.74370538696793 -2.99627044952888 2.22770870751983 -0.856561421353023 -2.78602234829487 -0.146054133812956 0.678642544687312 -2.72172645713903 -1.6670028468951 -0.0334622831950929 1.3193842777182 -1.77509932898775 1.23359536601424 1.13548584382836 4.13560440980415 -1.93297137489175 1.36539075617305 0.724650112988159 1.01763241930391 4.29496121447746 2.33201154573096 3.31009967435233 -1.50583236973 0.195221277855649 1.21699851885646 0.760271827921168 1.22470440441518 1.71494212817258 1.48871041076639 1.75664475932971 2.44288199357905 0.738369095940163 3.74079539746248 0.0740714392749968 -1.40914096129121 2.4948524642304 1.8897234693241 0.295606931985982 1.0500195667212 -0.627376714316199 1.35638962163804 2.54200549947847 -3.4712554463707 3.31865827069227 2.07987070167383 -0.323288405119182 -3.0600491845922 1.96611875338386 1.10815442621901 -2.05271885379713 0.416500541706238 -0.133644960223746 -0.464087805816105 -2.45298257632619 -1.34976065069988 -3.07067160458725 -0.257855211966725 0.408555248034575 -0.355607869006817 -0.684610435496045 -1.10092342492167 -0.608030400002115 1.37327899310238 1.17995720916734 2.34718477517001 1.30681722106182 2.13721895429269 2.14373694957319 2.82741264702869 3.33599481035504 1.51919738361618 1.75338782434341 -0.355124090623456 -2.82335200084446 -0.860503776151522 1.88128276526081 1.02037132825484 -1.35232929247152 0.226918760206611 -0.876351991818393 0.477066053160724 1.61327972454646 2.14037796563899 1.93376326581382 0.941557217809346 -2.18868942785904 1.80988133275653 -2.05673538051543 2.2052684674115 1.15057237196144 2.87995682460631 1.05025196333575 -1.43346232562309 -0.958952427353162 -2.76735750896336 3.4831919055206 1.68378891800416
"E2F7" -3.30409285913754 0.876200544554799 -0.998546865618961 -3.68547933913693 -0.30378269880903 0.966323536673653 0.79256474634222 0.236885536679949 -0.32400471984211 -0.498921790330895 -0.602068058163494 -3.22062086681221 -2.30591805999164 -0.243815594021345 -3.38602096513821 0.0749769102708918 2.43035972571313 -1.91666478125762 0.482956555891886 -0.0408631290902645 -0.838616758499821 -1.58909997445132 -0.557796662586495 1.68039734321567 -1.87682806497931 0.450561043700401 0.428227976111025 -1.70575003235117 -0.0767453016964383 -0.305775326921476 -1.40466501755176 0.530114647421079 -0.470669757621845 -0.518109851112922 -1.03500080178244 0.700551619737825 -2.79878489441195 1.94208581275319 -0.143403975526047 -1.39264221236411 0.40550484577238 -0.550312490220038 -3.25035815409407 -0.886530710328284 -0.397863707064051 -1.51439627701316 0.744877757578935 2.25839258596594 1.45268863972325 -1.43549738575972 0.401405481742998 -1.80872203407172 0.375625418169965 -0.0698908554748553 0.328564729777204 -0.71837442660555 -2.10372890192354 2.32190800158995 3.79677933079206 -1.70236807578503 -0.978603049698506 0.149290075033009 -2.85341473272728 0.37382799299431 1.16144629058332 -2.26935357384807 -3.07064759258798 0.373464134602505 0.382683049771243 -1.60738439564182 0.275802790550581 -4.01247311978755 1.01342683566507 -2.95123317069736 -1.88235595518398 -0.66998198441667 0.704451812524658 -2.02969432495114 -2.82431877395264 2.55679309524631 1.21524998259379 -0.31813303216305 0.559747996718283 -1.88077467184188 -1.21759529153167 3.04652249119855 -0.575874917886867 1.38801223803482 1.6516438686117 -1.22514170959001 -0.431382792533453 -1.6838565175558 -0.876765096655105 1.27710425850748 0.0616797977507245 1.21143899949266 -1.55513435018718 0.474941336461089 -1.35665408634669 0.5928250269763 1.18401100817036 2.0346937383724 -2.74691165731245 -2.90442930584827 -2.97044762199229
"EBF1" -2.76153899306902 -2.11107267472428 6.33473456758776 -1.14989720677995 -5.67557484824274 -2.69171472655295 -3.23393742234011 -5.51756634439447 -4.94063312463013 4.82447624332318 0.328221439162219 5.84316823979799 3.48319702578731 3.86920736126382 1.18482344814285 2.11111808226984 -2.83321060709831 3.20848273328867 -3.0235388831602 4.86150928990514 -2.71414204569619 -0.643555138274318 -6.45212614943963 3.38627071240335 -1.90824075702986 -3.10855685931502 -3.09871056097162 -2.85761251759694 -3.78953579453991 0.661856292179992 -2.30671553484248 -2.95172096836879 -2.1448195198348 -0.783540385597789 -2.43376770400044 -2.75966970779017 1.50664660383884 -3.32441306851312 0.120018935681625 -1.70538612257279 -3.89600600654039 -4.04323500230325 3.14087544795605 -4.09630208078932 -3.19683475219042 -1.84382097908631 -2.77490845525739 -4.40535695169113 2.25333069294481 -0.8346661378882 2.69882775405373 -2.68162002647764 -5.82835127844409 4.20182182089287 -1.59120029197217 0.0011420443547241 -4.44606137608746 -2.4516251623552 1.41983261459788 2.43663148559682 1.19997719646614 3.90840126736845 -2.0999091124332 1.65236486584656 4.11663325174017 -4.20630486327766 -1.76962032605331 -0.97993167359563 0.246592930323415 0.992253187338998 -4.01588831781463 -3.83577255600314 -3.57410659238185 3.80519172432013 2.18267449284693 -1.86965218841534 3.06116613547197 -3.70656718432699 -1.80231734654582 -6.25355740042867 -2.51865054439703 4.46885826264516 1.76404419703172 -4.63502829379719 -5.43319311712852 2.69620793923794 3.49157331122123 0.353748724618692 0.855556752495498 -5.67492832240795 -6.49219315986507 -0.208785875966545 -5.11523993119721 3.07825598671443 -1.73041159181681 5.31783560795255 5.08869801199767 -2.66747714991389 -4.25190512968778 1.10195582777314 2.07411078428549 -1.77718577716373 0.508822768135874 -0.677777567674986 0.878939424479305
"EGR1" -2.1693849527743 -1.27588428813783 1.06891854023051 -0.609227077812418 -1.49862627571001 -1.57017705259637 0.959191880407145 0.144428653130612 1.40646392329267 0.436358754624739 -2.80059036886 0.408058475832314 0.16290694254495 -1.5001789661517 0.414965090692029 0.314168935834347 -0.391566937223336 0.160987949201826 -0.991912975408081 2.27420472864343 -1.14942730649816 0.0217317352650999 -1.77994865132221 1.05579204591104 -2.28520447072474 -0.811221725443077 1.29694184494451 0.234373529334606 -0.383374430921503 0.716409493067853 -0.0910404887910557 0.295804484756668 -1.58901719524959 -2.98494043526605 -2.55091960738219 0.719582704694055 0.533915899487518 -1.05889450870713 -1.22674868669196 -1.38639266970313 -0.0881041116926945 0.0429335549584036 1.37068599001587 -0.130909757074517 -2.60442040774799 -1.28455957999618 -2.48179114147875 -1.96810607577495 -0.0285518602927025 -0.312045954631993 4.16790808321632 -1.74405202391471 -2.49409181282219 2.0831479306906 2.16133497616016 0.784970669414165 -1.38942377486725 -1.71416324556982 3.55170752850193 1.64875516627612 0.888552558405516 3.21860327204045 -0.297353559427441 1.47647792854573 0.940391035321351 -1.37876716872379 -1.01943089428355 -0.278506036283801 2.34646672488157 -1.04542746638974 -1.84593965982867 -2.25133313465699 -0.611430332091712 -1.78944856065555 -1.19869215222128 -3.61033512190025 0.868727166005528 -2.05724900207354 -0.942897678592151 -0.226975273164671 0.112008353282541 1.10068702473463 2.4087030772919 -5.44792605027585 -2.76134884684309 1.4420046605728 -0.135939268457882 0.705165012369836 0.794990388984621 -3.60238191557055 -4.12759841130703 -1.06602424002409 -0.0020730599832458 2.09801536522085 1.78736081122181 4.08839787767224 1.07023224920479 0.146798944996645 -3.25082375222469 -2.79098319554414 0.43694456287186 -1.65747336490061 -0.988308873456098 -0.133416183928551 2.94926831455839
"EGR2" -2.00390465557572 0.907425815939095 0.156241776631397 -0.587055876180029 -0.303908708663018 -0.090376591935756 -0.184485255582645 -0.689443601807898 2.81562346090204 0.635967986071045 -0.249348313272533 -2.02525777388364 -1.61297500761124 -0.511644154542083 -0.872554625085241 0.106236580660362 0.994182240879125 -1.89287749579614 0.116386395445344 0.491598502445554 -0.82147148957953 0.255102683124434 -1.34282399235123 0.430136838648352 -0.603751639560832 -1.12799050584907 -0.342873283578664 0.525187218760478 1.94324325632566 0.514759783994735 1.03226582309776 1.17130319723732 -2.25995661540516 -0.929608580299024 -0.272849448978177 1.68342459942136 0.0626013687239186 -0.58396215853693 0.366651596053068 -1.35622071167737 0.227525339029291 0.484604520346888 -0.377405804610251 0.267975887560426 -1.47734110313318 -0.838772853992591 -0.685963941779991 0.117327888049054 0.832238725099859 -0.513492386745813 1.7165856842849 -1.63868320666874 0.956181550993292 0.732283515335859 -0.603451752401068 0.258699863932812 -1.15702441088779 1.82724119295235 0.493785974614133 -1.94167269642293 1.39476783831599 -0.339249796162742 0.000480905694003814 -0.766342399364171 -0.965607509356745 1.7927351379551 -1.08184680716594 2.51311501698699 0.160398567541636 -0.463024260026231 0.215056907528861 -1.42828863339636 -1.12979557882677 -1.29433353724957 -1.82575004595921 -1.05320859813578 -1.18986518236815 -0.580116564002232 0.0464723383137214 0.0497693836832679 0.473985721159838 1.08076572473112 0.429250733812582 -1.81003112780202 -1.67185678728219 1.16433903714551 -0.340350527433497 -0.255652390275141 -0.269557883352486 -1.55615036284196 -0.434977780644759 -0.289892483075402 0.579720701885429 0.396445070892835 -0.462659176232615 1.33082164847858 -1.56486477794085 -1.59732090050517 -0.478693739798093 -0.908664553250884 -1.02420149598207 1.4925191890437 -1.22973383254685 0.953341679457873 0.0261875010879544
"EHF" -0.119717356099795 0.0300031790579648 -0.542604298821841 0.834973664348437 0.395240909094864 -1.79844482701584 -1.34726498929131 1.90660659101655 0.390198790857495 0.994256924599148 -0.579262995393881 1.01631601619353 2.04046161810513 0.190420508442375 -0.769589777829106 4.97589810911821 -2.15563912951383 0.345337351595485 -0.0743862275458856 0.88404308887359 -0.959847506362271 1.32809106891126 0.203531396042235 -0.879689280817749 -1.14082136036123 1.85262816057334 0.0155184162782304 -0.860082588516563 -0.0777626120432269 -0.220443740890157 -0.814405861671147 0.484227582688196 0.727010971728539 0.532166340588115 0.347426085225406 2.48326102266014 -0.0364166098797567 -2.32467413157663 -0.58485122971399 -2.08544437190892 1.39643544972882 -2.08255428621786 -0.233567353737697 0.87051125772117 -0.843955005835357 0.799472320964844 0.438666829978827 -1.36426679247687 1.41815149706036 1.95409818897313 -0.796222342182266 0.952961151377602 -1.83096481582828 0.732187776401237 -0.300950658871907 -2.17499967103961 2.56866208244935 1.01673538315665 0.822100527940996 -0.440882006941415 0.576094164984703 1.74823806060298 0.575539181195936 0.172129294721847 -1.11663627865731 0.605465569399943 -1.0865122756998 -2.45013728263544 0.321697999040169 -0.463812060644297 -1.72824182458299 1.73318346050137 -0.316804448128938 -1.60970349029616 -1.55178610996992 -0.056940622397578 -2.45069818801006 -0.730124109465668 -1.55862180237412 -2.32088683489561 -2.44061761105356 -0.50032911481865 1.01479530528998 -0.176112222999797 1.10557430137545 -1.15527710523929 4.15084941494763 0.0282313233996381 -0.791221557963874 -0.197506346827513 -2.4577598940476 1.03797584172312 1.24548675474383 0.806135111618452 0.754361154046451 -1.38307302890557 1.33854224751011 1.28950015872798 -1.71257638177616 -1.52581868203043 -1.10901719625367 1.95969817130415 1.31983663218157 0.820960555363606 -2.35503534683106
"ELF1" -1.54159487141082 -3.43028345471276 3.16796530079018 0.0409238325534643 -3.0573673479076 -0.819306120008194 -1.07642037499031 -2.60525819703585 0.742526461907776 2.12892644171898 -2.84690687299422 2.26982009092997 1.31172038949958 3.1090456835921 -0.835553479805852 1.24742810076816 -3.06996338646305 0.475996487952431 0.37381800849304 1.73432623890051 1.94666161588262 -1.13428199700713 -2.35586139773566 2.60128426279953 -1.88072970867406 -0.636768469703458 0.860915462901789 -3.03262136470927 -1.84728343434055 -0.144335939528309 -0.0237332303482524 -2.13843106209733 -1.38243250773579 -0.568334843162713 -0.568815215928837 -0.38053748461324 -0.842967556597322 -6.03973419640417 0.2750003476539 -4.12979292278801 -0.869167030171064 0.149350309481746 0.285001804456813 -2.05859449513515 -1.36206176168496 -0.343982805732543 -0.697869522943808 -2.22532904189096 0.577558578118984 -0.596595259535945 1.1565191053586 -1.59101970762829 -5.77863223146702 2.52946166622387 0.81732417428907 -2.207367600078 -3.4654660618017 -1.9293402203164 1.45346654155183 0.594981278621243 0.0624116417416903 2.25090217381205 -0.890717113359361 1.92914107989983 -1.24112102826416 -0.992078265292594 1.60995150078066 -0.596905258780632 -1.17479744624649 1.54428284291004 -0.871775675170047 -0.887825138160649 -1.10849639949759 0.0829505315639003 0.0321217216514406 -2.24141735315009 -0.408501215610474 0.470352616702282 -0.960587840338959 -3.7913428117717 -3.03922484975259 0.354311550975197 1.75129377719404 -1.87871400050446 -0.725069559336825 1.85813311883815 1.21207130315089 0.530229147967532 1.1135803697688 -1.99090558653054 -3.55249018084665 -0.252884203433188 -0.678320022688442 0.923550640768979 -0.782925782909869 0.604260817804033 1.88042151046457 -0.533691534623793 -3.65050719220208 -1.73905151218012 1.29728680082461 0.270020435276592 2.04030696121896 2.06833691932217 1.53763694118954
"ELF3" -0.838626484170646 0.825024059871096 -1.05345208033366 -0.244155382807865 -2.45963548576249 -2.15522759314889 -2.56025653863933 -0.937405868143937 -1.34853740649171 2.24979289890298 1.91375156006042 0.942556710124594 0.430172558394258 -3.2667212627982 0.354232739596096 5.53258805012115 -2.15094151838966 1.36426807572135 0.958029959489208 3.68445100521556 -0.0913652949828584 2.17620035450868 -1.73162888699592 -1.73243016077324 0.155506913249341 0.811252109504692 -1.91111120104484 0.793903272194587 -1.01362534021932 0.374111327553963 -1.55436591339739 1.26175593864 0.607356413002158 -1.0987277424513 -0.745087856402913 2.47203074110095 1.0005918519369 -2.75902562016155 0.374524577846774 -2.87206073506793 -1.22232643932529 -0.892688042044339 -0.10708593557096 -1.88908745363596 -0.823470182824846 -0.160446147309724 -0.462071620081612 -2.26201155775311 -0.216666843887291 1.03072831558289 -0.496912840369418 0.00769752251853297 -4.43382805173755 3.49302212732485 0.559429101772291 -2.71090297366138 -1.68823291182336 -2.31215154285334 0.668299585590768 1.63165650846631 -1.23039909340327 3.44033453743993 -0.0830411469171294 1.56958992655767 -1.63897789666171 -1.46441646493218 -0.725143051496554 -1.54906328507731 -0.552810592931993 2.24774878141396 -2.00973490638983 -0.47201724220091 -1.05946320502961 -0.700824709128504 -0.990271819372181 2.00177844481497 -0.808942316174535 -0.175430173238561 -1.42384945838686 -2.83652588089141 -2.27014878127636 -0.926674967050938 -0.0262983030121037 -3.07125866443793 -1.19712357826522 1.63315462731907 3.68890059461232 -0.978338078022645 -0.333748083423783 -2.00585406717054 -3.0677558529675 -0.298812242999534 -2.90995026458095 0.326263690282107 -0.954084899432414 0.507734589614404 -0.213746315420446 -1.48435968035711 -1.13536528425743 -2.15187564216689 -0.303452551277394 -0.404070259315688 -1.3246630253247 2.86545272615534 -0.486830949585855
"ELF5" 0.189357009199405 0.707104819098704 -0.246124010033141 -1.09243010946233 2.13453034725856 -0.664027880030901 0.857434850661627 -0.255955683290497 -0.0451334905381564 -0.483859155825548 -0.831275171353601 -0.664749676792239 0.651216131575844 0.931455574746733 -0.952251868822193 0.920635767993152 -0.211339370296635 0.0711368197820604 -0.27103909592619 2.47027694265859 0.543284505714389 -0.369265492199899 0.423317602586212 0.626796449127119 -1.78025068317312 -0.400167655301182 -0.226674817158206 -3.71090118113246 -0.364695473042024 0.20191200578504 2.16602807459572 0.957769412619012 0.00861420365385779 -1.34031630969929 0.865369302312761 0.864356173132674 -1.07617718057172 -0.380449088582297 1.16204150367624 0.454711584028589 1.18036558249793 -1.33306961866518 -2.2669892385763 -0.550699178519053 1.31626228067292 0.537701573165771 2.25610229217174 -1.15294559298852 -0.648757410589438 1.06981718763687 -1.00953206722658 -0.760337788308331 1.09231788812702 -1.88290171423884 1.22493323190859 0.81891180485281 1.4803640458594 -1.79677650682538 1.24614793412823 -0.423145207726866 -2.33537944138768 -1.27560129664289 -0.480816663118719 0.77471029803914 -2.62716517456084 0.119185508027153 -1.40712007747501 -2.37145729768409 1.18190189476055 -2.5437492363222 0.405870621552212 -1.20297040038185 -0.825766215308425 -1.47304651298441 -2.75397581633819 -1.31003567744674 -1.42160948962105 1.75401213550552 -0.392973189801779 -0.664664865943393 -0.169684641347821 0.63573313322713 0.140349021369223 0.281672627769288 -0.374966584630171 -0.659386966183944 -0.166967055321006 1.42255967029364 -0.589839376388689 -1.96745101428967 0.751309948568626 0.521117978291393 0.457391658800258 1.38804268453389 1.53204762830287 0.122882317223074 0.763206939396928 -0.697199686016496 0.535797147491273 0.883384191942118 -1.75182664532651 -0.283914381086749 0.0662629658146317 1.72973243140416 1.3768884607442
