"","B_KRAS_Subgroup_4","B_KRAS_Subgroup_7","B_KRAS_Subgroup_1_8_2_9_3_6_2_5_6_3_6_2","CAF_KRAS_Subgroup_1_3_4_2","Cancer_KRAS_Subgroup_1","Cancer_KRAS_Subgroup_4","Cancer_KRAS_Subgroup_2_3","CD4_KRAS_Subgroup_3","CD4_KRAS_Subgroup_5","CD4_KRAS_Subgroup_8","CD4_KRAS_Subgroup_9","CD4_KRAS_Subgroup_13","CD4_KRAS_Subgroup_1_11_2_10_17","CD4_KRAS_Subgroup_4_15_7","CD4_KRAS_Subgroup_6_16","CD4_KRAS_Subgroup_12_14","CD8_KRAS_Subgroup_4","CD8_KRAS_Subgroup_5","CD8_KRAS_Subgroup_6","CD8_KRAS_Subgroup_8","CD8_KRAS_Subgroup_9","CD8_KRAS_Subgroup_10","CD8_KRAS_Subgroup_12","CD8_KRAS_Subgroup_1_2_7","CD8_KRAS_Subgroup_3_11","M0_KRAS_Subgroup_1","M0_KRAS_Subgroup_2","M0_KRAS_Subgroup_3_4","M1_KRAS_Subgroup_2","M1_KRAS_Subgroup_3","M1_KRAS_Subgroup_1_6_7","M1_KRAS_Subgroup_4_5","M2_KRAS_Subgroup_2","M2_KRAS_Subgroup_3","M2_KRAS_Subgroup_4","M2_KRAS_Subgroup_1_5","Mono_KRAS_Subgroup_5","Mono_KRAS_Subgroup_6","Mono_KRAS_Subgroup_7","Mono_KRAS_Subgroup_8","Mono_KRAS_Subgroup_9","Mono_KRAS_Subgroup_1_2","Mono_KRAS_Subgroup_3_4","Neutrophils_KRAS_Subgroup_1_4_2_4_3","NK_KRAS_Subgroup_3","NK_KRAS_Subgroup_7","NK_KRAS_Subgroup_9","NK_KRAS_Subgroup_12","NK_KRAS_Subgroup_6_14","NK_KRAS_Subgroup_11_17","NK_KRAS_Subgroup_1_13_15_16_2_8_15","NK_KRAS_Subgroup_4_10_5_10","Dendritic_KRAS_Subgroup_2","Dendritic_KRAS_Subgroup_3","Dendritic_KRAS_Subgroup_4","Dendritic_KRAS_Subgroup_5","Dendritic_KRAS_Subgroup_8","Dendritic_KRAS_Subgroup_1_9","Dendritic_KRAS_Subgroup_6_7","Endothelial_KRAS_Subgroup_1_4_3_2_4","Macrophages_KRAS_Subgroup_1_4_3_2"
"R3388_YZ_34",0.728474747894399,-0.00092168465108378,0.142961300737484,0.426530608769389,0.878324467743058,0.196256871972638,0.495800302361183,0.0264813396662316,0.38839954715855,0.0990637304479494,0.00370241809406977,0.0638901800291987,0.0663992665550789,-0.00236781776848102,0.00233601664909215,0.263292011665076,0.00240538805366838,-0.0012936862430662,0.0205239491001403,0.00482522943206622,0.042331265933981,0.0198363396346439,0.0212126851041486,0.00966174685626876,0.00140920909660246,0.00249531120832087,0.0058773569687583,0.0384622745894309,-0.000367455067363183,0.0699441643099331,0.268295991441832,0.0362994052843986,0.000144113978510049,0.105143046841106,0.0667982569641882,0.0770188992572671,0.0954180456976283,0.0139285747569767,-0.0273024954193063,0.00979618347406775,0.28077500062032,0.0682668882387468,0.120162010069881,0.0791261226878849,0.214581467636892,0.00876373476798387,0.00270603803857256,0.172754411466134,0.0425092730161782,0.0981415916657557,0.0155221274449069,0.0473969874458791,-0.00105533241142014,0.0506015845373821,0.0864340943999869,0.114527289080506,0.103055804708634,0.00312994139765697,0.0871750896430118,0.112869590735901,0.198797932300846
"R3388_YZ_35",0.747957474802895,-0.00092168465108378,0.130255749964448,0.428034155536496,0.718599692120441,0.184987841202968,0.487441095962932,0.0536676142649441,0.495880399660366,0.101846866402362,0.00171921125733606,0.0634095170871717,0.138939710906946,-0.00236781776848102,0.00343723677034599,0.320378679354927,0.00240538805366838,-0.00381233395546223,0.0189592149760367,0.0158817663545004,0.0374691018664164,0.0797552652747372,0.032491835757445,0.0257740029017166,0.00408116606032933,0.00286695683843782,0.0058773569687583,0.0670375730813184,0.0028368465160639,0.0858753415501597,0.303497301386254,0.110670024828265,0.000144113978510049,0.101701409747104,-0.000824655626904222,-0.016340494094037,-0.00398079005045484,0.0365356147855641,0.0405303755366597,0.0141431193395681,0.199664069866063,0.0837872377429385,0.145994267572182,0.033353435034835,-0.0445024597243367,0.000230012841396701,0.00270603803857256,0.114831980345348,0.0557379541303486,0.107424848117761,0.0142223295993074,0.0763282744380806,-0.00105533241142014,0.0111309466525232,-0.0182189084006328,0.0485512445955883,0.0673316116580629,0.00312994139765697,0.140573350858486,0.107901559785305,0.072550730622616
"R3388_YZ_36",0.695082787196481,-0.00092168465108378,0.0622583417754997,0.562800746496102,0.973176627027929,0.203023284813136,0.561572107289365,0.0495880886916978,0.322271976826525,0.0133117933774749,0.0127012563597996,0.08607816347796,0.0394155808520647,-0.00236781776848102,0.00233601664909215,0.439922368659182,0.00240538805366838,0.00711897655667257,0.0139732881788667,0.0815021461587039,0.107888901657395,-0.0213753296811658,0.00691381780598911,0.0101478794103083,0.00140920909660246,0.00437910354571446,0.0058773569687583,0.100248638249681,-0.000367455067363183,0.0760012021271426,0.34761638823108,0.0255909512372264,0.000144113978510049,0.107557196092381,0.0510229205165207,-0.0196435691848132,0.0760239571530149,0.0515980065542815,0.00451172150457646,0.00979618347406775,0.164052498250304,0.0602252453978931,0.211058959236399,0.0514232957007551,0.159321445070639,0.0062560644176399,0.00982140246169075,0.178062833631749,0.0600159384318865,-0.0260797744590636,0.0176059688416876,0.109475406460992,-0.00105533241142014,0.0322392393727921,0.0017360708247997,0.0577995048394635,0.00983954767383544,0.00312994139765697,0.0685246778752144,0.147814460488814,0.0627841370210287
"R3388_YZ_37",0.760182201185936,-0.00092168465108378,0.0441254587301728,0.547184924168266,0.903885896433939,0.203941511788735,0.489776069379229,0.0264813396662316,0.181871634345195,0.0385288380386634,0.0131641566516018,0.0634095170871717,0.0557623276642703,-0.00236781776848102,0.00314961564499943,0.0535410571802471,0.00240538805366838,-0.00381233395546223,0.0146282032743275,0.009468858799771,0.0297979075409103,0.019080473203499,0.0175624880480047,0.011111661407453,0.00140920909660246,0.0261490027231455,0.0058773569687583,0.349236549951644,0.000938270207404432,0.124549443074039,0.517076540989198,-0.00402438084163746,0.000144113978510049,0.10132045516086,0.166898944315359,0.060797326889459,-0.0208514974556601,0.0114628235554317,0.0180941754841095,0.00979618347406775,0.1324025311727,0.0917792303320092,0.215116385694823,0.0622630489963574,0.00142004589558148,-0.000816341145027589,0.00270603803857256,0.133398262764441,0.046379081575336,0.00182776597341263,0.0140993623550895,0.0811393384310865,-0.00105533241142014,0.0145265036242524,-0.0046485137708334,0.110767294181085,0.00983954767383544,0.0148556706666949,0.147713041328153,0.0340134752453596,0.201158948175744
"R3388_YZ_38",0.798337206047476,-0.00035599800336257,0.155925169088926,0.397081179976017,0.818187890057592,0.201991374164437,0.433675606972946,0.0264813396662316,0.371766021015825,0.120821107308394,0.00171921125733606,0.0634095170871717,0.0929560441532799,-0.00236781776848102,0.00543497624870049,0.357916989031116,0.00240538805366838,0.0237710078738936,0.0192481837115727,0.0102022771007945,0.057304041708323,0.0424934572185161,0.0240884055856173,0.0128729628570916,0.00900351838244514,-0.00329281559297237,0.0058773569687583,0.0884999363937076,0.0082403585540995,0.0917066660943998,0.297627391296683,0.131660591973126,0.000144113978510049,0.0898351090499847,0.0586434821938367,0.022104600457339,0.017899389446584,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.194739410485946,0.0880035876977541,0.122037936161485,0.0392402039489608,0.0302455449414502,-0.000816341145027589,0.00270603803857256,0.0839051127101225,0.0615625153179868,-0.0150464026611657,0.0131241049491278,0.0496951732404408,-0.00105533241142014,0.0276846755748719,-0.0194933824543531,0.24617016320535,0.0830300536242727,0.0421001694553982,0.194574150731847,0.0501821939885078,0.171412339634426
"R3388_YZ_39",0.76297297539255,-0.00092168465108378,0.130367791184769,0.455156318650525,0.828319071226466,0.24454501351611,0.460905690679173,0.0264813396662316,0.391426188059609,0.158095907026893,0.00823244276904968,0.0634095170871717,0.0758733020467886,-0.00228039595163304,0.00233601664909215,0.269775975777002,0.00240538805366838,-0.00381233395546223,0.020470396356666,0.0219624982493157,0.0646805924364306,0.0402941297546838,0.0141062825281645,0.00861417526769613,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0247845893495315,0.00335563874692462,0.0840172484914144,0.282509198376284,0.0894881782909744,0.000144113978510049,0.107112983936757,0.0721713707850187,0.0854950002359924,0.0296932854511848,0.0309994342368501,-0.00115059445100049,0.00979618347406775,0.276224633613412,0.0892922477632811,0.152187195990666,0.0598094521245366,0.0782614644725076,0.018344361320545,0.00270603803857256,0.130951896028131,0.0325970101154319,0.0260113618176571,0.0136765373501998,0.0672125957805808,-0.00105533241142014,0.0410184266927352,-0.0058456880965212,0.116552236045991,0.0222696535417286,0.0102833715298427,0.136739897944074,0.0984614072339392,0.132580877630745
"R3388_YZ_40",0.766105424497293,0.026320386189431,0.22638771788444,0.324950511848076,0.836310453846046,0.767752732638988,0.483181228292952,0.0264813396662316,0.273302660433581,0.0742093748779934,0.0293951571613469,0.0634095170871717,0.0965990647866608,-0.00236781776848102,0.00787730226486232,-0.0796643989203997,0.00240538805366838,0.0300508661222191,0.0237050161652753,0.0175877588236281,0.1009207729424,0.000358037417906688,0.00691381780598911,0.0134143910198219,0.00308458025956871,-0.00329281559297237,0.0058773569687583,0.137301490517841,0.0126279038878584,0.0732717638720471,0.295017812629336,0.0636742063056005,0.000144113978510049,0.0641356023162045,0.0362044626963868,-0.0130799440403353,0.000778036550411904,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.104008195077992,0.0601115271002776,0.13697784770631,0.0283908883247308,0.0373001068561555,-0.000816341145027589,0.00270603803857256,0.0571175278152247,0.121226132041132,0.0477099640099785,0.0136089554369166,0.0377242600316761,-0.00105533241142014,0.0241536013775063,0.0402044175564714,0.120466932024169,0.0149643957846918,0.00528957366736501,0.145415413358366,0.0109960263951402,0.249604101406029
"R3388_YZ_41",0.885308844227885,-0.000308642934666345,0.213660991348846,0.401681497683426,0.738553400787425,0.199444283001514,0.40226974804674,0.0264813396662316,0.356620089801229,0.198101684712745,0.00171921125733606,0.0634095170871717,0.0846550791218216,-0.00236781776848102,0.0027872120466174,0.391265582992565,0.00240538805366838,0.0182906204976526,0.0099278166379958,0.0177984889536698,0.0405308896033066,0.0667299532037402,0.0147042167136403,0.0160730514607297,0.00861484344225114,-0.00329281559297237,0.0058773569687583,0.0203058256859654,0.00406119820842596,0.0929807155943122,0.191974422828,0.0167059546953075,0.000158226758222307,0.121481140351071,0.0146616673472979,0.00390538598737279,0.0718483522595858,0.0272936708667192,-0.0273024954193063,0.00979618347406775,0.206652479379006,0.0776200350286545,0.126520040400885,0.0639702123402805,-0.0392178307704681,0.0114289684035336,0.00270603803857256,0.123697266281996,0.0224274566101097,-0.00241163005796217,0.015193746331205,0.0604133946900194,-0.00105533241142014,0.0373311957236726,-0.0044025238144539,0.161422881869119,0.0421476798645381,0.0304314006330616,0.123925917519539,0.0757496254178343,0.124863915168032
"R3388_YZ_42",0.761080559520684,-0.00092168465108378,0.0831371723210091,0.493005693227022,0.92141210119678,0.410241101068279,0.492056573589503,0.059293969197213,0.428453337911426,-0.0606885867569709,0.00171921125733606,0.0634095170871717,0.0503615266205351,-0.00236781776848102,0.00233601664909215,0.177844266395776,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.0516904586925172,0.106531400989812,0.01788391657315,0.00691381780598911,0.00801505568934225,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.050182536349062,0.00469561040687492,0.0739457559484722,0.231720947249856,0.0437749926522292,0.000144113978510049,0.11313815625838,0.0752754538472552,0.0779040337381547,0.0261393079369959,0.0897355326809153,-0.0273024954193063,0.00979618347406775,0.167567223408753,0.057326089471926,0.182757815294435,0.0427877346048825,0.115542027349838,0.0381666001534726,0.0193973001855832,0.19102913470144,0.0239601176832789,0.0450335710859262,0.0154266063601998,0.111712779015239,-0.00105533241142014,0.0426877303989469,-0.0050103384577748,0.135776432297947,0.0822736125361959,0.00886966525938817,0.137518274937657,0.125711927770377,0.0903732626999307
"R3388_YZ_43",0.762751982716597,-0.00092168465108378,0.085366099581647,0.523897090395699,0.883324133490146,0.229396191767566,0.47577929200676,0.0264813396662316,0.260094390674065,0.00651875402065608,0.00171921125733606,0.0634095170871717,0.0516170609268139,-0.000425327041532342,0.00233601664909215,0.170105079321376,0.00240538805366838,-0.00381233395546223,-0.000183980770862137,0.0500695154509101,0.0723298198858138,0.0240211307739163,0.00691381780598911,0.00867144146236341,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.159906218646498,0.00347324933758714,0.0771992624350435,0.472269312091674,0.0019676906991269,0.000162109438554848,0.111150176136755,0.157494155688324,0.00747041836806476,0.0335093350002368,0.0893575242979152,-0.0273024954193063,0.00979618347406775,0.326574441929744,0.0877988542876756,0.203306491749108,0.0553844971808561,0.0821141314067466,-0.000816341145027589,0.00270603803857256,0.0621568588212728,0.0597274853564414,-0.0253797563177076,0.0132722842575949,0.0837730412354434,-0.00105533241142014,0.0394896939854407,0.0161520148078734,0.107996019433544,0.00983954767383544,0.0153991032880295,0.108096239433257,0.0942453952664851,0.138051629338995
"R3388_YZ_44",0.779806262340454,0.00450716054029032,0.108448832014664,0.420938270990842,0.895074154203216,0.523854842538703,0.485908311643888,0.0264813396662316,0.175944708788064,0.00452572908390478,0.00476201515708934,0.0634095170871717,0.0580116463741268,-0.00236781776848102,0.00233601664909215,-0.00369113146819773,0.00240538805366838,0.0353345561495648,0.031104712520456,0.0137226489241829,0.0913210541849819,0.00305815923338308,0.0123066127957293,0.00887389442212745,0.00776921246899371,-0.00329281559297237,0.0058773569687583,0.139693426865581,0.0097901228301055,0.0969218032221389,0.406063588545143,0.14640089864096,0.000144113978510049,0.108385769929802,0.108527574374582,0.0131803091942286,0.057534317496148,0.0194561288160796,-0.0273024954193063,0.00979618347406775,0.149505596601245,0.0866369446847488,0.145082321100073,0.0196331309500807,0.108356053803195,-0.000816341145027589,0.00270603803857256,0.261788369772141,0.039959854550689,0.022225073715078,0.0144913340514946,0.0580382278404366,-0.00105533241142014,0.0111309466525232,0.0297920009979448,-0.000603492572422348,0.0681153097129965,0.00312994139765697,0.189950090321864,0.00070312325757144,0.316406920013087
"R3388_YZ_47",0.710409239878642,-0.00092168465108378,0.0847234566507562,0.560900524038485,0.928369841518149,0.320034887614544,0.457223679216455,0.0264813396662316,0.423767149858576,0.0216716391550744,0.00346714794479528,0.0707257415512518,0.055853835681733,0.0019908705027216,0.00233601664909215,0.169473017634858,0.00240538805366838,-0.00381233395546223,-0.00397052228249379,0.0701024110042763,0.0886465281362679,-0.012208294468199,0.00691381780598911,0.00865043799767458,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0369665979456549,0.0107899614193185,0.088666236732297,0.322808014894588,0.0408159087215679,0.000221200922071199,0.127029267364798,0.0989776528333402,0.0281673977885062,0.102303855606458,0.0932229298890225,-0.0273024954193063,0.00979618347406775,0.155537462440614,0.0561602305714414,0.187839842618373,0.0210098472092933,0.186011018865346,0.025658489140664,0.0171735807648909,0.244978755123127,0.0237448326122361,0.116010741852647,0.0185716142891355,0.0963502399727646,-0.00105533241142014,0.020307417190661,0.0258704483638792,0.0717805004380451,0.0298731343611999,0.0256818226439716,0.0853283676345234,0.0802112447593305,0.106762784479104
"R3388_YZ_49",0.763040441412151,-0.000841461747070155,0.122378523417521,0.363791046072127,0.862278208687969,0.268355553249636,0.473442034715332,0.0341574254101096,0.397072109312435,0.257987602435553,0.00171921125733606,0.0634095170871717,0.0920436810711814,-0.00236781776848102,0.00233601664909215,0.132548560989643,0.00240538805366838,0.0146534491459818,0.0256188491540466,0.0219291488471741,0.0614990705663429,0.0685955465490591,0.0265402764261784,0.0256713274783942,0.00715234722123099,-0.00329281559297237,0.0058773569687583,0.0100561644622935,0.00515084725018497,0.0774368929089937,0.24506271085015,0.094353795728843,0.000144113978510049,0.105553536393235,0.0511023002287847,0.0860248537162855,0.053948368145529,0.0296994941437449,0.00706640993858976,0.00979618347406775,0.153480465077436,0.073263713553009,0.140986643830575,0.0610901697816068,0.0314867810859559,0.00301226986377731,0.00270603803857256,0.206905711293237,0.0826861953953167,0.167440573300916,0.014629146168663,0.0735196051778905,-0.00105533241142014,0.0552764201499347,-0.0011620521203889,0.149559496270704,0.00983954767383544,0.00312994139765697,0.16028243940322,0.138472611601122,0.146876212567508
"R3388_YZ_50",0.771605725851167,-0.00092168465108378,0.180661826066978,0.302324241841082,0.773020223082514,0.198735942243047,0.451718489611331,0.0264813396662316,0.389545153999026,0.11280031920753,0.00171921125733606,0.0634095170871717,0.150401154664085,0.010706248341375,0.00233601664909215,0.402196985768946,0.00240538805366838,-0.00381233395546223,0.0196006463708577,0.0137025375280645,0.0343768371292556,0.0349460838785084,0.00691381780598911,0.00974025589314585,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.0420580095291728,0.0135387314612359,0.0816841087271638,0.180074994166756,0.0488570486990711,0.000148521575777623,0.104803743804711,0.0725241998489742,0.0899026412324933,0.074176783622002,0.0620604277523077,-0.0221491031162384,0.0121384872027443,0.286160763427863,0.0874092408647015,0.104182491887761,0.0463133905728868,0.0315143878746604,-0.000816341145027589,0.00270603803857256,0.139944478750991,0.0580037484598615,0.0552815468513263,0.0134511067959456,0.0485982566436417,0.0354004412341884,0.0732396499508121,0.0230553036512262,0.137992931753856,0.0406738887660614,0.0165992399012236,0.137115391840488,0.0855234530381316,0.204797414960349
"R3388_YZ_51",0.626036010250226,-0.00092168465108378,0.132628702138838,0.310457132335947,0.889048158248333,0.667374776027949,0.451210327565213,0.0264813396662316,0.305505327051477,0.0339001198546254,0.0309361290907374,0.0634095170871717,0.0667123378214944,-0.00236781776848102,0.00233601664909215,-0.072072458544951,0.00240538805366838,-0.00381233395546223,0.0307858572514862,0.0167456238715233,0.0955674812869239,0.0146144429504408,0.025122570987079,0.011292211352688,0.00140920909660246,0.00159582994568811,0.0058773569687583,0.0410093407736178,-0.000367455067363183,0.0849461994681393,0.28474327762744,0.0977352402816179,0.000144113978510049,0.098952761929349,0.0748799102134202,0.0406074053785104,0.0611202575959764,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.188522840153322,0.0971639706890899,0.132747603210862,0.0658386218348348,0.271142045253566,-0.000816341145027589,0.00270603803857256,0.132528932442159,0.091337028437848,0.0168617817259527,0.0145787213664035,0.0609079636977739,-0.000305744246841123,0.048289809885496,0.0655106630174869,0.0761791723603274,0.0920143446388334,0.00312994139765697,0.173791548405653,0.108581254924181,0.270181020900813
"R3388_YZ_52",0.838363077003179,9.60628217486647e-05,0.0912119889916094,0.494667733773032,0.891442386841708,0.1875119965677,0.476036597130886,0.0264813396662316,0.287009339850691,0.00259288338101848,0.00171921125733606,0.0634095170871717,0.0484734599836468,-0.00236781776848102,0.00233601664909215,-0.0182480964283894,0.00240538805366838,-0.00081825088940715,0.0283915539156163,0.00899057300992378,0.0322943249876781,0.0271587316550168,0.0178796010345676,0.00976828845664752,0.00140920909660246,0.014523399929727,0.0058773569687583,0.157617639814616,-0.000367455067363183,0.0867098906158285,0.512522849843362,0.00355835880744722,0.000144113978510049,0.118834173898373,0.0937736346506877,0.0717955527695798,0.0581276330474589,0.139373587476849,-0.0199803828062415,0.00979618347406775,0.240677900350825,0.0973587430145706,0.162635102259084,0.0587583897508475,-0.0300011887530791,-0.000816341145027589,0.00270603803857256,0.103498456562746,0.0513613262111359,0.0168470101001766,0.015716772271549,0.06199309499426,0.00864456689498045,0.0134119994091079,0.0320347962829843,0.0888855511377375,0.00983954767383544,0.00312994139765697,0.0787150179070085,0.0406221404218147,0.257921525734413
"R3388_YZ_54",0.827383797860974,0.00244829442663248,0.136142776564119,0.560339915757659,0.866875263372886,0.188929504049016,0.484310236653695,0.0264813396662316,0.37201413823363,0.0692923864290864,0.0434599529120308,0.0634095170871717,0.0894721166688371,-0.00236781776848102,0.0180771496634391,0.191760130497683,0.00240538805366838,-0.00381233395546223,0.0125602017882394,0.0232333314297487,0.0567755971555377,0.0291392395097616,0.0117568179345227,0.0157276302791233,0.00140920909660246,0.00228846128472542,0.0058773569687583,0.101911004336456,-0.000367455067363183,0.105549475438917,0.395219172390683,0.0140940618377863,0.000144113978510049,0.103152431586015,0.0253025675842646,0.0375893274182623,0.00413154162144434,0.0146170272270017,-0.0273024954193063,0.00979618347406775,0.260198555735541,0.0580252120342327,0.166196789346542,0.0235204531468667,0.00907803084537018,-0.000816341145027589,0.00270603803857256,0.104625364859855,0.0680528741996766,0.038570735494947,0.0131283000729121,0.0794296273356053,-0.00105533241142014,0.0442740183443896,-0.0194933824543531,0.1239068926163,0.0126578294130752,0.00312994139765697,0.124069186037843,0.0328564640380598,0.0772777231456996
"R3388_YZ_55",0.692048963573668,0.0137874149528422,0.0949942603730727,0.507589467886977,0.894415500747307,0.499021201143847,0.518296138537778,0.0264813396662316,0.288659016593495,0.147356382166392,0.00171921125733606,0.0634095170871717,0.124274919153705,-0.00236781776848102,0.00233601664909215,0.054902431105455,0.00240538805366838,0.039476216103698,0.0203289420281854,0.0289902004067942,0.112753457283283,0.0104657175247015,0.00691381780598911,0.0095614157037958,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.260334257303278,0.0184856496223413,0.102535147508264,0.440065035456376,0.0710512403434024,0.000144113978510049,0.0891317755508365,0.0239701703361017,-0.0241435658204024,0.00301777816942104,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.0696567982949495,0.0729349461224381,0.153845905368926,0.0231362593643771,0.116629722920939,-0.000816341145027589,0.00270603803857256,0.0626461654143183,0.134848590818529,-0.0191350394291315,0.0204618506599455,0.0916742400711941,-0.00105533241142014,0.0111309466525232,0.0168150688578134,0.00171044349298041,0.125028769350252,0.00607016737216834,0.0962505716173149,0.000491488312072304,0.17560941888379
"R3388_YZ_57",0.502838831892208,-0.00092168465108378,0.0942479984628794,0.495589956969882,0.916945542412951,0.206130132040864,0.486609227846023,0.0264813396662316,0.317254894527521,-0.0297839269569696,0.0249220845891494,0.0832344824625114,0.0283797571087042,-0.00236781776848102,0.00309470965363287,0.0311099741461861,0.00240538805366838,-0.00381233395546223,0.0267711064501142,0.00820305354761604,0.0823970274657581,0.0122564707308886,0.00691381780598911,0.00799659922113745,0.00140920909660246,0.00834912210017681,0.0058773569687583,0.197283318110042,-0.000367455067363183,0.121842530884641,0.472609686184621,0.0448241619794184,0.000154339452967269,0.097858689294355,0.0905198323745847,0.0495167545590021,0.0656612795622843,0.0114628235554317,0.0680096482709633,0.00979618347406775,0.245350322206747,0.067966183571772,0.272196545519534,0.0878428231517606,0.212118744377772,-0.000816341145027589,0.00270603803857256,0.16414172184689,0.0817297366593444,-0.0292197071816757,0.0227368516022264,0.0662247460466541,-0.000266282162774427,0.0475655214941098,0.0181255160538385,0.0326182879862002,0.00983954767383544,0.00312994139765697,0.0697264376178126,0.121761857110109,0.195655639835701
"R3388_YZ_58",0.696524231827139,-0.00092168465108378,0.115776606921362,0.536520999897079,0.896073498222645,0.355438631350454,0.495640070039832,0.0264813396662316,0.234241572913104,0.00323058401782658,0.0431452796170494,0.102127289365023,0.043332261048858,-0.00236781776848102,0.00233601664909215,0.0204032429327341,0.00240538805366838,-0.00381233395546223,0.025742908604035,0.0111392559937801,0.151266036178518,-0.0142145370000988,0.0195547509389139,0.0118261801827498,0.00140920909660246,-0.00329281559297237,0.0058773569687583,0.093433437559734,0.00322521848469064,0.0804150193247367,0.300160911129805,0.0413727062354031,0.000144113978510049,0.109201822107326,0.0263839843473996,0.0337920025394289,0.0714985847189763,0.0114628235554317,-0.0273024954193063,0.00979618347406775,0.145881434718446,0.0614639068339281,0.162732077950272,0.0573608974529227,0.149271465210595,0.0112387595971748,0.00270603803857256,0.112402703745764,0.0547945618480189,0.0684376407528845,0.0180921153449772,0.0711715955672306,0.000646869320720047,0.0262086034075581,0.0819985755744909,0.071756566121269,0.165927685197064,0.0358357889238383,0.109984973865698,0.0398134283157314,0.190525453944784
"R3388_YZ_60",0.856145097742319,-0.00092168465108378,0.158199488108169,0.377884751971617,0.815948007163888,0.195208587448967,0.396218884932761,0.0264813396662316,0.346755444045587,-0.0549701765606345,0.0354895140575325,0.0634095170871717,0.0809790906547561,0.0465720945022277,0.0061558386070877,0.132514374764054,0.00240538805366838,-0.00381233395546223,-0.0080195354271081,0.0210983161170734,0.0389261680641477,0.0443445910586722,0.0249255535571172,0.00849460190432946,0.00595797407302968,-0.00329281559297237,0.0058773569687583,0.0739028792082167,0.0051293287720397,0.099841152684558,0.22724979135005,0.0347200748833112,0.000144113978510049,0.130493925492323,0.0338672752878885,-0.0149438344608171,0.0208981777521364,0.0114628235554317,0.188064858064381,0.00979618347406775,0.284472536147846,0.0598950123558203,0.155146404813054,0.100910915437979,0.0235691720342689,0.0133277876064263,0.00270603803857256,0.127942807095555,0.059033852369041,0.227033822658703,0.0294578746881408,0.100703164121816,-0.00105533241142014,0.0333094011443345,0.0473798507644866,0.0634521925024608,0.00983954767383544,0.0171990651552015,0.141163338750677,0.0989729406674438,0.114591235640456
"R3388_YZ_61",0.746140811960909,-0.00092168465108378,0.0577590878897637,0.701962300227349,0.942612867584658,0.203839315843233,0.477172150631503,0.0264813396662316,0.286963207166702,0.0546957203060034,0.0181204516082089,0.0634095170871717,0.0346337568286547,-0.00236781776848102,0.00233601664909215,0.0384965111876701,0.00240538805366838,0.00898530855580167,0.0252923801047448,0.0134858287552602,0.0468006262438785,0.0252051489082334,0.00691381780598911,0.0110599293130059,0.00147181972130344,0.0169544358591991,0.0058773569687583,0.124516965931403,-0.000367455067363183,0.0964546075673528,0.456479187558345,0.00965192902552331,0.000144113978510049,0.129006193835546,0.105485225395957,0.0365413123588256,0.100684124733533,0.0812117980536198,-0.0273024954193063,0.00979618347406775,0.238422733444615,0.077881335015131,0.198633193324146,0.0316040117719897,0.1177476779603,-0.000816341145027589,0.00270603803857256,0.134248890918299,0.0472154597691138,0.0498605264202254,0.0166512903765372,0.0959213226607639,-0.00033992861385446,0.0241118500908474,0.0353393000479865,0.0863828181162648,0.0896955375733304,0.00663921623307434,0.0790778569152596,0.011352670118792,0.110037157475445
"R3388_YZ_62",0.712061798779603,-0.00092168465108378,0.0929663483575442,0.418050628379127,0.856098480816506,0.193239097983212,0.35423904591299,0.0264813396662316,0.257766309529823,-0.0116303944093866,0.00171921125733606,0.0634095170871717,0.0446809910783205,0.00909575823796457,0.00233601664909215,-0.0115693284301163,0.00240538805366838,-0.00381233395546223,-0.00594109128472733,0.0760223664069962,0.030324605699884,0.0323402831622567,0.00924523466618608,0.011456278746319,0.00140920909660246,-0.00297578616865986,0.0058773569687583,0.0622975495984059,0.000947154221053855,0.1008115202809,0.327828981633091,0.0179318346837707,0.000396170786484621,0.136965389140744,0.0638437892453712,0.0420664917480469,0.184107210643542,0.141557857113259,0.177458806872744,0.102076059630171,0.257041471386403,0.0848329031677861,0.191979825959154,0.0720964276774453,0.0836563917088136,0.0114021505477249,0.00270603803857256,0.133724484035712,0.124107308996862,0.115923055620149,0.0279918714640418,0.0983754845749729,-0.00105533241142014,0.0296077021241233,0.0278214179602532,0.0588423939911924,0.0338731130328858,0.00937656882057934,0.0579872912299781,0.219772056494011,0.143113966306803
