"","LP.01.04","LP.01.12","LP.01.14","LP.01.15","LP.01.17","LP.01.18","LP.01.20","LP.01.22","LP.01.25","LP.01.28","LP.01.29","LP.01.31","LP.01.37","LP.01.38","LP.01.40","LP.01.43","LP.01.45","LP.01.47","LP.01.48","LP.01.52","LP.01.57","LP.01.61","LP.01.63","LP.01.64","LP.01.66","LP.01.70","LP.01.72","Test.FFPE.01","Test.FFPE.02","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b"
"TGIF2",-2.63624367398927,-1.42963618049254,-2.06178502073538,-2.18580668630986,-2.71223805650449,-2.16418576122123,-1.93648240701529,-1.98077803176321,-2.07983209801497,-1.96945161084967,-2.8113780263859,-1.84251884284985,-2.91912894114487,-2.51263364261141,-2.35807334705271,-2.2464677886255,-2.38024960881398,-1.55112229901007,-3.08916297571476,-2.14526301607191,-1.84142055926932,-1.77141687145704,-2.77609827727946,-1.85946708380055,-2.43386546852304,-2.16420799865453,-2.858887206282,-2.2816273613281,-2.46890666314201,-2.25734909361363,-2.30532294459222,-2.13433556498818,-2.15250143382221,-2.29838013946124,-2.39617921907275,-1.89607797584388,-1.51263592195987,-2.55114671538841,-2.83944704962641,-1.78578130810832,-2.28895537530277,-1.599045057934,-1.24105498518725,-1.63109129296893,-2.44361626322387,-1.95183614887596,-2.28208782074862,-2.47464687780035,-2.61781207136496,-3.09947949062034,-2.06314463955959,-2.60370624587667
"THAP1",5.27194137396719,3.76987743003681,4.06362701018968,3.60178666339388,5.0635250859451,3.98615180861649,4.2507589000027,3.99009981790659,3.96750028745467,3.89467928978164,5.20407808009489,4.19074962173249,5.55311104647508,3.72079790044859,3.66442114106705,4.56081606772378,4.42867584667723,3.20387594093874,5.06035540211067,5.04054552072942,3.86484593885295,3.48962520387459,5.32571217257536,3.14818079888064,4.31656990003557,4.26614919612868,5.13127973294866,4.34420279329005,4.31151595931806,4.98059566754877,4.21838386936738,4.62688963260434,3.63064183256692,4.74483644372554,3.34948782233802,3.82036006972669,2.46974547390111,5.8173976030764,5.71064963315597,3.2656503009947,3.47154110164087,2.4090155739597,4.02286086451513,2.32466708192652,4.3120326690997,3.30742070292736,4.41540370845949,3.77473060062932,6.21252809194004,4.66886785181473,3.7085136364844,6.33057920203072
"THAP11",-3.50585157604768,-2.77130474144989,-3.13091061815683,-3.56577501327839,-2.87585756392389,-3.2456251340227,-2.84144762989017,-4.36542047107094,-2.88777400223698,-2.56349736540138,-2.97688687178364,-3.77409857032335,-3.46763925906186,-4.26412633951373,-3.69144359243679,-3.23742912802075,-3.45889520412073,-2.84943229749847,-4.34947214920172,-2.9453132008242,-2.61310133849985,-3.48591214767556,-3.6947526628805,-3.25865715155746,-3.07711144363363,-3.36834629942536,-3.81615456486683,-3.51397026864128,-3.42100532441346,-3.47341939001965,-3.25153789685952,-3.06146882047772,-3.59679848891545,-2.63069124903905,-4.13748163819606,-2.47148633268024,-3.89562366035427,-1.99573899996613,-2.34782448548234,-2.88230714433092,-4.24960858325339,-3.44187955105371,-3.71497538314276,-2.77059107045589,-3.86233695824143,-4.42973974017043,-2.66985877215852,-3.81928502871919,-2.39951704386394,-2.84985985352552,-3.03203405739389,-2.70221652660977
"TP53",1.71939813286043,2.5674272606444,2.21067936794863,2.12452922756043,1.77861785590189,2.67434771460072,1.8791785439987,1.14493453563164,3.02342892560228,2.65015845877351,2.08602341060224,2.09127782967964,2.35011445280726,-0.0992619967805028,1.58860803869641,2.09926423915483,1.63056221738073,1.95635965804946,0.851436445826763,2.17507375346629,2.89717785819957,1.80956679369879,2.54722955936986,2.22327844318508,2.17742756587031,1.70921634678974,1.65299548377307,2.04038028947794,2.48584399203689,1.6782915780571,3.057029558739,1.23959416404986,1.68894692903414,3.02886626083741,1.61067517808492,2.91877881064076,1.38981209130827,3.28558975334189,2.79814438485023,2.56934430794999,1.30081595706619,1.46492321706194,1.74449698310995,3.59793869022114,1.57851225092547,0.374513907440108,2.48011493191107,1.79486361264127,3.32044483701464,-0.0465729839622771,2.54368096810881,2.74478345048785
"TP63",0.357696403314778,0.203874258127891,0.35024231712036,0.608964424098598,0.240763634820682,0.405439345780595,0.330044795605699,0.432382592225419,0.48525548833922,0.719625894805357,0.686073757765525,0.749266678776227,0.850145289470501,-0.160365413019008,0.316149110234985,0.167432384777224,0.852464998321391,0.0629266444475287,0.203885797940129,0.440853708058663,0.214986548654844,0.110902282067415,1.18826905301431,0.594880567424229,0.111802507918605,-0.0177853763677209,1.11878763083584,0.431124980915539,-0.251276124745656,-0.447437047549518,0.65448426856218,1.1327192384481,0.230975809802839,0.732320576529437,0.589588519622961,0.532460333696404,-0.00479993172562305,0.873347394471952,0.714219117766683,0.105838801087344,-0.415286355694595,0.128306146817607,0.259226512479781,0.547281910674431,0.436380834041519,-0.973386587000326,0.758978454564264,0.682875346105099,1.30292554938349,0.818618330397135,0.556732427466074,0.565786639492837
"TP73",3.31989435720233,4.25270198914661,3.55122184353544,3.3563396687481,3.45953812335726,2.96218626398077,3.90561470666429,2.93215743757032,3.87869063115121,3.95923771044562,3.56425364978667,3.62890777435071,2.58437618861987,2.3207107808809,3.23540268375737,3.51825267589529,3.46439512169679,3.70276904041704,2.62851431556594,3.82628818621757,4.12605052668448,3.56146393703765,2.77140653736226,3.28196125148088,3.60061678482423,3.25058211584123,3.47330918755297,3.34782670125062,3.94721492808454,3.32730271681946,3.61356845017188,3.12749525040619,3.08990841925662,4.25586046137364,3.38177652889023,3.97673226683953,3.18519997920289,4.31568018085628,3.34682125169425,3.49644187308769,2.06147619098872,3.57817673505766,2.02348355619892,3.90462937880377,3.1037878374263,3.13081992869003,3.93452021213589,2.42454053330525,3.88454491511001,3.16113119036098,3.50511276015037,3.47360034142406
"TWIST1",1.67350189443628,2.07727833141729,1.26931727016556,2.03522027943196,0.930926930824443,1.48877829103703,1.82518046392499,1.6400815746251,1.31190835037283,1.9487620786229,2.26670479738621,2.03590208647067,1.64241285861895,1.4803055571465,1.49266107992543,1.18893223564808,1.60597632462399,1.54684074269141,0.939328609128049,1.53609047049429,2.60063064544545,2.61379124666861,1.63988276684063,1.30241671194505,1.69312509688444,1.1245338630694,1.14561303781308,1.99813578424307,1.26830190828749,1.80824609100207,2.17288228596941,1.74006246549386,0.9028163253792,1.75744023421703,1.29945908876113,1.17029436353339,1.3526204884164,2.20956017196559,1.68307954640272,1.1817789944812,0.395425503090731,1.60829619082783,1.9342121347346,1.52788755231192,2.51853670905654,0.775207622906776,1.56545755050872,1.60274887533612,2.27712963939114,1.89333688028748,0.788409307666732,2.03968524999113
"TWIST2",2.51446928060524,2.60330561869934,2.51210505281674,2.64208911529919,2.29497069743024,2.74286109940153,2.14669724009082,1.96219190248282,2.99379837927617,2.33381953548304,2.7838691688356,2.66929618227956,2.73730046545228,1.81328450443154,2.14875517134498,2.82102855691706,2.30002571807548,2.00929413359136,2.79729543956998,2.53453904572958,2.5923978815264,1.74144852502239,2.9826625276642,2.3470924078597,2.78834995008552,2.54491734622576,2.09728307110858,3.0645852674805,2.26047996095881,2.86313686801131,2.37534176110185,2.27894639743793,2.31575042322422,2.58171374786173,1.84850988518932,2.16144956680871,1.96410869036292,2.70549147472357,2.15870206856721,2.76753077279231,1.7631118054816,1.81336703517558,2.67685567207664,2.56047130425921,3.09091458713696,1.72926113514011,3.23757569492996,3.00631036494625,2.50434303467584,1.4411951705791,2.48126869021383,1.89721335872168
"USF1",1.14761467279432,2.25573748406031,1.96381799759248,1.85575564634065,1.8717307109645,2.06906485578185,1.44585831815556,0.99001367596666,2.18183394542204,2.20950821777004,2.03678389484845,1.50785810724793,1.14739666308638,0.62675935083643,1.9340705774752,2.21480913813075,1.06146210619469,1.76385481763103,0.722437073402407,2.9541906654863,2.28489735720449,1.48490005387392,0.596560388015315,1.34573609241341,1.82010501685445,0.478485544759691,1.21743083242315,1.60618003895543,1.83771790391667,1.69333861326107,1.79955167900255,1.58005913601654,1.87828806314476,0.667156328053777,0.643940044440358,1.17864754937643,0.922568939573815,2.05432447456912,2.87508503852208,1.94922765976921,0.719920069634129,1.68119662274068,0.734559145107406,0.805899768854539,1.67694756107788,1.48671962562406,1.10294481866078,0.149092199050279,2.21599022081741,1.94493340181171,1.00251772928391,3.2167402591945
"USF2",2.12726600630909,3.23132788040125,3.36762944163195,2.51386961966775,2.01918173541213,2.87708977282266,2.77909145086037,1.80308232661553,3.44603310632644,3.15805467554376,3.1301180907453,2.23968085131733,1.90574432566041,1.19066183153834,2.83017851830764,3.25008142363746,1.91466551450684,3.24110544066033,0.769429822754202,3.96629366851203,3.137565542292,2.59682887944318,1.69981536986588,2.41579697334496,2.62095254196387,1.83752504575545,2.20813125073569,2.92812702843149,2.99889804792677,2.69520789660919,2.51091999418696,2.35153127221618,2.20970856022203,1.72224305504797,0.777402435853983,1.82135052578212,1.9094478888073,3.04866827094493,2.82511949590594,2.80851436056573,1.57242645297918,2.19362785823223,2.83884634756311,2.1102385530266,2.71262583173355,1.98422657407538,2.48303060999975,1.45815531665385,2.62873283665999,2.09895216560334,1.76783034150218,3.38959870607196
"VDR",0.899323686885004,0.871297576255603,0.658500690841594,0.903965522216786,0.704955164038501,0.928659523865982,0.804640461319667,0.495898177978244,0.82611406320488,1.36346934047159,1.01403977822923,1.07153319568978,1.4547112196067,0.424092499267259,1.17829694600594,0.793161408131649,0.773143558578876,0.184753219061159,0.358067920374785,0.353301783778963,0.697558730606389,1.44943386841804,1.02371949003668,0.52797424334146,0.436086653578151,0.41085704006656,0.955912382616875,0.965739839729993,1.25803714344673,0.321147039251417,1.21927469972552,0.951185210953676,0.711192349932511,1.30815600439762,0.899319946925573,0.985376094417631,0.252794124938064,1.24375903840663,0.670147327146158,1.1361861829291,0.227164874801657,-0.351604877739961,0.545873061271388,0.935940168419011,1.12087818501119,0.180250068668053,-0.118965290049442,0.87909455774187,1.20809697904218,0.6431500092222,1.13571449891574,0.185423474169398
"WT1",0.238964272221856,0.422700793015658,0.371610529531076,0.260517780828947,0.151056350023285,0.592105087510126,0.976269912028657,0.445946369405948,0.282683819320598,0.450136093874128,0.291367721008705,0.853392629037876,-0.314189938537244,0.0500292216074688,0.965812206322727,0.947002672909876,-0.905144659172425,0.244681741828173,0.295010466956794,0.025559052045941,0.8261727013199,-0.0137647113885666,0.498525530194263,0.628046175650959,0.400512170060249,0.0218507170131721,0.152142473605057,0.302273208335785,0.281721340058262,-0.645904335338614,1.13466042353418,0.446517875408563,0.649760670056718,1.16192235472219,0.895846341910697,0.62182762338765,0.126283012603656,0.940827591946649,0.453939982721323,1.25536353443099,-0.0573726886287068,0.38159231468231,-0.196892685533395,1.38284751478251,0.641695100744083,-0.564816949446043,0.434669196351976,0.664269982190304,1.19184836619006,-1.42537047340817,0.0796588546041884,0.504064756820382
"XBP1",2.23431456573616,3.0701262076764,2.05685915015887,2.78658908060927,2.4747099773345,2.16378274472546,2.48388086865201,1.84261491672326,2.23354405103939,2.56952591825543,1.89099193836344,2.2478763987148,2.08812888852332,2.14015415476913,1.94428671145298,2.31584328812033,2.51257751154494,2.53056825619158,1.71042275057949,3.17364889184195,2.38554476765091,1.86898873109262,1.76084087232806,2.05721014606727,2.28485633991897,2.36804662411827,1.90381911556423,2.02086586655888,2.30853203111418,2.52155240848207,2.35031164466582,2.27867057740128,2.40342514435542,2.42623735360231,2.02750088366162,2.25362606988685,2.09718798202784,2.59361442641194,2.43341413334326,1.87076123950969,1.15797138477812,2.38671282438534,1.90975317084991,2.59005155722731,1.38534005952764,1.96329382008939,1.51207769402529,1.89353320962871,1.9200242666148,1.89276284501543,2.85099828474745,2.2920636196915
"YBX1",0.512518875954312,0.939742189328718,0.808060168980957,0.347368033536843,0.658251481637272,0.478835163826979,0.235110725686653,0.456213918445716,0.932187837173704,1.08507941775873,1.07514833610456,0.574451708483724,1.27899580539709,-0.908747376750096,-0.983458737353019,0.669941823154223,1.09099803239062,0.564848300791798,-0.597436477129253,0.93214515645649,0.948939724095884,0.640900545437608,0.448708553677999,0.565664188308378,0.994631222871117,0.51020743894652,0.510648734297636,0.403130294508294,0.730686120634007,0.369561373992988,0.580485903589342,0.843524781517338,-0.130014652562112,0.0314349209276182,-0.247807250724062,0.799032701900804,-0.126562677805581,1.64682220834441,0.407136296543747,0.205003945464942,-0.127326887426685,0.483093343555186,0.583515346038963,-0.35562181506734,0.126870875981105,0.689539738249986,0.630205149159138,-0.536751314078755,1.52431403265272,1.41251165037331,0.173526529544117,0.468973659691817
"YY1",0.0768819727688089,-0.347379426801313,-0.0241845000529589,-0.264891075775583,-0.0953388138071849,-0.0883938688950103,-0.343822015776998,-0.0403951248695822,-0.306938960964684,-0.435416993952489,0.0896403630563218,-0.223368275974904,0.16002196595968,-0.148904791976561,-0.0950676765185396,-0.0368796082647602,0.747883957220201,-0.130595466832528,-0.0956284690999935,-0.185698856054442,-0.393902285093829,0.0751847642359,-0.0181541172040924,0.292355822551722,0.0910923756955298,0.117927809347373,-0.224575975719272,-0.286409695141306,0.150207947707966,-0.0545333400292298,0.173993180906109,-0.490428468118532,0.0146272726575201,-0.171969812017499,0.126488567365682,-0.191305244885941,0.0209840763015225,-0.783440658285766,-0.742192894246605,-0.190658042568683,0.512081112862272,0.000330417168879337,-0.757115872170151,-0.421944036742274,-0.0308007067382044,0.911636140907491,0.0103798921306771,-0.00102652097343733,-0.12601804448286,-0.312489655917962,0.12505824217992,0.0522240934429581
"ZBED1",3.74080982029506,3.10535041679523,4.17166779444848,3.61552287981543,3.91159219483959,3.93855692224932,3.73206163984379,3.77017436159048,3.6271134940327,3.21697005505946,4.30254951877677,3.44338684800363,3.73126582647965,3.85941658616021,3.88600331747013,3.97462459927327,3.89324664717907,3.57949093156157,4.09942956343836,3.59403737443246,3.47070318711463,3.6406876183817,3.56151793401038,3.81344296150692,3.86411484473489,3.61560741799145,4.17169453565986,3.68695203694257,4.09622512855171,3.94242134588677,3.6773440875962,3.53259335225555,3.97971890465064,3.50746243839196,3.93871676360415,3.7354690454455,3.20319574971245,3.82772103571594,3.85913287302589,3.82947332866256,3.78022849058866,3.21200186155924,3.58526338120027,3.04698802683619,3.78054074434539,3.38506472770134,3.32827495824619,3.7463195232185,4.01643442826132,3.67877277237782,3.50836676462139,3.60026050239927
"ZBTB11",4.34168893494165,4.24026039889543,4.80914914978869,4.46121398215274,3.89843332224191,4.66219769165569,4.43047518864064,4.67892173145007,4.31049395706614,4.08887349257668,3.203443426918,4.7752003129431,4.23244222401977,5.24305608813299,4.4301234954661,4.37934280628234,4.65273217071022,4.31108410255972,4.45002493299814,3.90898340580102,4.58715361542567,4.70487893453323,3.8879946565393,4.86142576922924,4.43113420064226,4.04186200984761,4.68390381270737,4.68432690086247,4.32442139436152,4.63348050395093,4.50475655496712,4.38887215219109,4.34976879683345,4.06438796761996,4.98004223208321,4.71351066814465,5.35130081229971,2.26742562469485,2.33849285568838,4.96437296416028,5.25735767445942,5.81453867940845,4.61428187627973,5.14085755048279,4.40684886976622,4.92856177320754,4.94601071042587,4.55093446666257,1.93715920597981,3.5920368093933,4.42223817750548,2.05052823370803
"ZBTB16",1.10680314634045,0.976889084890624,1.08248858723161,1.05469258067245,0.943824821558668,1.35558699649843,0.954785865385008,1.03783958748383,1.16099952231499,1.24550507211308,1.06489692932491,0.795379241600545,0.609165974852063,1.03402009768697,1.13014967925506,0.93860929134144,1.26159817302167,0.91463477966957,1.43089907609997,0.940657868935146,1.40867654649584,1.08588412571089,0.843454375734712,1.00943322636139,1.27220546463492,0.66882750776191,1.21635494097041,1.21315493149707,1.02495781726194,0.646991882738686,1.27035258179605,1.15893678248332,1.00708366620382,1.32469101373179,1.19609185707888,1.10741329858539,1.10005278433003,1.25692074893512,1.59562380335272,1.20610819492437,0.772344369698541,0.434642809946519,0.947703976204865,0.885496018692556,1.16540176613759,0.613159302374315,0.980333056539607,1.01398133690558,1.50789184933409,1.54411520570327,0.655723852668321,0.995512866304227
"ZBTB33",2.61224421929493,2.44051985944302,2.83486773916642,2.6044297068564,2.15094368730254,2.52655120999931,2.78842783512206,3.02653846133431,2.49475753450119,2.42638018239486,2.11289752072662,2.85674190602163,2.42779722335669,3.41191827466967,2.74307521118578,2.42835487339897,2.62031397881121,2.44341161541578,2.72107390764092,2.20757054115133,2.71717556125657,3.32546606238166,2.26797972922428,2.64398270999608,2.46350297575736,2.64978111419734,2.72184692537323,2.70708563933733,2.64828495480228,2.70998395339944,2.7088761066466,2.95704569567759,2.30452110431899,2.03812712758177,3.1070874032843,2.84865821233159,3.50508027135272,1.16111935518714,1.26183683277405,3.09895605887051,3.01820154708679,3.79705957757537,2.29546717202734,2.78899355788946,2.74694706954409,3.2281512213384,2.38604384007111,2.54815784104919,1.05363145712585,2.55019809839047,2.73808108600687,1.86877977146066
"ZBTB7A",-6.82808526316246,-5.14923648610877,-5.19693298931907,-5.07212439208818,-6.96692855197376,-5.13056274201298,-5.00901512773331,-4.13965122165746,-5.23721956030374,-5.70042608433325,-7.85757925962361,-5.10644029203636,-7.51378705903267,-4.49086346021474,-4.566431374326,-5.87656759700927,-6.87801607376082,-4.31496950799383,-6.32933098760518,-6.49730307030765,-5.61698634921468,-4.71917086621605,-6.79422396291902,-4.14889737583987,-5.48662906772774,-5.48179555585082,-6.66112731952425,-5.70033855320697,-6.39063384623278,-5.78422089024805,-5.36542726181561,-5.90453929086049,-4.67722258868081,-6.44587964147569,-4.32151921532063,-5.21576161105504,-2.47739390421193,-8.36880485681189,-7.515253445683,-3.61529680936505,-4.52106422553331,-2.04140798196903,-4.63189597900344,-3.1900639748268,-4.94523174318582,-4.06437873458564,-5.78454267323581,-5.47001025378567,-9.45252959102609,-5.96160317949231,-5.33791621570824,-9.52350180983112
"ZC3H8",-6.38811313414446,-5.10371130598772,-5.32393099897839,-5.58916742641716,-6.07003994194536,-5.90918262002439,-5.20891093076641,-4.09456451743334,-5.34367330699466,-6.38855308201177,-7.23747933241569,-5.07485235928839,-7.21740256445999,-4.2061593704199,-5.79968432985233,-5.53558335060255,-7.11562354708685,-5.79483470914813,-6.22170854466571,-6.50453453344944,-5.88997719632523,-4.82999548689176,-6.28317863588511,-5.51282870691656,-5.95927564401058,-4.90561766832823,-5.65998055631781,-5.49289913057374,-4.90837187524577,-5.18964423411434,-6.36032586668193,-6.4539610374419,-5.8959345393464,-6.77261760776108,-5.78105251315132,-5.6369347324293,-3.22897821694328,-7.52506005635003,-8.18024506715209,-4.12578000950069,-4.74803920985596,-3.8021770617762,-5.00541105430243,-4.45428620638384,-4.2450294554274,-4.01906753196069,-5.03832079097312,-5.8324929656442,-7.35764493360255,-5.42387135716976,-5.92834311925668,-7.59951836612084
"ZEB1",-4.11635840712871,-3.19930145051354,-3.69280845322546,-3.55658871956803,-3.98475320012677,-3.70514784504559,-2.85837513113127,-3.86219268422686,-3.19026289344311,-4.31337442237256,-3.7766244107675,-3.55130937184889,-4.99614502878657,-2.95823422944595,-2.91808077567975,-3.39152922596281,-4.57960863799062,-3.4737654262142,-3.32339018116996,-3.78342213711162,-3.47867565149918,-4.16976858795255,-4.43270851287143,-3.28308064425915,-3.83614670168738,-3.49763832968067,-4.64380120315259,-3.13047829644219,-2.77246981624182,-3.6590953656846,-4.36890314105817,-4.60735622485128,-3.27317416430963,-4.23055348499871,-3.99048350560037,-4.02538510753361,-2.03919109890546,-4.78670841187386,-3.01545398470564,-3.16416777257361,-3.17581962372715,-2.73710902208014,-2.72662062232436,-2.29540130590464,-2.96045066227153,-3.50542397745763,-3.53050083391379,-3.96112019442234,-4.60548528765571,-3.12713259364647,-4.40165974837421,-3.87772618120936
"ZEB2",-4.68599724991384,-7.16714520562346,-6.59334142419715,-5.55772325808841,-6.26501009096407,-5.50319100230867,-5.56114673549871,-5.12281507409986,-6.17949630776871,-6.53589111204898,-4.39160200698795,-5.39992201606568,-3.93208372348558,-4.27587254788519,-5.30708739037377,-6.16171724007034,-4.70464907925049,-6.35255481985225,-4.8040639303868,-5.86436639398223,-6.39475381953789,-5.15984518641067,-4.39054256044323,-6.146640782765,-6.38656275776322,-5.83544462653454,-3.51019023683186,-5.05059818326658,-5.66229782825484,-5.85993757588165,-5.89934281004693,-5.19395963520403,-5.53609028972898,-6.23548579581801,-5.15207199692448,-6.67947982810349,-5.08361872154943,-5.31895822975915,-5.77164259125032,-6.09116170173516,-4.56687044777899,-5.44495175957396,-4.04081108940704,-6.74673551488589,-4.20410562358292,-5.01651045914793,-6.02903452741413,-4.70138507155533,-4.54087219497231,-5.03663134290461,-5.54095898854562,-4.57999564154821
"ZFX",6.40870101579134,6.17126385542862,6.6278536660684,6.47810895225229,6.55467055617543,5.86347124138921,5.87171028217422,6.32966133535255,6.36885745475151,5.84687002009918,6.11768840945264,6.10621001051964,6.7551613896147,6.64529147201614,6.0226407025217,6.63017034224022,6.87133632382993,6.03856572444154,6.39280474310276,6.09506441160015,6.13852292764635,7.29824156971427,5.97080284665739,6.27100045339609,6.44420540607624,5.91117803338306,6.60895185588765,6.44831521381804,6.7011949754781,6.4513459094931,6.41178433306243,6.01751606672874,6.53266537432035,5.98668580134325,6.26969579855067,6.43923710927883,6.22490092676658,5.71253466526137,5.63194630788339,5.97822083905936,6.55635253580377,6.25439881545016,6.01205940569284,5.73184101941985,6.66581471476348,6.4751432029291,6.24439435913474,6.11643586246388,5.40173903543093,6.50131422545031,5.85371065429461,5.84241359798714
"ZHX1",-12.5675669001263,-10.8507191314812,-10.9013791495526,-11.6182854599327,-12.7123982421814,-11.1216606466436,-10.0508549222634,-10.3973964783184,-11.0204879567027,-11.4079308951064,-13.7644617203073,-11.1237976905153,-14.1516583778617,-9.47639492200178,-9.74790649705197,-11.4995608388122,-13.2002290112506,-9.62016581982949,-13.1674718434307,-11.9407627361944,-10.9684137023441,-9.79206068585909,-13.5437871233726,-9.89886896522514,-11.3553716496968,-10.9197366982043,-13.3531406685063,-12.2472522054546,-11.7527779686413,-11.8329503265792,-12.3239974776626,-10.7986149284244,-10.5947478164743,-13.1199439838141,-10.1551712853605,-10.8119822886901,-7.06618356092678,-14.3680665686152,-14.0081363731058,-8.98052770400214,-10.5144480517504,-7.52799911006335,-10.2489498428838,-9.04471572916466,-11.2383424344053,-9.05768570454516,-11.2890787197265,-11.1251032670282,-15.5655330444133,-10.5936069422664,-10.4441303732277,-15.4389325888054
"ZHX2",-12.5779803808374,-10.1683245796159,-11.6879476897455,-10.7999899643188,-11.5394482892593,-11.4295017905207,-10.8902229166271,-12.0826335468799,-11.1973460996695,-11.0714829006937,-13.0871704352127,-12.0927204657526,-13.6029869119908,-11.3125424743337,-9.74333020412896,-10.902818227815,-11.8380660586665,-9.95671841536169,-12.3118620492327,-11.9762239652165,-11.05951940223,-10.9250006060399,-12.5138298765826,-10.6844996476921,-11.3198001661582,-11.5180708396299,-12.4727251431063,-12.3709312117951,-11.6769541542315,-12.0974840312698,-11.6154784354969,-11.6410050016984,-10.5655472183705,-11.2646902348703,-9.90573652436767,-9.84350501712865,-9.21581361528725,-12.7816662989907,-12.4781240927533,-9.66808632813978,-11.2783838590052,-8.81933040119119,-11.0998715694573,-8.5231416311461,-13.1754497695235,-9.32283089187438,-10.6448435778036,-11.3524928332022,-13.1871229174048,-12.8174565692157,-10.5611784776517,-13.406780837195
"ZKSCAN1",2.78891158758862,2.22202415566253,2.93330650251839,2.54549019321642,2.94695394729231,2.5450701107493,2.56091948328973,2.02861318584984,2.44600881941252,2.79936739188114,3.90694923981947,2.27323838976792,3.78763540211899,1.93312836086382,2.30769125059419,2.4199673487409,3.66587817819561,2.45247023592125,2.99573580552653,3.08265038252026,2.49241597708268,2.08895795580347,2.98349332401499,2.59405412046005,2.86756647625503,2.386485012669,3.0753500802594,2.81003498717178,2.72534412236361,2.67772280755783,3.086525190333,2.84179001162264,2.19934048022546,3.20809931542325,2.14414989707135,2.54788051572514,1.43900724903003,3.88235143600687,3.83326461245695,1.60941786126572,2.385114553821,1.86402000585329,2.86969639285987,2.08601476977974,2.56254384341138,2.34149622635541,2.28146106473644,2.40252086921248,3.1876770496447,2.86157553905553,2.1014561044365,4.11347022197487
"ZNF143",4.21568525580286,4.64666313127586,4.05464551136225,4.5626943190257,4.56114986145027,3.67110591310672,4.04437400255108,4.19488277214592,3.84682585143771,4.25374485582141,4.78031312168191,4.25797881187657,4.13329778906837,3.34412724612935,3.80318008866519,4.30628902728625,4.45290738030724,3.81065874938895,4.92425779284418,4.24667598174933,4.04755463406759,3.95499112836997,4.51442052792797,3.44968398502251,4.25253641696135,3.6751312415276,4.65327637586557,4.24931717406844,4.09986174273815,4.12698019974496,4.63258260573899,4.26708574764647,3.86371248122992,4.18116986105145,3.50887916749216,3.91238506050129,3.38337345867239,4.06703100583249,4.18794493594569,3.32639619643282,3.27546123388298,3.64709039276357,3.99199598173047,3.66360046581615,3.69143389662294,4.32897602494047,3.85606384341287,4.06506009399998,4.18018240765319,3.82837146830395,4.23025492222332,4.41589395037985
"ZNF148",-2.09869689348381,-1.56735734265266,-1.02949580080245,-1.5344937413857,-0.889453339244278,-1.59919747118737,-1.71897482108662,-1.88905784456336,-1.48052678157502,-1.75113255475939,-1.79547248978025,-2.51522407494129,-1.62412607179384,-1.40979588926993,-2.87725344871084,-1.39659540599585,-1.14501883570426,-1.34768180824217,-2.42100543688588,-1.34103777442889,-1.60069998193072,-1.96045215426051,-1.66299261165634,-1.54379228142951,-2.14142239739166,-1.86798554706302,-0.614029846911094,-1.93355170793511,-1.58832227376074,-1.2133726955859,-2.07252214345495,-1.16783738871841,-1.21299325675601,-1.71846471142792,-1.02642666669305,-0.596323999139848,-0.195118229932269,-2.12089090852736,-1.2555547096285,-1.1675163770545,-1.95455373087738,-1.65950249547837,-2.87807880299259,-1.20606015999593,-0.827561181425613,-1.27634725747465,-1.12353662877424,-2.11773459323247,-1.93443956237215,-1.30743737766532,-0.85512749030946,-1.30839207403344
"ZNF165",2.10694977452488,2.19276096309326,2.41391661460651,2.29625600034305,2.39460723492608,2.6405216259756,1.91283536376011,1.9205122587764,2.54166517398818,2.21843256097166,2.13804767722306,2.46233286340319,2.19564831902596,1.62005537636633,2.4499674601614,2.72252837623432,2.49881846491032,1.82853727602805,2.65088738190929,2.71571331632316,2.36837027453001,1.52642806497223,2.46249694223658,1.79115192332878,2.32971514804114,1.47045285338104,2.09242831498881,2.14826132088958,2.37998958003584,2.54954441217162,2.53281320248603,1.99833054409069,2.56288890080297,2.82982418423169,2.40787869455165,2.61830574331786,2.06638853170371,2.49292034217557,3.08254150111757,2.20232562696569,2.00540671732633,1.47482239877528,2.17896469376941,2.47822807336505,2.23160778037598,0.884586481613092,2.41152356485022,2.5092576841637,2.84011566821125,1.94370515018767,2.5648383323575,2.29516503689636
