"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"TEAD1",11.3745469314585,10.1859484117408,11.9990594287553,7.45300562369433,7.90842167751611,8.45425503367731,10.7466684654505,8.1532294020604,10.8350233928341,9.54672316460628,7.68600643315485,9.08321491070466,6.87019198580236,11.5783890508999,9.98392220981449,9.26613331079354,6.51478599392434,8.3095233528116,9.53029766910334,8.69839610041021,9.83847407046583,10.7470631413308,9.43368377813459,9.68342198470333,7.10945782580154,9.28511698282244,9.29822227794389,10.313823372639,11.0566042302385,10.2010597592822,9.40167144067999,9.61538813516263,9.61512295545516,9.53704362768705,9.10728823067226,9.52151952306282,5.16674402904478,9.94532213492711,9.05094324010755,10.5269312294186,8.39898898129358,9.95430073277934,9.98977716652012,8.63292069371039,8.34234508406446,6.79285903622728,8.83668668131826,9.80081244751544,6.30078946651759,9.18878250970655,8.17231040681304,10.0140856288355,10.596414360498,11.8644609262228,9.40648914687271,8.05834122248987,5.60020552980202,7.67255207359354,8.97580974923631,6.2565831068852,9.61283348987264,9.69143387176772,8.2751244695791,9.48011069690598,10.3606378450249,10.6369642600515,11.9657501658982,11.3107554282752,9.48338759318766,9.86140239978488,12.8511520038662,7.43577237241979
"TEAD2",1.99085379326809,2.27450076383884,2.19104020547121,2.62916287514173,1.81780630696967,1.96649863592076,2.36330147205886,1.98673782428004,2.27877546773241,2.13419043759544,3.03652564600939,1.8600911401953,1.94484520195683,2.5116779711391,1.38270482817774,2.34396726859525,1.9030125548097,2.37567021617613,2.21786837286813,2.87102318952978,1.87774054617956,2.04552113335026,1.78325828929413,2.03407501036182,2.24480370110952,1.84236533453343,2.46880291905551,2.4055231116913,2.44037100581308,2.51827019727711,1.99942602857488,2.30064874015984,2.61773414294455,2.08162208294895,1.56987969948254,2.28510782133052,2.1676429724932,1.99167576257405,1.89754885688943,1.8444522860211,1.83281865372371,2.32967436109653,2.25310298077507,2.53052992230893,2.28596011353753,2.35346239773507,2.52039809153744,2.2459968864424,2.17095059134839,2.57921920336279,1.81218774543722,2.32488702090791,2.66225812583035,2.46466798866784,2.71922036158258,1.92134690440663,1.9070520498733,2.04162370402215,2.35289449634154,1.86816444511178,1.98390906441589,2.10675735901934,1.99215467090613,2.07134294502318,2.31514312261737,2.19603476511371,2.74632702978928,2.69590512295661,1.96964338817261,2.38466519643143,2.28276601722917,2.24428435831822
"TEAD4",7.98359090960068,7.52244541209179,7.89570781379895,5.8777035655149,6.75355751960159,6.8532978358879,7.98788077305692,6.67324010683643,8.27498004333729,6.90321235648781,7.23401131530276,6.96595002612496,6.19817483461495,7.26175855133585,7.54736223868382,8.03464482506553,6.48963788095009,7.10212081216136,7.90782278870482,6.85638337209656,7.72101982112008,7.91149623169603,7.03961586294148,7.72366665519359,6.54333900753945,7.42812391657555,7.10639808591705,7.82155033102496,8.06345852238167,8.27351867064698,7.24073360562919,7.47356088748184,7.75749141778366,7.56475567694493,7.34567723704802,7.27993600741602,5.70510704226611,7.61890532746982,6.82700862269496,7.68455937683739,6.78604469468392,7.82795697736834,7.91207697239332,7.49136345717333,7.53188701665563,6.39346985042273,7.40757220874832,7.85476861257244,6.92713060486175,7.45988776347727,6.57821716635262,8.42989918372689,7.93249313163604,7.83065567100281,7.96916908477981,7.05411331457722,5.8556153778765,6.65020229315166,7.96104836456787,6.37232574255089,7.08817047695773,7.08207844865048,7.11435166797526,7.88501057307572,7.6650104004069,7.63337522017208,8.56094772131583,8.07409575562015,6.85910611428145,7.60508952145498,7.96829203985157,6.82472105560794
"TERF1",14.6393102242645,14.2645953964481,13.4827983501884,12.1562744479657,13.5362549763524,12.7484684869544,13.4323448186941,12.3382663294406,14.9828390918394,12.8985391801081,10.9797865865364,12.3412154301693,12.5020212824056,13.0998885536337,15.2783669063069,15.0324207421846,12.3833930310582,10.6907786126503,14.1512185052617,11.4764318121493,13.9628249735179,15.0369033633322,13.8146141107268,14.7671691039358,12.1944297538448,13.4484594744176,12.0270296512258,13.5657892484844,13.7227091063703,13.4607532463882,14.1142433688189,14.7051849832124,12.6198194697356,13.5446404493994,14.7664219129015,13.536989408372,11.6038337208221,15.3262851370787,12.5509094532634,14.0998262255229,11.9416237064458,13.9597018947982,12.5755694541805,13.7254422236811,14.2240152207483,11.2210593810053,13.2221247731101,14.5657983194812,12.1583281910701,12.0824425216761,12.335448732752,15.9064738942478,13.2806854745777,14.1339153901153,13.000619554013,14.7963756299741,12.79567032393,13.2961952470184,13.0998655131268,14.6634629969523,12.7851686356353,11.9663236466041,15.2904085053047,14.224310242425,13.8288954113851,10.985123999789,13.2584595989063,13.2091454646513,13.3463930052632,12.8578474190995,12.4419723476974,13.8572419942572
"TERF2",11.289215863318,10.3518183541857,9.94416455776382,7.61211196312554,9.79505240741128,8.46581391250188,10.1903310250923,9.1499605153625,11.4654979625997,8.83620851359905,6.91886646763461,8.69944429410599,8.84415542072813,8.4517413470026,11.9502443671282,11.2242128577182,9.05400805416889,6.85854553550641,10.3775504966006,7.35456186960252,10.3408771600857,11.6460478227514,11.2953463837406,10.9713159292398,8.86831035211048,9.66433929131856,8.9241114374011,9.52656621605313,9.93680376633593,9.03128100828514,10.5454660833081,11.4754968378387,8.55013508085304,10.3357257180617,10.9616535619827,9.93793897021704,8.73806353503607,12.0661190031629,9.20094248277276,10.5930570884316,8.45375959735494,9.38987467089365,9.12407271057966,10.0066960185765,10.2516938052836,7.43866494563882,9.53951957484759,11.0546500029439,8.37174270704969,8.34837612039767,8.60683333256916,11.7996362775296,9.496510226596,10.2025018114219,8.87359216776505,11.1916690001427,9.74730444543524,9.4285028553656,9.56589999323264,10.4961009193385,8.83810043538851,7.88924056459175,11.4990965720574,10.3191675387224,10.3225272292878,7.50182994021001,9.75435770549208,9.59802238258499,10.1827140987492,9.37717670041554,8.74882670265591,9.9555489795563
"TFAP2A",1.98607903624585,1.47555439717344,2.13400633397465,1.34881701294458,0.789810786798062,1.6365018750118,2.65556628165107,1.78867247010229,1.71531920900776,1.477394010235,2.48166517814891,1.68484424016713,1.59941034793518,2.36284466939851,1.18492482938417,1.40047525785849,1.44176078490399,2.06849299512715,1.67900406284201,2.44744355917716,2.14455054902077,1.80074203321367,1.31714857345813,1.34480013741413,2.13757179191053,1.19019663406896,3.06848275584548,2.0954978907052,2.46737118349451,1.41348889245886,1.31726060135851,1.2761618066963,2.14386004234938,1.90979804962642,1.37264913307325,1.85578793120456,0.483393663653136,1.30786590419271,1.50877187581663,1.30491668207505,1.51565436896746,1.59456389592061,2.18974287380711,1.87678007647591,1.68050080032976,2.43257841283041,2.37448547432229,2.14812862188664,1.94790853700714,2.76290343119934,1.56990217567704,1.09289665474403,1.5899702216814,1.51783716168081,1.49913189011504,2.04624344904247,0.89493581253366,1.24139986893666,2.05263797297602,0.352805010483649,0.851252229781304,1.67576670136649,1.85216538902732,2.38335337013794,1.89972542429246,2.57989222777604,1.71104938638948,1.57486274461966,1.26246814494098,2.49771971356432,1.51774056173199,2.18795982132256
"TFAP2C",-0.803611997917173,-1.46265144619092,-0.88064323947136,-1.8616395981616,-0.554166293754565,-1.62730017284872,-1.46625050814655,-1.15405967338318,-1.24340164323983,-1.22160504404884,-0.8584417591625,-0.485307100481134,-0.98148594874483,-0.214014049737434,-0.922876681142545,-1.87285138540038,-0.686687239818346,-1.18016937417958,-1.4788552538491,-0.491184866424798,-0.419230582314906,-1.38866812620135,-1.31012284364707,-1.48656704951515,-0.214518106497266,-0.400123915223683,-0.747099555381756,-1.03299032198165,-1.15644714218021,-0.898355611414927,-1.68165753138354,-1.93256867320631,-1.35805876858945,-1.61454655795745,-0.840515349494041,-1.81884544359787,-2.44562128623326,-1.45234472845964,0.00341865755537684,-0.399159890159946,-1.27205746036017,-0.910493743672101,-0.658339492484172,-1.81831891793718,-1.49436128853743,-1.41878797099406,-1.27971967833611,-0.904551659103919,-0.691624172533396,0.0519852245296926,-0.675214415585357,-1.89176839208422,-1.37082426280809,-2.10578750047069,-0.781323631336828,-1.21093635746843,-1.05222727388556,-0.727733375909016,-1.34009482711033,-1.66123435394046,-0.921014341185088,-0.92263186250395,-1.7077155716302,-0.494155073565062,-0.85734413985727,-0.276144685030994,-0.994094869382784,-0.917603328927153,-0.450295655685138,-1.00356213636711,-0.0810949364811323,-0.359348022433548
"TFAP4",3.59590669793677,3.74303016669014,3.28090604115269,4.14600532488106,3.79796528788519,4.57184772723422,2.8818206308073,3.51573744879949,4.0049180774992,4.81359384098293,4.99743829000241,3.14471477819543,4.70191950488856,4.01160129823545,3.1906052388854,4.03940036715306,3.88092584718676,3.44465905615178,4.09039727079813,4.88575874049278,4.43962546055661,3.02081328048653,2.40188186760143,3.49686018293608,3.52319076045452,4.20072240650242,2.85282469121395,4.62203707494147,4.14882752336486,4.93444583222106,4.20116243481572,3.82900942786463,4.20576530557313,3.36712078199598,3.76035231490318,3.30260678282482,3.05646791192578,3.21124206442239,3.94747999850308,3.5175109372049,3.85101957242838,4.92609324200695,3.57613360453615,4.17777605454233,4.39844196505462,4.03772222005573,3.9223329802244,3.86910818745311,4.43225362178079,3.82650255104589,3.78945668109734,4.05252520037163,4.17748105137367,3.72930658857052,5.51807191463086,3.29877675638103,2.94897442272837,3.89577793562701,4.00916604629716,4.32422692887677,4.22637506860993,4.68777407935232,3.2621566832981,3.96449666105493,3.42874760538363,3.936496981065,3.25989483529565,3.57999780147154,3.75955387816474,3.49924835412649,4.2991916865159,3.74134447144899
"TFCP2",-0.699455875710728,-0.371641676648468,-0.0604411820015492,-0.868022002649059,0.795629093319453,-0.576504195144079,0.106569550592167,0.0551755404751652,-0.338906373057956,-0.321693358665428,0.217223698153639,-0.039397802128955,-0.812266628281751,-1.35840577122027,0.0136123685733712,0.0403899721493081,-0.132652043046157,-0.533166541549643,-0.676396376282318,-1.33611859341554,-0.452743779584743,0.307641090389699,0.558756914082555,-0.602299130662849,-0.313776716728915,-0.601175226914181,0.748176690620923,-0.588799754019697,-0.349307667912676,-0.87583697384501,-1.22871145981465,-1.11564096009727,0.124352542895218,0.617568326172679,-0.279824921246333,-0.253321203671118,-0.112973628121945,-0.319292549618198,-0.512910886420548,0.194961286789588,0.0509196343103022,0.088441880178903,0.465433082703179,-0.22649775217416,-1.07185376702054,-0.152268069731168,0.176525605723797,-0.009639540009665,0.159845932002175,0.241823580472365,0.0365792590652282,-0.621585644241043,0.376622082096776,-1.38400416409132,-0.541674353979831,0.540954733182008,-0.169228377986131,-0.29900794437738,-0.18168172522042,-0.383067387819985,-0.852923133571736,-0.272800432273138,-0.613899464830952,0.421211884393682,0.373352815130636,0.456300454830587,0.152677147656459,0.368286821000576,-0.0208887164438924,0.420486307769024,-0.662202778874523,-0.648646244384981
"TFDP1",-0.314270805355776,-0.178641364649373,0.479300569907761,-0.550401813585119,-0.392740011209228,-0.0670358356225731,0.102127743088244,1.64033608944286,-0.567656802766486,-0.0196034730428826,-0.569955365212202,0.48103181227927,0.18885076987943,-0.133430659099197,-0.362917912959406,-0.44457677051549,0.583553220150944,1.2910599039466,-0.328672122884415,-0.35504213613129,-0.226329685995395,0.398435403083047,-0.144460128273715,0.377597036444903,0.531429973071661,-0.105260199241389,1.096153594946,-0.00824489261275721,-0.0186591837935402,-0.30579534511077,-0.200925938169738,-0.023562443773964,-0.241045441670434,0.0481476111242765,-0.116080120841324,0.210236901750062,1.21417893083183,-0.0231696266309686,-0.00296725989999591,0.132970514215058,0.51723262089654,-0.0507556798022973,0.627142007731865,0.144091017344205,-0.159053016707038,1.18464023500179,-0.204475222382782,-0.364959165511257,0.949262297928704,0.205123926851635,0.0352436459235037,-0.434795504805946,-0.224673097749149,-0.1523672530687,-0.444544251745798,0.0225742372334279,0.536665500626158,0.0749940219827541,-0.116644447388088,0.00669528447384027,0.422997207829604,-0.254103361488713,0.132091445338327,-0.174904075974664,-0.0876608997188549,-0.109324794964055,0.299600232852844,0.0268384036151273,0.404580064478921,0.300910190377285,-0.00935865062594435,0.397700893478278
"TGIF2",-2.35031778375845,-2.95630186705993,-2.10275891409864,-3.44341547341359,-3.72572479342452,-3.13436146372187,-2.33528055125446,-2.60258086313063,-2.74155537879731,-3.13970125278169,-3.7044222712658,-2.49913502811009,-3.45745950037166,-2.50919896194682,-2.62454129095368,-3.26139678563239,-3.46265627339847,-3.55294235197441,-3.03427459173423,-3.15243202838207,-3.06191515329534,-2.1027290155268,-2.3575881047567,-2.78293396725296,-3.37042976700745,-3.07662181040095,-2.41334742797507,-3.14314095500522,-2.67062275449136,-3.13631159500728,-2.71912846984565,-2.84466389053319,-3.18822317984363,-2.54471545022782,-2.99178509609779,-2.6577518211103,-3.6143257790585,-2.46039321287879,-2.84055583118448,-2.8776848771302,-3.50519088464597,-3.04758296138805,-2.7488505804776,-2.92100653098858,-3.2971085704058,-3.69675120475027,-3.01825044284982,-2.8690970528129,-3.85032909124796,-2.81519104385566,-3.55730348711173,-2.77035611513223,-2.97011945836,-2.23505263935036,-3.30513012971171,-3.1643478277575,-3.3962451697432,-2.97295550278714,-2.76825265910616,-3.99488371123806,-2.68052237656661,-2.63442667978287,-2.91552096069557,-2.83480841083572,-2.73041073522942,-2.76777515949734,-2.92278374824385,-2.84638773757103,-2.91867352549523,-2.91258497785406,-2.46247053591262,-3.11487826928105
"THAP1",4.72156534510838,5.78856368413445,4.3908813611548,6.79145856734569,6.08528684928106,6.58868757641746,4.2975436801082,5.46719460308286,5.28554291879441,6.42905859354312,7.35772200152997,5.29038378738358,7.23166918843438,5.33693833789271,4.54241272485707,6.0867229562465,6.7450213502093,7.02369093733688,6.09700300473511,6.87496530329841,5.83387867136535,3.99237202832363,3.61942526497983,4.61592445759611,6.70223383527864,5.69668495324607,4.29184512514412,6.5107723528558,5.42256301703474,6.47708397719614,5.76159176644546,5.38383827160909,6.23418345747811,5.05144593212418,4.95322037100424,5.37819050690783,6.09047207328098,4.3785230994,5.47876301115207,5.33047089315084,5.99237934266997,6.35134039272654,4.71662225182621,5.74817878033563,6.17675856644594,6.641214731268,6.32067021420898,5.13362494926471,7.13033092542377,5.77125078625079,6.00543402803997,5.59716735371487,6.01648974666867,5.59731778233664,6.18958837942851,5.27643928916534,5.96342350091208,6.06730101968729,5.52776781440517,7.80479647922029,5.5430520058575,6.16206504812472,5.35143707683667,5.93921015161009,5.26796660070316,5.60556720824594,4.98716898763897,5.4081532568866,5.3884376577996,5.5017487255658,5.37756736914564,5.60335880974464
"THAP11",-1.80532988045935,-1.96714224548108,-2.00639427865415,-2.66706487302247,-2.57295074615935,-2.31523589668363,-2.1867677902863,-2.72092549123681,-1.86994401313504,-2.85517537003096,-1.81578152509363,-2.76543840227436,-2.49440458309689,-2.8657174892693,-2.08479725619582,-1.91769921164781,-2.43425155621187,-2.42444044127573,-1.99173291569919,-2.42915335632588,-1.62149118124832,-2.07256560004568,-2.58289147844172,-2.25696142639393,-2.18111363271274,-1.96011279271526,-2.41359505346224,-2.15869617431915,-1.77317018234271,-2.02501651892628,-2.2784622065627,-1.87604990918002,-1.7633144254529,-2.07857682965853,-2.04355628041813,-2.43613610407859,-2.5170296307219,-2.09283957344045,-2.39061950939853,-2.42292824070637,-2.75704262869218,-2.2861359141957,-2.06761066592469,-1.83942355912815,-1.76868695761277,-2.49518643586969,-1.92421859744253,-2.03292842015916,-2.61363023663376,-2.24418572858358,-2.57871031801855,-1.84485851734955,-1.95065033156177,-2.00507879221392,-2.13695893744331,-2.26431573536971,-2.97268598131351,-2.88161903043346,-2.11057481532314,-2.46776889744022,-2.712503647883,-2.17491051708178,-1.92838724649127,-2.10451745998315,-1.98820322692116,-1.97001925423149,-1.6947655899085,-1.86393693352248,-2.37725341253064,-1.76836760194231,-2.01314211009156,-2.43204372772344
"TP53",3.62223264975342,2.91243005530846,3.91464403467524,2.61657924780698,2.67201344342876,1.98061233714534,3.63191147532579,3.00274393325425,2.81924248095583,2.03722361720001,4.05790059834445,2.90341339638197,1.70675480149296,2.07820104779115,3.26852720732645,2.97659640764104,3.29714834537582,3.00559539786104,3.20621003192093,3.0695805883453,3.91841492892339,3.66724089539657,3.53773678461969,3.22678638596948,3.42756764106891,3.11154900532055,3.59176393497879,2.83891083707621,2.96370844731827,2.76973806102688,3.05950473732724,3.29981724065905,3.80065035309047,3.2644736412296,3.23080549191317,3.11903375320622,2.7304329902157,3.09656605872548,2.83135586084722,2.95498465634365,2.01942746886893,2.45622338814458,3.25164451273222,3.16199289894377,3.30568381625498,2.19951707091932,3.94628117799706,3.67633776115621,2.80157100219905,3.44695421581112,2.51242788843057,2.52707452943432,3.14024966305242,2.84806782734522,2.3991226959211,3.30887106827502,3.01709917288205,2.05929017524143,3.79193246920527,2.17397907051523,2.3507345257095,2.96495194655048,2.99762590282696,3.08784590768757,3.59591906115268,3.59598411904219,3.37506790634287,3.3277159976341,2.84388630733892,3.81963690377898,2.73568518143559,2.67755606402389
"TP63",0.889081544619153,-0.370444236620368,0.851133621657021,0.232987856706579,0.412784595902432,0.513002493488328,0.474798665782243,-0.562314044130879,0.801723996057793,0.441085782612588,0.152783457089482,0.140703834760169,-0.310454399039664,0.424470645938342,0.176893665492382,0.418094764081489,0.393748006807014,0.530668773232525,0.530814699846501,0.489097645250354,0.990513436946126,0.0870480086444723,0.241654424474875,0.547241229119905,0.181797383686597,0.554566803817742,0.70773044175829,0.815621155952894,0.848239063719079,0.65952179871068,0.595515361287712,0.239201516421803,0.900708418119008,0.117877877166385,0.880782723740075,0.0831400251425529,0.0503619753645858,0.00406995230661423,0.456904677764511,0.136277425017535,0.0938719388297719,0.21049846963094,0.208296238370112,0.540376340022187,0.276804989750603,0.194275517292634,0.0159945619866603,0.637285293242999,0.704610215429286,0.336169633357649,0.264776049638676,0.711197290441961,0.807664054538738,-0.0062238029330887,0.524615171771651,0.536117648894781,-0.115725920360813,-0.0455673559408641,0.94952047551358,-0.245609805419857,0.392825913948442,1.03385570048005,0.164973533801975,0.122889294155774,0.193837416128746,0.74139838465299,0.525809432635606,0.213870317876839,0.131061668642437,0.447088308939409,0.819183847113022,0.692511299187455
"TP73",5.36899602149491,4.50153152488923,4.7805832341393,3.90719711176404,4.41071787082462,3.67901979029351,4.75359651692272,3.91267598974709,5.19768088430578,4.35258090946675,3.97934824532859,3.89488276211232,3.41241378309571,3.91518455052661,4.81398080140733,4.99860767874661,4.47262909466603,3.69269989687064,4.76213703072588,4.06605194674759,5.14336260798739,4.84681730246774,4.43179143441898,4.70268935245082,3.7876994290701,3.81133622074122,4.42001725428659,4.55872759484363,5.38561412638826,4.84398197830926,5.16287344106459,4.11496468098564,4.43567885571031,4.07301705140933,4.33750352448197,4.30145947950557,3.63805262469499,4.55068099565283,4.15587689563559,4.37213117325267,3.56714726826675,3.70203240753742,4.38329957633697,4.06027453207042,4.85501713710331,4.010353398159,4.71718994046851,4.30594058730283,4.50904771431764,4.15538709467494,4.19992820907453,5.19591577644131,3.8845154662311,5.18947804935587,4.21342014105929,4.40849171310817,4.20091946520939,4.41110894217893,4.49960894867325,3.74621997759418,4.00949257984422,4.35172064959192,4.93370747989948,4.7118935061631,4.26764040008827,4.028413792966,4.55349373204861,4.26113771484844,5.01502495687006,4.32609923703704,4.72159594560878,3.94307921729292
"TWIST1",2.67975583464111,2.00491629239695,2.34414326858545,2.50105629948056,1.98189165434712,1.6349742939666,2.15962711489373,2.17448384668552,1.9729719550977,2.67329177249201,2.3912771111383,2.42374379657225,1.44046370091016,2.0707933722998,2.25834412697896,2.53776016649456,2.53934116621706,2.16148078348982,2.04954195628679,2.57264529325041,2.51178687286953,2.35686935866374,2.05267930351038,1.55690046393419,1.61952564765719,2.18130714985719,1.7320064135722,2.62343405544637,2.50607368825646,2.64500648319185,2.11442803446652,2.02850201762114,2.05765271815807,1.88200200648802,1.92904831195625,1.66443617936005,1.25503643818671,1.86706763134261,2.31680119422942,2.26993520737526,1.74522242201491,2.41551769127106,2.35986770768645,1.96749402740878,2.45008457136871,1.89044441340234,2.17572255281026,2.03383404533939,2.12767721938714,2.07127774336172,2.16826090485507,2.00908909307207,2.11513930594261,2.12802306811057,2.43313810528963,2.21225395669525,1.92633564040317,1.67870578751743,2.20489628386934,2.29331578123205,1.69236462573342,2.3035726962646,2.05625088358552,2.84849516760707,2.36834549293377,2.45624762370797,1.96104626145036,2.31313941971823,1.6694141531476,2.20734334535613,2.33725438920305,2.20526985308415
"TWIST2",2.75343224336798,3.12878895361559,3.59601476830881,3.61373469464959,3.34920966310892,3.23360339022842,3.24911306174223,3.56691815083532,2.78134666932458,3.36548326833971,3.6821481445741,3.65960061209133,2.45252795269837,3.30230667273842,2.52347186772764,2.90142616058917,3.38321404964946,3.49172731362368,3.27435022370778,3.19374185764119,2.95186762536386,3.14591983194854,2.61201096386778,2.70784802875018,3.32900150308909,2.40192434611214,3.31460951049169,2.70291611439088,3.50654629359577,2.9748027858737,3.59195201787474,3.00679561759199,3.10956933187573,3.3291126606265,2.4557198643967,3.54328876066944,2.37000113780719,3.12093270781678,3.34825911785397,3.07600067400367,3.43596753537752,3.12396687125528,3.09917355407491,2.68287029879944,3.35683279881689,2.74293666954341,3.5016959485443,3.12897363858091,3.65834957688361,3.17522839401095,2.85930748697544,2.74932861499155,3.31895882935445,2.52624569072505,2.46466177093729,3.33532577401727,2.97046288382395,2.67070798092345,3.35452779548177,2.53062505974248,2.83167958340904,3.70726992379403,2.55409526168254,3.37970549514291,3.5395015542706,4.06772835978975,3.28561143736162,3.57963103402656,3.22332226860717,3.39681038235065,2.83584185538634,2.59948116536249
"USF1",1.26485398434343,2.49384847660671,1.334894998414,1.47750951332782,1.91945700917817,0.603892876373773,1.83851746713704,2.08481958111821,1.52814062967344,1.1060997529843,1.61175470814941,1.59462388699799,1.76051001648522,0.879796436126182,1.58810294248654,1.21958943787897,1.71094253192638,0.859187878107134,1.81659589294641,1.52923269452451,1.96999302241586,1.77390883173769,2.17873833119115,2.02849336907568,2.6737615781718,1.73592698583301,1.98597008693127,0.75341972372555,1.14139120962499,0.228711231239693,1.70578300210351,1.77553428920072,1.29988748685261,1.43096873506236,2.10640587463853,2.28334576714166,2.1992998407229,1.85043516076712,0.851926156309429,1.62906655923819,1.73335976581796,1.46684419522402,1.52933993679491,1.77662055624227,1.98224988365345,2.2388314544908,2.37853369771062,1.21193309581092,1.47906896172996,1.67048480969682,2.12602396726695,0.603825286508327,1.22713217685897,1.80996790519811,1.10518859048053,1.74779835951134,1.75659888445697,2.1934039339084,1.56768014121278,1.6471955660745,1.3229477791466,0.79692606464357,1.53612527762536,1.74188140815981,1.33229321243199,1.89380905576289,0.692030212361162,1.41778823734772,1.50200948069016,1.91834489666433,0.722446685520555,1.83317750204049
"USF2",2.89855061787993,3.30385406295967,3.27536149850634,2.24281413409974,3.34081878780498,2.40958873776792,3.18134708667365,3.82330358627668,2.96281986236346,1.78616446482012,3.13585018998342,3.2477547787788,2.58348681774744,1.79212516888697,3.25289031488376,2.88207542024338,3.65428297789023,1.78958823016758,3.42906597502145,2.79491721250176,3.51487296465475,3.54852914133577,3.7354734322612,3.72374133353292,3.63219425203353,3.25402835663724,3.52850851121821,2.16398309419457,3.17079200663979,1.88874095142126,2.97138959503182,3.11710944623638,2.86739244926084,3.59676234690681,3.52194226175405,3.48638921962678,3.04727907812598,3.18457868410745,2.64021140251207,3.68075220944471,2.72585088947889,2.86537610673933,3.34730549331968,2.9373092369551,3.64004294821786,3.56399286303793,4.05600125450145,2.80319316078332,2.76743542347435,3.51426879539359,3.43611156673994,2.53607197709255,2.26066791865976,2.78609910255494,3.23340838879221,3.35966751680328,3.91478756344124,4.10226800697227,3.2135862382866,2.95447598469178,3.65674777091023,2.51024546927241,3.44459416424914,3.58167847826199,2.89333193499368,3.00890379313824,2.32646897688908,2.56070557369525,2.80121875567025,3.26740034601062,1.21562544656536,4.07053507089628
"VDR",0.962900704343133,0.483575322733712,1.53142589751218,1.17767142074347,0.876532394687043,1.08358801165784,1.02709287524699,0.762937332266669,0.960273697720534,0.841291117970162,1.15162876644549,1.00657813620156,0.802735429563281,0.109745696097688,1.17838762030993,0.67941991615736,1.20925936216923,0.264128057768522,0.964795457733976,0.5942399712789,1.56778795333636,0.956717367160932,0.691042875286544,1.097446621695,0.935757491995234,1.68931915235567,0.593006073286012,0.115222034373881,0.73397046968362,0.978918241404864,0.653284834206767,0.688975188862623,1.67201975083481,1.2600437683457,1.67978382287778,0.458201147717962,1.66473730911369,0.288278646215527,1.20465886650551,0.96677350541145,0.249133453584631,0.135645365712039,1.14028916072244,1.35520118128166,1.46782361003953,0.305356523453496,0.924203685544465,0.777980708284184,1.16645536973869,0.93296689014848,0.514420337450649,0.957938876483377,0.905529849347056,1.05475224778216,0.875178472775289,0.535168146329174,1.31552431291746,0.871065571749958,1.20176550688123,1.34129739665029,0.496670761298521,1.17250352702975,1.33328878642601,0.822544602935738,0.801405288306977,1.29405295949939,0.720324181347795,0.945853915429802,0.953631246037957,0.91980551870557,0.794912051771262,0.371938787445172
"WT1",1.75992746033827,1.86318495397593,1.81380517371218,1.38820230972191,1.97029763199813,1.15761323841389,2.13306577798472,1.6378036959368,1.36448321061515,1.22197834704176,1.40162246482896,1.85082838952538,1.11814285341614,1.3154179256605,1.70385417077988,1.55389368680146,0.841548862072367,0.932533693369408,1.24440472595575,1.57529192060387,1.62084121120995,2.30347155866712,2.27195264512521,2.02976221294102,2.1018691960631,1.85917288512174,1.48580048109895,1.34936309360564,1.36353954598982,1.07011109798912,0.793691557836386,2.3666897531854,1.396517389465,1.7876514361676,1.74911869502206,1.48936892224203,2.12359483224336,2.0062798688389,2.255297521143,1.70049661001389,1.42110541018133,0.854466833855168,2.47432080532353,1.92937490983523,1.62869307229315,0.814101376993095,1.89163594112234,2.15698454107038,1.70698794243498,1.53000638988693,0.694572382055588,1.47242005771194,1.85090073321369,1.69149949687309,0.946695230631157,2.11084156936278,1.84516422158402,0.897824496625082,1.2014844027994,2.12077231934656,0.510987368823605,0.850199956100066,2.66179453818365,1.7653458866197,2.03644095182113,2.05260702323984,2.53258181588081,2.09457451636778,1.33175763168568,2.00441831306713,1.28999698796739,1.73001735761986
