"","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_B.cells","CBSX__NSCLC.scRNAseq__B_cells","B_Subgroup_1_Iteration_1","B_Subgroup_3_Iteration_1","B_Subgroup_1_Iteration_2","M0_Subgroup_1_Iteration_1","M1_Subgroup.Similarity_1","M1_Subgroup_2_Iteration_1","M1_Subgroup_1_Iteration_2","Quantiseq_Macrophage_M2","DeconRNASeq_BPRNACan3DProMet_M2","DeconRNASeq_CCLE_TIL10_Macrophages.M2","CBSX__TIL10__Macrophages.M2","M2_Subgroup_1_Iteration_1","M2_Subgroup_2_Iteration_1","Epidish_BPRNACanProMet_Mono","DeconRNASeq_BPRNACanProMet_Mono","Epidish_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_Monocytes","DeconRNASeq_LM22_Monocytes","CBSX__CCLE.TIL10__Monocytes","MONOCYTES_Subgroup.Similarity_1","Quantiseq_Neutrophil","Epidish_CCLE_TIL10_Neutrophils","DeconRNASeq_TIL10_Neutrophils","Quantiseq_NK_cell","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NK.cells","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_NK.cells","Epidish_TIL10_NK.cells","DeconRNASeq_TIL10_NK.cells","CBSX__TIL10__NK.cells","NK_Subgroup_2_Iteration_1","NK.RESTING_Subgroup_1_Iteration_1","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","DeconRNASeq_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_NKT.cells","Epidish_CBSX_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD4","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD4","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD4","CBSX__NSCLC.scRNAseq__T_cells_CD4","CBSX__HNSCC__T_cells_CD4","CD4_Subgroup_1_Iteration_2","CD4_Subgroup_2_Iteration_2","CD4.ACTIVATED_Subgroup.Similarity_1","DeconRNASeq_LM22_T.cells.CD4.memory.resting","CD4.RESTING_Subgroup_1_Iteration_1","DeconRNASeq_CBSX_sigmatrix_HNSCC_Fig2cd_T.cells.CD8","Epidish_Fig2ab.NSCLC_PBMCs_scRNAseq_sigmatrix_T.cells.CD8","Epidish_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_T.cells.CD8","DeconRNASeq_TIL10_T.cells.CD8","CBSX__LM22__T_cells_CD8","CBSX__NSCLC.scRNAseq__T_cells_CD8","CBSX__scRNA.melanoma__T_cells_CD8","CBSX__CCLE.TIL10__T.cells.CD8","CD8_Subgroup.Similarity_1","CD8_Subgroup.Similarity_2","Quantiseq_Myeloid_dendritic_cell","DeconRNASeq_TIL10_Dendritic.cells","CBSX__TIL10__Dendritic.cells","DENDRITIC_Subgroup_1_Iteration_1","DENDRITIC_Subgroup_2_Iteration_1","Epidish_LM22_Dendritic.cells.activated","DeconRNASeq_LM22_Dendritic.cells.activated","DeconRNASeq_CBSX_LM22_Dendritic.cells.resting","DeconRNASeq_BPRNACan3DProMet_cancer","CANCER_Subgroup_2_Iteration_1","DeconRNASeq_scRNA.Seq_melanoma_Tirosh_sigmatrix_SuppFig_3.b_Endothelial.cells","CBSX__scRNA.melanoma__Endothelial_cells","ENDOTHELIAL_Subgroup_1_Iteration_1","CAF_Subgroup_1_Iteration_2"
"R3388_YZ_32",0.847394611068194,0.910106145308747,0.0492125674591587,0.0509152514712773,0.306854815066206,0.104948671551586,0.0767258895432585,0.00854708634013548,0.521572244699722,0.0555629308901255,0.146828069478824,0.0621048913723984,0,0,0.086868051060772,0.0482715970026739,0.129932306096355,0.0744362645323234,0.239700614976783,0.124145342317506,0,0.0649144576583051,0.0858566077885417,0,0.14138802370142,0.0409126191821132,0.118280203356686,0.019327527669649,0,0.15467726410524,0.137197464273728,0,0.0619051911919223,0.0781691243994826,0.0901152613852058,0,0.0225498937592309,0.0280141337031059,0,0.134947093563095,0.0354426966973847,0.173355088598952,0,0.0247605183500838,0.388538616605808,0.0600353299012444,0,0,0.0384477091832692,0,0.0321365162007118,0,0,0.0102539598906214,0.0191390197093907,0.0411393615900301,0.0579720554896326,0.177574362653899,0.0564206757002222,0.0811437519757304,0.0993276857831134,0.119572746040538,0.0558314249732742,0.504789092838521,0.118848443408903,0.124190977310875,0.128943716413314,0.107552586658806,0.487817438860335
"R3388_YZ_33",0.982137868763494,0.416270136543716,0.0520121899706835,0.0628454353466956,0.284749210318763,0.0362484797635872,0.08985352124396,0.0185318747336857,0.327916990961605,0.0455624486677088,0.147372331124378,0.077352383925938,0,0,0.0231810132957409,0.0230898041163678,0.084530704580857,0,0.240002448359098,0.101935736264458,0.141273681692365,0.0541937410829231,0.0761136426738001,0,0.125250971124614,0.104874500855233,0.156544157590327,0.0657496924166922,0.00907743191784489,0.263978774504662,0.0192983510676571,0.0692635103752577,0.0841356575604595,0.0178621312365064,0.113287721979206,0,0.0169981912275559,0.0460486723208138,0.42154670577638,0.166072739100456,0.0518498139184896,0.237806060707226,0.00460920127359764,0.0950578099125271,0.47739259075795,0.0803074627971163,0,0,0.0655788708405856,0.0605556218934422,0,0,0,0.015925407202697,0.015021268205334,0.00596320809525085,0.0364955745469187,0,0.103736800131996,0,0.0535202614485568,0.104705175832087,0.000739384623178227,0.497683404882808,0.141988374053062,0.176801647334703,0.252174699557886,0.204394183394186,0.399001222810159
"R3388_YZ_34",0.856539321482216,0.83073969844366,0.0454473943454328,0.0599204045975247,0.455102479160632,0.00569096078011819,0.0653171583138701,0.0190714879730907,0.319006105998956,0.0631480222191966,0.1227940392999,0.0783927298287513,0.0601855421410368,0.116202493176589,0.0635758168896411,0.03269238497618,0.0901680811362594,0,0.11453067593452,0.0739315413337947,0,0.0653884868176972,0.151269206338785,0.0159846099198397,0.19841819320986,0.046638512048362,0.0797933851927279,0.0107392571065316,0.0412510495568449,0.248525742162674,0.0163619726834726,0.0711777757446691,0.0654270819707244,0.137819385143328,0.019396458741837,0,0.0383184773255228,0.0248305298092275,0,0.237192220951081,0.102397700207579,0.38717200327612,0.0063474683949475,0.162311492773098,0.480883300692383,0.0592763898084091,0.00564129337445627,0,0.0425992198127596,0.0719314338496039,0.16926030155634,0.0788068000447075,0,0.0236471173757879,0.0352259307614126,0,0,0.140758582405795,0.109309953508362,0,0.0673238837762987,0.156173489320271,0.0774431364798421,0.520978303676769,0.0848148109349436,0.125756522077288,0.0477197061783517,0.182781618856205,0.263813222413663
"R3388_YZ_35",0.656667221351866,0.597178162001048,0.131488052518506,0.0500532958822847,0.320834357276706,0.038112538377012,0.0789014137345652,0.096535686519171,0.310845931346201,0.0496573347259785,0.12089246816154,0.0583756346496179,0,0,0.0481234304293752,0.0682829937696799,0.103122752901738,0,0.196443637379359,0.0501356304760048,0,0.0266094984761888,0.0924336609054531,0,0.0625685587889212,0.0633613047441451,0.145609900262668,0.0096692152579564,0.0922759190416167,0.174641116318855,0.0716383235595248,0.110337161786439,0.0667852416877802,0,0.0555603639669397,0.280194602843671,0.0734892049518516,0.0893484154328164,0.342305816642202,0.303760469107935,0.206967337769749,0.388974101290045,0.0028675800756787,0.175665449053387,0.524709557371316,0.0858375290710712,0.060071808389585,0,0.0686133009791791,0.047259983534642,0.0418426984727873,0,0.0245987506150883,0.0486815258972074,0.0386560553575937,0,0,0.123399818097888,0.0531974364865399,0.084522480893557,0.0116812929130542,0.0613789208320495,0.00709936984865297,0.504254820661713,0.026519433497476,0.102714925667894,0.0267187726953145,0.220374769252408,0.315718474130233
"R3388_YZ_36",0.825308355546216,0.816468882424365,0.049248456459503,0.0627763763221404,0.237225453314729,0.0277313272492998,0.0712265108853105,0.0135037960486921,0.40205711054527,0.0293266561652614,0.129286215366074,0.0548431776551155,0,0,0.0431944994964562,0.0131347846971417,0.102932562090723,0.0810741928770566,0.27492228853851,0.0919989182067958,0.00828632129262161,0.0552050720244536,0.171056770839279,0,0.119401586479841,0.0314404001190635,0.14787793815978,0.0454996316457382,0,0.238150689290902,0.0359174427634997,0.00869921573776916,0.0634608292793771,0.0936174515767271,0.134798017472873,0,0.0152656701575827,0.0426700133652907,0.0852480637979025,0.106457536887319,0.0329116443350707,0.308580529683071,0.000529723834391035,0.0832920325235692,0.429356854121638,0.0855806632962657,0,0.00900975759153792,0.0455672466386983,0.0651133256922979,0.0982830537777326,0.0139532076268575,0,0.0158459447666685,0.017473454470306,0,0,0,0.101581403111638,0,0.0486631702592654,0.107114853340805,0.00781073084943789,0.599135980762814,0.111751268823089,0.113945795992034,0.0860217665444787,0.135852297424586,0.551879628497356
"R3388_YZ_37",0.846452626809553,0.689736604372998,0.0215339044038537,0.0552322718985752,0.269508230715142,0.276265960243728,0.12561311707004,0,0.562022388676513,0.102568091351976,0.123093528194712,0.117532329845862,0.0687153201402031,0.0518539304007734,0.215650477542819,0.0779215377528514,0.125077942449097,0.0670706010695172,0.256838383838406,0.00228474116014373,0.0847149660122911,0.00170136664339666,0.127105703190053,0.0142142376922042,0.156920381573696,0.043167831399324,0.122379134042322,0.0141468749502927,0,0.190573107052285,0,0.027165631210288,0.0583067777452589,0,0.0912918785115297,0,0.0377306966913543,0.0590775458076087,0,0.171557051775663,0.0509696088586365,0.132775120884992,0.00496263056918506,0.119334414189256,0.269475401162449,0.0629453216033325,0.0864767721209298,0,0.034272118339392,0.0201379138556389,0.286625133408422,0,0,0.0115989175468274,0.01286709971814,0.00418390883373073,0.0284628747917037,0,0.0800371905496125,0,0.0640952839139274,0.1355664389467,0.00674453985158561,0.514451915889584,0.0830393379702312,0.0849688553537079,0.0020653589328069,0.068659623318397,0.481712322539188
"R3388_YZ_38",0.71348944248139,0.702134756927772,0.139986846000962,0.0510723931424185,0.417886912059277,0.0436973248350997,0.0947352627479832,0.114189656306694,0.322208648411053,0.0711522139726648,0.106937745667262,0.0357828038340885,0,0.0247294686311996,0.0667772977614093,0.0635929547855455,0.112965444122248,0,0.14536359819919,0.0317170918902151,0,0.0325988514591388,0.0153443061304583,0,0.118783154010462,0.0576869741618538,0.080033630235514,0,0.0664965060946643,0.144418047704693,0,0.0497355239410969,0.0744770716563097,0.00418916651132885,0.0359149073916909,0.237393017051126,0.066942901179856,0.0705026484841371,0.209033258342118,0.306393243642927,0.168940019746614,0.3966031387044,0.0165020440081968,0.22574260900495,0.454422062542631,0.0536161904701207,0.0449283739561546,0,0.0565840769864154,0.0538494980029444,0.0888319847301102,0,0.0331767820699765,0.03185334367284,0.0465934316266595,0.0503337086187077,0.047989676501522,0.0342672087907777,0.135283112537097,0.0907376540996845,0.0340910234990738,0.228500276515625,0,0.439006803641554,0.090514953013523,0.104919609744615,0.0139712645246514,0.0786728689729513,0.228814030599169
"R3388_YZ_39",0.947046353743613,0.855385677501907,0.097752562948945,0.0586069503047979,0.381373966102149,0,0.0821484572361569,0.0654659656614282,0.307244353407586,0.105807154746196,0.128908241919222,0.0730211157296944,0.0263366770034322,0.117858293858571,0.102864563398365,0.053565834285463,0.126960824586071,0,0.179541067928758,0.0664461301483491,0.0733223836237134,0.0466585813798707,0.050368179124288,0,0.213639532460629,0.041215350479871,0.0881461747769118,0.0187472194355815,0.00177353945755907,0.183415538015745,0.0239695912040881,0.0608654855433201,0.0178086542414507,0.000235704028769017,0.0916755027210325,0.035331523535863,0.0642582009091221,0.0650141430501561,0.103834285284806,0.261642482066934,0.140215746337537,0.342940414627596,0,0.174262156137986,0.496603323210489,0.0635340792598751,0.0173864186917552,0,0.0431549709079918,0,0.0407800372132864,0,0,0.0150332006572632,0.0307992970853736,0,0.0232448024627756,0.145629931143095,0.0691079868232033,0.0386643758769003,0.0780370446552267,0.2017222882009,0,0.475235765401958,0.131376319267376,0.132892885176325,0.109560082615806,0.174633934240839,0.237572089953054
"R3388_YZ_40",0.806799263745371,0.78923235320126,0.150950807241171,0.0934108283189015,0.512839029633102,0.0659324073495548,0.0770215619465995,0.0530198954387659,0.237828661439304,0.0382983055043862,0.0726842568452136,0.0533509617923865,0.051087647831605,0.00281282968156611,0.0803621490683495,0.0256957021498086,0.0845291836503613,0.0502660011584176,0.0991147663411167,0.0101748106622669,0,0.0232440981800759,0.0878594617937283,0,0.0693727950847615,0.0340024344799489,0.0730156134047502,0,0.111273934055201,0.148920676874377,0.0291037372979858,0.0238768409642739,0.131708141565257,0.0392779833646399,0,0.0929132135071242,0.0778739424479087,0.0226609279117466,0.117484041249631,0.505052508171112,0.115900882317936,0.00906736060013614,0.022027131953121,0.156470615553477,0.34294876623899,0.0619783735393621,0.0107435382244473,0,0.0803377225286777,0.0616822563289356,0.040906306940915,0.00295504075270179,0,0.0279126560947034,0.0361050771358923,0,0,0.134602335088253,0.0665619279292094,0.0531205220971075,0.0253587831611348,0.145171461540704,0.0530524889712712,0.483426034362408,0.584099681275724,0.0524467537904241,0,0.0362698173229059,0.117150755819368
"R3388_YZ_41",0.978251897268786,0.944464399526481,0.275143313835519,0.0545606650263752,0.41876499283531,0,0.0902251498172813,0.0141892396050429,0.248246623297522,0.0749909290366791,0.146979478212562,0.0309507622710521,0.0198998529714577,0.00199826891993795,0.0719645373163806,0.0447059379038405,0.10059219515801,0,0.14868392254414,0.0524388201394759,0,0.0345731122331117,0.0711082162402213,0.00711245769147279,0.211945410600537,0.068074490092198,0.0943078493868985,0.0340207304943812,0.000707014223587005,0.174922647683908,0.00754981875115315,0.0872235514130698,0.0444322727211379,0,0.0496893308145183,0,0.0974904534288253,0.10968449281693,0,0.370216482322406,0.0533181202544745,0.35288586302841,0.00842870351311088,0.282952464871776,0.426649540220685,0.0652805209439345,0.021748102731214,0.0126922820503144,0.0490581028461026,0.0429010890520321,0.0516274715629541,0.0227944407747893,0.0248612962222716,0.0334902987142142,0.0362863427499118,0.0172683960001327,0.0502440456916959,0.12583687675008,0.0500391154342452,0.0139826755761073,0.0618902809182907,0.180221196787763,0.00863324858952917,0.411233073100373,0.0408132734767056,0.146303708668821,0.0356412123793935,0.157702832090432,0.181232086558474
"R3388_YZ_42",0.96893782980354,0.811759428371471,0.0765037075874289,0.0701088980549356,0.273776429396036,0.0100447044723639,0.0732253114871162,0.0199099030181051,0.261578981229158,0.0815939896315203,0.143940467964756,0.108159054907973,0.127746582174467,0.0864233177371788,0.0220922291768627,0.0224389411253514,0.0895315850612207,0.00115944366629609,0.25467427105151,0.0943986146250375,0,0.0476125606083953,0.0217312498008594,0,0.145998304491687,0.0337359715195256,0.13307926036264,0.0917026698296648,0.0463386806206184,0.281126959007304,0.0183900145151262,0.0306446433038001,0.0197574878585322,0.0257259115257198,0.138876294753363,0,0.0297628545344691,0.0942119369579133,0.0572162333674631,0.230478358268147,0.152839292140592,0.261578946683573,0.000562625620839745,0.00373029509031811,0.461199265930133,0.0770045464973728,0.00417681500444449,0,0.0433659182102129,0.0399662387569437,0.131024338261066,0,0,0.00353111924036214,0.0196978977733881,0,0.0179378830555445,0.225065468418558,0.157206336219339,0.0985344566694688,0.102795828885461,0.163499234102698,0.00919999553310291,0.497766088236222,0.30312021023504,0.219848426555453,0.094233366092858,0.172819300926103,0.187254035459241
"R3388_YZ_43",0.913593073362954,0.910278649329113,0.106209694599242,0.0624398529558559,0.297372240353755,0.0575068683571769,0.0747863215863639,0,0.520538886058923,0.05079194705304,0.135370219876515,0.0558040034529465,0,0,0.100387285595768,0.0485401738651937,0.124278892081222,0.019074042482515,0.271712544999627,0.093792478038754,0,0.0385588526770417,0.0502170344600898,0,0.153872047557647,0.0318963967289987,0.0996115941680909,0.0413824582216465,0,0.125784844761101,0,0,0.0536241593114578,0.0673328841545304,0.102637517385843,0,0.053390565430904,0.0797375632921547,0,0.192189098999661,0.0569976162714737,0.280264416100256,0,0.0758761391768789,0.367067349267346,0.0526887947252645,0,0,0.0526359124006793,0.0355106737779937,0.0897213506708872,0,0,0.00580041083668412,0.0287824644121008,0.00159642218908853,0.0217943909774704,0.0146809583619772,0.0845223944691345,0,0.0823914083396923,0.155108834445304,0.0239252943903401,0.491957158445622,0.143045902195571,0.169041966041116,0.176595080571592,0.131128397679663,0.251190702442914
"R3388_YZ_44",0.858556003703053,0.938593737443842,0.042057829265104,0.0737460411314533,0.395379228328857,0.0838191893839914,0.100355008465035,0.130369780193948,0.441830944573139,0.0655694834129657,0.132318643024958,0.0623791024909352,0.123198406470159,0.0426527604277012,0.163385477262004,0.0556193341103764,0.118520541129835,0.037500754392571,0.144560514202825,0.044501177540998,0,0.0392064876168202,0.0621789572137451,0,0.0436459248185262,0.0421863179922477,0.0709010920381928,0.00887289100659342,0.0464153103229177,0.328835442209843,0.0944981567744242,0.0308579167832994,0.0637254062122241,0.0262818325906053,0.0737631552676025,0,0.0402460555693577,0.0301050932558158,0,0.285400152664355,0.100168816730516,0.0268036338879208,0.0164443772301587,0.0660431587636851,0.349812362171462,0.0743582336907231,0.0776614093137702,0.00922535334847443,0.0286785717847422,0.0553669164237714,0.0541440372784868,0,0,0.0222247190906022,0.00734297322695926,0,0,0.105657402671036,0.0458884684788916,0.0749306374098306,0,0.0337702353745136,0.0352423225114001,0.511423963892849,0.360342102966853,0.0775615092073312,0,0.0345993251062752,0.235216359011739
"R3388_YZ_47",0.915151325824187,0.409144797972041,0.0431742681576282,0.0681775365218693,0.295423182702222,0.0122992684064263,0.0877100452389733,0.0164564709059232,0.280887717900061,0.0566741264398325,0.155847800012378,0.0864882314704708,0.134005250282632,0.0395289488514596,0.0352328626924155,0.0239901298371923,0.0819661767020711,0.0190000166432874,0.24850978053746,0.0997502708046456,0,0.0421029841106131,0,0,0.055163897632934,0.0752136387702147,0.116885311793181,0.0592369645499918,0.0978275370971172,0.324200932619863,0.044908090665752,0.0718253199563889,0.0420266601141571,0.0658486575325259,0.139746910478355,0,0.0457726472970236,0.0787263491210272,0.223601575288803,0.221393055449006,0.113797921009075,0.253342553772822,0,0.0757058154594907,0.484896671219323,0.0705160101054278,0,0,0.0567418637181323,0.0767546325687935,0.367253626739156,0.00743860752082717,0,0.0171201868846242,0.0136404004258825,0.0120791948452813,0.0339596626501649,0.113028006134543,0.149864722455197,0.176364447641663,0.0503008660825864,0.111187362662141,0.0322472598062731,0.477894454526027,0.222471082694703,0.178009895100084,0,0.102881607702705,0.297450376647224
"R3388_YZ_48",0.883588463957468,0.744896279559807,0.0317763358613577,0.0642405267765554,0.222181588801071,0.0142979587366303,0.0457392872176028,0.00689963970595033,0.568596748011153,0.0617566087201431,0.127389787185692,0.0448629376085111,0,0,0.0596673753726354,0.0441334188346964,0.136311239062875,0.0360467635212737,0.282967853542395,0.0804888450806837,0,0.0321331983612157,0.0264869188939759,0,0.128720330055913,0.0304896521531707,0.169766266668613,0.0562110282298241,0,0.145078553109565,0,0,0.0764882235387107,0.0803647725212586,0.121772790339098,0,0.0116932686770769,0.0468733890326851,0.0226460251171326,0.134589442598226,0.0189143811122472,0.181044179395804,0.0288178812695039,0.137208566012152,0.348343721345743,0.0930864861997736,0,0.0085260584261852,0.04722987491301,0.0305730872022413,0.23245769532306,0,0,0.0143617385006746,0.00358756394064466,0,0,0.00686575202952834,0.0905317726515396,0,0.0795899356197987,0.139538815283905,0.0092052070011117,0.569547270001293,0.236075865441895,0.0982356506097458,0.0287564268081681,0.078032506128314,0.660817856116829
"R3388_YZ_49",0.78682149756033,0.684763169260731,0.104671262332815,0.0522926090765549,0.36563620147276,0,0.076821550788591,0.0690601115102336,0.275879053641693,0.089223982115904,0.122695270555408,0.0825787132671744,0.153436124602445,0.110082227303074,0.0734009931412997,0.0421410024247265,0.0958726980602242,0,0.173058998954607,0.0503181978766614,0.0329308345230766,0.0396089596442556,0.131725341133354,0,0.175043821145868,0.0620917536494378,0.115144091445012,0.0104362277031376,0.181757472932316,0.273996632859399,0.247933053314441,0.139281110639369,0.0997371479737648,0,0.0690760899180858,0.173236477472451,0.0528455606675474,0.0669618557305093,0.210599289670337,0.307834023120637,0.178111155228295,0.132333319903782,0.00148228900908843,0.339906634538525,0.474009385066469,0.0706113511548641,0.0399420249672184,0,0.0564724461631252,0.0323601233974294,0.0976053248639552,0,0.0198505809751886,0.0459844694116505,0.0357574131439696,0,0,0,0.0956582255281684,0,0.0973568719744088,0.182529142378527,0.00564250554224893,0.500952083965886,0.160069377329773,0.11126188404403,0.0247953960335685,0.240668852161326,0.19157361729257
"R3388_YZ_50",0.707029065073636,0.72317722124716,0.119876338571523,0.0527486283529097,0.463778732193319,0.00323616173668178,0.0789705392758932,0.0403035090409267,0.20156327233164,0.0638766957708761,0.124172524750589,0.0816620439588842,0.109609594319237,0.118463672364926,0.0766324586650146,0.0669330004602945,0.112111426128246,0,0.104587105496364,0.0774520444123841,0,0.0544793186083322,0.134685077122413,0.00213146138239326,0.135481839958387,0.0439860405852293,0.0801433976508649,0.0262802742628091,0.0794161299821129,0.174057365970512,0.0674251142632238,0.062932652403681,0.0794703281779545,0,0.0274228125494618,0.292970934926364,0.0613005895022867,0.0642659226932367,0.273991616152895,0.359382668037747,0.21022293253655,0.413654570882122,0.00481159071080347,0.219749138704916,0.469217836106674,0.0276647071378997,0,0,0.0891081454501552,0.0367261672262356,0.00283116259994576,0,0,0.0130453546045613,0.0394037735443391,0,0.0297998466206493,0.0762808217102827,0.20237325786822,0.0612852517122218,0.0664752704253607,0.172288102153406,0.030728736479964,0.466792816686887,0.0731455858325246,0.128263009660019,0.0179326944786142,0.113338167051532,0.10995631278669
"R3388_YZ_51",0.753098740704531,0.723843273617534,0.0280750744598964,0.063551990118114,0.432770013430654,0.0147506213330422,0.0868596145996707,0.0615171196420985,0.292646556599306,0.0562030017559233,0.124796044603094,0.0473475159429336,0.169253040470175,0.0817458752478788,0.104803243640524,0.0485945943404773,0.157722018348156,0.0204763640342405,0.122388850640129,0.058894434114357,0,0.0321641873679873,0.105460944922676,0,0.177536462502323,0.0279112703767318,0.0823300546400388,0.0506566190831945,0.021509122770449,0.224002511239091,0.0552798106825548,0.00929778815890426,0.0834070275175746,0.177262184530683,0.0413262257499162,0.0491627107305461,0.0372698710358507,0.0511363053785915,0.0964516116173636,0.304533687555005,0.203081343571286,0.0345804161999768,0.025169562877408,0.0969893149894889,0.41705043796124,0.0687702110880101,0,0,0.0494286691940098,0.0570659867207466,0.153311414929457,0,0,0.0207326108685914,0.0269954489452804,0,0,0.225987365101054,0.105641298680645,0.0658830860613517,0.0692324756477311,0.150308165807853,0.0588039638254569,0.44849580656313,0.528157420904878,0.142089474796072,0,0.159305381113338,0.0551284351347955
"R3388_YZ_52",0.892063067832717,0.817733026528333,0.0531047774967076,0.0573594499404995,0.344910803461578,0.0991019047669923,0.0884405724179171,0.00368847777580528,0.590141864255477,0.0640880071294014,0.142967450525291,0.0162185401184057,0,0.113884636834095,0.13713101811116,0.0868176052461921,0.129694736910135,0.0169354540797909,0.183121536808282,0.103848014733259,0,0.0432112096489147,0.0935164551122062,0,0.176189896598192,0.0454870905870792,0.121743405365334,0.00263949198085163,0,0.156854813345452,0.0432167513441197,0.0341229107865554,0.063396411592482,0,0.0367278725384738,0,0.0407200618559198,0.0330093823350572,0.049542728325581,0.175757662715432,0.048779235985401,0.0335131512244586,0,0.0869916892825972,0.417212108396982,0.0653619963354856,0.0885443283685343,0,0.0406113834303065,0.0207904570302643,0.132724245146086,0,0.00251181086734518,0.0246209065567283,0.024434575437131,0,0,0,0.0159778695645293,0,0.0426681415866624,0.113888415882523,0.0468261937620605,0.50117657067159,0.0307292407978626,0.0680586434105937,0.0058999193211168,0.0799262185744722,0.424989350367562
"R3388_YZ_54",0.959444240711635,0.787629064584408,0.17253924914286,0.0640141211240447,0.324920713359664,0.0967359495373581,0.106066916582948,0.00916222572529743,0.476338049240034,0.0760204249297219,0.126087032474226,0.0753007765758855,0,0,0.0363041083114377,0.0169491095748811,0.0896778144074065,0,0.225159916869216,0.0382154112366857,0,0.0165423651695485,0.0591504006761042,0,0.0471238236505386,0.0414376081090684,0.113514531721365,0.0239924063469845,0.00771705795587604,0.157146351977152,0,0.0450050799445178,0.0748577594471785,0.00980491339561648,0.101975311331869,0.0307508458927486,0.0630545559092627,0.0778116227238792,0.0551248774492078,0.282967336783417,0.024658498386018,0.233331547663549,0.024496481691175,0.143646038315544,0.361128267748201,0.0703185917187779,0,0,0.0447517953890351,0.047107236898316,0.157246057966384,0.0244428005493526,0.010214878753386,0.0227385182512175,0.0254482733752164,0,0,0,0.0696227499562628,0.0283398348800724,0.036489614756064,0.137627063766531,0,0.5067355278545,0.0529588321086374,0.11575463522275,0.00456975100442835,0.0576330975287477,0.444461378591616
"R3388_YZ_55",0.779826645745772,0.80706542780838,0.0725755504128152,0.0783709567567292,0.329832307920318,0.19318414126693,0.105061784301359,0.0534441132764938,0.425522925942242,0.0329267785745156,0.105596340477484,0.0151544753018913,0,0,0.057342678095216,0.033953794304992,0.108716916950579,0,0.190018766880346,0.00841709836468046,0,0.0272046359111022,0.0737120672644476,0,0.0387697987755441,0.0498335353265106,0.122792741394515,0.0352020723476266,0.0361631947413892,0.148397410557061,0.075172844558775,0.011599088998341,0.138609916968042,0.0361299819845796,0.0790320559485916,0.182957330580624,0.028983529196611,0.0503374519525356,0.159568617964283,0.320647795833759,0.10214735009981,0.0778055883952271,0,0.217387726008874,0.386837423815815,0.0863725533794627,0,0.0257412437548492,0.0513267052211476,0.0130496471858997,0.00937185293498561,0,0,0.0177460438130514,0.0208509156952387,0.00797524043691022,0,0.207102045861112,0.0802972219144365,0.148676917814399,0.00246305882582443,0.0467316920993176,0.02606075741162,0.553981723735448,0.343913941106262,0.0741815768801206,0,0.0244363160926925,0.393348383048628
"R3388_YZ_57",0.555811175467306,0.758093856287481,0.0300942584962499,0.0539856543180758,0.345120616124121,0.180874615514228,0.121716986851472,0.031235662152254,0.60171890349463,0.0561597541138137,0.119118225888099,0.0479516312542362,0.00173633796811778,0.0927896221059678,0.0616271419429721,0.0519215133278663,0.0912965183212372,0.270475513557596,0.208800898172274,0.041364647806513,0,0.0356742416081608,0.129120305335882,0.0130579954226042,0.207145574318611,0.0374762208129914,0.0805366873637752,0.0188511104949756,0,0.212506469205173,0,0,0.0754940177157972,0.173713310975098,0.0896020630945793,0,0.0299907771454256,0.0206602060127341,0,0.138908374665482,0.0755375574383623,0.115905990740115,0.0154050618246342,0.0420099885516369,0.405326115512724,0.0571561811147316,0,3.52202890578399e-05,0.0372941995596027,0.010780469798333,0,0,0,0.011193172896753,0.00953807473317514,0,0,0,0.0209990233267756,0,0.0711636826836403,0.119884161766794,0.0111468100257876,0.505669770028327,0.0771992485568028,0.101400610648728,0.0435984402105294,0.203077414152117,0.435144325832507
