"","LP.01.01","LP.01.02","LP.01.03","LP.01.04","LP.01.10","LP.01.12","LP.01.14","LP.01.16","LP.01.18","LP.01.19","LP.01.20","LP.01.22","LP.01.24","LP.01.25","LP.01.28","LP.01.31","LP.01.35","LP.01.40","LP.01.42","LP.01.46","LP.01.58","LP.01.61","LP.01.66","LP.01.67","LP.01.68","Test.FFPE.01","Test.FFPE.03","Test.FFPE.04","Test.FFPE.05","Test.FFPE.06","Test.FFPE.08"
"SOX9",-1.55697539045924,-2.53157133727516,-1.79397914325375,-2.1569307583516,-1.54719833019303,-1.97699359429957,-1.85037422636659,-1.81948257724417,-1.75784488819561,-1.57715532130837,-1.09769910356987,-1.73000802363753,-1.39288639898192,-1.70607651662126,-1.64488629975016,-1.5109372477149,-3.05646912819183,-1.98000074875252,-2.04706766596307,-2.47185380383071,-1.40418615377179,-0.750729792996116,-2.32916165949576,-0.976313012276141,-1.68762794240021,-1.93788983439529,-1.00399892869062,-2.39864042379058,-1.72606197003654,-1.18867136647385,-1.67497285871521
"SP1",-0.215393686486576,0.23480736298486,-0.739755261230514,1.11910869883662,-0.00382310603877758,0.601885825385344,1.13063229094604,1.83631577125352,1.48584095180946,0.402601152017305,-0.507281234023352,-0.485350143445804,2.09219666861066,1.21539072826239,1.76806503344353,0.175900178364795,0.606567497082305,2.05915091326517,0.48663425394694,-0.0451853524930733,1.6444966268899,-0.0675218814326987,0.390125388803213,1.22370766883549,-0.680746283699814,1.59829273575661,1.36171282924094,0.018052779478808,1.91226877384749,0.423465753712769,-0.644729464289299
"SP2",2.61907990942592,2.31989979781822,2.34036869204977,2.34318002481109,2.13465684753984,2.13389437635627,2.33847785494114,1.97831034158388,2.31826909865934,2.35967021001274,2.5195249992198,2.90563936818739,1.88935708087891,2.05625924223195,2.05662014723616,2.35037597437415,2.04817851986895,1.72100695091229,2.00315151475201,2.26591620770199,1.99091397545977,2.54228991090532,2.25950040266506,1.84104621107062,2.08750614074508,2.19297010089163,2.15426892040221,2.6100646068931,2.17894840862855,2.36857201550501,2.28498633849134
"SP3",-1.16930377118682,-0.971699293833146,-1.58381546505169,-1.36153842187883,-1.45087299191254,-0.441639780848034,-0.514945784131014,-0.225262265108034,-0.695365009461237,-1.12606445665149,-0.88359781426022,-2.16840824441425,0.273596794012433,-0.616278615325975,0.464500978381598,-1.89166052369667,-0.726995710069494,-0.184160778022895,-0.904892651429225,-1.06192170238222,-0.577670549354979,-1.46531958042574,-0.983263811604244,-0.835104923101674,-1.83546365738557,-0.94376981395154,-0.998107376779242,-2.08878765146529,-0.0366809502166229,0.103104225614973,-1.31856245375855
"SP4",3.91362038889459,4.11889287697924,3.82557951888646,3.79550183693304,3.85489087357565,3.94877196107806,4.04365189513001,3.36878770972009,3.80581933611338,3.35862505580192,3.60565183192598,4.13152516784308,3.60670121140227,3.77262924136555,3.76453778153728,4.1612778337501,3.790894708248,3.3385466956325,3.35878699516368,3.92852104674852,3.96815935521459,3.76781525952752,3.80873987583329,3.6396789579132,3.82673058700369,3.43956951280264,4.09180162296488,4.4582237563459,3.70344450483668,3.59327005007603,3.64916074444474
"SPDEF",-0.392249291857923,-1.16217996350335,-0.958020440835573,-0.612456717413052,-0.678747515390792,0.475598880669716,-1.316856342097,-0.17545403366078,-1.31054776942912,0.0559977571062071,-1.16579132188569,-0.360508129061172,-0.177395911853046,-1.259800859625,1.1826792048866,-0.487193166303932,-2.14050716266643,-0.621489604190937,-1.08060519286151,-0.872750560308115,-0.647911455522287,1.02670761468354,-0.363447211890806,-1.09898314369087,-1.2014575409386,0.107650678397637,-1.43736984291098,-0.623820441661651,-0.827297071240697,0.252710491482429,-0.802047157486653
"SPI1",0.962940996139972,1.25005295782905,2.27133994051248,-0.287064083693062,1.62361914895775,3.41171212378298,2.2817346531725,2.3825718347901,2.27008410124603,1.44238990513326,-0.508981042053007,-1.35688634669677,2.7826433204636,2.40357226001069,1.86131665443514,0.474870923108382,3.26922962735059,1.28447183147961,0.57335219761627,1.27563560088259,1.86908494092818,0.34048188749482,2.64037606125642,2.26046280981685,3.77192735234139,0.271776283602521,3.72014984515209,0.953924524291985,2.31852436244501,-0.240848699886355,-0.0362103096953969
"SPIB",2.19722872024273,1.58339287446038,2.59000977043584,0.988624158539127,2.62659445209427,2.58376294259571,3.60854592703752,3.02054152683689,1.94033054922373,2.60504967763496,2.58808002087339,0.389237903320204,3.45689363933647,2.70109824282334,2.46665523651015,1.0494518437534,3.91385155091662,2.14735421816043,2.61758201942309,2.59531612429682,2.79456202896895,1.63633372848017,4.40357109898112,3.00484423009457,3.27891896049143,1.67942054898982,3.78364487949717,1.9640360963171,3.15982713500091,1.07200623365244,2.14626161895748
"SREBF1",0.570256415782391,0.935943441629249,1.44725510281119,1.24749980999035,1.25596082809118,1.2808400400436,0.884626187589714,0.236795368446307,0.812131067004807,1.0081904587851,0.346454389356786,0.57303814889366,1.75025686782109,0.511634849118332,1.23218130988692,0.838635015581929,0.526955867952395,1.26757184957345,0.753446201574524,1.03567364394421,0.753090603996243,1.24384528546704,0.514026961543513,0.958789025431539,1.29221782965367,1.62442800575124,1.06643989525749,1.00144088512279,0.395259755226911,2.06841697650394,0.0913340723002827
"SREBF2",-0.902157263106662,-0.642540773613693,-0.143151505925959,-0.140330436868386,-0.802238005884177,-0.692032147286876,-0.606379320919353,-1.18378081535458,-0.936005380497959,-0.40736954593973,-0.456499546371121,-0.802482375955886,0.11416569121104,-0.835630912718813,0.104497756977126,-0.670488241749013,-1.14771939851649,-0.137046992355687,-0.601117481592568,-0.821066607436566,-0.753926128635366,0.35861451152237,-1.65591570381398,-0.733423639122571,-0.604265693328445,-0.259684926317256,-0.991055226681395,-0.993829976850612,-0.989764864580139,1.09138206601724,-0.991405506696924
"SRF",1.76060436110643,1.49080224391779,2.68489584228925,1.77360548318413,2.03646719352912,2.74803175250847,1.31298260131594,1.78756214386559,2.09085167577498,2.49340715988743,1.89477174486042,0.821281739254068,2.16855155581393,2.7555114606373,2.46563041130701,0.91857283066289,2.19053435296471,0.965963560712142,1.51760672127492,2.18563080697361,2.97831702841451,2.35785789606273,1.17565739430679,2.97286071518555,1.43353717642556,2.05600242882686,2.39662467173424,1.44084871774126,2.47662315627102,1.14685852155602,1.58287443024622
"STAT1",3.04575386456276,2.606806554353,3.35227148530267,2.68974142382654,4.17613382551443,3.11768229299342,4.47897083860709,4.05984013152839,4.66670555667062,3.29286002188719,2.08432590337406,2.35454604117495,3.91579339468527,3.64182749958406,2.77181498893145,2.21344088597524,4.11656135406897,4.53182296844757,3.17781740045988,3.01729377958721,4.17436393667661,1.93680225369822,4.1666517685044,3.70047235543402,3.20963281885167,2.35512334260672,3.33513180837268,2.10488146486674,5.0131268868092,3.09549607814361,2.35939205752037
"STAT2",4.10831485771,2.64128490617112,2.81066160477013,3.73988947512059,4.73040424250651,3.62402074748017,4.19656461060895,4.29795174340922,5.40720726773908,3.05255343322573,2.81052189505388,2.76753028020635,4.19704395915796,3.62799809324551,3.05764905966856,2.7334268095798,4.14200743232983,5.83738126408809,2.75411534121039,3.29111086430858,4.29064314333903,2.51667776973407,4.70591412467575,2.74530038275684,3.01795453714751,2.0722064745078,3.69257226836071,3.02346717085524,5.54774753125411,5.69278247576771,2.73784757709564
"STAT3",1.73178379586664,2.28769053237076,3.21167204664865,3.11124577469032,2.79098502702569,2.24238336430705,2.72364824369427,3.79439815706589,3.85592504176492,3.35843363657934,2.10118392244316,1.11805029751269,3.78228608060364,3.44364700848629,2.54442333242398,1.75949510170998,3.4677624643716,3.09588741485957,3.64134863589042,3.27355051123718,4.12897179694047,1.79402005856799,3.2651903584409,3.84474139930852,2.02973753687412,3.64838883116262,3.99328330619262,2.20573969328478,3.73867536927123,1.04911356583763,1.56381954706217
"STAT4",-0.24336058061582,-0.438556873219858,-0.334009252197349,-0.595423431534871,-0.155054844933064,0.143692353202879,0.31059859802432,0.464621142935053,0.417724848400494,-0.216356222428057,-0.215675841405076,-0.438873419671714,0.176218114447745,0.0449373672167514,-0.0935215142729708,-0.73084383297318,0.610531233644921,0.696700718806329,-0.248298918445587,-0.411283351620646,0.0250565437391136,-0.940876182809625,0.742882196826262,-0.0112082291850796,-0.120231908309195,-0.559820341430424,0.344924080458509,0.243913304251304,0.966015169788838,-0.578212867682045,-0.614848764190928
"STAT5A",1.12586207344283,1.12133519669722,1.56843969081807,1.03032263624997,1.66407945023757,1.1020009453701,1.8369183611503,1.73352406583468,1.64046642822818,1.55765739029603,1.15401274154155,0.502176650095055,1.52218079703193,1.91162764602228,1.13306021489075,0.661665389211155,1.59457633946547,1.65005414294241,1.17579502559093,1.05029813654138,1.66518256026329,0.681251357468923,1.69286045605358,1.97869484417038,1.45089977207676,1.08638871998621,1.90451200171126,1.36239043898454,2.01379153181744,0.505919163985099,0.816725851263954
"STAT5B",0.862243790043115,1.06769676792049,1.46584464217301,0.692458107801332,1.35373697816982,1.04030249314949,1.60409067013322,1.80322562503351,1.38402573824183,1.37007090354319,1.0177634155526,0.551916893265605,1.30843228212933,1.75319704826646,0.945036824060278,0.734110870891561,1.56439670483567,1.45538791405593,1.0306809405391,0.917650113240223,1.53308992628642,0.417229444288178,1.55557481987389,1.94892316995507,1.37685904407299,0.952317542341456,1.83833652584871,1.4519799329278,1.7019576746628,0.340050477706834,0.544075551951304
"STAT6",0.194057898472525,-0.0561344853509789,0.625309459897303,-0.213487622509621,0.00194036006136984,0.490529759210276,-0.0246032179010298,-0.329702672774607,0.0801143912490389,0.460482694580041,-0.584332751275788,-0.570545837531572,0.311040681956969,-0.0379005663031904,0.28068550494553,-0.0616021223750508,0.166050922569161,-0.0829588923901012,-0.445166471597166,0.206626214405485,0.379533556605101,-0.00986803268486826,-0.224701036659277,0.834277596624545,0.739986972410119,0.109451526616507,0.692638174072624,-0.196883868113452,0.193828707723513,-0.88407902669658,-0.282030435998762
"TAL1",1.1980919699805,1.61605061304701,1.60718866925914,1.1538737238757,1.41980762779004,2.05814070076452,1.88317489720171,1.64938419000705,1.24826025902226,1.22905170363341,1.30604753496009,1.27784723617099,1.5826399309266,1.74027647755997,1.72911102907813,1.50756547020609,1.96413738527167,1.2380875204712,1.61963861750493,1.53142806316634,1.4745131697437,1.19393748967819,1.55736504417976,1.55990855503792,2.03725633112787,1.20160568914002,1.64370047477297,1.57565470208072,1.41437688274052,1.00103091896333,1.40795766927934
"TBP",4.92850740126879,4.24734641340259,4.47794053103321,4.94768671537147,4.79750478050203,4.55385756663525,4.75633722824534,4.93800336145809,4.63972973003702,4.80136838138973,4.39609542819265,4.31225106659246,4.54981768625309,4.904098484271,4.77262206286655,4.39095576587099,4.40153278764914,4.3465369557801,4.54453218468126,4.29541438945492,5.3577999718471,4.38650488794006,4.46032106833835,5.33179210630229,4.43284473734268,5.08685578355038,4.86733625801324,4.50620072380048,5.30733541673314,4.49423070904624,4.32033671201498
"TBX21",3.57325652623985,3.18001187664617,4.45543061098439,2.36705947738471,4.20867536801736,3.85346073848133,5.09304185745569,4.66624950819147,3.49559138590743,4.26115350712399,3.4849027209074,1.14160829751056,5.15105349118434,4.63906835553749,3.97060672097812,2.0529864204668,5.84931847542199,2.93787194811738,3.65749222711412,3.84156123799915,4.1455560521105,2.57391453748325,6.45539043535646,5.57015706512402,5.07842692101369,2.84349700932718,5.42267165500483,3.38366419251931,5.19872536235855,2.34401654768679,2.76098408085391
"TCF12",8.45529274106463,8.00701201448503,8.33523431637978,6.49741671908473,7.84696503815849,9.19114663148772,8.02916496851301,7.56051410717108,7.01870666240435,8.39985262831322,8.00691488196921,6.90284269384467,8.17993397859798,7.74098559297721,8.72783922231534,7.65032737158314,7.97225264477413,7.26127425704968,6.84474597773606,7.28051689478425,7.88290259694803,7.65323561478226,7.86552318305258,8.66955254053805,8.52939671289472,7.01983987536746,7.56494540241307,7.56727628861953,7.35812670203328,8.04144009072134,7.45219858970017
"TCF3",1.39091323447178,0.951762777034519,1.3310603468451,1.43689296471115,1.35099586814071,1.00746891247029,1.52046007540734,0.920899408670577,1.43750536199224,1.02507281953783,1.26449101545085,1.02162747859414,1.46073119870372,1.49244306842831,1.10805057812963,0.793561554098062,1.1175240236426,0.869444956007793,0.609443731940638,1.44638951180867,0.752992296201769,0.871431192809529,1.8016116890055,1.31439185419709,1.2578097929238,1.0451001850237,1.8987194637008,1.00561253460041,1.39925216392441,0.922664941845303,0.942172617853753
"TCF4",5.78862585827107,5.30904960723439,5.92636022094611,4.17230905037298,5.34879870320975,6.49456703768027,5.32879847253523,5.01433263180936,4.81659365559068,5.54954194816764,4.94306827227553,4.33642787930626,5.51262374617764,5.16483175213993,6.22135862678786,5.04048242960187,4.96979943777665,4.33700263319866,4.81598546442394,4.86407955066246,6.03641742626925,5.56363024597804,4.69528265494532,5.91088750512394,5.69624691805033,4.72628623356845,4.82567058635123,5.93215349251596,4.64892249365536,5.66683729829921,4.66582581570277
"TCF7",3.73635722746273,3.35363631577806,3.93829164356983,2.12160345605696,3.65107763017869,4.23102533078069,4.61966919723988,4.66036662884471,3.40993728108556,3.85429445162786,3.19588175516864,1.84802807272148,4.25211705698111,4.03392409911407,3.71067873564818,2.65269591404947,4.97064678815703,4.00444854183783,4.10145521397698,3.57252443973338,4.01437094370906,2.76744973199262,4.45375355392791,4.76373258814336,4.93380897166459,3.32136417951096,3.70511346886039,3.85733788036131,4.53568230614662,2.88095689189975,2.87701896454265
"TCF7L2",-0.523799935870387,0.350507862765026,0.399147191670389,0.536447087995548,0.42752599059741,0.322368973349193,0.716072059117941,1.22742658372998,0.286861222955968,0.277335570317304,0.551172642229326,-0.473930533684848,0.993244412321013,0.756346282366498,0.259729983090627,-0.195835481543918,1.26996837870842,1.16831720780851,1.10837889684398,0.267936908297492,0.873904678822981,-0.591230423821367,0.147475870522249,0.960852115311277,0.0821039832688891,0.684689385252516,0.204537618966102,0.361859010167711,0.57750402653825,0.772477314274566,0.0814637722555318
"TEAD1",10.2603676600735,10.9793789753767,10.5733461175255,9.05954831010207,10.3515511124607,12.1518638821266,9.50499900265361,9.19740031226263,8.68197186190303,10.4492053691869,10.0496420555328,8.81713954748534,10.0250597886503,10.0373696836582,11.2990317048368,10.2040762162478,10.0133942480672,9.87698816289787,8.56357096280009,9.55841607119825,10.8543480504208,9.54113493052283,9.4468499147577,11.1312525192236,11.225426795651,9.2174203081884,8.92781902551282,10.3266104911707,9.91434070781268,9.97284022168128,9.53772298082853
"TEAD2",2.05628112386075,1.73418682146229,1.63457635264546,1.47803321293696,1.80163249959016,2.02755684669726,1.47838208319291,1.43064003498808,1.94175493057223,1.79088762762023,1.33415783414963,2.12827351049636,1.79624498666317,2.04192587990511,1.81598184756159,1.92252439464223,1.64338314127237,1.64795781046051,1.17745379415552,1.85806939879116,1.74974880301452,0.808802009277601,1.8840021432938,2.09426165085555,1.73295392631512,1.73860693955035,2.55197289957207,1.95754088016621,1.7297234394312,1.49812398785181,0.942325688173381
"TEAD4",6.74623058724314,6.80259821692152,7.22024952341619,5.88353625518248,6.84244554561036,7.27524242093637,6.43768956896493,6.63752997927655,6.25860362178595,6.94482868237793,6.74955968918058,5.2058387379634,7.15362856217397,6.64201479698773,7.48469936514665,6.11046532524793,6.82709372764545,6.4619215386904,5.46953148335276,6.1311493300635,6.66083779331948,5.81466963023914,6.35919937091792,7.75676478532564,6.90605547793218,6.56357565326075,7.05955605854352,6.4116048772425,6.59315120090298,6.72435209621778,6.14108581791502
"TERF1",12.5072680177017,12.2009940639472,12.8558538899898,10.3792772008036,12.1839056402494,13.2842864784118,12.7452666805804,12.1408566388581,10.7153936941918,12.7295284440259,12.1899559711087,10.6315745657035,13.319549773521,12.1225927140544,13.0479236167506,11.3521887950047,13.2678657941997,10.8008789021521,11.6513493299749,11.6993904787154,12.3283212894353,11.6021431445748,13.3714473780276,13.682688550679,13.8384418420295,11.2818794145628,12.6667207670977,12.144925032459,12.0165002941675,10.9418990761857,11.4732871889413
"TERF2",8.65613925672439,8.27698950578815,8.85055179962487,6.54764029733914,8.26171181391,9.18134945180443,9.19991588406646,8.78926250839008,7.32673380811755,8.68859294783101,8.48293514532204,6.21901145721235,9.37341103848028,8.62467388130228,8.95696999526323,7.05141493310327,9.91852635521025,7.30042128541559,8.48543542830791,7.94675173532991,8.45382099165847,7.46432088606552,9.50317182132436,9.94321140673177,10.006598816678,7.64610340842536,8.52889574462398,8.20601205343616,8.65876604256148,6.97553636592558,8.10752523065102
"TFAP2A",1.65100008445139,1.84565209903793,1.52753370694232,1.83072607617424,1.65997006117065,1.33224416362096,2.04391361139945,1.90165199145094,2.75881733205602,2.32704178570552,1.39836168086142,0.915795400044687,1.67884081879641,2.16365488946274,1.7100536373371,1.97151555694742,1.43016588346818,1.77864332307305,2.22519634473257,1.72666033136166,2.85126372467283,1.02807583952654,1.51574342297789,2.28323275346556,1.15306063523317,2.18409606919517,1.70598122887788,1.18987599275825,1.82798230131256,1.25716743723439,1.77718174547118
"TFAP2C",-0.596311093282846,0.252382189044677,0.403102848302323,-0.337268112724801,0.29871060224229,-0.53295150525707,0.0789659889992478,0.194435541723488,-0.107153565857934,-0.0949282680610912,0.113203249404428,-0.794283974779993,0.159385498053311,-0.155794838027067,0.569411947134729,-0.0314439773204264,-0.312253354203467,-1.30520606589814,0.847502403380747,0.122736696057739,-0.181472494490025,-0.613093474476542,0.0190932204426953,-0.276148817363376,-0.416528687355049,-0.109841615294883,-1.04848768860345,-0.390021161035486,-0.612769898192843,0.62821050767766,-0.141655924209686
"TFAP4",3.4180570683221,3.05652761513285,2.88125094493724,2.76471661397789,2.33596440886316,2.29126466609474,2.61814651181766,1.64549311324756,2.28844183572903,2.49796164568073,2.85810134215598,2.61401269871416,2.67229698719784,2.33137106489856,2.96044807948866,2.8288881946627,1.99278820119757,2.00258719424434,1.52374042179181,2.7005891544623,2.43769089144515,2.57091350064232,2.5172940524697,2.77184823261825,2.03823819129658,2.21930872545687,3.27871076660814,2.46528581631247,2.20226441607063,2.94685564425484,2.33463970615825
"TFCP2",0.0522121783962374,-0.0492729929401238,-0.0244138368735994,1.28039177395075,0.208979483854767,0.141482949010985,0.392780303787203,1.34848500408715,1.58529042539719,0.752079759843389,0.585255873257144,-0.388750200218756,0.279791957748299,0.458336468721743,0.287309564586305,0.252404912506212,0.428969611323276,1.04607397141399,0.828402115075098,0.0783303289058896,0.569388796933299,0.237331747513088,1.25234467336978,0.163738261663315,-0.475562373963444,1.17682059639735,0.672477580845612,0.320557392033898,1.1179154103864,0.0764438347687844,1.16458880696872
"TFDP1",0.503516094840244,0.857453422963637,0.570857477070842,1.29598726352101,0.739945452635201,0.615967045608497,1.57883214488097,1.74019494429727,1.58953908471795,0.931289918172531,0.263817420865835,1.01899030484309,0.763334279450548,1.01398983978927,0.400735138177879,0.836021246427337,0.94613304707837,2.49012529540012,1.89309450826797,0.227939597538678,1.52467937473364,3.08983547911388,0.709837743787424,0.0838637769483095,0.432261049651694,1.48285902286388,0.120639151413717,0.911064219349156,0.89258274580765,1.22314852426386,1.66514269343374
"TGIF2",-1.87064987333875,-1.73374055208374,-1.44239403547937,-2.40254735664569,-1.80955190584471,-1.24815100334617,-1.71498101114748,-1.50557068081975,-1.93323010183326,-1.41191375390835,-1.66470794181691,-1.80143700023682,-1.81632337637799,-1.85797484950574,-1.56617857527337,-1.70803377129752,-1.58260122165318,-2.16959727363851,-1.65256405804109,-2.10202659801709,-1.68459319793017,-1.40982746559873,-1.95804294236451,-1.25116152194315,-1.23309792599952,-1.97553756398497,-2.09436246805228,-1.9775953993261,-1.98672767284456,-1.74404959827632,-1.47080661807337
"THAP1",4.06941455235517,3.92931449264581,3.52377501802476,4.79957154147453,3.75533919906962,3.50173097151077,3.60352990144891,2.70274608058328,3.80902288156656,3.1362370050238,4.08249777630386,3.78553479950443,3.66420429038431,3.79365927752306,3.65040385319527,4.00602840207444,2.83949304929607,3.46227882241185,1.96939841001764,3.32255047058685,3.47840769944273,2.80514844656184,3.6413643144046,3.16246288940012,2.86350774777453,3.78756520050293,4.60800873757408,4.42116081176759,3.65434108391893,4.03317221958852,3.04633942785831
"THAP11",-2.9917511218186,-2.47398576679286,-2.54693235447413,-3.06638279707144,-2.80740379645318,-2.36903667401733,-2.66511916973272,-2.5979787687644,-2.82858590618312,-2.57133410444525,-2.39859410356049,-3.979940746777,-2.15776423771465,-2.45289589904419,-2.14446179200778,-3.33699549956118,-2.58988702353307,-3.24770606290355,-3.16923921149609,-2.73804244140802,-2.45590302320048,-3.12978696734793,-2.7326286150237,-1.96238867072466,-2.32143878249275,-3.03726410756409,-2.46823862711312,-2.93476660082043,-2.73213830655225,-2.52240132541381,-3.14434694765116
"TP53",2.2313939809712,2.14694316665823,2.36624431702662,1.63943048665541,2.4000198032977,2.34644289809396,2.08893693569416,2.6170905140981,2.58746402491326,2.50263523453463,1.61293770269974,0.976307844827357,2.61620758158344,2.86360810616515,2.45654368626939,1.9582572535568,2.65747758300334,1.48855672749323,2.0131348515434,1.72630536496217,2.791389534411,1.67828937732609,2.12906997593122,2.84657273387689,1.92544987162349,2.00197111428471,3.15868374389089,1.78147264509688,3.09051741517566,1.25046701118774,1.50431304002646
"TP63",0.0958518125458064,0.362062598275027,-0.0127288304065623,0.0183779430509813,0.55621740873236,-0.011627872929068,0.0350707103215953,-0.0762075577587323,0.150377893737983,0.642891341761986,0.0848570082833961,0.0976954569847109,0.558273457004452,0.257206241109753,0.536430340865275,0.51378771513043,0.0956220185160791,0.027738729891332,-0.15751107390136,-0.208999140033514,0.235012249105786,-0.0791334061043331,-0.134239175326881,-0.0258498900706824,-1.19770834715191,0.198511664953427,0.0750102518051819,-0.414078318862125,0.558187274409088,0.950221874553384,0.059283342556356
"TP73",3.05509360945066,3.30828420551391,3.84409670554722,3.08446525391294,3.6992421866114,3.97970488070681,3.36685716126228,3.124553136207,2.65237324474483,3.94858566824411,3.60619002812012,2.60907423643295,3.82886456754763,3.60542325121294,3.70019949100048,3.32134348138316,3.88534735994812,2.94247467092769,3.63540806187691,3.16690707894709,3.81775975987247,3.32085578701761,3.34124659751861,4.18914470041036,3.86347458445345,3.18173828347389,3.28786140525428,3.18142602902438,3.46489832338591,2.99942511530634,3.09864481411833
"TWIST1",1.340154882271,1.45112163488744,1.66076785084944,1.64781844556115,1.09616239470238,1.8808168004531,1.25427911340478,1.55281640480875,1.30480334878103,2.56559485309095,1.61918506565356,1.45654454045179,1.92027890626582,1.12073675248057,1.76280032736677,1.84100592791211,1.44587068208947,1.35062943473485,1.47323144469805,1.83605365248292,1.77640341533393,2.46870036316489,1.5272498051287,2.59637391334074,1.86668495223972,1.79530224767357,1.33400829204402,1.59467705716569,1.9043999714244,1.52169616827683,2.03855935177028
"TWIST2",2.22861040778173,2.06879043070735,2.43700198506966,2.67507120724147,2.76386285114278,2.63222444018117,2.67686197685851,3.03341518315652,2.78608392509696,2.63838813485579,2.19700353504559,1.99854508835556,2.40141346687293,3.03252506714341,2.34590236056166,2.72023151637568,2.74807200875278,2.19867432199376,2.33909328462915,2.13635354867848,3.07311338949354,1.68803414521386,2.76099426239091,3.41694983876194,2.38777429198603,3.06403309201282,3.36443906425853,2.81060996573421,2.33362464312252,2.23523462190744,2.38103246600514
"USF1",1.44794070082788,1.45609743529381,2.26746432765731,0.768921580147002,2.07670205361036,1.97512290471715,1.67810980273257,1.92367025080413,1.79664178616563,1.81814490029638,1.3325452677604,0.759197134378344,2.4834373664556,2.04677940969315,2.00528573550798,1.19168326682058,2.17036049298083,1.78188833997252,1.03018969629548,1.0989001617876,0.887533320073566,1.32592347395297,1.33608578231603,1.84519536953672,2.05028850774316,1.33125675089784,2.22540356171574,1.43653549073912,1.43479078836699,1.18690052809879,1.31990185999766
"USF2",2.93368064814974,2.40075806558177,3.20944607752734,1.87773079882851,3.08214156632774,2.9906630335694,3.14559787425147,2.82182242519546,2.54680540523844,3.10581079487278,2.68710406833956,1.56235115290151,3.62018775993279,3.32007381782621,3.03114293984973,2.00130465378756,3.07354519757069,2.69246607248789,2.7062494221357,2.08443396165778,2.39586509843076,2.51775837839205,2.30958005784971,2.86933671450024,3.15914015309762,2.90489526415346,2.9482327555091,2.71328583080521,2.35118822848005,2.10184390080103,2.47464382957515
"VDR",0.339909824556444,0.676806037392978,0.563747213340335,0.858943198354711,0.556311480177077,0.652512504059984,0.542515019312845,1.25835035812638,0.724267943814161,0.721918083497805,0.676815046927785,0.385122480347893,1.13385114746541,0.586171589412324,1.26267442459571,0.902852556340874,0.516461802752621,0.984642047956303,0.604760193131188,0.73403666315418,1.21262254047056,1.47525554850002,0.553750044094503,0.507186460259054,0.30913126543498,0.574253533771963,0.777719924534093,0.106800321378991,0.988815041449098,0.85554409592764,0.41328267597928
"WT1",-0.0119987188052208,0.396742886917409,0.512681717428532,0.359358037663332,0.559877933336638,0.420819126687593,0.544986449696957,0.821843377057732,0.527141655443858,0.434956795970621,0.973039131238712,0.459845159200999,1.12747956189193,0.259870872140252,0.454759316795775,0.883939485858245,0.770663577227217,0.916048962751607,0.860506852595625,0.714507165020396,0.53143329460215,0.0589599473233118,0.46987912803109,1.06436595947565,0.870590881076247,0.327654633351348,0.186360588305364,-0.515308979981463,1.25657220613939,0.593730325217287,0.983987630610852
"XBP1",2.31496548153147,2.26166101161401,2.37930778698336,2.06384872237532,2.10617217686018,2.95732797838441,1.91953483451647,2.00451353499338,2.04524879513827,2.21048471558976,2.3603868596509,1.70077033660375,2.31032627050352,2.09897317508539,2.44942358679882,2.11039162515174,2.13300297116606,1.80829293840985,1.81030935408355,1.9616453600701,2.00279477139137,1.81162317223436,2.0673960123235,2.64844403689517,2.45851005558676,1.72019828978212,2.31369371709889,1.97809945108803,2.07859024685607,1.97058101326888,2.34434440169234
"YBX1",1.08146948368615,0.923628365661636,1.14622098456182,0.397588177735595,0.265834209179361,0.958831357084666,0.725117234702388,0.267157880584145,0.466644792500073,1.10084666625208,0.233024451391418,0.462067252083207,0.894994116497172,0.948209826815362,1.11224327418139,0.592426348267242,0.607035493918986,-1.0402116751825,0.0383517556810039,0.634355530849328,0.894478207804438,0.632842774132367,0.985498745397993,0.79259591211385,1.16426781069686,0.436078117708844,1.21603049803572,0.412220365937364,0.601286943165329,0.846555847053067,0.488234510953185
"YY1",-0.143458718379988,-0.546272289000433,-0.501029570865942,0.102781150658959,-0.451062480343172,-0.4246147850027,-0.0845042889905196,-0.190623995578727,-0.180837787358532,-0.379911325189367,-0.445416103592329,-0.147133777775516,-0.636202079768631,-0.395171765619806,-0.531589222431657,-0.324667052569955,-0.353045150759891,-0.195284483402994,0.00660389298626966,-0.284313935540057,-0.318158308753445,-0.0197069338580891,-0.0374181657757555,-0.651660951538592,-0.55888048916709,-0.545606810861494,-0.333491192843848,-0.216674401088421,-0.0773018285871997,-0.690816733007832,-0.258327127070509
"ZBED1",3.45056089539178,3.2482105799411,3.18624485853153,3.46994889411982,3.61897674393107,2.91946648591061,3.89502500891998,3.34471797220129,3.76327995777826,3.45513829259074,3.56413703363692,3.58959858156146,3.25888437562044,3.46646493739543,3.03778385774996,3.24876368936209,3.57994540310149,3.72197059335114,3.36757475299647,3.47245167272075,3.1851342925885,3.40008793890868,3.64514848511753,3.15547484684519,3.07783822254654,3.45261980582812,3.56763083692783,3.6852806450493,3.43140254283028,3.28757340870752,3.57289170340953
