"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.148","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"ZBTB7A",-6.082130714205,-7.72371154660724,-5.3982934567074,-8.31255442084073,-7.23972155382867,-8.599393256167,-5.42882541088979,-5.88144034453292,-6.66604831748065,-8.3595947816194,-9.82980030652903,-6.25997524513425,-8.90207606764361,-6.60553131681418,-5.52849389322151,-7.04707763537891,-8.12937554426968,-8.64656486771536,-8.02888060903432,-9.5375244011748,-8.1201350631712,-4.37912395705605,-3.65431617583982,-6.16517304216945,-8.25267152033214,-7.61773312161362,-5.126698844299,-7.75093748185515,-6.92735039251893,-8.68707041285459,-7.21322784958599,-6.23089791538667,-7.87376297345579,-6.38330517707518,-6.33440526983249,-6.68041314795136,-7.62774763956405,-5.58215476634739,-6.89913072135891,-6.24159737334752,-7.48299448852165,-7.59542439548638,-5.58580611164606,-7.51662389257533,-8.45640285899466,-8.57689060566617,-8.0441569327196,-6.61305433692289,-8.92158731749849,-7.65470405186648,-7.10999983809063,-7.1689862410628,-7.54236124341957,-7.4784453607707,-9.00766239965797,-6.07335773032042,-6.94360013597714,-7.73685158427437,-7.05206883744106,-8.76724488706834,-7.02252025647,-8.58214280333573,-6.75601295161628,-6.97102938322088,-6.54410858975841,-7.73213383311147,-6.41099494805926,-6.61445679464994,-6.40712653534009,-7.24775685132365,-6.7679438256292,-6.77739190013693,-7.4832278200321,-5.41492891649428,-6.29386779810851,-3.17681877236673,-9.60932960565359,-8.5677449611354,-4.79721732510959,-5.48285916388464,-2.79170665045118,-5.87906769820672,-4.07006437563016,-6.26644911333483,-5.03043695785645,-7.04307861502735,-6.86433248271579,-10.6440175986934,-7.29087344053115,-6.65121660333972,-10.7393363363294,-10.3178968611202
"ZC3H8",-5.99683208095796,-6.41029526157892,-6.49066694942288,-6.48193149699517,-6.29596102668173,-7.49724203345486,-5.43168757079042,-5.24414278668454,-7.08819420497896,-6.98454697614101,-8.7866698979212,-6.31695534335182,-6.88613153381922,-6.58988478258737,-5.96085895015049,-7.27965197478478,-6.54007097820825,-7.63900004920109,-6.83379287607645,-6.80093102859748,-7.89757535862238,-5.20467467603356,-4.60949575230365,-6.26962194327013,-6.57505310972438,-7.36724322288277,-6.10899272680697,-6.81550580155345,-6.6957802719083,-8.35747107542556,-7.39254053515023,-5.78657703873223,-7.90623381771694,-6.57687724853376,-7.24165524566973,-5.56547434745929,-6.42950037853323,-5.29853202478832,-6.43015619328316,-6.65855557903171,-6.38262123563437,-7.20104203438571,-6.11308452377621,-7.64629658367849,-7.50529409339371,-7.0622143949527,-7.31066155831349,-7.06014982080603,-7.57711218641905,-6.94903970573772,-6.32256168592061,-7.26001856067446,-7.34808290151581,-6.29980645967599,-8.53209573761781,-5.89336088355847,-5.09462376958004,-6.15253104661682,-7.51508273339331,-5.96491965784115,-7.24439476714669,-8.03863385082894,-6.03965110035893,-7.16367885897859,-6.25620537967155,-7.34680594921073,-5.90056534388913,-6.27953247758588,-6.48483331788191,-6.66754541143449,-6.46923376737046,-6.33544713323817,-7.34207775114888,-6.67261957877354,-6.07514145456658,-3.78398192878446,-8.16525498781064,-8.84859040403667,-4.76166788994482,-5.4989163173878,-4.42413423404984,-5.57182120083697,-4.79629564784973,-4.81299565682871,-4.60767582629674,-5.50134760187116,-6.60072348921023,-7.95320344060878,-6.20592806787362,-6.72547605099454,-7.95808637006544,-9.93871623772124
"ZEB1",-3.65801480234559,-3.06350062158254,-3.47517981852871,-3.44164729890933,-3.76246584008994,-3.42972925935857,-3.2630589330657,-3.5948698834059,-3.62096971736088,-3.61732896940424,-3.97959955519269,-3.75045885395357,-3.92187012606346,-3.88838012916382,-3.37160361328168,-3.27668419327395,-3.03532207945627,-3.87648419150285,-3.60338661562685,-3.93126270444671,-4.64001464971527,-2.70431845034426,-2.24236036489012,-3.45251625211588,-3.51214052836386,-4.67210898853449,-3.74492901899203,-3.64180504575326,-4.02085370905941,-4.3960868683032,-3.82718760539279,-2.85140123638927,-3.85726068693126,-3.15706571213445,-4.00871398498797,-3.77786901648895,-3.08596625048708,-3.05788812373504,-3.71006896961095,-3.93378457531664,-3.41263144505571,-3.6569005693827,-2.69859581951443,-3.73210411313243,-4.00302827289653,-3.45552637355081,-3.27167574658979,-3.94852081393674,-3.60758667179261,-3.83795019350582,-3.51556232025079,-3.15706070435292,-3.45051231040851,-3.66886256380652,-4.78153882208133,-3.66826091761411,-2.86370633433951,-3.8328222857067,-4.91227387238055,-2.42628668903719,-4.2433470040133,-4.83551791142244,-2.56415658233764,-3.59515515495913,-3.50200641920314,-4.06484065358194,-2.86516697157586,-3.30978804738958,-3.42875886062511,-3.22464116359527,-4.33739295688652,-3.06233626615414,-3.9407590276302,-3.83510838898005,-3.7530302822399,-1.56767956652785,-4.42611498166744,-2.6617717793761,-2.91507937725139,-3.02741150885465,-2.51854689013407,-2.49357181944741,-2.04118616022819,-2.67348466545814,-3.38106929423751,-3.27112123312789,-3.83802066667709,-4.23268731463745,-2.78810698177261,-4.27243401487679,-3.50611467194447,-4.784497468829
"ZEB2",-6.10789670403086,-6.61661440923829,-6.78391820065336,-4.58073047518881,-5.54776387912997,-3.82180162970873,-6.73650644799335,-5.47179183619817,-6.50223917130466,-5.02707757859288,-4.03558961139479,-5.24420019332753,-4.61118601218024,-5.43369247890689,-6.66414023079411,-5.65512032191759,-4.77899146403532,-4.46484184915478,-5.89143152910806,-4.29887320560021,-5.63611778712526,-6.60000333555785,-7.0682338652259,-6.14593999588442,-5.35833716350506,-5.08256119792547,-6.12433678011874,-5.55245167474375,-5.77924072602169,-5.00135346220148,-5.77418683091359,-6.63192158577271,-5.09137648877244,-6.33917895517357,-6.35219752443575,-6.08801472554404,-4.57194013039599,-6.81699332329578,-5.21454727292896,-5.60326798790388,-5.25528246168965,-5.14115915639211,-5.55011132593394,-5.85880629383515,-5.4168360225333,-4.1437334911584,-6.11338668365419,-6.31124391635698,-4.56605842754028,-5.3485766599698,-4.71488094848182,-5.62496135492496,-6.62555605300079,-6.72786302181424,-4.11697552242167,-5.85757353286809,-5.19301377583233,-5.78587465423131,-5.20499542259419,-4.95532409973819,-5.06839284460061,-4.89981908988622,-6.09640190750314,-5.93096232826268,-6.06531540693521,-5.35844800677762,-6.39668049383686,-6.33500538353916,-6.02650450808633,-6.63896499478773,-6.12102441973202,-5.12424106672428,-6.20744223963175,-5.31145901471049,-6.76613672164745,-5.12320690080454,-5.19698701034838,-5.68043440879722,-6.2679062589854,-4.58408277129752,-5.55259035253457,-4.04775984077009,-6.90875717548955,-4.21417702449894,-5.08655494118509,-6.10408692649125,-4.83274065083241,-4.42031914115462,-5.1006162578432,-5.71321815492071,-4.42195855298583,-5.07016478163361
"ZFX",6.15821458593084,6.20916262169354,6.10518217053101,6.42720404601299,6.41354786429353,6.26764622312408,6.05441952183736,6.22696185909628,6.39816529765965,6.0438715204286,4.88720896968582,6.15022139260933,6.292849934774,6.20356043692101,6.36696401067534,6.28213678486603,6.30759418355157,6.04357210974914,6.11585292623277,6.06505882933453,5.76710512228778,6.40360594931172,6.35426942260751,6.24850876529386,6.2797523152759,6.1148421025244,5.95136107855752,6.26401628332937,6.40765720666877,6.14488229735143,6.13160561371226,6.43161090859935,5.86216012276583,5.90291058455098,6.28549931375248,6.43010268169471,6.29026214455408,6.60479551724808,6.27785444821538,6.50924893318254,6.02998661840797,6.21747730354038,6.07124550469587,6.11271867793779,6.26262150901326,6.08707128946796,6.02712548623397,6.35385125468161,6.36549116456079,5.83326240495439,6.61140831511007,6.1938996203105,6.15034476472097,6.34709982698355,5.99464480321702,6.66523986615449,6.75330483812768,6.53371723446255,5.8608986850209,7.04265263622809,5.79617876428613,5.54150383155051,6.61695260102657,6.08615306658791,6.28752675028475,5.59720442589788,6.12079121069322,6.17866664563825,6.27041122591547,6.01538266820997,5.66541532212304,6.39145134989473,5.64284237759383,6.20726236301439,6.15932065280642,6.1005573913159,5.29302516595622,5.2054292262835,5.77226572251055,6.50631249721229,6.1498187042648,5.88562092605439,5.50804241577385,6.54769190027177,6.3910186502427,5.99115266109648,6.02736054120154,4.97149674624162,6.34064881701511,5.71017004389856,5.42889734813085,4.92183950746689
"ZHX1",-13.1642484649223,-14.6414036498828,-13.0595760279127,-16.0301018227314,-13.460349319398,-15.9047500315844,-12.7070333289513,-11.7070749214881,-13.6657251866659,-14.807680777057,-17.7474124220308,-13.2389594991828,-15.3468370001278,-13.4058488810901,-12.0627096389919,-13.8160201292542,-14.5237416502891,-13.8258644799026,-14.8299375741786,-16.3208076415174,-15.2229518495983,-11.4242154557724,-9.84820936001082,-12.8161728252273,-14.6861321651078,-13.9869865777771,-10.7103432829361,-13.9775843638389,-13.2740844508886,-16.3392664806158,-13.6709103700986,-13.0540491410169,-15.2127414420296,-12.8022356932991,-12.538733497995,-13.0495300469603,-14.304247638333,-12.1622117525496,-13.913936026479,-12.6736989400272,-14.1528402255421,-13.919141446594,-12.376312990101,-14.1312797968743,-15.4873022829763,-15.3485495283638,-15.0991836935774,-13.891201982991,-15.6260787955229,-14.9180129434372,-13.3943428870321,-14.5784550532972,-14.613839086673,-14.6635288008721,-15.6785054990915,-12.6348695269379,-12.8435932824584,-13.3345393523406,-14.6631368145424,-15.0488382432715,-12.8570330545903,-15.6187698064901,-13.6171668522113,-13.9591633175652,-13.6393663750044,-15.0368521566129,-13.2439791244094,-13.673677049765,-12.9177620050811,-13.7925140050618,-14.1750775554149,-13.4817460508014,-14.96563891511,-12.1164374481981,-12.6914154460365,-8.44928180568017,-16.2182612130253,-15.8586292147784,-10.8328843285043,-12.4303217287426,-9.16677746528004,-11.9857505962612,-10.7645700210856,-13.4302353708621,-10.5723149128166,-13.2418201624685,-13.2850066400867,-17.2974575239511,-12.6511076029511,-12.5539340900339,-17.5015941407196,-17.198777351713
"ZHX2",-11.0619124446205,-12.5739683999216,-11.2295172580862,-14.9137405949582,-13.6477365547892,-14.0613769386075,-11.10523804456,-11.9054248956959,-11.9071442750581,-14.2875642038472,-15.1378525374087,-12.5809862512688,-14.3807347472874,-12.0873329836659,-11.2894778820809,-12.2499431031166,-13.7359200101109,-13.8736036724089,-12.9767228802934,-14.9093828501274,-13.2464086213435,-10.2754289593282,-9.27269837954999,-11.7179103327032,-13.6013985867986,-12.5993867005913,-10.0733159834051,-12.5527937304837,-11.4194216843117,-14.5113262265144,-12.8890952285026,-11.6779997567545,-13.0756673507856,-11.6217232083539,-11.6006856749267,-12.3059757057745,-13.4628681672922,-11.3830273764268,-13.013463673983,-12.2044564982709,-13.0996345526271,-12.9032543053761,-11.3326164979515,-13.2439772497171,-13.4559792189072,-13.9838767867831,-12.8824242196733,-12.3539111434416,-14.137162705944,-13.0806670027236,-13.4893600048105,-13.0869073545486,-12.2736792500722,-12.3462825119183,-14.4198546465811,-11.7200521572293,-12.4398982417628,-12.9152914144546,-12.6693016772945,-13.9246106771837,-12.4544219763275,-14.1646605004145,-12.2580153077165,-12.9290505851499,-12.1732815983587,-13.434404171882,-11.1406652731032,-11.742232295888,-12.7316173000997,-12.4652717898105,-12.3331566398729,-12.8507015343451,-12.0366330347415,-10.8743023557504,-10.611221526744,-9.99435832730329,-13.5230808021262,-13.2309793937986,-10.4432748912482,-12.3534456023806,-9.59317665699432,-12.11367665497,-9.14546384519091,-14.4467057243048,-9.94855090219354,-11.5819643445247,-12.5065664124389,-13.8416150349107,-13.8408882065285,-11.6419390508788,-14.2323769293266,-13.5792786881014
"ZKSCAN1",2.77123714753868,2.95591001743966,2.21018337181119,2.95775283347129,3.22724231005052,3.36900243422762,1.90951002399503,2.37701986903094,3.01201074164715,3.14550579712735,4.37231475795682,2.42767497068739,3.51581768290677,2.64995118797751,2.54205748796551,3.27706155674812,3.5109309163724,3.0307659944735,3.33311536427104,3.44285009550906,3.85856043128283,2.01094826346833,1.96562898805939,2.49661817341154,3.21583622385207,3.28690310345133,2.25205698766548,3.55629865353308,3.03616500457788,3.85863239242933,3.34797977612567,2.62857497913172,3.4845514835341,2.62893803453377,3.0271052996647,2.87658342671885,3.2905384015058,2.09398143046072,2.98593296509457,2.76622388856757,3.04518143031557,3.38182914550745,2.5849088255305,3.07855751221564,3.31522149616338,3.17203132483098,3.36253983528368,3.08438657069595,3.69658953698042,2.91109327054251,3.11057977835348,3.30038971225567,3.17663759829352,2.61181316781379,4.18326746038158,2.71009568900987,2.52010632606507,3.09091015377537,3.09997834922994,3.22423863628826,3.25835569302068,3.50440727776222,2.40862506625557,2.4201366077817,2.49783787589471,3.09975124524953,3.00808669731492,2.79977259525789,2.73244045730666,3.29853101924081,3.04828454970997,3.24198887837113,3.37517994799345,2.37009738978662,2.69187624458003,1.42798181222018,4.03308159550504,3.93806940508215,1.63009423573435,2.44730657020988,1.9525766074432,3.01899779711243,2.24160062814333,2.75065380984825,2.17933992112025,2.20084750485241,2.5974935395262,3.35099822243506,2.85890496684326,2.42506295299,4.37217093725628,4.81929038051383
"ZNF143",4.7509664696913,4.86336305633798,4.61943973016739,4.83204237881121,4.90202054830894,4.53123024866106,4.40897211014784,4.44462991686411,4.85261991112804,5.10862595749479,4.75344400254609,4.62768381754948,4.58014571906882,4.36877483448881,4.25386579954834,5.00443862649623,5.05903310885252,4.54351387682945,4.61079797152726,4.86345324510264,4.60369311000039,4.42636480665748,4.21287022919741,4.54536778942168,4.3667313570482,4.23080558255761,3.87068269311218,4.80120700087891,4.9391030645971,5.04662194747368,4.75403477248285,4.68687913100076,4.327061809572,4.26212740723547,4.5065278265979,4.32556183302816,4.44173077097275,4.41752734029418,4.53881295688246,4.45744632561289,4.51385506759659,4.50814670320463,4.29759819300964,4.29618046352705,4.72801760024634,4.48871342549772,4.67275307633272,4.34778644609003,4.87472520102532,4.3718271055204,4.42109704901167,5.17936406207051,4.82239979622106,5.07950165850019,4.85512134149655,4.58421251694227,4.17471672055993,4.65492369333603,4.34971075285472,5.26790641544174,4.66774377251711,4.57990169281665,4.91233626615082,4.6339161336982,4.51857365209351,4.0935757101873,4.77578582878595,4.60205003466239,4.66563260851999,4.67397193066655,4.69456385234205,4.25225085915023,4.60739547723796,3.80255211020785,4.22524882809119,3.63146532881235,4.35476229912654,4.40893825775717,3.64538296850865,3.66487927592568,3.86701665091799,4.20945316773283,3.96535389687331,4.04169051274125,4.66707949898988,4.15468554951504,4.45230071585022,4.46764927273846,4.20882287606879,4.62815771899241,4.72258334278121,4.73511867076527
"ZNF148",-1.56507447285786,-1.65350107902107,-2.46674973301781,-2.58165146477024,-2.44603349420369,-1.6719112637768,-1.98916269801637,-1.50466054405009,-1.26961241835099,-2.35070585124864,-1.62272489975245,-2.5691818366675,-0.937273654621017,-1.92147865972551,-1.72089488372359,-1.20323097246251,-2.30246997217735,-0.978053052568438,-1.46332157610732,-2.58399097268435,-1.37991497511885,-2.01077379615298,-1.89856363579725,-1.52232677645072,-1.66459035227697,-1.15524986550841,-1.26391022520254,-1.4246349975454,-1.16115965600942,-1.43104098281221,-1.4099531738995,-1.5768552078005,-1.78374708323884,-1.71824817464445,-1.50468466913629,-1.47702660615169,-1.31431087295398,-1.4354051795828,-2.55854132923319,-2.5978653069343,-1.33590811162893,-1.72933979169564,-2.37290426124922,-1.47484116072345,-1.5852953095229,-1.20881797899242,-1.88663001002272,-1.58214600148633,-1.46647101162876,-1.81031095724563,-1.46300664915213,-1.15490232027384,-1.7061775411722,-2.19635114704612,-1.53383787992823,-1.68545192394209,-2.42484227525841,-1.9483852145426,-1.44889661744205,-1.88919850686935,-1.7475894829664,-1.98604338024743,-2.26420468840404,-1.72523809569691,-1.68414006364845,-2.06508134612358,-2.51894812114696,-1.61787189634056,-1.33723910236433,-1.73590231612429,-1.26659814444053,-1.86679760142541,-1.79332995980768,-1.03490676769788,-0.643122672263352,-0.102102612705343,-2.28347168743221,-1.37709058082091,-1.27876494038243,-2.1123307730003,-1.8584978997679,-3.02781653456276,-1.30207362682456,-0.839912604803749,-1.33549562788584,-1.24235429749987,-2.29350842019085,-1.97681407460412,-1.36874539241325,-0.941293420070491,-1.28765932333891,-2.13962241728393
"ZNF165",2.46248335960478,3.20798534114988,2.51071997475197,2.58345413755667,2.1303937311825,2.71076760513283,3.01033233128648,2.33530771482741,2.78890799366639,2.61628969999243,3.51541260702158,2.38237123715855,3.03758399200499,3.18100728209364,2.22976621844727,2.97740775764921,2.3017327183421,2.69132522658688,2.93312221774606,3.31659297948808,2.53670072015044,2.78308378906121,2.81239035123927,2.59826177765786,3.22215048456834,2.44287732387567,2.98976838018108,2.67043043816293,2.76857815613454,2.87520957379548,2.58440335100476,3.18494447689203,2.93315901137607,3.0611006148636,2.48834506338028,3.12162289860705,2.59248200101014,2.95080531151946,2.02204184978572,2.17095363181524,2.8464597714108,2.82771304605085,2.29194736861867,3.08062502448867,2.95109270889184,2.72089786190313,3.35956529747932,3.15903140829799,3.22934328123501,3.2160367458611,2.29632946288915,3.13935656173476,3.72663340503665,2.94633121240463,3.42672446971659,2.43372456942159,2.67264128800485,2.77378811168017,2.80201557790916,2.86927528312955,2.54681573161142,2.75791552967205,2.62774877135295,2.83293304900481,2.81551554697616,2.88976101022143,2.91707892765052,2.89328588009689,2.8517040216358,3.15664960224136,2.63114827394436,2.44149559877564,3.32101389549818,2.75381077844018,3.17764866491035,2.59601894870743,2.93162745738115,3.59643489200227,2.65517782223436,2.33568155308101,1.88182377793242,2.54753087005036,2.97087616172847,2.58817855317705,1.25121783820273,2.82022458628033,2.95104754086843,3.17616991595965,2.44226776686578,2.99746489677745,2.80049054670333,3.61907322356275
"ZNF175",14.9390664427711,15.3576284941263,15.7384219810594,14.2451380723391,14.6927491370856,14.4521875590822,14.7257462264208,13.1289576737555,15.5571354839329,15.0154472719721,15.6211184230169,14.0296511960033,14.0480137470576,14.4349930250722,15.2750981957458,14.96055967859,14.7090359321004,13.9272633768181,15.8316722957102,14.883569913292,16.3781245966159,14.3863438636489,13.6003424692463,15.1676624979699,13.896454847999,15.418921695777,13.2433384152488,14.5759884967257,14.8591157502284,16.2079213300837,15.7691229728834,13.9077974208158,15.0099987250032,15.1255922650367,14.795137074303,14.343217617646,13.1834335797771,14.7026265121138,14.0310250976306,15.451849548658,13.4930480504748,15.6319425420323,14.691456345503,15.0803576432262,15.3574717454209,14.0304193562797,15.1770255451524,15.2267497838552,14.7630672429879,15.024628960802,14.357894200806,16.3164634209642,15.3222381470299,15.5680097331351,16.1071999904854,13.9848549187147,12.6565451656728,14.1501481889337,15.185456800618,13.8510514488213,14.8544514430522,15.1394187727016,14.5494388306996,15.34278337023,14.4360860154946,15.4089615847372,15.0503942381788,14.9369300556729,15.1177778213681,15.4748675333945,15.4687679359575,13.9014930944279,14.6497604434797,12.5123473722938,14.0833422954116,13.0041194506852,16.0712017132893,15.0322192083594,12.5615385583604,12.991938621585,12.6233870454068,14.0231623249288,13.9958190019579,13.7310530115102,11.3456402283014,13.3842851648534,13.1020003328728,14.5332694997509,16.4356382326703,14.6030443775993,14.2332543058822,15.5283080723731
"ZNF197",-0.152994205589242,0.641925130745643,0.111833335318569,2.08864407912536,1.55050510021007,1.76862390713286,-0.177676878192027,1.04960215704126,0.400643201450961,1.77647432731683,1.58441636732123,1.16816013524755,2.46902287010291,1.69453567041459,0.115456398176792,1.04145364212516,1.60588162690134,1.61406174284608,0.791013786195758,1.41134018820841,0.174725310945276,-0.2892223841132,-0.256886423800209,0.717326185760727,1.27695281127763,0.817803713606587,-0.0689877909451962,0.827855099776199,0.203235916980656,1.36810576477736,0.746164032938774,0.401874655935001,0.818624356028385,0.542613818667713,0.50507934421608,1.46082607945937,2.0702083749344,0.336802707179501,1.10015165509691,0.549574644926639,1.81727715646656,1.25089230816323,0.853017327567947,0.897293146529474,0.944338664841527,1.70683179709157,0.486291024451336,0.383318221612141,2.01586468739978,0.643078726194078,1.24293915014079,0.572313385093926,0.977384751335771,0.323038130590122,1.53152456501216,0.62062516552892,1.51419966587944,1.57339403523697,0.646786059190763,2.32466318049615,1.48993299129099,1.08070493618303,0.289852430515709,0.695143770690431,0.347586087979376,0.488598123184273,0.0317827737779281,0.195043327929698,0.688034393989135,0.110674164895528,0.420347080725053,0.84747229019547,0.382798453952956,1.09095886713202,0.0344354415208885,0.433102709620709,0.824110689037264,0.940454707663483,0.0674184495463059,1.38878151620637,1.07155655751354,1.73564948793873,-0.477910707251181,1.17031802101262,1.21525347482672,1.04032814038942,1.14054637542787,1.12852347360304,0.85522544718743,0.866936999449853,1.67364742802712,0.72061205880092
"ZNF207",13.1283016296915,15.7385398093328,12.1597014802222,14.9649241463484,15.883195521716,13.6325923029125,13.4866952834791,14.1298107697134,13.8394145604643,13.1350237882944,16.720829049027,12.9069431656805,15.4656129074872,11.2547736083094,14.0431977862647,15.5763080801403,16.0057414553511,13.360511592681,15.1281363511379,14.5440255533745,14.7047806755596,13.7496688399766,13.8794788307969,14.3893345148793,16.4955990494066,13.5112195352475,12.5441347822813,13.8599463288777,13.025871961613,13.855334408867,13.6894797906524,16.3058400219876,14.2692891417387,13.9441553977644,14.9626758122313,14.0992701221908,16.8196540393974,14.600093090375,13.4446149734167,13.230859836809,14.8241963724862,13.7006505229582,13.3311192482638,15.3140334462405,16.8135353926678,14.9330595345919,16.3110474175291,15.865447526548,17.0088283188743,14.467205760599,13.2257936061681,14.7248328491306,14.665871713113,13.6587457258931,13.4014259741491,16.1394916835495,17.0504938738725,14.997870402027,14.0408911483596,18.7246103001183,11.9969749500818,12.3616335299195,16.837507901339,14.8364646486473,14.7224619465946,12.3589210328058,13.4085536782386,13.7434026122385,13.9266184746181,14.8406433837598,10.7452746250275,15.4959439879231,15.6121823984988,12.5824953301059,15.4847546199498,9.84393312179835,15.4259183730577,17.0049748720015,14.7473610984907,11.6511906404839,10.8519321333361,12.4592608299201,12.9141949079344,13.3205710583703,11.7361958240448,15.043156363645,12.4083011681569,16.2962488833247,13.0526357708085,11.7179357995879,16.9542546619669,15.8135833377474
"ZNF217",4.07147886952814,4.33673436356339,4.4266067020644,3.39938618068196,3.5800579779066,3.46625995639624,4.5585455702636,4.49198558019902,4.41749094835461,3.64139958425164,3.66999244149715,3.95794236706236,4.08357119284209,4.2033730533855,4.70750324013383,4.47094984315518,3.80454635244378,3.89643261657055,4.39322368021891,3.78160606095977,4.16101460914039,4.77142205899769,5.11020857031666,4.69510791774804,4.08805885717938,4.25822105396231,4.57253795961943,4.40413067655592,4.24397437311106,3.85653550965246,4.27028108415489,4.09713821666125,4.06225730411258,5.07615753711121,4.53636857512657,4.62679955938714,3.84473094508609,4.69708800607561,3.72995032846273,4.25436381282544,4.10814433585194,3.99716416155702,4.5555121177964,4.66201566214656,4.05446165068273,3.90348677918269,4.20410589373407,4.47782077292429,4.06705810114285,3.72104613176413,3.96116718596843,4.27566774586359,4.81335670574667,4.02684051377303,3.66593696021458,4.66056390357488,3.54784010125144,3.89806907501605,4.38272770369725,3.9048455889333,3.82934712472518,3.81083788973792,4.81129779933704,4.50517283259277,4.11344120462956,4.0002640243591,4.64325183476418,4.51364153661206,4.53350578582786,4.85452604698532,3.71738986789863,4.37579372765901,4.04542341816863,3.80094002675834,4.28307491934394,4.51605034682477,3.75959403220127,3.97209378211245,4.37503355322344,3.89457032540281,3.93958382105874,4.0724792889128,4.66401831429196,3.07143725722097,4.80454980168749,4.51916928516723,3.87653964451294,3.28414679439265,3.51753811695122,4.13843407727342,2.81737081927187,3.71976844948047
"ZNF24",-0.910935377910805,-0.463775302385358,-0.498883379359479,-0.392213958981173,-0.44286692466975,-1.10326246711778,-0.211344275118656,-0.553768498182237,-0.766655305346143,-0.526464963887422,-1.38715042845544,-1.01452441895448,-0.697969032017101,-0.279051493994814,-0.923612014386811,-1.73907245858363,-1.51743689300227,-0.753760110919514,-0.78701613630597,-0.651606169486494,-1.10760882545029,-0.760619386265643,-0.680466929896735,-0.617699517147797,-0.788494596283808,-1.0185452387966,-1.02817590709598,-1.02332441500542,-0.927821688508599,-1.00348484659189,-0.62672046364434,-0.364520142290178,-1.06802256913264,-1.2180278651582,-1.09021403214031,-0.1477956662387,-1.02679885503853,-0.725812145818423,-0.843937770212227,-0.962775389117378,-1.1240791132087,-0.266219272917548,-1.00418045217191,-1.03519856120519,-1.08336467267234,-1.03730272467799,-1.04646122140883,-1.01589878055756,-1.14121879005848,-0.97934647460873,-1.06023454809553,-1.41847528370668,-0.87973989165291,-0.428948419348616,-1.3908695591692,-1.20956023584041,-0.897753559270808,-0.515697434059231,-1.10045361660114,-1.05714009760243,-0.517570054064951,-0.737085343131525,-0.800466807971735,-0.80374829530224,-0.559000458876574,-1.02490041719607,-0.695129088343774,-1.07025525326097,-0.660006819366651,-0.87454477292342,-0.0683127430986346,-1.12077500162632,-0.357095394755859,-0.962748127994135,-0.51902312063879,0.71609841455983,-1.56944488889937,-2.34158406767359,0.0137631273555725,-0.70290089479784,-1.33021070912593,-0.779182089967798,-0.621038909746634,-0.0977655268834171,0.60240170401031,-0.379065243181266,-0.996989238692832,-1.32898138067245,0.439754247419529,-0.592216626059151,-2.13382583684026,-1.82935112205677
