"","R3388_YZ_1","R3388_YZ_2","R3388_YZ_3","R3388_YZ_4","R3388_YZ_5","R3388_YZ_6","R3388_YZ_7","R3388_YZ_9","R3388_YZ_10","R3388_YZ_11","R3388_YZ_12","R3388_YZ_13","R3388_YZ_14","R3388_YZ_15","R3388_YZ_16","R3388_YZ_17","R3388_YZ_19","R3388_YZ_20","R3388_YZ_21","R3388_YZ_23","R3388_YZ_24","R3388_YZ_25","R3388_YZ_26","R3388_YZ_27","R3388_YZ_28","R3388_YZ_29","R3388_YZ_30","R3388_YZ_31","R3388_YZ_32","R3388_YZ_33","R3388_YZ_34","R3388_YZ_35","R3388_YZ_36","R3388_YZ_37","R3388_YZ_38","R3388_YZ_39","R3388_YZ_40","R3388_YZ_41","R3388_YZ_42","R3388_YZ_43","R3388_YZ_44","R3388_YZ_47","R3388_YZ_48","R3388_YZ_49","R3388_YZ_50","R3388_YZ_51","R3388_YZ_52","R3388_YZ_54","R3388_YZ_55","R3388_YZ_57","R3388_YZ_58","R3388_YZ_60","R3388_YZ_61","R3388_YZ_62","R4163_YZ_1","R4163_YZ_2","R4163_YZ_3","R4163_YZ_5","R4163_YZ_7","R4163_YZ_8","R4163_YZ_9","R4163_YZ_16","R4163_YZ_17","R4163_YZ_18","R4163_YZ_19","R4163_YZ_20","R4163_YZ_21","R4163_YZ_22","R4163_YZ_23","R4163_YZ_25","R4163_YZ_26","R4163_YZ_28"
"SP3",-0.79715994579033,-0.904741598558094,-0.206722463711215,-1.66479889919489,-1.12498078413433,-1.49870143130283,-0.87873011016157,-1.25011049298444,-1.16731200497386,-1.54633832940996,0.909695412834844,-1.03359316093027,-1.47741285222113,-1.16632781414626,0.164026658585985,-1.29160701022343,-0.877936389489491,-0.757471681536566,-0.771581783687166,-1.00057022600585,0.454159436582842,-1.13863524208004,-0.125695696249441,-1.27064656326071,-0.519453901469659,0.659823631284804,0.55318154960214,-0.535057693542877,-0.641928633764006,-0.879646257194585,-1.33024611300735,-1.10479556282731,-0.368618346779972,-0.172514261020332,0.293444404698706,-1.43530283707802,-1.83537722125849,-1.27520813591974,-1.66423147725131,-0.0899382201562902,-1.44332955563416,-1.02482034534416,-0.531629407188007,-0.558543619677409,-0.988180804727084,-0.453273127734243,-0.210321997724153,-0.0437496847390101,0.162755269906892,0.154699377360872,-0.708784286801636,-1.29906739477722,0.0750531400756454,-1.54306835695167,-0.687410898326346,-0.522218023389479,-1.27537435586825,-1.02999768404255,0.0368143874426321,-1.77434903374708,-1.17521913981073,-0.517495080134415,-1.07193637342365,-0.406553708450366,-0.0132484114372995,0.29978519773063,-0.104337351324328,0.00706397779627359,-0.523285660654157,0.270321784750975,0.0295007535296163,-0.807127785822273
"SP4",4.11444240555462,4.27448685333494,4.29360903319341,4.6563712896324,4.07455307730738,4.02756418474567,4.19490832651552,4.27431339979466,4.06866927016973,4.15001268528409,4.14201880961886,3.60169207514612,4.82010060331533,4.05022904740935,4.03846852439891,3.4055370466571,4.13586188178526,4.42861066221923,4.37997768240439,4.63946172138432,3.85959488931748,4.07951905624335,3.49274658901996,3.93856488198517,4.32521596325106,3.88824012412692,3.61974960051418,3.74664249760007,4.30886479796587,4.34645374299279,4.1940116254232,4.33319853021916,4.03550216266871,4.07954728467234,3.9597841452088,4.28324870906831,4.46659376867577,4.14857283520425,4.04867099819197,4.05010662913299,4.59930677201288,4.22459529184638,3.55359684716261,4.34353818268769,4.1457084772165,4.41054198090051,4.22618123833151,4.18636529665681,4.3132682550171,4.25152718000843,4.58174139203705,3.71299869983475,4.00107643155262,4.6204664937122,4.20028014408286,3.91950918436952,4.16490120178055,4.42427915861498,4.08588133559917,4.35163498226394,4.58575362736893,4.01086673362793,4.25040969204839,4.33331682552035,4.23834553830003,3.90972326409398,4.00786144295517,4.15018128648821,4.10215691509267,3.95177603837228,4.26370020104919,4.25661606130537
"SPDEF",-0.824538148613807,-2.45657985832858,-1.15273613152891,-0.999197604164023,-1.39832480822767,-1.49713785257244,-2.19500336721417,-2.00760022744144,-1.63868599685521,-0.77337476447543,-2.11885922051169,-0.700765052358973,-2.5236699345918,-1.46909055715302,-1.32058367896825,-1.84100837646624,-1.34210458300326,-1.18861600945407,-1.25133482235198,-1.35474143291356,-0.748890090731631,-2.06427520348244,-2.83698099761001,-0.6567907004697,-2.04642240880395,-0.213758921305065,-1.55320836631958,-2.39390139988819,-0.995015487916641,-1.57127811635909,-0.921053395460149,-3.2668575270152,-1.3698672133809,-2.69209442357429,-0.90460963347366,-1.37303992679282,-2.12382009980257,-1.25291288457649,-0.706493294066363,1.57455942293945,-1.90247949770868,-1.03914482810993,-1.66994401248818,-1.62279147992807,-1.78540844985106,-1.85447101689632,-1.95635378829475,-1.6837688552989,-1.42310399726681,-1.52075986040876,-1.41775638132183,-1.30799557636513,-2.06000742151562,-1.77167606376868,0.369581582757617,-1.0764670743222,-1.37246083070489,-1.17079766810855,-0.402841159717782,-2.07919516232288,-0.794731900065597,-0.895336966773906,-1.68190448160725,-1.25663171188317,-1.57328396801408,-1.16440224659498,-2.33332515262505,-1.76628794842554,-2.02206600775563,-2.07256565667557,-0.684500236290734,-0.923587001293774
"SPI1",2.95967610174275,4.92014694450955,3.50500664077371,1.92520478870338,2.35911690807264,0.283173586405588,4.64118099435345,3.5319050429847,3.38071011423139,1.20395234926455,2.64028523266005,2.95098019451372,2.71834347754042,0.956063475770854,3.75944644662527,3.07748636788354,2.16239711438372,1.10838217047712,2.86015162096335,2.71796058897507,3.57217133057616,4.70200375300624,6.35222604478052,3.86572517200067,4.03700564428599,1.8449947110367,4.39801019477557,2.15818944961404,3.26457174008727,0.309244628809651,2.90224175897128,4.29994713142487,1.61515340642416,4.59835058380806,4.04199873785088,3.34361949648544,2.66380768760042,3.84938400613748,1.43064933087595,2.87533606138701,3.49592247857805,0.738232248272432,2.41893873028289,3.57776504492043,3.81294906440122,2.1537291323388,5.40158479090376,3.36764681925991,2.95877251731975,3.43875910269824,2.07205639351998,1.83446680279732,3.7870506491804,3.58706512818186,0.825527128030198,3.76554774775928,4.20360991372013,4.69953631338539,2.74970653830383,2.97388576634108,2.58221404511664,2.44635567139036,4.46294440311524,3.31655430386512,2.63706762363368,2.16614570835982,2.88787838492033,3.18680767063587,2.93786611555716,4.70681700115527,-0.167481371862125,2.30843129974858
"SPIB",4.55359727506393,4.47351142936667,2.57634376966887,2.58453577116236,5.12309992203302,2.81789892982973,3.44126551253975,4.05482472741935,4.67389162567773,2.70167548895208,3.14453420120038,3.22498667126585,3.82166406936398,1.61023536987554,4.79738370960199,5.56340831239806,4.25489799672828,1.76175561392215,4.61207977159212,2.44026569544445,4.34747376843704,4.64415965414292,5.0826065311117,4.43163097889281,3.99989884808091,3.01601675443261,3.68835427884878,3.81188581780243,3.90097172684912,2.6408014345384,3.66319880704289,5.45930471825738,3.37741160280593,3.92819385506875,5.23362581883313,3.77538871465922,4.46849470595722,5.17418207057196,3.08988412919887,3.91096069178839,3.33723016938311,3.85139628496256,3.2372300210718,4.41413169987966,5.014328312707,2.62432724342929,4.47619131611767,5.28492626578556,4.45186937136472,3.10920193297637,3.44679264946308,4.57693880799617,3.35639026989195,3.03616684373814,3.02222500603373,5.73344319497446,5.68521177053994,4.62557154539394,3.47126706648198,5.63257202840641,2.38892145256259,2.36128116722369,4.51894886319514,4.2889254561652,4.38836472108198,2.20788156321587,3.18852876657887,3.68288151926342,4.23479518326389,4.09294441479926,1.73346786069463,4.30850039740709
"SREBF1",1.01761087836452,1.9837014125814,1.61789235403148,0.886773145055018,0.755930136107643,1.20119922890805,2.26407531833302,1.5385341664156,0.52982144407467,0.873326315964479,1.78340622668538,1.67177305614257,1.27305226046463,0.141865538107834,1.23603995458919,0.22861927940076,1.50089216285663,0.825015748820937,0.629534903268032,1.61645606428262,2.12536102398648,2.13458885440137,0.5237182986687,1.66507452006931,0.852252210909722,1.47967102862013,0.231242453980827,0.662726602468707,1.28001996771834,0.999820128791768,1.12457056791457,0.471124477376706,0.643935269176952,1.00829539709618,1.23839282162955,2.26183337536858,2.04666789540519,1.15944537494935,0.795966440199577,1.05792571455106,1.32400156123543,1.2558956282667,1.5382434807024,1.01447644728001,0.652338446941723,1.35250608751856,1.15205482135109,0.893158515302378,1.73105449239579,1.59961690527367,0.654317877405017,1.36452681606861,0.250423851898357,1.58086943787466,1.10704369213273,1.05636203969722,0.562776417319117,0.566460704174748,1.44096079758196,0.133022161984813,1.568163211764,2.28471533987807,1.39383177847602,1.14078803583831,1.06455228113066,2.07774114045345,1.23163223180419,0.618286565735846,0.931504848169996,1.12744362746346,1.4366382886098,1.44269541432316
"SREBF2",-0.307621112771496,-0.29916067730183,-0.197628272554572,-0.512536698083064,-0.504440031840642,0.057664979527266,0.168812274458522,0.141386127379007,-0.865471140286694,-0.788793631910203,-0.110700924024347,0.0253545998435678,-0.757559515591668,-0.864440307271895,-0.0313746150917256,-1.20796532436279,-0.172539779249608,-0.869294462743008,-0.882029513675289,0.254189711515109,0.619751531704167,0.262349574865953,-1.58371065679744,-0.10183303724266,-1.22764035920609,0.829073264360859,-0.832035358375603,-0.975276481593866,-0.647307548826334,-0.316050777931811,-0.347356967504892,-0.752266243568653,-0.450030112048687,-1.39301313438281,-0.0223242781778759,-0.0535820952942337,-0.364165260245868,-0.307156426083414,-0.269674492594395,0.470017977632774,-0.681502351690573,-0.302847054756546,-0.203268887868956,-0.836773193038088,-1.00018075370079,-0.355479799057325,-0.529798446702293,-0.213857383912508,-0.73477368941525,-0.126368033980244,-0.839001322301795,0.03201800947381,-1.35064742347387,-0.337993652385153,0.21002022720865,-0.431847452662531,-0.519577329855945,-0.996661244508586,-0.586096708757943,-0.563390796243476,-0.473600953532717,0.289372025994219,-0.0449758248797451,-0.569588534688734,-0.275003728102824,-0.0727993075150996,-0.424615855907294,-1.07560497405025,-0.71301533820547,-0.792481396845491,-0.572672635283229,-0.0784887002691747
"SRF",4.05167454432828,2.18448564917967,3.41987252608892,1.76615935820639,2.13106614366828,1.99746223100148,3.19345767440666,2.64645635754451,3.17101212381518,1.81646540105232,3.0552484243311,1.58975156066349,1.1174654712729,2.59198525272349,2.70439351995838,2.24776118055319,1.65356344477947,2.44642585487658,2.71265800830242,2.96068479376535,3.17735453433393,3.35238041013877,2.86188700933789,1.59632312307056,2.46613049975645,2.82096415288745,1.97789762425414,2.56128929979222,3.18180248699396,2.71026127404229,2.50398792299071,3.18892693623986,2.98479853671093,2.37086363919371,1.28055978420435,2.60625529879191,0.850921640734064,2.69113428055785,2.44319037374615,2.43134608408837,1.80655393207386,2.92795791820803,3.48452674333963,1.91751794930141,2.17142155659695,1.70685572582767,3.26088117729824,3.08533029079976,1.51904011038824,2.9625777926018,2.01527632850887,2.19671673333164,3.02182631240611,3.35611440696804,2.39593464874045,2.45269828534943,1.64065026517742,1.60704104812794,3.04378266763729,2.23655662529353,1.51953394257536,2.29930784954974,1.67303137256145,2.68273544023673,3.50938864917305,3.29803986641194,3.65438006361513,3.31103391569807,1.86389647762377,3.07834184566679,3.04979910518405,1.8806656479538
"STAT1",2.65032882655164,4.08634179060759,3.23961661805729,2.74877451738939,2.64534048800891,3.36231630591196,3.92861512500415,3.72320050158148,2.24675935908067,1.3690474227891,4.41561455503603,2.62793960263213,3.62894337406596,2.06874724955602,2.88541991824668,2.99075569839493,2.25757786232809,2.98045452488135,3.15091226721956,3.36054983707804,2.92105703496863,3.64878265151874,3.6750298350945,3.02718122646138,4.41776589597325,2.86063228932236,4.03097939774327,2.84691727457744,2.41262656926084,2.17314428528835,2.67218526341139,4.13269396871795,2.34216969538002,3.13930850657026,4.79321445972071,3.93589738091377,3.36948424323506,3.4290193748142,2.43846970708226,2.50157636366144,3.27418022360453,2.04254270211838,2.95925089882901,4.30506698748929,3.28300381395908,3.93041939532485,4.18689265056827,3.45322800598803,3.37448986353548,3.6020139267877,3.14090601529231,3.07078793597831,3.23016249989479,2.1546050911286,2.41515928580575,3.54740038006838,3.65772181000922,3.59400343271169,3.66596451265725,3.46444185586812,2.72628577629243,2.78239742371328,3.46190760237091,3.22767462680382,3.38277387393671,2.63172996215081,2.9629903556538,3.1047840811052,3.69725184494436,4.27701423330857,2.06781211127508,3.74609721313279
"STAT2",2.83749892343886,4.15579361684356,2.14888810552581,4.34201048891236,2.69614979572863,3.96623342128734,3.10302276933313,4.08578521165169,2.15935859826589,2.54149840440416,7.16958387963624,3.55871368689874,4.98832910748252,2.4632435432582,3.28149705387013,4.78693005694856,3.00993643041306,5.39769019325454,4.03450177827115,3.67369198640582,3.3841341708996,2.62546419505611,2.59015517315833,3.18004463836446,4.76501786231376,4.22401896302503,3.94961458694095,3.15713277381677,3.05977411959408,2.52979826648325,3.42585363722629,4.27335059232703,2.25910939423184,2.94597229229601,5.41253632033727,4.09717222194566,5.41036724612598,3.72998539281398,2.61405539651896,2.38395947228536,2.58113811382752,1.91055620073561,2.42634593352395,5.16761245662444,4.03655503178155,4.68195658115694,5.1664304175495,3.04813312083259,4.51841272012178,3.35099315853585,3.83061770927864,2.47744082567996,3.48726527926234,3.01141318192665,2.8377630882885,3.61549708929838,4.21002439076199,4.29201761958518,2.82385622197962,5.41544230762377,4.37565985903559,3.64645732653771,3.2366264102537,3.96458456133495,2.91977067156187,2.68042226824096,2.22089903026192,3.04571836550845,3.77066199814673,4.58884221268416,2.97639292930157,4.04603651485339
"STAT3",3.2963875139715,2.71555945244839,3.05017811598245,2.34894959508132,3.2301277387653,2.72689586426861,4.42530222244381,3.64055231861542,2.54873976306661,2.22384142318281,4.6081120303994,3.06202021287406,2.51903374351433,1.77960226718505,2.828896126595,3.01159479591648,3.65215416039551,2.33654755452295,2.86738161519303,3.18280898970987,3.23617034641074,3.51743374061421,2.90537737373359,3.30700431122954,3.42641069615467,2.69553925085529,3.59002829796325,2.26980648652997,1.96770212249173,2.09827733203041,2.12432648287572,3.42578945346293,3.20281735903963,3.3706367613418,3.43210491434389,3.66441775573597,2.79765811806237,2.58052694199086,2.72923301799563,2.46812891678367,2.55298748548464,2.4138117296826,3.77194608077724,3.15161563066351,3.11248045239187,3.62238176196616,3.63364527017341,4.30304269831372,2.92917261128288,4.64763180481018,2.38189396969114,3.66366216665966,2.57632082891213,1.92982036497569,2.33448657229233,3.49107242282397,3.14417453542872,2.69743881188328,4.76571990779243,2.51521865909112,1.82105610463338,2.40444199463811,3.49194256421673,3.45392384873286,3.72146339237888,3.393217833647,3.28834063885469,3.47557423810556,3.60091420259451,3.34344468656969,1.90425109194773,3.7965096018846
"STAT4",0.101209047063114,0.947032936728674,-0.0867816975083593,0.31888027217791,0.579481224091387,-0.655572334677178,0.839126549533858,0.372033312076537,0.0600561324447883,-0.344690090506291,0.0620812462848561,-0.0815025351116578,0.268849592535396,-0.3594200250201,0.184010732007817,0.758478496037659,0.215522808998574,-0.192000344187028,0.095655683397331,0.202971057643208,0.269951461271315,0.46351264031505,0.683420256311663,0.231936838107717,1.22101412241271,0.0105533791887861,0.943556672696009,0.230305117266248,0.0393971435589005,-0.481763344950702,0.00199663062195617,1.11583480240739,-0.345043745234513,-0.102791326779788,0.948878228633499,0.239296608568073,0.700398154566366,0.571761238683161,0.128969447424913,0.104789356858505,0.650585235369466,-0.46714113129181,0.575668297625978,0.303135082718822,0.472902820217294,0.327279052636252,0.540691431872703,0.661855265727621,1.15110333329788,0.291275280182645,1.06534453468769,-0.0923358556937615,0.188244440172909,0.255566468722064,-0.245403823742246,1.05690700820404,0.683470828694023,0.0351555935830362,0.0487526957138738,1.10945947485203,-0.908207590939728,-0.962158313505641,1.81075529021582,0.640996607328431,0.560349938649419,-0.114790721177253,0.626063585083554,0.489364592699527,0.161417542405583,0.272333327630061,-0.582709784991831,1.27350316439716
"STAT5A",0.808486268965454,1.68701911858232,1.19681048573586,1.05586940636364,1.65501197424479,1.44428513627131,1.79023004144063,1.49408358425436,1.20754036270826,1.06906692235917,2.26418198816417,1.09132851854965,1.87459290362074,0.962452811663166,1.45036000049189,1.41019575290092,1.61621420399564,1.31795898745643,1.58650114716558,1.55179574207275,1.87147494814341,1.4171517736307,1.09792970461579,1.45410213996137,1.84278996755838,1.21529033968268,1.03991149273074,1.17661101641561,0.510991024440525,1.36542360124987,1.36517827384959,1.6862001454661,1.32118640496595,1.40550329565876,1.89170244715178,1.80106263294332,1.15278350243828,1.62841995968429,1.28260608641205,0.660441547728226,1.49021161876199,1.28006170914846,1.34559790296927,1.74763040361078,1.6697398094977,2.26778379874244,1.92542501001812,2.1185828220749,1.85956481901793,2.03960776979539,1.85501313963442,1.867040529983,0.85513772134782,1.19987001261343,1.24090412002068,1.86143572049155,1.54871121488034,1.44722080079099,2.01497468203296,1.79377618045288,0.707366948298329,1.16852954464086,2.05377019617436,1.75635447643086,1.78227983237781,1.31481849041832,1.20128493334038,1.18033699373806,1.49211703937864,1.42798344848909,0.904150825198096,1.95993760265816
"STAT5B",0.467498473378708,1.23680092971519,0.927695569162745,0.755692460074511,1.07921486089421,0.863206537859316,1.54710244713961,1.15211097760106,0.89436777378862,0.64323799229208,1.73082419502119,0.840716008201882,1.19791042860119,0.709157571856513,1.10206128552666,0.940524141065346,1.01426267565051,0.848269126947937,1.17821628549018,1.23392331596621,1.45454149971378,1.05638085789803,0.949730315912144,1.14821196016412,1.34139789974973,0.586323597203912,0.815124595551019,0.796227002575038,0.16294017241706,0.883753625372665,0.94567454164581,1.15391812773119,0.988056714189418,1.14462625319749,1.41124753734449,1.36123835027486,0.513454793742776,1.20107124832084,0.857522834827219,0.402048312494079,1.12653860954297,0.815093872458942,0.978678125429191,1.2183838800171,1.0851343916367,1.69074629181602,1.57681109363027,1.69601073228283,1.16368180889907,1.69771702540745,1.40513123232617,1.38559464297505,0.613245440223291,0.830692076194953,0.982960507207058,1.38429135768692,1.06737359181015,1.11883766980076,1.78051659226246,1.16500786704056,0.368310798544425,0.868568821022335,1.56888693394002,1.42883377424665,1.47687758939635,0.760829055785521,0.7828437374603,0.667204456929349,1.04495940612085,1.00831583443137,0.319720555630037,1.6443705977915
"STAT6",1.42886700844217,0.716637423184799,0.736622293726223,0.783695240509885,0.793493292980759,0.392222031761076,0.923198260630995,0.77936758455459,1.0944761625245,0.619143358499091,0.716055023021496,0.860465418265664,0.555098489439459,0.508271420206551,0.784644055208893,0.564586515811617,0.992029520273216,0.134749444394157,0.7116988220882,1.05200189732903,1.37425804831551,0.825638021667161,0.503731532029713,0.618178068385304,0.724200602964238,0.724081246430408,0.469821613755995,0.0870449218219971,0.773904178982425,0.299307470247966,0.650194054354656,0.817932370323282,0.261552254690444,0.30771791730456,0.876001478364255,1.06395103985488,0.0633649064845211,0.808345394167796,0.629334217499445,0.459588052916249,0.246037807630417,0.387828102444285,0.466710081425094,0.83852982526177,1.02823223092273,0.68134937958614,0.722643919281248,0.681290086609304,0.671738322458049,0.965814824631487,0.225575830135798,1.58863805021631,0.148875081909452,1.18560587746901,0.296701160588052,1.06537857617615,1.06285985664023,0.983615191800316,0.726731026123266,0.521609343263879,0.141029512420147,0.174648647706672,0.935881451726213,0.381302629560759,-0.0205027906612661,1.15088609513038,0.370062500977732,0.5352114140953,0.642359922303587,0.950767823192615,1.1723374270642,0.734117854199382
"TAL1",1.88413898194213,2.25236271814671,2.16348094590082,1.05688205866969,1.54793790327645,0.836723638756058,1.98567170911624,1.63476203848391,2.00919403864819,1.4596092406734,1.30140082988802,1.54556751655557,1.56498607745645,1.17953531403178,1.75383097621086,2.32782424989346,1.46033193486011,1.1920141407059,1.6106714017312,1.33579448051165,1.77605136133076,2.14129576819456,2.68222056441311,1.85382054203542,1.83036582718625,1.36460791284372,2.13852797917561,2.206652630889,1.92386226966215,1.83299826791079,1.61741032639346,2.24291400591514,1.57915523795412,2.24657918960414,1.97833824513852,1.46680749207727,1.19249689972402,2.16744514396943,1.6352402698124,1.63638749851138,1.65139450425153,1.44827390589013,1.70474003566648,2.16953008384549,1.46528071349395,1.14572906721271,1.94552244545453,1.87191489686583,1.99184350995432,1.56634072482906,1.40631089872311,1.85542021538412,2.11373973182767,2.44546865944222,1.65072278012203,1.97320830032193,1.60118997803753,1.57436562601945,1.55941548373358,1.9236650675734,1.52293284315624,1.50786154602114,2.06842803783313,1.68769080055771,1.69683257034935,1.50771913678459,2.29905894509397,1.77150405652864,1.54820724659402,1.97828124308055,1.55021844789863,1.55431992462622
"TBP",5.58547988984231,4.86487270425275,5.49363843894199,4.74141129308089,5.42506641311911,4.98344066979571,5.54712070170539,5.58486708288553,5.28662170282137,4.98685694939581,5.24054246905771,4.86950610157626,4.86475875504313,5.23349630179095,5.07746987348309,5.27664756044408,4.90504629938743,4.88591038604117,4.91784101734277,5.00289805978544,5.29325021538315,5.42767076809296,5.32713204337505,5.04331932211104,5.20435450880155,5.26867071526097,5.31694366966431,5.43460727668217,5.43601833553673,5.22221471010411,4.67370747002568,5.32325486336331,5.34170089452489,5.33068855443799,5.01184066991452,5.1964186783673,4.6339054453357,5.15174119523026,5.15893133745718,5.52606341639013,5.24349129411537,5.02264113639411,5.61022704911815,5.33350058462126,4.9734525364136,4.83348799351402,5.47405537136017,5.86754041535207,5.33910318679444,5.4384948056809,4.89843904136936,5.22551385104215,5.58944358655522,5.00766141648478,5.0991253916324,5.59139954154587,4.95175724711353,4.97962618921837,5.00408822230015,4.99598225261745,4.52595678981603,4.91754255509221,5.3093410755618,5.37926624860947,5.66823120368554,5.51940225455721,5.71757490747811,5.76006580211941,5.23608473884324,5.56701288088295,5.30773211007063,5.1685802956941
"TBX21",6.06454086050592,7.73008857332239,4.69881414700888,5.22133448557724,8.07800761936404,5.12928382212856,5.88621001486006,6.58911274201445,6.84749130050141,4.6745304117727,5.91901455615281,5.43395938158958,6.64271791363752,3.32902593759962,7.37914195558112,8.44860179812567,6.75651353083737,3.49420311225679,7.2608163419053,4.84544451561884,6.35623971418113,7.10327102261026,6.56495067789862,6.82990232578123,7.57242098278246,6.00304775435946,5.29618516079346,6.5219662454569,4.99210936523534,5.05272118337897,5.99563901562876,8.58454436767664,5.51004924146839,6.26804648175884,7.94919272108082,6.76919896579537,6.98300948393109,7.63111059116707,5.19999983119471,5.9496992239801,5.80446250289827,5.38270348436898,5.56593404548609,7.27488353844543,7.81298535384111,4.85396066323055,7.20039320675947,7.54736384556536,7.6000792304274,5.27619299485046,5.26441252762714,7.10252085832821,5.86110090794657,5.63340955232619,5.45056456443173,8.42859743094214,7.59077338916601,6.21636689238753,5.98239936630233,10.1453565905138,4.02654827164402,3.18390593419819,8.98461491049338,7.51784092771234,6.66498930643286,3.29289295967967,5.78169129581257,5.76654973125684,6.33085328641131,5.95650151541661,3.60911350180053,7.87981662096248
"TCF12",9.00680481986696,8.76144347930814,9.16229155166079,7.11795896891189,7.46287408764803,7.42904008150526,8.88579389999776,7.31107685845382,9.20458840911331,8.13442377279535,6.9265930910915,7.05823483763332,7.03972231559887,8.68795794161257,8.94875427648842,8.63552404706345,6.83342125451048,6.8687874835196,8.43503467015063,7.39636349467977,8.29781981478842,8.7896838034594,8.26126771512659,8.4648015565009,6.93654528335219,8.07292132805735,7.82847709673127,8.82328183334096,8.45450705872839,8.76725107231665,8.34652029594561,8.66732788644252,7.9876101158827,8.17686273386002,8.36030548605846,8.40922462202882,5.92026211355817,8.76533140239817,7.78431463272087,8.53080431367448,7.41774959619107,8.66901259349173,8.45361976083603,7.84561317723897,8.15702262519357,6.99538609093029,7.96689040791554,8.57717342654464,6.66989997729804,7.87412763285603,7.04656523084918,8.65010657665495,9.1212411420029,9.42259962021628,7.57975332644385,7.72498251820886,6.34850389499282,7.14659248640619,8.01767349656476,7.11197825030591,7.81490752143736,8.02592079759008,8.10174866205977,8.44656878319252,8.36983117812309,8.15328558351836,9.74346050846136,9.2921729465725,8.23512674046734,8.56449155626817,9.68553223645554,7.33404620644986
"TCF3",1.47801571245261,2.51698591463143,0.962315837388627,2.41246785015885,2.70179044570201,3.05264268781391,1.38427616749183,2.09135086406526,2.213387951129,2.1959183152743,2.33316795516162,1.55045990725669,2.90323932440129,1.48252255519559,1.73695626895956,2.68183103962612,2.03473950411302,1.74148675045663,2.61800310313755,2.36651783522733,1.99044739312362,1.6717673741704,1.47293475418061,2.03685314144964,2.5200956859717,1.58945274063069,0.969632594352913,2.03826925669762,1.45064833408817,2.41113747164995,2.19111705032636,2.68851844774318,2.20272432662598,1.54423507591687,2.31085213704445,2.46118880991825,2.72830320033481,2.3993464872531,2.01606902832232,2.00536363229163,2.18203687014635,2.17320002663359,1.49139495149023,2.39016901999799,2.97208488509948,2.86530377105517,2.54208646794579,2.27391696491767,2.82111985615225,2.02137431822558,2.13191819990902,2.73919692744349,1.81885925831921,1.71795246496427,2.05834914397021,2.68421209724333,2.97302506077746,2.73582631083169,1.84920542289882,3.70994287374989,1.96392245592252,2.05339939081156,2.58446901052495,2.25197191295603,1.84409102556549,1.32213865306891,1.36115186133285,1.71151576116704,2.18476518364856,1.92452348001718,0.986546018472796,2.2177630390133
"TCF4",6.08233960281215,5.0581114709966,6.4621176925619,3.94275402336514,4.13880198807207,5.04172387547598,5.73211257301625,4.74975055831683,6.0321253176919,4.51236899774253,4.06877428862979,4.51677347235855,4.2588551921962,6.20111791348098,6.17135611357183,4.98234487158701,3.60321544789532,4.96049584880843,5.40668726065405,4.63276267879668,5.57547652638277,5.97940630178656,4.97205103805823,5.66081985095135,4.08970581592629,5.6828053689844,4.81185701363778,5.37690924408411,6.0170443619222,5.74423814371997,5.32117306499835,5.54368661330283,5.10900225375735,5.0398887117093,5.24288713402844,5.34957116680539,3.49184709695837,5.39449097796375,5.06280748940032,5.81570103399004,4.80123669950306,5.8359526509858,4.8584903686719,4.60650960918603,5.35216750143712,4.3937486911378,4.990996808775,5.59069192845084,3.60265929768542,5.20619861116386,4.47927681567522,5.25906835232875,5.12150707952409,6.19407364214462,5.43964694896888,4.72451540229003,3.74539111733688,5.21315754516206,5.31807539249233,4.15042623131848,5.99742508486011,5.30911344774471,4.7937405410414,5.18693320900684,5.27086225953045,4.88829042878389,6.08626509508044,5.55896689700701,4.86983783678703,5.0286525003119,6.37136175470008,4.63616649580434
"TCF7",4.55160628553268,4.65857321015562,4.07288674816232,3.23334861469079,5.03319214112668,3.25717996845643,4.69204734592681,4.34059792082466,4.98431377503645,3.1883631087336,3.27480316234978,3.97704070428229,4.03166661724672,2.8411189583344,5.05268362373735,5.35901771655201,3.82983420008344,2.6081475526611,4.6908262493633,2.77090631138159,3.99477372216773,5.23576166595241,5.46955152047903,5.13675982221076,4.18474859524272,4.2610728983375,4.68329601005485,4.67714225263319,4.35546498751957,3.22060246185916,4.14193455935612,5.5237009906415,3.51544693863098,4.51720027211558,5.21188222460751,4.58073084590154,3.76061697717513,5.70494281530654,3.71224514548209,4.45194900448512,3.85961836858796,3.31442976608637,4.07276908326376,4.75654398381881,4.73521957507611,3.09018558614592,4.63257349720512,5.64531808681654,4.00258708985484,3.43733672423147,3.64410345425191,4.59067992865803,4.68532138127939,4.37059286127003,3.38469463343457,5.55607204914309,4.53360596807792,4.16594919034663,4.14014342279594,5.16663458118897,3.31509315303774,2.40305847364609,5.60491139125187,4.64282659355721,4.97356071159132,2.77324604357857,4.82892353438895,4.54884144665215,4.30367550854721,4.3978839450201,3.23934104052385,4.98323804837022
