"","Pt66_Pre_AD667850.6","Pt94_Pre_AD732850.6","Pt84_Pre_AD486532.5","Pt62_Pre_AD608303.5","Pt72_Pre_AD793922.5","Pt3_Pre_E9024733.3","Pt5_Pre_E9021022.6","Pt9_Pre_E9021024.6","Pt18_Pre_E9024732.6","Pt24_Pre_AD436687.5","Pt27_Pre_AD453873.5","Pt29_Pre_AD497504.5","Pt30_Pre_AD497503.5","Pt31_Pre_AD453872.5","Pt8_Pre_AD153354.6","Pt11_Pre_AD153352.6","Pt28_Pre_AD297619.6","Pt44_Pre_AD467790.6","Patient1","Patient10","Patient100","Patient102","Patient105","Patient106","Patient107","Patient108","Patient11","Patient112","Patient116","Patient117","Patient121","Patient125","Patient126","Patient127","Patient13","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient14","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient15","Patient150","Patient154","Patient155","Patient156","Patient158","Patient159","Patient162","Patient163","Patient165","Patient166","Patient167","Patient168","Patient169","Patient17","Patient170","Patient172","Patient173","Patient179","Patient18","Patient181","Patient183","Patient184","Patient185","Patient187","Patient188","Patient189","Patient191","Patient193","Patient195","Patient196","Patient197","Patient20","Patient200","Patient201","Patient203","Patient204","Patient205","Patient206","Patient21","Patient22","Patient23","Patient24","Patient25","Patient27","Patient30","Patient31","Patient32","Patient33","Patient34","Patient35","Patient36","Patient37","Patient38","Patient4","Patient40","Patient42","Patient44","Patient45","Patient47","Patient48","Patient51","Patient56","Patient58","Patient6","Patient61","Patient62","Patient63","Patient67","Patient7","Patient72","Patient73","Patient75","Patient77","Patient78","Patient79","Patient8","Patient82","Patient83","Patient86","Patient87","Patient9","Patient94","Patient96","Patient98","Patient99"
"SP3",-2.86588124552543,2.24665925973237,-1.80813297918758,-2.53475579213341,1.83676128945418,-1.71882422818447,0.398895565803557,0.0946586105205317,-0.571697689118336,3.89999825892711,2.50057460677581,0.485542977437528,-2.53649318958269,-0.542389596124366,0.455517234817434,-0.516361147768257,-0.573154798645705,-0.790656130359315,-3.2775530073952,0.35460795580323,1.91429809736914,1.24903450081956,-2.2116899298953,0.138446325432334,0.629884640096231,-0.947825898850414,-0.596073110300314,0.266073932214871,-0.460682508986971,2.93182341066851,-1.11769660025677,-1.1815811890034,2.75342491019815,1.04506495847829,-1.74219030893767,0.503678675454205,0.294727790893119,1.37499042988718,-1.42368820435609,-1.01134206418862,-0.52112717860452,0.926835409634325,-0.705563847102389,-1.05283907030421,0.0930050692652262,0.181343280971433,1.44047038388085,0.301518438292638,1.55538448626282,0.0246605086523291,-1.9774058981384,-2.40603530567432,4.29600428106223,-1.53533560838268,-1.16669212338886,-0.134552074897197,0.634956137214549,3.25877357157406,-2.45873247066327,-0.317284590111053,-0.515301594080947,-2.69291183882942,-0.662454592087772,-0.442539350408958,0.587800017959145,0.30504472783537,-2.79280439245634,1.9245322499433,1.8285447025324,0.773600295652794,-1.12099867278213,-2.38682151006928,-1.05838403773338,1.34530909552491,-1.14507452449969,1.69761716861951,0.518112943216035,0.491711768116695,-2.88065042947632,1.08851712379982,0.173235404939671,-1.17143756587057,-0.39360575760245,-2.37794442696699,-1.55778039677888,3.43252263445475,-0.484243561297464,1.10154483482259,2.27756140107019,-1.58444309742424,2.91873194118486,0.598475163150771,-0.920852208461127,-1.39838816364075,1.75571087091313,0.187722144239938,0.228357579033838,-3.79128260779874,-1.62086071682874,-0.569907346420412,-1.98212143810505,0.59903897196177,-0.798795787622419,-1.32138651617652,-2.14960597427497,1.50457429714539,-2.97701112122974,-2.08764537769703,-1.2496247190718,-0.13976553718723,1.01095364829617,3.53965433654947,-3.64259250568777,-3.89776214367196,1.59464411179639,2.03894762541673,-0.090328545758989,0.623062995879211,0.397823295510579,2.36866869490698,-3.69229095297509,-2.92104608678859,-1.8148943573292,-2.11944869578436,-0.974686651422733,1.20619853167528,0.814729752373548,3.02158463175246,0.514557954698119,-2.60349578735709,0.62946645675033,-2.04133234254964,1.61158264332587,-2.44519914503443,-0.918248357763529,-0.467570960616659,-0.495111320478816,1.62324306745479,2.21644185338097
"SP4",-1.68364471628036,-3.31713164643662,0.17896806804734,-3.47360873852987,-3.46791663908497,0.658842078751428,-0.00367664228147396,-0.583919055550271,0.0488678186649647,-2.08766005464342,-2.34356839306603,2.25659784519395,-2.39593641144474,0.18692689478329,-0.0335642566863988,-1.16028228503319,-0.406405678700198,1.21194051713077,0.860756854070521,1.46166206985193,0.989555429346013,-1.53517744900317,-2.29602321656711,1.36214162686191,-3.34694725194291,-0.334511633696575,-1.79312433805402,-1.96190766263373,0.861468008774732,-0.560435977679103,-1.06310636116765,2.40189001959992,-1.70591971815121,0.405879494645506,1.07199279823326,-0.359562019423756,-0.330940680980912,-0.151889379677261,-2.43461492253938,-2.0475515475418,-2.94817915965049,1.30533899065726,-1.63846483420708,0.0980179340059734,-1.96938007013512,0.274007355433348,-4.56578508832235,-0.711398186181306,0.507551033411361,-1.74248293654271,-0.676868994332567,-0.834249132137557,1.38671810995208,-2.11703847555873,1.2462574957153,-0.00660519439243074,1.38339339770105,-1.40597172295913,-0.8801186549039,1.17739039612982,2.23275436238521,-0.471004655710388,-3.20580172573405,-1.4237469588485,-1.18013098867766,1.27136214131732,-1.13191968529638,-0.483050706367304,0.555951979146178,2.15420293860316,-0.992541058681493,-1.19785936953426,-1.82981965385558,-0.084676377755003,0.231309665855899,-2.49166829797821,-2.58241239566973,0.472471570955833,0.918695975435734,0.116687513046918,1.0990773001425,-0.326199253175053,-1.20297352163863,-1.80161890330588,1.06675274375573,-0.733861858458327,0.651141848869379,-1.85675761945954,0.421800824212522,-1.71896265328416,1.26215764635275,-1.19573135814058,-0.945813981989875,-0.821340967304707,0.969127361671283,-1.07484346043315,-0.476946260145116,-1.76148907310332,-2.20088790403582,-0.0275952178883981,-2.23417892438981,-0.127879903740413,-1.0164906000024,0.69441471124042,-0.286004211374361,-0.795232514985449,-5.29879846713043,-1.20898495972053,-1.19401568147717,-0.885736469752547,0.404136710189706,0.0601245859972856,-0.38890001836571,-0.558056489908989,-2.80500238874625,1.17355761637113,-2.28629823978387,-1.96813649855359,-2.12722318735171,0.619618338382613,-2.28370594293595,-1.12852428388249,-0.530831183248191,-0.218084394851172,-3.17283400426542,0.417416072710482,0.188848695484439,-0.44438744793924,-0.0678079784831629,-3.4051153974725,-0.843757063370445,-0.359100640459077,-0.45676907825559,0.354805853532394,-1.93189663163736,1.89190610938013,1.91058109633751,-2.11940895742253,-1.55576645091725
"SPDEF",-0.634190364823942,0.765798186696304,2.24448699597616,0.626887711593877,0.275077026389037,-0.280241643293575,3.58428453582451,-2.19170220806798,0.601415636024011,-0.506943432607126,0.610842202722539,0.313293671192378,-0.18532790184755,0.847153881514295,-0.07327822236023,0.585096668655725,-0.258455655461469,-0.363308185423646,0.736083049568431,0.516718725175202,-1.81261219801252,-0.356880400666806,0.051803869342693,0.55745334908374,0.722306308507064,1.38511497164972,2.1797097054797,1.15698637165289,-0.193465787289911,-0.01788430802747,1.60632646429212,-1.16828165921944,0.834075465412329,0.761052095320723,-0.413889954911977,0.628762363579364,0.842008079636499,-0.912240253336011,1.9197788018068,-0.384697212751565,1.10673158018364,-0.682577658543435,-0.685784348594643,1.30916644373733,-0.545532608923198,-0.223148819054388,2.11146493280276,0.985157326186379,0.289974018924391,-1.02027953028172,-0.54873707427429,1.22985519729622,-1.77670041810485,0.893615706171816,-0.842592821249604,-0.126749775478698,0.647204703686926,-1.06632007133475,-1.60306936332403,-1.20148457078041,2.56534752329295,-1.20369292622664,-0.0483738989359941,-0.0253775381176356,1.22404791850289,1.05792684524611,0.905862438768581,-0.496480354206599,-0.322980299670259,0.208515005184108,-0.928782021849358,1.38071673134176,1.42472930031929,1.54448911766773,1.75260727048519,-0.496213304175092,1.01601324227005,0.298548062570132,-0.899937478782672,0.869407220966176,0.0954785079996173,-0.318230606857332,-0.641200587490931,1.46499688743891,0.743608781134303,-1.35000652367628,1.57054676289847,1.30144827763928,1.97937471399068,-0.122699684415041,-0.251047890738746,-1.51895925234478,1.44005988169848,1.68893658369784,-0.224366881532098,-0.316934113413183,2.0080572830368,-0.399662446731822,0.117466050635411,1.09741573412216,0.341563591536559,-1.93307700092704,0.040335212996202,1.40102786637887,1.10660584540413,-0.704137317021796,-0.641912583202215,-0.930230169321395,0.451063555918332,-0.254076761102249,0.114160742414015,0.398839497739529,-0.878601079392154,1.980823819787,0.569635208473268,0.604043454821453,1.15415783972212,-1.47675027962514,0.723863465997418,-2.02625476539909,0.822070546639247,0.455759004407491,-0.0203184357816735,-0.858329278288396,1.08005574771326,1.17897098001472,0.710362326684251,-2.4225879225193,0.774961799423534,0.80714704662242,0.666296620659605,0.813682524009339,-0.809367925482558,-0.911696128832387,1.65017153965374,1.2476020832198,0.0724425655966959,1.92174024219934,-0.933092520294444
"SPI1",-7.014137896787,-1.22865115176153,-5.47276649394977,-5.37841400319427,-2.69608639557228,-5.25966003614482,1.24303444065558,-3.32855698247529,1.33250947469028,9.87464713282412,1.6347669495007,-0.579394809785342,-6.86605827309979,-0.861618598580514,0.580656091091005,0.531438743926795,-2.00685915238823,1.05487630968393,-6.2882889860632,-4.21588241860533,10.6019020465773,-0.95562032119136,-8.42045883657547,0.0704699395465714,-1.43597856440187,-1.36829402035365,-5.61366365548651,-2.44800146101181,-6.60213494945953,6.36158276168804,-1.0355187562414,7.26757007399802,3.57712723871986,-4.91963180355157,-6.8271343417602,2.63283728981785,2.8590401556745,7.97493636644405,1.25399468662397,3.46718271350989,-2.23267019671625,8.35830120354009,2.86404556847547,-5.00863669555951,-5.56731563755538,2.10260986205101,-0.259756773007795,-2.12374968251451,6.00413281637276,-6.76195176447131,-6.05503037180094,-0.45646009330412,10.5305328309673,1.56419859899484,-3.30521506862579,0.509855043771331,-2.41993092356878,0.71426571458932,-6.15861540579721,-1.28795657298167,-4.33005676137432,-6.71484250147219,-2.42797240045944,-7.37225786427999,2.96491748301807,-4.32568617341442,0.464263373622154,5.09995406606802,-0.717465455720542,6.68382448033757,-2.7352426192552,-7.4533490585102,-6.24596954839753,3.11716656610783,1.47756502734584,-0.667972799757162,-0.988784500930124,1.24687160319715,-8.68940370218343,2.75237907949393,1.50618885332927,0.0146458205311613,-2.62404655359385,-5.93980027670041,-6.10174563617905,7.54867396145623,-0.597886282981567,-4.57747385611277,1.82159125927752,-3.75096627177726,0.486175755645899,3.54785519977854,-7.14900326427254,-7.23898245372708,-6.31802442653907,-2.79648411027481,2.80038606750707,-2.68487440086013,1.69792115879011,-3.4982424291514,-3.53849370911091,9.45705130940225,-0.877822794355086,-5.70864291503599,-3.71812829518763,6.01785334424264,-4.79944001248943,-3.26534724753276,-7.0365558722909,-6.73117783272891,3.20355180262682,2.25128155499228,-8.88686502856217,-7.19019312193295,5.59625713324449,4.43735004225079,-2.45659213292093,-2.41310910270074,0.573172439845802,5.09951580893883,-5.3911801833046,-6.72043241774115,-5.40851251184918,-3.38381424596013,-8.24674697471716,2.23985269989262,3.69448927394255,6.40877505337096,6.22327587466145,-6.49687488666858,-5.90429676895834,-7.13260594300869,7.88825802621131,0.694920999707635,-5.87357142301914,-1.14118218922966,-3.62117276211238,5.4759190347021,6.44183517316578
"SPIB",-5.15178784801287,-0.467879172655839,-3.18604271740942,-4.51993623481661,-2.01862591149754,-5.96440325035015,-1.03586490203329,-1.82731367716554,5.50024611064472,4.78076403497826,1.03009985094493,-0.866095924185888,-3.77340458509393,0.898485976008526,-1.6662313243439,0.183515621081556,-1.31643886696771,1.6345891697124,-3.0599348008796,-2.07449384936865,5.80717417338852,-2.55320537491855,-4.45144117874781,-2.98263326956263,-3.26424090173662,-2.27555764296654,-3.09442950868676,-0.0939542727487432,-2.78576870645969,2.9576250280474,-0.679068360331605,6.32247055292932,0.776836884628667,-0.953418025119065,-2.79625595732193,1.52881507964492,1.46309331674339,6.48109179209812,-0.378946071414073,2.24788791799477,-2.6299267348296,4.82354911442929,0.19658542680636,-4.526090439789,-4.54498184477135,1.7740397058375,-0.899387637845396,-2.56419187532324,1.24395920275624,-5.59062706099644,-3.38166468646823,-2.62529445237856,5.5377898762058,0.415097999701842,-3.79221874469118,0.410705694639476,-3.38997688682293,-1.080849815659,-2.81259996641848,-1.03673904258769,1.65830420133619,-2.27816984642221,-2.75796068380382,-5.44316422563441,2.0296557795853,-4.13574848110592,-1.26418579215207,2.77833846095821,0.0163160761328213,5.39502746853869,-1.34185118991077,-3.47285691563179,-6.10536937399589,1.80719998618268,2.00819358950323,-1.31056072441146,1.40450852679412,-1.42279972964138,-4.88668932424324,1.48235898421349,0.389721713067252,-1.83219747976116,-0.22031919313587,-3.97072435935624,-4.12929495660011,0.618088650988983,1.3316067480142,-4.32135146986147,-0.496383259431827,-3.38264182105106,-2.97791299758434,0.399242304049051,-4.80015613166841,-4.25696850737125,-2.84185164718362,-3.80808657340574,0.117498712648108,3.353524373575,1.12342048524998,-4.22459402515599,-1.83565762832839,6.22747385332162,-1.76985534447999,-2.87345960961316,-1.19842683775898,4.28827353471391,-4.95368391079422,-4.79334432095949,-3.84596022316484,-1.60659012220461,2.48419387674332,2.08687184789573,-3.32101391183524,-5.02322081297393,1.91843288874294,3.01576062807221,-2.48570064445729,-1.97059786061803,0.432834328192219,0.680955986129779,-1.66845782382436,-4.83084000115628,-2.04295515812001,0.649480333242152,-5.59129603321645,1.59249649415215,-1.07419903520212,1.17375206201309,1.77078598606001,-4.70867023032025,-1.9343962113718,-2.35758196317323,8.20639772737539,5.74289055858498,-5.91588395484035,1.2394416312763,-3.69052450393686,3.63801564835384,1.33331521712955
"SREBF1",-1.38984787146378,0.189834409212363,-0.0325679737249462,-2.26907618991615,1.24482882220223,3.15755743386917,-1.57870703928922,-0.973243206567715,0.268691935241277,-0.946853909149132,-3.09600259062879,0.924008819680796,0.350590372935391,-1.49984452259576,1.39880493696298,-0.301835434477244,0.478449714519247,-2.28740639568533,-2.15271250418858,3.34819324687573,-1.86994738301401,-1.33671227249453,-2.42613821351438,4.20546586785322,-0.95482272816642,-0.165359763669809,3.22087886804328,-0.560935271609652,-0.903339174099154,-0.870944216213372,0.0363676670086098,-1.25787950933959,0.750389222963736,-0.0357548208224662,-0.0751222767259568,0.728835233826846,-0.0782231426638195,-2.26321892583053,2.6422523201721,0.0299469407560907,-1.87831296598488,-2.2445013871323,-1.12864789051779,2.85085738960989,1.96815327640512,-2.1119802175217,-0.292231779312798,-0.305211089231233,-1.71395312013795,0.272625215452362,3.24114164668248,0.622242165007913,3.13144983775629,-2.87605543793874,0.300482838397865,-0.80009870398672,1.12773150943415,2.01462439027625,1.45377885025398,2.508701725746,3.34408221548284,-2.13256722847154,4.27809358508324,1.38672494559366,0.907691026961281,2.56256879728713,-2.35779822919029,1.09690832502301,-1.45908701015787,-1.15533857964167,-2.5375794551079,-2.18881927542623,-0.0852105093931647,-0.752246091919278,-1.54592481030036,0.135951495437517,2.5525037361497,1.0290177719847,-1.53489142674739,1.08305904223346,0.580832622011255,-2.86140992787572,3.59016741926788,2.64609743877782,3.19518113550915,1.25351477036187,1.73821385240835,-1.84461324623329,-1.93326031164301,0.886263983439249,-0.0279066610663047,-4.70506389727868,3.40888156534435,0.570467551840372,-1.96518558896758,3.3324250253455,-4.45654808072055,1.01274892968371,-2.19912606816658,3.25902373458246,-1.60882289161646,-2.2897809804959,-2.99409762000555,-0.00647896479025428,-2.70275781392013,-3.84131026133024,-3.13064644673132,-3.29734729721277,1.55826311210884,0.0624499763668825,-0.880441903274806,1.86365294932593,-2.44177237068924,-1.67052244056916,-0.802832307375298,-0.0710773476364297,0.53281329630985,-0.44071419298074,-1.50438318890924,0.127010432261237,-0.901727057793917,-0.839655187795375,-1.22016614388035,-1.71464749450588,0.344319084173695,-1.35796684052609,1.02177226503085,0.400398838257953,0.543459958768744,-0.551040403754647,2.30991346474375,-2.05652365320041,-1.21794481873308,-0.853637625475239,-1.15195245491682,1.08640699214297,1.02786816895792,-0.512941308150057,-0.204807682735101
"SREBF2",-2.04479687203855,-0.784520642551321,-1.92423467388629,-0.649215327292893,-0.00896593336098328,3.34736005836088,-0.384231649791431,-1.77002699242188,-0.738389191534007,-2.06660982935553,-1.35454267972945,0.107547218476228,-0.816366559601266,-1.19601849670335,1.99891745273949,-0.592353638821632,0.0830975165150251,-0.761944696037651,-1.65588478834972,3.28372882123276,-3.62544860267395,-0.274816049115064,-1.84789502189798,2.38738434378009,-1.1951703674895,-1.06201464220375,2.24952447435045,-0.558887528190375,-0.507375672097936,-2.31829407585099,-1.06219038632447,-1.75721304897518,-1.20852534490339,1.99016365740254,0.204846939708059,-0.631981582460262,-0.966742032829096,-2.42961448163201,0.364011915210522,-1.11039344177383,-0.940682298840825,-0.655442160546494,-3.09806958942691,2.85034895781062,1.07060479783411,-1.58559860332995,-1.12673666049803,0.124775386866214,-1.4533072354477,-1.1104929828919,2.26030452754459,0.0480071751915535,0.623997495339139,-1.89629232170113,1.68143291172954,-1.90380188018268,1.58324942288109,1.09458272509913,1.3109873271379,1.98259628600973,1.49097358234756,-0.309160093101921,1.52363376242847,0.989490721543645,-1.87226881367957,2.3071781764697,-0.423104996750358,1.67175546485779,1.82344739965965,-1.738463247003,-0.767834020089673,-0.209999184420904,-1.58295315315422,-1.85303617791382,-1.32642792779714,-0.338173044671991,1.98801407104014,-0.01859998465615,-1.51769779386462,1.17026305225636,1.64105193048138,-1.06670541687664,2.83548894783089,1.11887073547817,3.57240746098681,1.56900182254804,0.76235310246466,-2.28890069215711,-0.949955450944776,0.524878550501059,0.487515555004985,-3.5733427891489,3.2920519077901,1.66989740206098,-0.37703041448882,1.87023532773879,-3.79066791311699,0.381428241906485,-1.6659432490993,2.82089183731222,-1.17474113575394,-4.17662077991093,-4.70824705649131,-0.735769561724339,-2.61942293177952,-2.96742448636303,-2.82547225208937,-0.976211221038032,2.34883038699682,1.74094851312887,-2.14881384108015,1.29605348026103,-0.248275216514276,-1.2140814106616,-1.81331510907827,-0.772588910145247,-0.688473052027466,1.59737952025156,-1.69118844272507,-0.185671451532869,0.107555224435756,-0.225096632064771,0.572238338252284,-0.996574727491744,1.49108405990483,-0.378788670775286,-0.00937054715723235,0.558490591079746,-1.93196624761795,0.0203294526568642,2.5254950375759,-2.13144100645865,-2.47303359908115,-1.7570747471966,0.709145955398674,1.45075543488521,0.717479368671306,0.411291102508643,0.145834920786802
"SRF",-1.71168132251674,1.88039248269786,-0.0233455217051135,-0.787545823239998,1.14144760463275,0.492432667953122,0.893724285266864,-0.49788085430114,-1.29743772641236,2.7532673665776,0.341345975131083,-0.535068760988463,-2.60842951109045,0.212249955362801,1.81783955471245,-0.617932001585929,0.485258061142061,0.493474502162119,-1.4151204300255,-0.127254694527152,1.06946579643034,-0.346956818559418,-0.401832384502407,0.594199575418237,1.2029734398196,1.21006433050706,0.74948133727901,-0.411671219256621,0.528965404635957,0.561760430207516,-0.176088653232288,-0.959925276276021,-0.469170902346979,-1.00790964045487,-0.0944870792947086,-0.591178024320607,-0.136151222514977,0.666343049283302,0.906041539903997,0.988199885413345,-0.620615832653691,-0.257813003963015,-0.319618448964834,0.404615489642422,0.559156348833077,-0.637175984048374,1.56941819252674,0.0641862504436244,0.761123146469442,-0.439571112575234,1.3508259743066,-2.09653887203421,0.409760524668165,-0.637579475521796,0.463316214158222,0.481403776032516,-0.196389360430202,-0.534133808652534,-0.625670977282989,0.137120387266093,-0.69028749086346,-2.23223563587954,-0.351224097873497,0.105437173355266,-0.505552702425927,-0.673192471018017,-0.853890216022031,-0.289601447677837,0.63944617894386,0.364081686481841,-0.0652901753702576,0.765664656853706,-0.497655076180144,0.252380277444415,0.321343300560648,1.37783241019021,-0.038846274631402,0.0304309267682291,-0.39979089964283,2.02062511105429,0.930039163214839,0.198533895189507,1.27742190403943,-0.359813622037275,0.957958755005857,1.50684595289283,-0.687743922894473,0.901255437666029,1.16920031649674,0.26671156533178,2.34437226822674,1.56874516723953,-0.32294397633204,0.243357718982184,-0.882574425796598,1.04099737387756,0.117374666623047,-1.23413203776005,-0.151908628039873,-2.02199553430785,-0.58995504927365,0.347600555784727,3.27064359793731,0.0278519051521363,0.341266213681899,1.31182355869242,-0.558653576348034,0.665145643254039,0.477396280435339,-0.695637585524695,-0.6935531369377,-0.118868623141876,-1.03628656947772,-1.89890955414635,1.58313812816238,-0.508077276454779,0.672559746601786,-0.473516667863351,-0.808380802005385,1.50222614053918,-1.27054515642042,-0.2970087914673,0.0590935418630199,0.717178396158729,-2.48255126135255,0.314989973158472,1.40511953763681,1.00667531630144,1.27954164871415,-1.06911243493432,0.583593189129856,-0.922877988823988,-0.822073151866666,-0.466008784052657,1.07899778518247,-0.33230425209264,-0.336553453762382,-0.343515982174137,1.26053893884987
"STAT1",-1.37743957420924,-6.1605997789746,-4.16288142408229,-5.73330533948921,-5.06374781877954,-5.7349177231539,-2.12637666776152,-1.46269386521807,2.68217291884838,-0.105552736776315,-4.90124827085454,-2.32536043793876,-6.29806664288882,2.59737149488054,2.85804096720777,2.77652602165704,-4.33256878902384,3.70496670111636,-1.63663224971586,-4.05165882158134,6.33797881641309,-0.223552428329989,-3.33059551998636,-1.13377657741352,-3.87922989310266,0.947876980697142,-4.26955250994408,4.26032974918061,-0.920929834417117,4.15252349821948,-1.72755818029906,6.78537295775937,3.80446806982858,-2.35452893726915,-3.73016335511493,1.34139940950123,-0.0846885057183836,4.59386819937332,1.90015052870044,3.93018827968146,-3.53453083007196,6.72910907261284,1.70729288232912,-1.1392550750066,-3.48157348740464,-1.23628662332511,-3.80223430418861,-2.36683664070494,1.13916095659491,-4.70262654476312,-5.27555719201295,-3.70624097794246,6.57232569474124,0.672841062860409,-4.45560690935287,-1.54587085442474,-1.27935927622662,-1.16819153367204,-4.46943615235585,-3.56046470870254,-2.64014653209011,-2.80495720494919,-3.673739082826,-3.25188936386098,0.991148790173082,-4.67158670305086,-0.361815446985201,1.95617173998694,-1.24197308723964,5.22877454239421,1.55592609858863,-7.29770552780262,-4.77545473235597,2.80718766724995,2.49478116566568,-2.27929939602788,0.263070850626907,0.789490937281598,-3.60194123501445,-0.337553156427802,-1.92157613253286,3.55611582021087,-7.04144796281366,-4.69193615481085,-7.69356564862252,2.98827073594964,-1.16823638742223,-3.46007818982473,-1.84245329707145,1.6776687456753,1.60903878185499,1.15484580856412,-5.71375856116647,-5.61010033520354,-7.02450037337074,-3.61408730689482,-1.30861290189755,-0.674680884325551,3.78976943043643,-3.87083937811827,-2.49461776777483,5.06208086475785,-3.49475449536869,-1.08308691608325,-2.43402078533912,1.64202639055232,-2.53516935319064,-4.69840752591015,-6.69602564803927,-2.71200594094032,1.18403051380874,1.84236941931541,-5.05374805400732,-3.51540137344305,1.49637158098958,2.13866054754045,-3.46187127224631,-1.06054522723897,2.32758776415641,-0.585905342181361,-1.61387512265629,-3.40440858166532,-2.98375339670198,0.363515589962437,-5.2237159776629,2.2683561374983,1.23976476910176,2.84579363052755,4.51929907615245,-1.73893019403479,-4.8471775639293,-5.76866838410048,7.54540933706338,-0.190189281197089,-8.91075838634792,-3.13927361900268,-2.6124467520127,5.29918538151326,0.0385679575649787
"STAT2",1.90680338628915,-7.38225337612356,-8.80877095380751,-7.7687657183304,-6.03155555661549,-7.04414945731023,3.58285969344206,-5.99617000962892,3.35708947426963,-2.34231335042579,-5.87984097268283,-0.124386056785801,-6.29216340455293,2.78878124836823,2.07781771079708,3.18719226698558,-6.24499420073499,1.99837097437037,-2.95381503659106,-2.02891111028092,7.64817193400853,-1.58384699788966,-5.24424473963567,-1.61133220337761,-2.2476150626355,1.57834662580424,-1.79701304037992,6.95247764873694,0.527033127962749,2.46996402065381,0.321381491532861,8.25654167760623,4.8884979887685,1.10571875941475,-6.67344016495557,1.47523013168346,-2.74262494766819,4.10518342262049,0.42453586011049,1.63206214309556,-2.0217106307622,11.1656156950545,-1.65560247491025,-0.702035645890151,-2.0259956373462,-0.100457960458287,0.200340976906605,-5.62813299152017,1.90657670377371,-3.53886962700367,-3.44256543737638,-6.3276160095416,7.54541064949153,-1.41436552314025,-3.21269704257243,-3.7386472200603,7.36219687204739,-3.61311604521382,-5.89395897210556,-3.88359806577439,1.330499822528,-6.04673001876278,-5.11059171956275,-4.31555776228414,0.56137577346078,-5.63502425581851,-3.69710713299979,3.16788169575212,0.909539242258454,3.18227273526928,-0.351093254014801,-4.67576159001964,-1.80885996196994,4.55385386658999,1.56153922479062,1.85818091345349,-1.59993453528806,1.1037974236417,-6.51207066548686,3.71592185908202,-2.03958082228383,10.3107919176945,-7.20849173737469,-0.951657254420491,-2.78195300269021,5.01853862248996,5.56139377272681,-3.00111673795075,0.048569994153506,2.70376053721981,8.46221273553862,1.43070170154861,-3.60079173453764,-8.9996301295116,-6.31103848586703,-0.532771841098834,-4.97816500776506,-0.510355182236389,2.7844770201435,-2.90500969979755,-6.6033236397302,1.87289022405869,-5.47490519139783,1.76982731748126,-6.38202530516619,0.975035793147388,-5.26374696389593,-5.75699789549097,-8.19563732243583,-1.11672647035519,5.7305604821744,5.7214807212782,-5.31233128496597,-2.90030930462369,3.39152000745866,2.1425532376667,-4.86484117233025,-5.02728695998958,-0.297245775609861,0.974592052872882,-3.77788847559317,-7.1023741049924,-4.40266609322994,2.22840952294547,-3.53779889732652,6.55802020925146,3.66036559956642,6.68866083226698,5.80600511073438,-1.20088519062071,-6.07023901823363,-5.67411592402057,9.09900956854884,2.04923271224887,-7.1386029775882,-0.20914164540024,-2.99309158319998,4.85339648777975,3.23622572629804
