"","LP.01.17","LP.01.29","LP.01.37","LP.01.38","LP.01.43","LP.01.44","LP.01.45","LP.01.48","LP.01.52","LP.01.53","LP.01.56A","LP.01.59","LP.01.60","LP.01.62","LP.01.63","LP.01.70","LP.01.71","LP.01.72","Test.FFPE.07","IP.108b","IP.115b","IP.124b","IP.127","IP.138b","IP.140b","IP.197","IP.214","IP.28","IP.31b","IP.36","IP.38b","IP.52","IP.57","IP.58b","IP.67b","IP.73","IP.82b","IP.89b"
"SNAPC4",1.29440497624026,1.8672174728897,1.72463402782483,1.17925627574419,0.81182813565074,1.2257372810181,1.26692702610736,1.10878746907138,0.802078627250535,1.59161220443534,1.38135585684187,0.978605505949886,1.09095040473989,0.73167653147878,1.27161588306208,0.759895743465781,0.83213284943897,1.59286976341922,0.985988085277832,2.43742576676387,1.72402844707935,1.61812884413289,1.00233324807011,2.29132772743468,2.1290127001234,1.63453428329391,0.931675973954612,1.48028343629481,0.410448765200466,2.15705014875639,1.72342069316294,1.33746244028465,1.16712518089135,2.10021333804575,2.00467808392673,1.29314687775795,2.9504585391266,2.64347517808584
"SOX10",-0.860418787925263,-1.3349184466763,-1.15300269538538,-1.64734354465549,-1.00896217446907,-0.953963360809501,-1.4921154569391,-1.98008882906542,-1.17966853832671,-1.35864176342587,-1.09712837577192,-1.47272521628013,-1.18277180497069,-0.650195850791119,-1.83159287699766,-0.92594096989478,-1.32804508841513,-2.15306066913992,-1.45429244440614,-0.834861504464445,-1.41522036562394,-0.967303808665606,-1.13178065709474,-0.692531755609949,0.17248972632209,-2.10113630240674,0.727617191305437,-0.951693620838622,-0.767669853192285,-1.89467002159359,-1.17639033794489,-1.46313851836019,-1.44380789542417,-1.04308953153723,-1.68556799566841,-0.923892697558827,-0.755761713223089,-1.25610266605557
"SOX11",2.76669117387795,3.32244919026432,1.61717989909253,2.82026742465443,2.47533681930494,2.57197854423695,2.68980082846914,0.820041310389082,3.03259528484865,3.11765003868075,2.3830852742516,2.087299751114,2.34943223695465,3.02707194003197,1.84816064200778,2.82675803089054,2.91335275974656,1.49356307175721,1.92912813507068,3.11509044242271,3.30305271344489,2.91845013892733,3.22759999351038,3.14775448994949,3.1146821027981,1.50267125038898,3.89491631211309,2.67575534733406,2.83540240353196,1.64356841991252,1.04766132007327,2.3557576043763,2.13345462618188,1.52622158120037,2.19313509920732,2.71808053875607,2.46089695031163,1.58570769879005
"SOX13",4.47795060489669,3.77495598529625,3.28136515879816,3.56710867321599,3.26420460277827,3.79845999132047,3.15829145830159,3.10652647429732,4.08499443435861,4.04136669070112,3.2674170143495,3.28164096471564,3.05196749323089,3.74834093805612,3.36932640607678,3.05036822119495,3.19257844358597,3.10267295063475,3.01197855383378,4.24947867744937,3.23940659284718,4.3958826381299,5.10179790055306,5.82195687470591,4.30462392369789,3.10824132165562,3.6664931343017,4.371393566846,4.7155339886932,4.25094420678252,1.76334282106452,3.20872862473651,4.61411042183041,5.15032771362929,4.73591894695927,4.38800998567272,4.01766364679776,4.9480393546217
"SOX2",0.863290139155027,0.129675583100656,0.040816051839808,0.396413897277587,0.222203419442968,0.547131667643847,-0.176832416955627,-0.0509654508582493,0.75294696023292,0.887649889010699,0.330381582401241,0.0749759713702594,0.441830389052876,0.294535010399614,0.479115597048919,1.17813227771452,0.124446951785709,0.297011729930451,0.544457891289034,1.09774778501435,0.440318030387974,1.03992879541308,0.562493868193346,1.16816916327516,1.1781988725644,0.344305759109145,0.625038797043375,0.889693298649023,0.869777164798941,1.50021137557437,-0.370024134833791,0.307354195695725,1.23494849697052,0.549833436607519,0.0862925664902955,1.25791524081191,1.33152983825852,0.808291485789521
"SOX6",3.12488161848561,2.2355578191993,1.68269781765533,2.38629560266086,2.58231154338872,2.41355754115864,2.18918030200964,1.51935534231155,2.64687867159448,2.44445183474556,2.47385677056924,1.91900913504383,1.72991605848086,2.71179198303236,1.50541176398988,2.12934032272466,2.38355683153727,1.25690358698112,2.30820586125767,2.15282120626051,2.17714268526547,3.01589952895384,2.45540161205614,3.24997151085562,2.79096647980638,1.11217277890452,2.28880563362588,1.85751646556783,2.89385317316441,2.00434146815932,1.89155428815322,2.43920739742626,1.44990081393362,1.92809601198854,2.45831938678073,2.3750494857799,2.18249767749907,2.46997884805394
"SOX9",-2.07269334559814,-1.90864102344036,-1.92760575914869,-1.57085526855982,-1.73705356446395,-1.52697223573882,-1.38264279468385,-2.07387593770848,-1.18043708928014,-1.49553083525471,-1.72066576546013,-2.08018588211306,-2.4105140220707,-1.47639280536545,-1.0008066087442,-1.19822329862305,-1.2943194713164,-1.63038406340711,-2.05556996339565,-1.80516261872031,-1.65320147137428,-0.875092903075521,-2.12736308885795,-1.27708870389293,-1.68298457663577,-1.86776643698485,-1.58662166527478,-1.90620373651566,-1.01874803518815,-1.82284735236409,-1.32205230093201,-2.08756611162578,-1.38326974508608,-0.271093224817965,-1.58003290152962,-1.63866801552834,-0.822008866305083,-0.5990586590992
"SP1",1.40157288946419,1.57957323940752,2.24684104334581,0.58766539871192,1.25188302123702,1.88442023435349,1.29450343583956,2.06680488371038,0.803657571083504,1.10451569419355,2.42637237362985,2.08392519483416,0.933530380803009,1.62938489848644,1.53278022667835,2.45009003252606,1.36958396402563,1.69046177879338,2.01629667245496,1.86535543102982,0.595501569025787,0.540629626104455,-1.74266748280403,1.7125610132441,0.852245318547327,0.703241756036049,-0.889494056702608,0.579601941640259,0.666873584873909,-0.093426586870149,0.314644937522119,1.12161035983461,1.59724968894612,2.38541734727417,-0.106232426174513,1.51436637255352,0.316189929836747,2.13116637361281
"SP2",2.99701056964515,3.34032977254266,3.49274448557392,2.54991456639325,2.53659362811542,2.91645334221048,2.75597090941626,2.32044232014013,2.68072834757157,2.93485420072627,2.92335363735625,2.72161204819017,3.1080239254753,2.53563453620458,2.89901450423843,2.8223560378569,2.41090525836792,2.9302982255114,3.1984616413515,2.70413752518763,2.79824053759012,3.21492250532171,2.66425369598077,3.87869702178692,3.39022976201025,3.40099748282131,2.94934360821289,3.17158894553424,1.92410717980792,3.76606133046567,3.41890496459239,3.38720920487196,2.35309298604966,3.95124749171625,3.66222601750068,2.78871917947904,4.31689287007545,3.42582447884236
"SP3",-0.590812772227343,-0.466957643660339,0.266449034593961,-0.940708335581646,-0.866335040035574,0.232710261808006,-0.593633848748965,-0.320163006082558,-0.284044435624187,-0.521315301031063,-0.0247702608415267,-0.626706215604914,-1.17678980386278,-0.391817965896553,-0.236741063310023,-0.494721091794148,-0.0737555723048441,-1.11165796522814,-0.372096090988708,-0.0338826373838589,-0.562584223746088,-0.419344685056687,-1.95438884118549,0.331989305134166,-0.367343358598818,-1.80008496397319,-2.13549864457008,-0.913593911475395,-0.626791968629293,-1.19588436999686,-1.65653762344358,-1.45033610943777,-0.887826374723233,0.497360187803471,-1.29439597029332,-0.179817459333806,-0.744895014291654,0.487920836014288
"SP4",4.22453710895299,4.40837009133492,4.35121904089715,4.25609299636667,4.09462016720058,3.90428496261087,4.37638873141712,4.26619886036361,4.05275198223462,3.98256534449133,3.87220837488142,3.59481954577544,3.42798028621744,3.80977105177019,3.56504235838857,4.28678249752576,3.90767588617387,3.27480747176913,3.85990981719126,3.31063522342666,3.91193271221372,3.9995444782885,5.06232046201232,4.1348319672199,4.91909241190982,4.17177051760397,3.75436087403834,4.24068932209011,3.39640934540955,5.58652517646098,4.89514481752336,4.18781480972702,4.00827065369334,4.36441964372673,3.25733669094259,3.98132650585394,5.49445832337899,3.66612397357435
"SPDEF",-0.797654118710521,-0.00170854098648534,0.248087400685838,-0.966909579870053,-1.52666373130779,-0.621387393723103,-0.202517644691375,-1.27146395935748,-1.20142318665432,-0.109935375772396,-1.01480696717064,-0.532951862601891,0.179210910857308,-0.808149284882915,0.0545214053218319,-0.189215841847464,-0.707523989746271,0.533113961642357,-0.918356927843306,-1.37274024380466,-0.0921015873224627,-0.130765028322198,-1.23596403827804,1.13687824736859,-1.30839555145664,-0.14427985442326,0.53789278829483,0.181252489941667,-1.65504484490116,0.866713438527756,-0.548002512811676,-0.758542273134258,-0.922445851244828,-0.609687381589775,-0.622600596443424,0.166216578194114,-0.427894100612019,-0.642344524935056
"SPI1",2.19748327859562,1.79703111661327,0.931623366057236,-0.789886845516302,3.97634756019837,2.60057843336887,-0.71979358647971,0.167825093355571,2.90976424823077,0.384805141685826,3.16708761637935,1.19982582415581,-1.18928843387214,3.38788266123282,0.367950105492611,1.08110925777737,2.40097557749508,-0.148347167787734,2.68666676745071,0.417749535521028,-0.944499356918051,1.46221748454386,-1.02909024923678,0.90737934009065,1.12065443971328,-1.37729427406261,-1.11327116482058,-2.19019511185346,2.15239707394994,-2.1922477802979,-1.10405104862359,0.739887961850365,-0.965711490174514,0.952369068235857,-1.97971104049456,-1.5772316221024,-0.1442430519263,0.860128193608482
"SPIB",3.55934503089975,3.20481597982806,1.48438650024194,0.611951992117134,3.972154876195,2.52398003550924,1.84370850452158,0.577865883215485,2.9002694508927,2.05747451550193,2.37494843769262,1.46605964664461,0.423414815699706,3.39669013300351,1.50589156455601,0.45063793161047,3.68528814512314,1.12711402292716,3.28629511201916,2.50702346259286,0.950755590505457,3.87515713383518,0.525852136402401,2.90167141044905,2.79213303567209,0.71692173353599,1.58232445388289,0.987269389291616,2.02934766881329,0.0692199100509618,1.12137041840601,2.00200928891536,0.504542046077892,2.53821198995417,1.07341516421932,0.58343449950339,2.85634099771927,2.07371110235485
"SREBF1",1.13641687586846,2.29170771774998,1.30193790924114,1.86280292015436,0.752330466694442,1.29277560285832,1.4977583366972,1.26825224772814,0.898006952026861,2.10261295336687,2.19426433560399,1.27247409819917,0.94006137146905,0.56698152014996,1.07894374111619,2.24941389444243,1.64563279232865,1.83092260964797,0.988775007720228,0.409192077914576,1.53873595680751,0.124418046804894,-0.240614169680551,0.91330786898827,1.31196638509405,2.65593836832886,2.19879398229316,2.27991465408856,0.330968920208346,2.64602729606192,2.10142826414185,1.14328989302261,0.383344873900382,0.506997322035596,2.51824335704299,0.71342327048736,1.58292570842227,0.0360539841266735
"SREBF2",-1.02100897840426,-0.321554276622446,0.101631198485825,0.181132785448877,-1.22097687425762,-0.660195236512248,-0.438141082907604,-0.168386426083081,-0.74641709133197,0.165470629281072,0.0287271668567064,-0.429110779280367,0.0226910926979329,-0.774880788708596,-0.0939791123298748,0.349372734509179,-0.453607847776745,1.06415620809385,-0.669475127467052,-0.598394584956986,-0.271153984849794,-0.928974833366748,-0.964557996480942,-0.045903911139229,-0.963528023482772,1.6166168781259,0.623380255883202,0.590098104910626,-1.44447479917942,0.509578860897462,0.0168576058856227,-0.698762274990381,-0.526528783350855,-0.85082434921746,0.571854898498508,-0.131615484707276,-0.415375266174934,-1.06780315864488
"SRF",2.31209577913566,1.66261099952459,1.40650486932524,0.559800569707589,2.32073713647552,2.97008322461299,1.24377224755648,0.295744316743149,0.97462396976172,2.79088063580053,2.44645052340516,1.79639218463025,0.779061772018656,3.86233742705587,0.832078023651359,2.28230793430424,1.36742804364545,0.817985538105632,1.62096539834138,2.07648929502282,1.64957945506846,3.06043362641032,1.83948211803421,3.27000003758099,2.28778707591495,0.180890264656401,1.22493506953141,2.19286873386476,2.87366886191725,1.97625923778454,1.32660259282715,1.90075924240092,2.2477513900939,2.822146507548,1.02877900765974,2.20126554583847,2.3278157774209,4.20339989999881
"STAT1",3.89787542742918,3.79466915276256,5.34391531587682,2.57549415057222,5.25548148243525,5.22113946092141,3.26221745935803,3.04047577289801,4.5028991490422,3.49727059237801,6.04721831400476,3.51611975168902,3.61201570850018,4.85124765237383,4.6969686047963,3.08697052613223,4.69307321020107,3.42338857953523,5.70217460387761,3.54445366029667,3.28096060095007,3.94957494268601,3.20490816544269,2.8294667064964,3.59103947125347,3.40178351973724,2.11581203700644,0.461342647234477,4.17963287127876,2.73211325186431,3.32429643680939,2.79793578311759,0.970223505965473,3.14135727390893,2.3285623291839,2.20062654797316,1.38257120484019,3.28470724766758
"STAT2",4.00435926714855,4.84781429512828,4.94551680843964,2.24699240331666,5.49169672137076,5.92239690841207,2.15620345221437,1.9341206455624,4.11331831707868,4.40966797415899,5.45977520998486,3.44398889020614,2.94778640492282,4.64594673294779,6.07261099723044,1.35936883157798,4.43598142444362,6.05324560041517,6.38048385172612,4.81757375088895,4.23819490670577,3.22291626681359,3.63543507361643,3.19900777110917,3.65688961441517,2.79975660496375,1.46865756206201,0.354338653063937,3.47122970361608,3.35952802061237,2.08293841117815,3.06488856298192,1.76578317599765,4.71688742636605,3.53400129420456,1.00055999043943,2.2543442659228,3.80137932384307
"STAT3",2.59850095338551,2.65290704900485,2.67091576616511,0.8634844421762,2.62223062105002,2.75332628392988,2.03079059687641,1.60348509224965,2.55129856935367,2.44524666100361,3.67257084171259,2.67004952238164,1.73990786891294,3.59084104079226,2.22508597143584,3.42530435542126,2.64610490891988,2.50354787629076,3.91440755967823,2.04794106761027,1.86156754028807,2.68081097927369,1.269529756245,3.11187805056186,3.38011052693461,2.33834518459723,1.71392073829638,1.25467939843573,3.40159527117921,1.8610710442663,0.810356770979142,3.32081248915115,1.70196571127955,3.70596277747486,1.25916660445123,1.00240385987675,2.67731917328406,3.01556334061982
"STAT4",0.497723426691335,0.0378700072855773,-0.385061701128382,-0.533042973382715,1.19854264298755,0.485392948969932,-0.21593750171174,0.160765218503062,-0.0489234429762342,-0.40551067578238,1.19289548168336,-0.147068955238608,-0.587233064624861,0.640638455892372,0.337494725795821,-0.0260736954939779,0.300914473011841,0.242415934219128,0.964710388964501,-0.273794579850657,-0.351709612941694,0.302715715083611,-1.16015574472228,0.0127924631158615,-0.267387888761363,-0.635644405394426,-1.31795130915452,-1.87852813722252,-0.304852902249588,-0.780384949706637,-0.181213724116843,-0.155204175124721,-0.852415163640202,0.202264705214567,-1.29729291021473,-0.729560450072861,-0.573026066853767,0.0447433610552159
"STAT5A",0.960649189317851,1.1628605839367,1.06343129494327,0.705745106674444,0.797325842833388,0.811296436696446,0.360294770536546,0.381156180447113,0.848977969974648,0.294658536935043,1.18845016705543,1.03045372261774,0.69981819332101,1.38667940279809,1.19036062387905,0.973513828002895,0.746737830543893,0.798981711549261,1.56521063584431,0.623388327109194,0.446452531553043,0.870454374036746,0.901076416174124,0.417141650978156,0.940085332318203,1.50565333491306,1.14148002383915,-0.150835200728565,1.0759241892287,1.29940287420587,0.169490942597453,0.962585029898159,0.751789097643202,1.47534122086769,-0.252521110027396,0.240510657175466,1.2468031076103,1.04220314140064
"STAT5B",1.22027057437204,1.33903262129496,1.24997702308347,0.841687226659489,0.967794297013466,1.05098391003304,0.676308247239065,0.601530149645714,1.16875087030266,0.403070121668851,1.33717806731612,1.29705000559329,1.04464239630245,1.59385542894524,1.41259008315182,1.68316003930334,0.971099272004684,0.77839392298653,1.6840351859297,0.359878996304645,0.466683312840894,0.867868470927756,1.05191677889816,0.723568496971941,1.01562715378686,1.78620280129824,1.16630998467207,-0.0885524204482398,1.40279411720974,1.35402157066452,0.414314970879061,1.11424769534177,0.899655889684004,1.49160152677477,-0.386481026626951,0.553436412390084,1.47268442431746,1.20237265806553
"STAT6",-0.215661189425328,-0.121512404202624,-0.274855853335551,-0.193001447789816,0.46650796885354,0.1908987726327,-0.0271578257826578,-1.00850715796496,-0.371991856367524,-0.243074978740662,0.475046709101105,-0.837343435869462,-1.0741174027487,0.480012745851671,-0.409056570454594,-0.0897835981876483,0.0398619736944784,-0.0705487731482261,0.404156763658989,-0.0657888132295802,-0.766408017222726,-0.138646670585092,-0.146985701239645,0.636543358275673,0.142352750150408,-0.529563578969405,-0.270224631428317,-0.00325745774746548,-0.66726086078295,0.0385966894570831,-0.65096087494658,-0.221653515640942,-0.58760545065967,1.0845823618483,-0.284718192387936,-0.905755178226218,0.0135557100768878,0.47698240584453
"TAL1",1.90232057293301,1.72431091934806,1.27139377444121,1.151912248085,1.76294487888322,1.58469325495623,1.19526106335111,1.05898688167059,1.57828743443749,1.51103490958146,1.43240454086752,1.85125756833754,1.38525612633974,2.06698550503818,1.28106477192313,1.60538992770951,1.43961540587595,0.981168925138786,1.60077431496903,1.71988677713991,1.34143450366507,1.87983690362529,0.548079156881402,1.35926500188672,1.68033593252207,0.801325848269025,1.04041697774031,0.616723171231619,2.17675420352399,0.279283606195734,1.2329039339074,1.36141472395391,0.752935106667709,0.920527525799129,0.963747776651969,1.17518185654794,1.81147350887649,2.03690356904945
"TBP",4.95272052299409,5.04732686672562,5.36528889155896,4.81963089927397,5.15107242925088,5.39851084051509,6.09809887320876,4.82316367974947,5.11728347791816,5.33057119770427,5.38427390539452,4.9251419979006,4.88863842973139,5.71159890559365,4.86353405530824,4.36358453865518,4.98185420301809,4.7407814677543,5.30567121151828,5.54109679747462,5.52737195920718,5.9107215832078,3.89208365964985,5.43536974268858,5.38964872277487,4.80792014884865,4.16683056670106,4.46153598455617,5.2186770926689,4.90246546943143,5.4296249511019,5.13993462993797,4.83998239473083,5.39679247046351,4.62619311613652,5.10698451950334,5.15046028317764,5.71088026597293
"TBX21",5.60823109712488,4.53082348783284,3.1287873345496,2.09822443738228,5.99249060478366,4.049791031412,3.66816546440564,1.22724772204326,3.78001252417878,2.27991917374188,3.91509827861947,2.82165962106545,2.105104837731,4.97118576364706,3.1758180823582,1.7507573145497,4.90191127089022,2.42568897893115,4.87654973028245,4.31134878851201,1.9891387250428,5.40620986788153,1.89908996239002,4.13037965888077,4.62192590375375,1.60064757471102,1.89105191056767,1.32912961301354,3.78361841012299,0.930730568984126,2.1356280317998,4.20639521532699,1.11263467014265,4.22332513582686,2.47613198770107,1.44716884078726,4.66342279500781,3.45603704129793
"TCF12",8.84421192918449,7.91205565031077,6.59662750385119,6.25653230710051,8.52896693292259,8.92065558473392,7.17298651251782,7.09546891471755,7.92180316911368,8.49202428070293,7.60097270977414,7.32288625875761,6.18226361543987,8.83773911759164,6.78023560652888,7.26437747415731,8.18701591371926,6.18667432403001,7.79302585115163,9.00311778770997,7.25291738386685,9.07528420264512,7.16722639640221,8.44157719935585,7.74208010628811,6.31754081642792,7.59398187022332,6.16667573551715,8.96604309868245,5.17349532226649,6.25438337176353,7.66044181733393,7.16824203584059,7.64194758140677,6.3042291205743,8.79865851530365,6.66590455137665,8.92092120624972
"TCF3",2.05469563159929,2.34358071624287,1.88649098658974,0.602129430785593,1.8679685332389,1.32718098832678,1.34761345746021,0.728167845077316,1.26732590452842,1.12887674745517,1.87216290736327,0.849763617926908,0.926982143770687,1.51370705090103,1.41330826450636,1.44373186851402,1.60557967401482,1.42800075688641,1.95373968691503,2.16083771946023,1.04250407586531,2.10359527562682,0.767655861708213,2.15367276158099,2.69481946848193,1.33875595293825,0.880181709855377,0.553469152040353,0.826889764182668,1.24510069014475,1.34091533121759,1.44182435215246,0.963539324791267,2.87516597100437,1.02082627984306,0.984937709827435,2.27034710430148,2.26409474376007
"TCF4",6.05239144266969,5.08712905645743,4.61809278318918,4.8189086626699,5.7188106107924,5.0265737211109,5.5803669748088,4.1580918560732,5.47803768810731,6.35678358303349,5.14271658017606,4.71826878882657,3.60538004203804,5.57010382586785,4.47780716505323,5.76537743166873,5.07940148373866,4.1385135731381,5.02854249182864,5.22562938580196,4.61903671365346,5.83606008336103,4.72454821529359,5.03748608865428,4.3636015242448,4.18385446047858,4.32855383792192,3.09834889498301,5.56113104950867,3.44005855285742,3.76801392182943,4.31266867910256,4.5739746082939,4.30927656758878,3.89100830899567,5.6220303569528,4.56908861784225,5.00653895059213
"TCF7",4.73134523099927,3.43185980394168,2.2425258883378,3.78798143355232,5.01917769307269,4.05274407503445,3.12836767995962,2.92102351170482,3.63695452308949,3.1431690636125,3.53941565075822,3.1282065794025,2.26974237340171,5.0384976502082,2.61792280359232,2.9989827978404,4.2178209637987,2.86727479710658,4.40769851969519,3.59907195356525,3.03753248250091,4.99876844454104,3.86119250886225,2.88264031673639,2.89056857019147,2.15153778808762,3.25693507314908,2.41395507397686,3.77360454465398,1.06802680262674,2.28837434402819,3.2338289675092,2.50319219131631,2.65535323281357,1.9165760657048,3.03909097226271,2.9831266388721,3.10339462633659
"TCF7L2",0.321218864224069,0.147509120826848,0.339864310608993,1.44867460592823,0.126428465047286,0.432560860794827,-0.0346813936065692,1.42270578780101,0.25156271972141,0.990053322470184,0.165096646916856,1.28873160867902,0.694428660021038,1.1837297242418,0.703884709955371,1.51544643301523,0.113523077443977,0.801865342866903,0.798297639046776,0.29492895076121,0.147903868736808,0.629814602609246,1.19217696244969,0.0662121406620018,-0.588521590422611,1.4068971614945,-0.333872114319778,1.22305287933121,0.312460214287422,-0.641246730781736,-0.320936932190467,-0.115054971045771,1.7160108242094,-0.255068850691281,-0.606681163144916,0.553669769683211,-0.394835464978713,1.03411759745521
"TEAD1",11.3168718033472,9.25746643594495,9.13875926542766,9.51087172924346,10.226451067412,11.122366054289,9.57517756783096,8.82025120065775,10.0443654005804,10.871830862356,10.0989278492749,9.79982611808615,8.23530487505366,11.351739522737,8.98252316296685,9.66234144489472,10.1613057212138,8.35761785810299,8.70025010842533,11.022554540111,10.122143490688,11.9818590085524,9.64575411487128,10.1959082596152,9.25566465847671,8.47145546464371,9.18893365834315,7.02818594115956,11.4338864811165,6.64525935556229,8.88967068865176,9.03887184191322,8.43064352576011,8.27464409314081,7.96858659393216,11.0843758559627,7.52700698322277,10.8760928457102
"TEAD2",2.51019610562943,1.85843379048301,2.04142438664343,1.43916628441148,2.36392513849509,2.73264126991061,1.64775649332232,1.84315890724572,1.99146307412255,2.28320358188077,2.21027113467894,1.81364990611551,1.26161296899793,2.63880508041691,1.73124782806817,2.27427817366173,1.90543432710608,1.62305237535239,2.23232523955346,2.41397891691512,1.45719241422092,2.37432158784083,1.66011189266278,2.60588384705569,2.83318113648122,1.6896768086856,1.235141458682,1.11132052232766,2.3817084921666,1.50076007481475,2.09241987249126,2.2149633739135,1.71483182231938,2.96852476070168,2.21786607723908,1.99809527715851,3.31981176181365,3.75488281058396
"TEAD4",6.99090506580965,6.71159450195558,6.13366660745741,4.87380172246642,6.66786482103205,7.25683390051961,6.07824619725319,5.57628816372008,6.40910009240579,7.4145035399166,6.32050940065531,6.90182636747881,4.85442040782964,7.24158044465623,6.19219422077207,6.03235895473152,6.97602302204934,5.87707901631302,6.36927451433189,7.87776292272445,6.95006329199357,7.54256700841978,5.21322765271345,7.8510072637914,7.5953433211654,5.59539870851368,6.04969512843709,5.35392418031019,7.68564958337765,4.54575176787087,5.74894150715779,6.37365732886146,6.57359437931893,7.09196827533809,6.2478795992489,7.14000285032257,6.69108094619101,8.6081343115985
"TERF1",13.0110539330503,12.4863568707241,10.0660467276391,9.56893689030986,13.3176508712644,12.1020234944792,11.380603437824,9.10855147849291,12.6061237319337,11.4344894971505,11.1792899558014,10.9475840967362,10.243214941133,12.7577033063366,10.4547969726534,9.40442828840401,12.8722605034242,9.64622704491875,11.9327386937493,13.0431546608359,11.3316380963968,13.9980629748009,11.4180447141275,13.0141734677308,13.1370603438643,9.99290741769231,12.1894372719324,10.0589175432668,12.7776317529775,8.22011527658404,10.4348815530268,12.6795637019423,9.0262477714186,10.7682726339058,10.8307478851885,10.987566702374,11.131949613145,11.7697017468605
"TERF2",9.30675246090976,8.18669497813551,6.23553487181417,6.81240677335891,9.25832596721465,7.78195561476097,7.48145756070904,5.4776713206492,8.53829099386193,7.17136032326224,7.26264895763769,7.43389863069882,6.45708021185748,8.79916822648192,6.23292679327373,5.90427690555327,9.00964130588466,6.17834465124507,7.97458024097161,8.33755089792487,7.07934560107932,9.75361384165077,8.01649535961355,8.08269617651145,8.47215254949187,6.27326504636178,8.10899403317176,5.65062275982699,8.80795423261914,4.78957225190021,6.77198049762848,8.28717574261971,5.38091013037458,6.09203435575787,6.35869403381062,6.65294736463716,6.54919547153349,6.79274946424695
"TFAP2A",1.30004108169132,1.89035444753893,2.52037404768539,1.3024808880887,1.10220251408608,1.57012334640998,2.13563765987651,1.27639524766174,1.22269438018307,2.46869551191154,2.13255070872153,1.67792770771862,1.35777148155243,2.06962730833382,1.22837879742319,2.65500151038639,1.5228152332201,1.17163322096074,1.98256627553904,0.75595963648271,0.973330454434025,1.0302410158947,0.163662255163565,1.6654995422037,1.57134043575129,0.753101275620922,0.581099723920022,1.66125707132635,1.26789204671616,0.690358639596189,1.11065292866189,1.97510778084636,1.44173042518311,2.31795643318216,0.622984907799971,1.74450024873908,0.595317098234567,1.95147373156796
"TFAP2C",-0.319266208324284,0.0928622112605877,-0.121366851202679,0.00342048906209779,-1.11261632569899,-0.172539742142013,-0.469268985418801,-1.02563493310633,0.381049975090279,0.0287069595618564,-0.727535248574259,0.191341426812883,-0.943187025600826,-0.243031098857724,0.154014563266752,1.53709291499098,-0.146269686850295,0.0587950263416636,-0.764346621008349,-1.27301709902118,-0.928881754874646,-0.702598198111737,-1.07141229625589,0.447360542971411,-0.840401571643639,-0.993794025201424,-0.490012590137484,0.857511570898822,-0.346788937460773,-0.744735231906031,-1.17909301705401,-0.414578636699234,0.203349777210788,0.00388739783972741,-1.37261115399473,0.537082523497673,-0.863710317523104,0.165835606659971
"TFAP4",2.80906857359573,3.43655870550119,3.12697555049039,2.17517618179622,2.55878400945294,3.06982835039015,3.25783516076065,1.5529900819116,2.94983102256921,3.6316933958347,3.29442883635954,1.77416580612895,2.3298897008257,2.52019093603237,2.16127118121075,2.39860004583251,2.42058519381989,1.94918963484001,2.65262528075137,3.76807689167266,2.65956873465534,3.27347622937598,1.97167226978322,4.43786842663722,4.5331914219924,2.58388928326758,2.61387233538994,2.99409164028761,2.42748409676089,3.4117926490147,3.26540522743626,2.96668991294139,2.14487823063518,4.18424320886213,3.85727642873631,3.04617195050026,4.33665651974435,4.87108728503211
"TFCP2",0.31193435303032,1.66097593437265,0.79948498213257,0.573067418694152,0.263876308361809,0.823990770242522,0.373447595812463,0.91163050025808,1.43309188318712,0.244001446371732,0.206695370847176,2.03751680564035,1.53178332522783,0.381945591504885,1.45416379832157,0.784686474129596,1.20596626814794,0.468905969252447,1.04012325204277,1.24503880078841,-0.0659453089244298,0.0092790355706375,-0.305395949998632,0.790911120909112,1.01961147015111,1.3346475557392,0.627499727369248,0.797842977786083,1.18052284234408,1.72136078141221,0.230493777892763,1.08635433529831,0.680188738504677,1.60286941422359,2.01857818403007,0.994124707113177,0.376813671794554,0.931873328724047
"TFDP1",1.12502878997694,1.44392559517572,1.24015861265499,2.24828246004208,0.732552691510102,0.823376837562362,1.74142523456411,2.16719272817991,0.492614177225804,1.4263526233154,1.27285080593014,1.75890507832484,1.42672418970942,1.1298508665655,1.46978095183567,2.49552401996432,1.68773459417091,3.01062662626345,2.18894643668925,0.506849878144097,1.98644541534203,0.0804688009376053,0.734070738882975,0.124485153194604,0.764028293623434,2.69915918658267,1.03467171497056,1.30564894189997,0.411877300691347,0.895995197079731,3.84536564068811,0.900378614709385,1.33004861018519,1.15563484273748,1.74669078662909,1.42406467933368,0.705313407453803,0.213062194167414
"TGIF2",-2.41299273638497,-2.53611918500738,-2.66667853244104,-2.27585753827072,-1.97008350537025,-2.17652468774289,-2.10691087793329,-2.74487332223092,-1.81330005936545,-2.37778336206286,-2.18741263443985,-2.20449137583621,-2.51803766287479,-1.95555556424659,-2.43461677246124,-1.88594714175056,-1.7744305120808,-2.50102496894393,-2.37151995094131,-2.49598231441991,-2.62046186239517,-2.13380953913271,-1.6900952542024,-2.82615127800874,-3.08237027578163,-2.47660787271095,-1.79352724435502,-1.4149537521177,-1.83422734637537,-2.6295304395064,-2.10437248080585,-2.5536850838444,-2.69888628127049,-2.84060355923986,-3.2830043986621,-2.29444942269799,-2.77073081399558,-2.94868187396005
