"","11840006c0017r","11840007c0017r","11840008c0017r","11840009c0017r","11840010c0017r","11840011c0017r","11840012c0017r","11840013c0017r","11840014c0017r","11840016c0017r","11840018c0012r","11840019c0017r","11840020c0017r","11840021c0017r","11840022c0018r","11840023c0013r","11840024c0017r","11840025c0017r","11840026c0017r"
"MEF2C",1.10249470084489,1.87491772702606,1.28070645264973,2.97996794121351,1.88003050801392,1.75270211650508,0.624862558537145,2.10536738982389,0.751021892570374,2.02100741304757,0.81950382705426,2.22435964909751,2.48054970923353,1.87178341938515,1.74702275922464,1.86751663274221,1.23156957555997,3.76641841317957,0.491130897170333
"MEIS1",0.172538021700995,2.89302553307738,1.34998414980714,2.99336304516675,1.20305591311724,1.04527257952077,1.69452308127177,1.59213241812569,0.700617941146272,1.36355588344812,-0.659772915639569,2.55185636411497,1.24093547598296,0.633791635672689,1.04960573380963,2.28364712660327,1.60136803298386,0.840960594600623,0.811389393961732
"MEIS2",0.471019786300218,2.38321148091857,1.3609706413469,3.38261818951612,0.667530007009723,2.18393927544024,2.74110992898896,0.898862430257624,0.888236888422331,1.09572174695063,1.12494663516631,0.934990952357806,2.47933008263528,0.173686528307766,1.70906094886622,1.88819263353543,1.56515962823552,1.50945000828233,1.8079589166223
"MITF",-0.761462187210752,-0.683593487045345,-1.06866066053628,-0.982953027693933,0.755738552982834,-0.854033895362365,-2.33197917235898,-0.502687399307204,-1.3016213343138,-0.932703094770609,0.47455361475964,-0.332020960204359,-0.789323446257987,-0.995827702556738,-0.403405691040722,-0.869121857199537,-0.0639621556983296,-0.252863631693674,-0.827911411280006
"MNT",-5.18161696883906,-3.45836756139898,-3.13035377798329,-2.69220221890432,-1.94877694992208,-2.13197773751856,-2.85807932030036,-2.3610390451328,-3.34291051586311,-2.13661032070601,-3.09296382700142,-1.69456450537718,-2.1738524039774,-2.58138661923201,-2.46180915102039,-3.44244721376251,-2.45904411707486,-1.70591241982187,-2.53630077192419
"MSC",0.0739300059222058,-1.40764290138351,0.467004631935531,-1.16875006796203,0.174957454049825,0.043471470349092,-0.725602755863084,-1.03850318820367,-0.0575412939147426,0.560016743422523,0.104985787716249,-0.1474355494392,-0.963634243875525,-0.835114922334845,0.758513517134611,0.877667599308905,0.288593510791856,1.31418927059284,-0.332974049587816
"MXI1",-3.63193646798392,-1.97474869602505,-2.93430749701038,-4.16812364820542,-1.05015226488419,-2.05211142625185,-1.73519520043895,-2.29699533669001,-2.07503489382537,-2.65549446857009,-2.17350131141527,-2.95951540203789,-3.48929512969449,-2.27268339781165,-1.67324611624683,-3.81049363345573,-1.63071976405427,-3.22690556108311,-2.1376981930692
"MYB",-2.03832891856348,-2.23371598868575,-3.59037665431228,-1.12351430848552,-2.00803336133891,-1.70094507528124,-2.38187584415432,-0.809097110080288,-3.45504238004866,-1.63469124910075,-1.84107936732633,-2.41099365198529,-1.02851178059469,-2.65825951448135,-0.612527726878156,-2.10420047743967,-3.52933757304811,-1.8018786645629,-3.29471267235045
"MYBL2",0.480532821370535,1.36281899616542,0.512744084408285,0.580589383663967,0.390590768610706,0.61182608882197,1.02488202015526,0.484502997500907,-0.161260561965563,0.000750720292991538,0.885787091783925,1.49746808184526,0.738661661205758,0.106317184394185,0.538185616490116,1.78631477233512,-0.729224386405909,0.59106162362571,-0.206448156188567
"MYC",2.68839207269121,1.65745685901661,1.01127702111265,1.28502053543291,1.38914824728792,1.58079359699194,1.78426836111061,1.14815562130877,1.33964484370164,0.458149540072697,1.86103683662054,3.00011587742673,1.63471606210352,1.08709525530913,1.76538473229065,0.77595649989501,3.00272075394313,1.85602089506816,1.64297439913579
"MYCN",2.24460699984823,0.807109447526943,0.23421406683282,0.19189262592854,0.58765893033769,-0.193045533101076,0.733954537913641,0.914212958086706,0.431975611407825,-0.437933282529415,-0.2698749482536,0.189980752209252,0.584996006867886,0.260129661204288,0.310676470294056,-0.253778613536065,0.984839786345898,0.744326220001224,0.161907589613625
"MYNN",7.0580163868315,6.06763860095505,6.40293299382771,5.99149576325676,5.81864821724981,5.63076830178365,5.11762002532559,5.97871198653827,5.92836213558776,4.32528106472102,5.5555444885081,6.58207870690248,5.38785609021046,5.8745117079555,6.08131240400585,5.77122981171146,5.09129107317206,4.40116973056457,6.29450967867197
"MYOD1",-0.0155447817584199,-0.140645805579883,1.5928334402092,1.74354457613486,1.77444183826904,2.27433858331392,0.528001523470954,1.07128668564367,0.133203849776892,2.49649083840584,0.101953128974147,1.4661404903094,1.12983743559185,2.67418568753208,1.70510607373924,0.919513531587363,0.517244148800602,1.55249599931126,1.08772084162891
"NANOG",0.573962160706231,0.367007491173886,-0.141788335000695,2.69024943152031,0.267250338079838,0.739106220042569,0.560256738320404,0.0303988604664568,-0.767709789770394,1.1920576486127,1.03176775070257,-0.676643909637425,1.87263166370566,0.0918345330547838,1.55361309799941,0.810886506022484,1.96626247508634,1.41387856157353,1.68913062713556
"NCOA1",3.45231112700063,1.59486386363458,1.64377146099517,1.58460800050795,0.781673861507229,1.75470605427982,1.00439176522798,2.71954605526505,1.55267868459157,1.7453356361948,1.69533055870702,2.24592510528236,1.3290591818127,1.91527311156548,0.914263436707891,2.35402391232658,0.970480559395827,1.40804877253796,1.26503992457442
"NCOA2",2.54755804328038,2.27322113001974,1.28504917556118,2.0939288247592,1.80843114907815,1.59359970948923,1.50110876487683,1.68982953488471,1.78466811227273,1.34305585790433,2.26009980180861,1.32279338808229,3.10279420141596,1.87024879079354,1.4995948248647,2.38967420882888,2.88025511267726,2.23478358437229,0.859023440170221
"NCOA3",2.00355942067865,1.63102269699992,0.360128228862152,1.65780259666735,1.25918949518837,1.3613759983243,1.07132533497445,1.50363513081952,0.249159316065159,0.846132080777427,1.38471193852424,1.40258984223218,0.682204949146504,0.436424136515954,0.143170805569156,1.21026201727549,1.11617195473959,1.67780473642776,0.377489176628499
"NEUROD1",0.0192007124008436,-0.699622404255321,-1.5456724919421,-1.13687775070557,-1.82884752670917,-1.17261094242121,-1.33053426289926,-0.0413056889447797,-0.0808058885471478,-1.32008148755977,-1.1709561380489,-0.955459633820082,-0.89162985574005,-0.781069981235028,0.129418514442763,-0.41176752611226,-0.932261990439941,-0.965865859621429,0.69868954486895
"NFATC1",0.416317283320556,0.924029196774243,0.911903314851343,1.14082101279227,0.133401800252533,-0.717997528634496,0.05230871964816,0.573618712263786,-0.135917297651772,0.611738126899443,-0.287603406991115,0.2592493950126,0.00870628514619069,-0.38916795087977,0.0677356076221726,1.0633610475314,0.948790836362072,-0.708517798926088,0.930465024395067
"NFATC2",-3.35744146508564,-2.66260982199858,-3.20779484830305,-2.96324309248017,-1.70093872332446,-3.72841855985585,-2.74056717891205,-3.79015668530239,-3.35944372761307,-2.63269621119279,-3.17062409563363,-3.34980295542209,-2.31996252323501,-2.65824991402148,-2.43622848385775,-3.18888698939937,-3.36754213916221,-2.71397539882173,-3.02283288949025
"NFE2",1.37990840649531,2.14104909731674,1.58508591371676,1.86367931300662,3.51491243271354,2.41941908595107,2.50071399390685,3.00731125862852,0.572369819928614,2.06910609041543,2.25941470490922,2.66359977149082,1.69406847178191,2.2410676639202,2.31969758695767,2.59558147206336,2.71339523673587,1.54341133590323,1.76303255838081
"NFE2L1",1.49496558499282,0.709195324407169,1.17344225592361,1.84884802329003,1.80560031306239,2.7892246993641,1.68469031131783,0.773494842181301,0.852091394928432,1.72080337081349,1.45258834752147,1.57841554473211,1.15495809675755,1.96452503627918,1.83792762199917,1.28369415269039,1.44732489853694,1.86462386062774,1.50500984590159
"NFE2L2",0.854519564711509,0.478042551120739,1.60209054784495,-0.212274509445761,0.053278234985541,0.453691133494243,0.706188734740891,0.5249401587215,0.382241553003752,-0.503494514464278,-0.653989943285812,0.716702621327855,0.107236015310507,0.793583639819036,0.258592263080152,-0.102919591281128,1.50786953577076,-0.526244568630706,-0.367410979466529
"NFIA",-1.4289681783588,1.5333532333688,0.308103762280653,0.477163154387715,-1.26961186539711,0.255279496855315,-0.27170440137531,-0.409287138707477,-0.556266355321186,-0.393247718701672,-1.00526524948415,0.80596658123736,-1.64523433585174,-0.024410211990389,0.579637434758664,1.53857640309055,0.950900295072021,0.833886024141984,0.372059075284846
"NFIC",0.59618468502424,0.734763247230458,-0.37198799145988,0.612665945660503,-0.0126419406318865,1.61128461691263,0.501910261588998,0.562974858841499,-0.787871141175562,-0.171114012695942,-0.994236235632051,-0.0939695807462999,1.27593635491126,0.921335985262038,0.0495649890791351,0.0448172656138637,0.802286566233016,-0.156584015013847,-0.0892056747788491
"NFIL3",-0.131660631319494,-0.0547148481866796,-0.823252895745982,0.488834304004683,-0.316492740750824,-0.324193979385335,0.214932457374799,-0.685542777610708,-1.34634868716465,-0.790088871487347,-0.623921557210324,-1.05864344770156,-1.82488764167637,0.0508918631497309,-2.35202873021276,0.188047459149835,-0.447435467647469,-0.207559925614845,-1.15529926584592
"NFKB1",-3.96406251426592,-2.09496592130508,-1.1488693081329,-2.58683031098025,-1.40770309236116,-1.76777240536568,0.916686642714674,-0.72711550044914,-2.78249417756829,-1.40958699370148,-0.564221993123533,-1.38725797470613,-2.14421277416482,-2.69744334032755,-0.731741539882651,-1.2557336794968,0.177807812765708,-2.70242601678063,-4.65390236494624
"NFKB2",-0.314729483344708,-0.0543262342622079,-0.0321325100766436,-0.918877742916691,0.0542630381209635,-0.365591379771926,1.26698878100597,0.220080820599371,-0.590901513681233,-0.175020128479349,-0.556505774741451,-0.85854274996242,0.654964132777392,-1.04971714248291,0.737771743468853,0.0910728424368083,-0.102223004783455,-1.65457420055385,-0.0690021270574618
"NFYA",0.607640103427982,-0.281007530178029,0.690660899627388,2.60381493280296,1.11554153935012,0.725621880444054,2.97430716204929,1.82286442010854,0.0721347565564732,0.47809615810502,0.525961669649817,1.63193380837879,0.422893721760301,0.629259573237319,2.7559149529064,2.74614447892725,0.385771438247926,-0.13520725031876,1.49644100599793
"NFYB",2.09916859454567,2.03054134615033,0.654115036804765,1.07831628205265,1.10921252438269,1.31040543276225,2.07041746540213,2.71375434330988,1.81101234161828,1.07137654108547,0.93962292516667,3.47230018285654,1.78040635442309,0.608996933787002,1.62016070421902,1.04398988715397,2.17469111761955,0.876553828956162,0.837368921836697
"NFYC",-1.14301202745398,0.0758986102858626,0.384870788720808,-0.305190851687195,-0.529042109652379,-0.102447858004472,-0.224231085334992,0.744260134222814,-1.33315586317729,-0.13992876135572,-0.584971204453357,-0.205815397039699,-0.90140668794704,0.130250507003563,-0.819385131670319,1.31044001143231,-0.110594846194056,0.016751576606229,-0.291778209293008
"NKX3-1",0.127351072782379,1.15480503225144,0.549399960816674,0.834082672993101,0.322203668933052,1.0055913605429,-0.014212023046162,0.910079631157905,1.33908541190559,0.339963339393976,1.34765449701326,1.36869689028314,0.283753072782506,1.06974426686465,1.00793565138874,0.633920505927326,0.576229525789843,1.37021610306179,0.259003061557933
"NME2",-4.3982920898944,-3.33152863387195,-4.7377248100435,-0.0946929911650792,-1.69049906024269,-3.18795198477157,-3.26666896608583,0.866989595401579,-6.10344533041271,-4.4254934758017,-2.64174347740496,-6.54538339176308,-3.53236925525686,-3.47167492780291,-1.65966560481135,-1.27164933564629,1.24863275346962,-1.27562127934748,-0.783302012368244
"NR0B1",3.33237834280741,2.29377682472669,1.38609706889188,1.64400394120822,3.36696335425613,2.76560113982073,1.5109791397417,1.09821765702994,2.0276022193388,2.05166534918373,2.37274869484185,2.01788462757674,1.96328143387834,2.38364170886378,2.27038913955875,1.44931541628005,2.04816298968963,1.8673776735771,0.728655591530261
"NR1H2",1.8102642212292,2.04735503056528,1.06949613094107,0.535252099263898,0.985968494941406,1.08434143667563,1.37573804443087,1.87592268753171,0.0195408373621185,0.875891545330514,1.55830458951999,1.88284070471017,-0.201923582066072,0.188772068804251,1.94790265999311,0.0956436376966019,0.653310627517967,0.773332471321549,0.874391678760065
"NR1H3",0.302942670882732,1.09757673082757,1.77925231234067,-0.0171334372970983,0.199096966253004,0.571753419804917,1.11647842122406,0.618117566222162,-0.146267181419096,0.804132486515155,0.243044213425617,0.643285670735196,-0.948040524151948,0.258914803829268,0.772594003559628,0.939554106748088,-0.144290382623864,1.0043019444577,0.641819564930678
"NR1H4",-1.28142646226574,-2.1441356772184,-0.51770630553323,-0.432365836849771,0.358043297314633,-0.48184830138892,-0.334000312974186,-0.173450994159367,-0.814574014358448,-0.458881027654779,-0.414363519878568,-1.10067260504621,-0.696744696631009,1.23214751039966,-0.461252720202261,0.231326892172075,-0.180289767120309,-0.952243872550754,-1.51793098726642
"NR1I2",0.160999723371381,-0.350066152645239,1.0855807988924,-0.168493631826476,-0.684226974008867,-0.939337705198794,-0.741139839476451,-0.679212256838138,-1.30727090561756,-0.811227812528398,-1.12125153061865,-0.0794664907135414,-1.87181126734109,-0.574732811155451,-1.45472057940413,-0.786218201447694,0.0276060445368749,-0.909569721700499,-0.371498072079152
"NR2C2",3.5636413839926,3.3594354016252,2.89141618266109,1.23641884078052,2.11066323869241,2.8024353360617,1.24847554253207,1.14717180271468,3.96391494043611,2.92771353597756,2.51307871596216,2.53231761768163,1.92777168827068,2.82653038631489,1.08186657948319,1.95475956929638,1.39047103896456,1.96554085056595,3.16020779404751
"NR2F1",1.48702232729263,2.06045395034279,0.958282979007553,2.17175240655208,1.2519635050133,1.26525994388077,3.01673153085891,1.24975731952581,2.69378409985114,2.22795735170471,0.148601082476498,1.24447478109343,0.652547047203835,1.61515176570866,2.61648980351339,0.591720426072526,0.956692868076959,2.57442439245571,2.6641376786961
"NR2F2",-1.42070113313022,-1.74603839286277,-1.66053790034606,-1.2678424040731,-2.53714898953568,-1.6960812814413,-2.37294492711606,-1.00045955174376,-0.558593751379501,-1.85767572314726,-2.4029021780399,-1.04188476260316,-1.20403503586139,-0.638366462402729,-0.766027328584893,-2.80335899746854,-1.6835797514735,-1.74738292132644,-1.47818601788647
"NR2F6",0.198603648714761,0.324514965694351,-1.01568624636549,-0.370442164214681,-1.12211954712795,0.0945797018259998,0.171313101771158,-0.619656746321848,-2.00867356800105,-0.69155843561702,-0.710128202059976,-1.08025173951081,0.361176041820539,-0.317694328390693,-0.579874294447199,-0.696630106737021,-0.945650758530139,-1.28479564433487,-0.754372335275341
"NR3C1",-0.826488445261656,-0.921795446987744,-1.72906553598134,-0.836578454677509,-0.226800769877458,-1.89299386909038,-2.18986912144514,-0.590281737415658,-0.442122796040069,-1.31672716399079,-2.2999149028644,-1.51327003166644,-2.59811508910659,-1.4743436674882,-1.29017578065967,-1.23032016207929,-1.29230770601704,-0.205654698771679,0.254799501309107
"NR4A1",1.03867488644241,1.93787947431174,1.25926111634544,1.70179187382618,0.10740337050921,0.491889522080038,0.197837008807115,2.31682513898899,1.17115872532549,1.49504122803303,0.930588785923643,2.25312612068532,1.14101033264103,0.670718937835487,1.39543669695507,1.52975233275999,0.889197752554332,-0.0290373232217547,0.871409692638421
"NR5A1",-2.82520234849057,-3.17174235669777,-3.43465534246323,-3.19846199490516,-2.5898938547936,-3.26213197437066,-2.76478266160328,-2.54146779978498,-3.12832005246602,-4.10281586976607,-2.97652936833571,-3.84288828573941,-2.65266696789832,-2.57550850128693,-2.95685026684616,-2.98587624998738,-2.7340753865014,-2.82031325943157,-2.95813904343467
"NR5A2",1.29112953661457,-0.628662276587486,-0.491599024215424,0.821079863402194,0.00967782561338155,1.1025123831606,-0.32290093469462,0.712672167367278,0.169857673055848,-0.283186806358283,-0.89464754279945,-0.635878029992522,1.23405347881228,0.0487991125601942,0.544945036272049,1.508849997983,0.79393918978139,0.505062625703525,0.590385982893313
"NRF1",4.50096904509824,2.41270088736386,1.4251815992796,1.9780307484347,2.52783409459509,1.50497476170505,1.31410310271222,1.28249688493699,3.00565969367138,1.23715971380328,1.62306898753713,2.29546014676475,3.44830301638729,3.30763186679719,1.14810028594843,1.18030805620545,1.4955199727875,1.52367419973412,3.91268459535433
"ONECUT1",-0.696202502575257,1.34006703755074,0.690142814932962,2.1432852970487,1.70318137378632,2.61876987471757,1.56254955830122,1.86399482194077,0.482743867517802,1.32765759028435,-0.151523440597819,-1.53619874189536,-0.266254048656105,0.492748458475246,0.541201535743367,0.837026122365804,1.07400912600579,0.663405602032932,0.722630367911049
"OTX2",-0.455613530414899,0.306445785087691,-0.449625419818994,1.31788558309159,0.386266756743012,-0.363493048461723,1.67683023570583,1.4523995349246,-1.46919274365549,0.611501055229801,0.61857008775984,-1.13692331797449,0.551831169061974,-0.108462766198183,0.629102769869038,0.272493964887423,1.78129026539066,0.0372470445772265,-0.730511578021618
"PAX3",0.16819882105577,0.31145204160836,-0.121608757445051,-0.0171326408125206,0.649687246931481,0.233260134279648,2.16084438877492,0.293553321841633,0.500403343600539,1.65914040604187,0.36444745070341,0.0259088669081576,0.987713535819365,-0.554630576941841,1.07412095223851,0.784122822447769,0.339237420967859,0.159622059196277,0.553485251328376
"PAX5",-0.243349070392095,1.02565115966561,-0.213843868025428,1.40868675699799,0.324248082885623,0.189042211386301,0.811197442308339,0.765426587681517,2.24906979353395,0.912461269759849,0.216215960113352,0.232452217641856,-0.256880127960224,0.640982800149246,0.998617776981098,0.597346946457518,0.00499934892107568,0.734577920891182,-0.0875489224203577
"PAX6",-2.27825518718765,-1.97000501037156,-2.66942143312927,-2.66965376296136,-2.16351693226495,-3.36461418767706,-1.9180831264057,-2.97285404360776,-1.52441738503624,-1.70077987005382,-1.17665765429143,-2.30182192372297,-1.94315772840404,-3.10199779057493,-2.03162553502892,-1.02111738351384,-2.30048032360584,-1.53501413798652,-1.46535431159745
"PAX8",-2.34108193595935,-1.79385105280005,-2.68218147046507,-2.32962111089634,-2.4910595788717,-1.32512923776582,-2.77707458656058,-2.00277951123597,-1.71138463010931,-1.59619656733979,-2.68071611403699,-2.20608909882485,-1.78356999726749,-0.487724672561776,-1.7944628174581,-1.41337584347109,-3.06791672804023,-1.46917162157215,-2.08452986696363
"PBX2",1.61074608451573,1.25337809375933,0.0526421614224154,1.26898911771625,0.886953665723128,1.89683794741423,0.656915782965272,0.701377342294776,1.02402388130332,1.60761041513068,0.548400173163774,1.676926898974,1.92336510570464,1.13870782922344,1.35880149591178,2.19140250805596,2.23452088065349,0.930902335502723,0.904083432751098
"PBX3",0.528446467909715,3.45494213147417,1.59078281434274,0.862915244376217,2.52085591425506,2.62061820864718,2.01997251509094,2.19634504182664,2.01897178600236,2.15254446457621,1.76001831572783,0.324178104764738,2.01048817897374,1.67662844064837,1.92515040136027,1.73176972648665,3.64927101618914,2.82206961903401,0.748228255567966
"PCGF2",-11.4778674735346,-11.3019668549745,-12.0426942373108,-10.0910435236728,-9.94952716543864,-9.88871771262174,-9.93864073460892,-10.1731208582767,-10.7420094375731,-10.5545572370012,-10.757281495285,-10.568734162048,-9.32458883961242,-12.0865982516435,-9.47204207241459,-9.58763748727909,-8.31222413195893,-8.20320676209824,-12.0498988715868
"PDX1",0.146058753421004,0.846177613006451,-0.616571029697435,0.616085736768267,-0.316209817997491,2.03640214882521,1.42460791965384,0.542890954856818,-0.752942435086934,-1.09038204923765,0.081214254402765,-0.319577007624919,-0.922170653680759,-0.376636575608758,-0.434434226899045,1.45671098990177,0.829986410571854,0.528224585513756,1.12799199678688
"PGR",-1.28049007332756,-1.50263114127181,-1.17414395732507,-1.95127625746508,-0.0388820709575412,-0.674282437477467,-0.0144973799800609,-0.390945730667816,-2.28691998983642,-0.225404812738171,-1.57421734428608,-1.48155888541002,-1.13328582684539,-0.890799806790699,-1.14705410340531,-1.47796987135099,-1.99088096845765,-0.418091295513041,-0.496347166115447
"PIN1",-1.16954136586429,1.12729639453239,1.63233456875355,0.0455952369338259,0.441248367894575,1.10969621944406,1.1489995439088,-1.47410682193628,2.13725482870338,0.617107723084305,0.418230369365128,-0.166057244189843,1.3596405064684,0.428807250860694,1.76654851523022,0.661562169523068,-0.361042857766672,0.86604814290226,-0.0356181433404825
"PITX1",-0.217031499392116,-1.14009048015605,0.26301691681359,-0.013315494876962,-1.37264275698324,-0.633848096235957,1.14617135601454,-0.727894538325442,-0.14073942280291,0.688816864916159,-0.635566204778034,-0.0820192246369147,-0.761247941902527,-0.873779000041054,-0.153910159696989,-0.510489490139328,-0.340863813550073,-0.461732231995688,-0.190435231620187
"PITX2",-2.51512670305452,-1.85148526426469,-1.49170350105078,-1.0815678845924,-0.992762910092707,-0.629397062157531,-0.364703602432021,-1.2318977043985,-1.61156629394122,-1.68962199700584,-1.78823362436502,-2.19191025142889,-0.851496843250627,-1.64378803569435,-0.604184636945092,-1.49546004478161,-0.246351373487271,-0.639823551180228,-1.78352901749832
"PKNOX1",0.651120413290514,1.38528018323486,0.47252437958634,1.5954735844898,0.488167408415722,1.0481399477532,0.587720545790765,1.68702508740178,0.68155688731053,0.77969346272932,1.08283442086836,1.70819641383087,1.2217743136204,0.35472113881713,1.14675228244989,-0.339426148704526,1.92678278009398,0.462799590249964,1.24402867880361
"POU1F1",-3.83467679540439,-3.25296814950401,-3.321685000353,-3.8930323150697,-3.38827193057068,-2.65991784023511,-3.64099020250155,-4.30636428109054,-3.29802875378391,-3.54319096505722,-3.06927077638184,-3.8243063653526,-3.1717510102047,-3.70913016293989,-2.71774042793782,-3.33656166752381,-3.89309881475782,-3.40360738365272,-3.179119118352
"POU2AF1",-1.30450364115989,-0.913895691747891,-0.622767822909911,-1.32196523216081,-0.200660403625581,-1.3986021706537,-1.75476624415188,0.272238606644308,0.0755873138546372,-1.90139296388795,-0.198436312116985,-1.844071105684,-0.413053820329588,-1.43900018150862,-0.536921993208431,-1.32905299269673,-0.672103064191158,-0.498073858745113,-1.42158477614339
"POU2F1",-2.24955067145118,-1.33741009632512,-1.33799926809722,-1.89774036387948,-0.760675577038219,-0.864020472367436,-0.644560734239821,-0.422919022891821,-1.0944184042947,-0.890722938389892,-1.84328896264051,-1.62219987775801,-0.611640828041482,-1.36465049392306,-0.36255657433149,-1.44964608705017,-0.47811776713428,-1.37284861811579,-1.71535279673958
"POU2F2",-1.39566028787702,-0.0717464729019607,-0.371335868362332,-0.178964643701117,0.201820719315526,0.14154977195363,-0.846037059600254,0.424390231051475,-0.479924086828736,-0.715089424623168,0.414150680765943,1.13438346955227,0.199030060369262,-0.627953085907621,-1.02975328653773,0.592499478949578,0.95780656433009,0.563825269350833,-0.929899181363792
"POU3F2",-2.26416326099288,-2.63127069229187,-2.84220932217123,-1.77241837267629,-1.70381763297252,-3.48514876189533,-3.25306057900382,-2.42049156559242,-3.23764257557418,-2.49077228352314,-2.53330426008587,-2.77914447263638,-1.67234418312673,-2.25548259450167,-2.6429712945872,-2.07440943218982,-1.9648633361156,-2.32895797740814,-1.35785982357701
"POU4F2",-1.09418863002849,0.435161929614379,0.842634630222255,1.39167561037744,0.142710968243216,0.436124403680479,0.653579852102493,1.11912506267654,-1.16225517804571,0.0453026445367454,-0.0957851592944226,0.349736375951456,1.3680620609609,-0.333635012029914,-0.886684098202463,0.443091247652408,-0.534363119898319,0.0481525848232095,1.92488163844267
"POU5F1",1.71583887072632,2.63600908122579,2.25920085697131,3.3899104889297,1.56963301477558,1.0441949841886,0.741328498220989,0.00946150759205923,0.63381657182571,1.94837955142909,0.192638361591228,1.09936129142175,2.78976901190647,1.45461044290354,2.10749464381236,2.29298647643946,0.567839051246213,3.42774035158745,1.95604881115456
"PPARA",-1.1991930471613,-0.72689669109079,0.657980444066871,-1.39054428392458,-0.837033398401111,-0.630326812434888,-0.27854768542654,-1.73206711444257,-2.40238434323525,-1.118064951241,-0.572470952252148,-1.58145645281836,-0.442154873606926,-0.753711212268904,-1.90062821574612,-1.83611878654247,-1.96886519039208,-2.64131562243092,-0.5123890269143
"PPARD",-0.840735618781311,0.857176630851456,0.961819724444718,0.210684326098986,0.0717099494531389,0.384846476308609,0.963189764549138,0.719545496756946,-0.63804106563752,-0.512401552890568,0.264650512682673,-0.185461245207504,1.15416766105026,-0.608836052253475,0.484203033821048,1.08639021019364,0.840226364499186,0.299482300186107,0.225402359125649
"PPARG",-1.67164980058794,-0.590322884958995,-0.511914616598981,-0.180415798114036,-0.68542553531752,-0.407148271269448,-0.244049551892335,0.61201545721907,-0.0160468888390203,-1.35093568414294,-0.124647137252139,-1.41501940574559,-1.29577569460881,-1.98667218669939,0.323667608775133,-0.423049590598851,-0.638816568333239,0.66381186474573,-0.0996142822865405
"PRDM1",1.35700343636124,2.02736782689479,1.08467407776949,1.15117012968182,2.13334647590302,1.92802928790344,0.994379608097919,0.338538848378521,1.59682119888325,1.39068631844647,0.0666311835230258,1.35466326551844,0.230110197570281,0.342766858488591,1.46923865668888,2.10533133156081,0.479382115965114,1.43974693536357,-0.184255162863542
"PRDM14",-0.456825003427475,-2.54942513442673,-1.2794585679043,-1.02995363446483,-1.1445972098911,-1.17953774657346,-1.59546744743558,-1.5251393853113,-0.862608296659144,-1.69240309844821,-0.0672193485201357,-2.5512700787647,-1.30221790077952,-0.385061252633033,1.49689944787641,-0.168935384561969,0.803585781793804,0.964276200913627,-0.895103543504701
"PROX1",1.53769735732452,0.601052725138432,-0.633285005181499,1.14613911245514,1.45142677335935,1.84431699898186,0.951463544241544,0.461524598120757,0.756182222200913,0.359839440476532,1.27624900995853,0.465738101090674,0.975042691557234,2.41547216444494,1.92531072236816,1.13200395002127,0.744623863718263,1.75692563166641,0.602192430643833
"RARA",-2.2205090731285,-1.04915305392114,0.556677569698173,-1.97281704678358,-0.897375210949887,0.835018989752575,-0.62127422291156,-0.574167261738523,-2.60885365710666,-1.73552589182835,0.239272814824235,-1.27731985760082,-1.67688487777194,-0.735431585504198,-1.27779948770023,0.140945066827952,-1.49793520530883,-2.41014866308262,-1.32484810308715
"RARB",-0.162173389026907,-0.947262657552845,-1.69328103616524,-1.88989255660262,-0.389738031707083,-0.386042591253791,-0.953623497325525,-2.20031837969969,-2.55553662733931,-2.17165378175117,-1.0286995858099,-1.23042060781093,-1.21391137312919,-0.356724240856137,-1.81217572275771,-1.46449453682737,-1.20377477514931,-1.92547351923213,-1.49274908250649
"RARG",-1.05058030395608,-2.18848034354965,-1.97421104867048,-1.9442309719206,-1.68310946193145,-1.00444308679937,-1.63124737569468,-3.29785160165446,-2.66398836222599,-2.81122010956334,-1.99688817608051,-1.23052915956663,-1.40520521383129,-1.43978696612538,-1.7806555969112,-1.58915380487856,-1.79491746353348,-2.38832002855711,-2.05125255496404
"RBPJ",1.80451220180373,3.27298332599279,1.2911686856058,1.99507943576286,1.97547134261631,1.778123242947,1.53691473917351,0.427042932159731,1.13521764370518,1.49905175633299,2.14617661253424,2.51073539724037,0.872552158368362,2.62517304547408,1.6078062862899,1.54873527596017,1.4587639213333,2.28511458000796,1.95166889268672
"REL",-1.2285064068364,-1.0827238065346,-1.74910225804756,-1.25386209031361,-1.20735660381858,-1.53828937533733,-1.42766152432563,0.429549002930114,-1.374086700912,-0.802064660652079,-1.46462327139654,-1.34500196537316,-1.83647108039385,-1.19221744278345,-0.450736585712894,-1.11519875032334,0.230126299615917,-1.85339501868284,-1.8437418274571
"RELA",-2.66325097746866,-2.19802596839079,-0.580405057562664,-0.733003136502099,-0.296737402806441,-1.33812185251032,1.33466862952652,-0.798972953918643,-2.20718603679164,-1.01179457789572,0.153196831587797,-0.40993618374963,-1.95027596909254,-2.86620770700557,-0.136395077599726,-0.712600077581948,0.302821400026179,-3.45764159881794,-3.44364480252774
"RELB",-1.54216303846283,-0.0453216516811482,1.31360919345065,-0.124400105742207,1.37696947642673,0.112488841858186,1.58154130882509,2.21039753216657,-1.82828147169629,-0.646085170240979,0.830904426241359,-0.246007616115774,0.322794060784248,0.600761289150123,0.935835005480411,0.33011192238309,0.637592078466053,1.31247849390862,-0.723648803928532
