"Pt1_Pre_AD101148.6" "Pt1_On_AD174047.6" "Pt2_Pre_AD101150.6" "Pt2_On_AD174046.6" "Pt39_Pre_AD485899.5" "Pt58_On_AE045812.10" "Pt59_Pre_AD823915.5" "Pt82_Pre_AD823914.8" "Pt82_On_AD125218.6" "Pt49_Pre_AD667851.6" "Pt49_On_AD681976.5" "Pt66_Pre_AD667850.6" "Pt81_On_AD681973.5" "Pt85_Pre_AD486329.5" "Pt85_On_AE070989.10" "Pt89_Pre_AE070951.5" "Pt89_On_AE070987.5" "Pt93_On_AE070988.5" "Pt101_Pre_AD486328.5" "Pt101_On_AD681975.5" "Pt47_Pre_AD506073.6" "Pt47_On_AD530367.6" "Pt52_On_AD530365.6" "Pt52_Pre_AD506075.6" "Pt67_Pre_AD506074.6" "Pt67_On_AD530366.6" "Pt94_On_AE373242.6" "Pt94_Pre_AD732850.6" "Pt105_On_AE373241.6" "Pt108_On_AE373243.6" "Pt77_Pre_AD733591.7" "Pt77_On_AD733629.8" "Pt79_On_AD733628.6" "Pt79_Pre_AD733587.5" "Pt84_Pre_AD486532.5" "Pt84_On_AD495199.6" "Pt87_On_AD495198.6" "Pt98_Pre_AD733586.8" "Pt98_On_AE086717.6" "Pt62_On_AD635728.5" "Pt62_Pre_AD608303.5" "Pt65_Pre_AD793919.6" "Pt65_On_AD796996.5" "Pt68_On_AD635729.6" "Pt69_On_AD635730.6" "Pt72_Pre_AD793922.5" "Pt78_On_AE148748.6" "Pt78_Pre_AD467018.5" "Pt80_On_AD467874.5" "Pt90_Pre_AD467873.6" "Pt92_Pre_AE134060.5" "Pt92_On_AE148750.5" "Pt103_On_AE134059.6" "Pt103_Pre_AE134058.2" "Pt109_On_AE527955.6" "Pt109_On_AE527955.5" "Pt3_On_E9047638.6" "Pt3_Pre_E9024733.3" "Pt4_On_E9047643.7" "Pt4_Pre_E9021023.6" "Pt5_On_E9047635.6" "Pt5_Pre_E9021022.6" "Pt9_Pre_E9021024.6" "Pt9_On_E9047644.7" "Pt10_Pre_E9047565.6" "Pt10_On_E9047632.6" "Pt17_On_E9261162.5" "Pt17_Pre_E9047563.6" "Pt18_Pre_E9024732.6" "Pt18_On_E9261163.5" "Pt32_On_E9414883.5" "Pt38_On_E9414881.5" "Pt38_Pre_E9200719.6" "Pt48_On_E9047631.6" "Pt48_Pre_E9047561.7" "Pt36_Pre_AD467095.6" "Pt36_On_AD495182.6" "Pt37_Pre_AD502452.5" "Pt37_On_AD495183.5" "Pt46_Pre_AD467096.6" "Pt46_On_AD781834.6" "Pt24_Pre_AD436687.5" "Pt27_On_AD467934.5" "Pt27_Pre_AD453873.5" "Pt29_Pre_AD497504.5" "Pt30_On_AD505620.6" "Pt30_Pre_AD497503.5" "Pt31_On_AD467932.6" "Pt31_Pre_AD453872.5" "Pt8_Pre_AD153354.6" "Pt8_On_AD167380.7" "Pt11_Pre_AD153352.6" "Pt11_On_AD314068.6" "Pt13_On_AD314067.6" "Pt26_Pre_AD467789.6" "Pt26_On_AD467915.5" "Pt28_Pre_AD297619.6" "Pt28_On_AD167375.7" "Pt44_Pre_AD467790.6" "Pt44_On_AD167376.6" "Pt106_Pre_AD502250.5" "Pt106_On_AD513626.6" "Pt34_On_AD485757.6" "Pt34_Pre_AD466985.6" "Pt35_On_AD485758.6"
"VDR" -0.577212268180989 -0.373976208822487 -0.870802554750191 -0.301395839857157 -0.971018880441163 -0.130245583488419 -0.389509155599166 -0.782370999096979 -1.55893940046549 -0.305729904437863 -0.39715736261147 -0.347372522720758 1.01914939144838 0.101749866201285 0.570344424331357 0.702744445914089 -0.1031008642692 1.00569407982636 -0.395692904034984 -0.8441219736613 -0.888246590385951 -0.138942323835405 0.0795235815296886 0.212179698846927 -0.0452295989048796 -0.495064206632406 -0.24277708715758 0.61368108776736 -0.759307911472979 -0.0983148202006303 -1.36365348151371 0.099934951921584 -1.43858034241683 -1.66694859718066 -0.912837864852299 -1.23749743875722 -0.381759018541988 -1.73121805755418 -0.790111156608998 -0.448531842305492 -0.775476214669004 -0.0333528906578465 0.210626955991498 0.472543317434469 0.999659920741345 -0.622661538065057 0.338604877648978 -0.710071062559275 -1.30064588272131 -0.415050540107936 0.790008076765238 -0.153830189470906 -0.714154665916711 -0.863335362151655 -0.836142403736108 -0.573312306485115 1.12310076974233 -0.283133867189956 1.04300442253062 0.409278486957795 0.979716277619438 0.240978862789964 0.0994612766379288 0.506854577238557 -0.663665237841417 -0.274096964627762 -0.305232805500887 -0.705652962860087 1.10813076496585 -0.214064516010696 0.698894693364192 1.17913031474295 0.907145264402719 -1.03972729440335 -0.435851873616402 0.326219818463677 1.35682448485702 1.0920226069387 -0.696214871439649 -0.317974231329779 0.641006927491151 0.522275232908802 1.5523325749962 1.50604154806314 -0.81567465772895 0.421953929928642 -0.0685494887478309 -0.856259881722109 -1.02812165314398 0.797195528088188 0.0750873218939007 0.263794383729895 1.01707013795348 -1.28487347333569 -0.461584614472799 -0.180516060194536 -0.454907086712287 -0.986012848110697 -1.28257648297754 -0.302878938487038 -0.150312353114225 -0.344731205626346 0.252353748800083 0.435403726579759 0.576754339491482
"WT1" -0.0580590104984836 -1.01039209710918 1.08573123741918 1.32540542434344 -0.846719942865416 2.66323580535372 0.0110870519706271 0.0254166388214405 -0.534816744297346 0.823625188104811 1.40632607949949 -1.42072796633004 0.668215278319566 -1.17850374627498 -1.81235091854132 -0.378076524135764 1.69363301053475 -0.881524977240232 1.07556040148416 1.81108282804204 -0.152072572073988 -0.00523171929237003 -1.20576504154858 -1.40687152318591 -0.511299681333948 -0.489470575820158 -0.236905645340242 0.511202077786033 -0.280344642668684 0.714136394461463 1.76644434178273 1.5591869093746 0.138806642535241 -0.420785551654102 -2.15628724772286 -2.53311677254702 2.03996054890689 -1.92824326339334 -1.52846457758844 -1.65504500415488 -1.46735835641823 1.85276760893085 2.17303649338629 -2.30533292829054 1.77096481044083 -1.55820684664455 -0.374525295407401 -1.60099170190097 -0.0325014659983648 2.346486704442 -0.745144766941274 0.432376872013088 -1.71575676920978 -0.0405410511284559 -0.38243750481951 -0.481590368943061 1.34581325988168 2.17390559728985 0.979590805934988 -0.783896531895278 0.512345186830172 0.41995765783956 0.0915776463815809 -0.0915089521447291 0.316638642624551 1.61350807997825 -1.66863566056455 -1.43951798009641 0.262714801350033 1.62564304294111 0.868304420078966 0.181486457060754 -0.301974030884708 -0.953057290614354 -0.286909888786642 0.733351939461051 0.189737907228945 -1.5276803662732 1.33312757186909 0.819676127159677 0.918646592762794 1.8952004675481 0.36489208414395 -0.00481963671600265 -0.604339264120616 1.20374727409902 0.392363193581051 -0.0905600239474459 -2.20989708203775 0.214221004882534 -1.44072927588701 0.0489722686214812 -0.33087756506935 0.290819425763388 -1.95334951055088 -1.91356159096291 0.0587140335491539 1.81653376937044 0.380420418560801 1.10752850702292 -1.2899923136547 -1.64276314630857 1.27470018853585 1.69067854375837 0.73267317221758
"XBP1" -2.27862823444602 -1.57229795063292 1.07667073174016 0.537858173786023 0.325892835914979 0.418312411471703 -0.347898661446804 -1.05149918425915 -0.256074385500623 -0.173230834756768 -1.61793420036301 -1.3329936241348 -2.30636499425975 -0.561023477866403 0.119772918896378 2.46433793583355 2.49914304938352 -0.572960023723132 -3.34577735073866 -1.26822350399466 1.6987059203324 1.50578276371711 2.39027533461327 2.14136473164221 -1.23330744361615 -1.04068578307179 -0.154421623335875 -0.808598747180074 -1.21498846577529 -1.20400926934934 0.856269083801798 -0.129231801321727 -0.292040180165742 -0.197985313448741 0.0643485203644989 0.395269575666359 0.30316259596688 -0.410582577384368 -0.74659849824832 0.00846348402556713 -1.58610253640624 0.617255764233326 1.37748137865698 -0.249837003328915 0.745161307792513 0.323774550997212 1.21937058158189 -0.702809766274548 -1.92299751646224 -1.15801416064191 -2.13694325509786 -3.76221404159567 -1.10758782811072 -2.50634974597576 -1.90115168903123 -1.96295958524582 -2.11018908730897 0.174561430143446 0.01083504819179 -0.0533141139624054 -2.07476912665518 -2.25800105361316 1.21376856127958 1.33084518073276 1.28419146432304 1.62696899500604 -0.665527222734278 -0.145104301462886 -0.0409948054793889 -1.51675257435641 -1.59556194215706 1.2728259365318 1.02104516153498 0.480073715413336 0.379847836254471 1.71010941351432 0.617354142782771 -1.02906191302895 -3.41280269564339 0.754232135729254 0.247039647698901 -0.518633613007605 1.02461967200256 -1.35625887576682 0.557221910416477 0.284221110319627 -0.966975757687391 2.05817350812507 1.77048276883373 1.92212904355019 -0.473323978026063 0.31618803521489 -0.128401253128115 0.627082513800441 0.827455194078611 0.673564062437152 -0.731700151445123 -0.862736670522079 1.74604376571952 0.962592316003909 -1.10374526940308 -2.25524975186338 0.548742916667125 0.498677618771491 -0.813410832593148
"YBX1" -1.3214729572296 -1.01533147569416 -1.48255364157821 -2.09070696431514 -0.794909177313939 -0.165431693992926 -0.371849248596825 0.204928559195892 1.00517345533592 2.0427069619279 1.41852029130463 0.150108978105499 -0.181044671880869 -0.849413273682182 0.424184496752643 0.365063184367559 0.052244440812261 -0.562199237106593 -1.81614137971056 -1.5457464072108 0.580831108961099 1.23826520490003 1.85507097045147 2.2736934075076 2.48341443630082 2.38253740713772 2.66358918073525 0.136465148634516 0.197248746968733 -0.386942847089154 -0.343743180437117 0.233084352634969 -0.298044754620168 -0.248197793323661 0.603494604391385 -0.0971578149543331 -1.19748093919355 0.578318549801784 -0.0828880990309699 -0.104918225783072 -1.07857306322223 -0.0531833173247141 0.16451544234035 -0.922769439000989 1.99669414743212 -0.568481995492626 0.575206744340359 -1.34162115769162 -2.96341746639889 0.0618924233181534 0.719419700976078 -0.561279953554273 2.19527096753294 1.22014084473399 0.151683367225345 0.982247498494181 -1.49771919446513 -2.86499539899332 0.729548676195951 0.506142140226685 -1.2423332887244 -0.231924749622244 0.221912394087738 -0.103959411178238 -2.8481185673958 -2.33385175006365 0.38508096753082 -0.201913856639639 -3.1083533724493 -1.37205589792618 1.70846974102225 -0.323211532371219 -0.0657955256430811 2.94069933333911 2.86509737561886 1.05640578788494 0.806362621569095 1.98800672310341 -1.87919067009885 0.0934054524899898 0.00258803845227865 -1.54722099559207 -1.71066683944332 -1.49954023440907 -1.33308056895797 0.345362079067308 -0.945146648079583 -0.666544509562393 0.727717124269579 1.94589734130588 0.863939131761505 0.833585322138763 1.05499076427615 -1.49421650073755 0.846020142236604 0.334132905294771 0.0362566595063364 0.902397073236788 -2.01485391820516 1.76585665790924 -0.233348666556944 0.0907317783376687 1.05932694300957 0.788459042225086 1.03561776291089
"YY1" -0.547118137985246 -0.344923826086582 -1.34306086038309 -1.4590191978386 1.01300301324788 1.37671860263817 -0.941679522892339 2.72223142079154 3.34425758801111 0.981310972675924 -0.168026307819406 0.398150541145346 0.248011583865175 -0.724406442381354 -0.954240704434478 0.586476005257798 -0.743916055941879 -0.14755787334449 -0.0554030668903099 0.366840629675983 -1.13051352828233 -0.958293646723924 -0.475939232477662 0.508521191832213 0.461697695939462 0.901999309853241 -0.251700348542366 -0.920793058722559 0.220861250612863 0.236069394446463 -0.0196683113666054 0.958808473441362 1.85323805367332 1.16424685190329 0.392950605160047 0.698419546307097 1.45402761914289 1.91117410703401 1.47097554152091 2.39150287896927 0.120198984379069 -0.172559705575145 -1.38825600149348 2.62842833314492 -0.425258267175308 0.468514913482993 0.228813960449375 -1.73842432484903 -0.0601765261755963 -0.655576224551359 -0.463458155622469 -1.34154158174241 -0.721182658388395 -1.61500375796085 -1.03477805632844 -0.62071100491033 -0.90062903959779 -0.169909113114432 1.10168052897079 0.507023306443409 0.585789675468831 0.215747917962297 -0.209351239503749 0.24325786793307 -0.545538110024762 -0.668621902418718 1.42183664942106 1.42083112522 -0.55205147863499 0.0934042351972331 -1.5487311786494 0.770710585749323 1.28883889531264 0.363382455831116 0.903663888857495 1.01518678565051 -1.26578121238118 -1.42124878300254 -1.08304312064539 -0.899304687410947 -1.62561141037032 -0.686571550767097 -1.04709062353631 -1.45691550985462 0.35826834259884 0.773465681777115 -1.22175829396503 2.29067539746987 2.53404476899665 -0.608668659931187 -0.76987674671542 -0.275003385472481 -0.509171588688743 0.44345283041001 -1.20389008684767 -1.09694403796418 -0.234939923263116 0.571971892780485 0.499962730744806 1.57090884629598 0.343433401961029 0.786315424965788 -0.0248076752397869 -1.69204517091913 -0.735177544766357
"ZBED1" 1.77705624949273 1.22403786226166 1.41570590842946 1.47140189423723 0.617639962412477 -0.977694861383018 0.195928953322332 -1.11484735470827 -1.7275077582728 -1.17382192910607 -0.548203064320304 -2.52395887240267 -2.64912942618771 -0.607799536299675 -0.687043109503374 0.283395149677309 -0.703896634167381 2.52082420628016 2.76493100972899 2.78452507521861 -1.91428954614622 -2.41564925836853 -1.5123936449553 -3.16992403889946 -3.45856361681774 -4.02979430590913 -1.72577898051156 0.65149026966254 1.29403351810325 -1.7089883135056 1.10157577487888 1.3656208407974 -0.724193766666415 -0.156428057655836 0.0951173778332433 0.330186498612515 0.369634837763186 -0.937305829452662 -1.41977827828449 -0.948635781456816 -1.18433755948838 1.90463401509221 1.67504682481738 2.80703488130153 -0.264633084920383 -1.89644113718375 -2.35682603900052 0.438878222224557 0.94690388967981 -1.19777965131759 0.0322009392176373 -0.168509435639982 1.4771329936013 -1.77050568450375 0.235711947382657 -0.375666169195134 -1.99680178708505 0.59214834322248 -0.646396245633488 -0.748658159621598 1.30133866081739 0.221691077446828 -1.56487054986128 -0.736083742551155 1.66187693866849 0.686568882744642 1.28184568931895 1.70282124247482 2.55208560166698 2.20235591452382 -0.289316508550193 1.99053842188769 1.47474404322894 -3.85193200731614 -4.23780126435673 -3.6434338880001 2.98472328787602 1.37152471404643 -1.82256936465933 -2.02839419175725 -1.9342381890717 -1.95735230151391 2.9169350447081 1.59664845122906 0.645618591647172 -0.804693932977118 1.32301030905525 -0.167415853213601 -1.4454688898142 -1.39448838758341 -1.4556489182379 -1.36847953242138 -2.15547803253659 -1.69932700922102 1.85562201597702 1.90295977429248 -0.412814440656465 0.797368892680205 0.173081834216892 -3.17197836557337 0.381312653157729 -0.574266610334801 -1.4789858374468 -0.63119278025742 1.94943477121498
"ZBTB11" 2.6939263265958 2.74525835981845 2.11473119035263 4.21523901665682 3.47117922235606 1.87106290538156 -1.63097895379963 3.16150988526873 0.307219789797215 -0.992734034713606 -0.0194424199221281 -2.57093629714731 -2.33879898210182 3.47934477662609 0.475709551197496 -2.86212538018785 -5.05117858248812 0.317090879370245 2.13208922987305 2.50150230339363 1.09542375795905 0.637770399507775 -2.51436326079979 -2.29239911982407 -6.53564425392563 -5.36562081247786 -6.14076086917343 -3.47778267540039 2.34396024194088 -4.10971645684841 -0.807877439391065 0.245780826783134 1.50857875290239 0.914728616665216 -1.50171957555447 -0.999735513939728 3.36973443003126 0.809115235288587 2.27986979709378 0.523727942336603 -4.66194887506972 0.498778819985682 -1.28042930438762 3.3042040287359 -5.78254439716827 1.28466828453925 -1.54703591662752 -0.094883222142877 1.68653714447548 -1.26355212424133 -3.79430805663637 -0.313638333166416 -2.98628584834706 -7.53032187239249 0.632431085686903 -0.939878662003562 -3.03522327028569 2.60346377991639 3.58513047123026 3.76677336467492 3.62493304801134 -3.33973330905048 -0.562039226702698 -0.374861153189204 5.10593868834432 4.87283043008252 4.7883315547158 5.7290406780654 1.78034749742785 1.42619056922303 0.397313308364913 0.810283451808561 0.223548145058536 -4.27898156232941 -3.71401182045843 -2.48382939533963 -6.74978748493505 -4.00175352083237 -0.439471426256529 -4.10383535565109 -4.19094783808431 0.791364695318541 -2.98864221186607 -2.01628307546745 2.6213384967667 0.795012733467864 -0.814947452890322 2.30525557202417 -0.432080730928398 -0.0353990495851927 0.087688963270679 2.77820975458452 0.54712934967631 2.1858959740397 4.10384075745562 4.20182619023783 2.83579763080065 1.68274097283421 3.11235977538475 -3.03283157535485 0.652490013190856 -3.71198377385058 -4.03647389207101 -2.67721226365192 -2.78564554050766
"ZBTB16" 0.142371062863981 -0.334450104094102 0.439439238087059 0.426603778597515 1.5325838808221 -0.265407734721619 -1.40653810903659 -0.110029453663056 0.79781988789006 2.10463518613979 2.31442927470468 0.0427612013450062 0.563671470730503 -0.310913668119541 -0.320498285198105 -0.62914212074814 -2.44158120199523 -1.14645833734735 0.655713325274548 1.00659044726536 -1.40960354332162 -1.56115635469303 -0.289098424989995 0.242623313971633 -0.946198331755491 -0.805506116807076 0.453530771635719 0.112027736503109 1.36849610060676 -0.430312378161337 -0.0959260894600023 0.966550347237933 -0.0516459588801306 -0.63908334099674 -0.484323489868187 -0.837445255039362 0.600807109366728 -0.735254131981308 -0.608031464957227 -0.247930777831307 -0.687069542053596 -1.51369036430514 -1.35313236220755 -1.06490895324174 1.62296642767641 -0.507972275819839 0.0818933178797069 0.738910483587094 -0.834132117304897 0.583096940380167 0.415767799142799 0.974200341158013 -0.481404680481661 0.470400720514391 -1.43449951786492 -1.32482706400875 -0.608642033064302 -0.762401262441359 0.79705483616555 0.621278355749275 -0.491134391694386 -0.470363786219429 -0.498252782706501 -0.282446365600992 0.0826688810498534 0.532958362604501 -0.998049368180623 -1.04498002610173 0.620514164177952 0.524269684615629 0.327747720518468 -0.628583905519791 -0.786818177138884 -0.733682526249631 -0.714618903036461 -1.46624589599881 -0.261578672376978 0.662553651988962 -0.985645685402941 0.474315644927766 0.228046627092831 0.0565508711725469 -1.01730487000907 -0.528348884322156 0.945382299900087 0.943645767550831 -0.484154529148662 -0.206158314226562 -0.35346888071731 -1.45605021739775 -0.566021071903871 0.428821660993374 0.554969344156748 0.190045150362239 0.293564470918931 0.348453461325023 -0.658893068360198 0.282155335939461 1.33014642320972 -0.286545619912555 -0.925288945673459 -1.01690303103934 1.10022641303054 1.26727993995097 0.448908852659869
"ZBTB33" 2.6072107200337 3.03968797436585 -0.100076412762003 2.06110859863419 2.38572938149908 1.02816827637351 -2.88020806690644 2.94343302777501 1.83883629599369 -1.30099001505651 -1.10502593482681 -2.94320339768547 -1.32176180271779 1.36708013533261 -0.445749121830164 -1.04731981933231 -3.19724105007922 1.34506258855299 0.733735272031229 1.61048132960461 -0.387112337731332 -0.546200403999682 -3.02705378882409 -2.40276660303788 -3.79834884081374 -3.12615803690997 -5.8067614398388 -4.61911038540345 0.384186015144776 -2.82199066210016 -1.90963862665855 0.139635663034439 1.86035094265207 1.30584019055151 0.121326582162439 1.23556176894582 2.34902888974433 1.80905633253369 3.07288243499989 3.24984200788523 -1.98577903074395 0.350325126348835 -0.456152550486187 3.00434398919905 -4.62200729509233 0.252817630991254 -1.39182509802801 -1.16160503044847 2.1523846681274 -0.634675520239494 -1.42157798552137 -0.454948578781045 -0.9065640557138 -5.82014035077603 0.311497278555097 -1.05309386189402 -1.05411612640606 3.11833532274233 2.13816582811225 2.01326736335987 1.40730130252065 -3.58519123826184 -0.297883657917939 -0.177727852149192 3.65207219446842 2.69473130536869 3.33675190704343 4.20115353427598 0.607045849085166 1.10966158154333 -1.20438550074849 0.541409167365213 0.326869655466894 -2.8448571768311 -2.86357957628492 -2.22922863925831 -4.77059062330966 -1.52931472344497 -0.135484658250945 -3.59521723651233 -3.41953912212705 -0.2428814130194 -2.07300878599934 -0.368506558663714 2.85481804380325 0.0818568045755206 -0.0450016979847214 1.47932666957606 1.37612829002628 -0.278674843890577 0.161217455735878 1.9501318940046 0.598714601003572 1.9858330210338 2.98091913616006 3.22512392912829 2.68130281835964 1.08440718617214 2.18192949442624 -2.56619547951272 1.47003259454942 -0.826147543518273 -3.87838694101083 -2.25929136011854 -3.15416055806194
"ZBTB7A" 4.78311759345211 2.62066441866896 -3.82882359487268 -1.34685700555429 2.26661183135279 5.6061838872047 -4.49589311719383 1.68314385984957 -4.40120227338824 -3.03196477795658 -3.27117247369942 4.3215141461092 2.50359973609044 2.95237383305931 0.953936604690907 -6.46139214522551 -4.47594753135001 -4.88901896673228 0.23033602685835 -1.15870770379414 1.84885334825041 2.03181464776319 0.302110594497937 3.02077978735682 -0.0393355837488935 0.792173293208162 -1.39591404216796 -0.661974430787844 -3.28326746586921 0.361019080682856 -0.561371515099711 -1.57350565489627 3.78271823778509 4.43439245308722 -3.90208180447092 -3.50724361679553 3.35853375677121 -1.11253165636614 2.31279822346019 4.96956089497571 4.98526102687921 0.055982618083831 2.97202899119957 -1.16685057184359 -3.16914886866713 1.74466524168817 1.7841684372507 3.86827767497463 2.61938290538944 -3.72727333474113 -4.16118079231083 0.013091939474689 -0.0557879178375593 2.28696329549248 -5.40299607920381 -7.60152962602176 0.596293347082215 1.44377774203234 -0.888661970289845 -5.54205593774823 -1.69630556479746 -4.2172690994186 2.38041176966392 -1.70758086783677 -0.348234831225189 1.07252283578331 -2.08663329501176 -0.795830967101177 4.51037291113135 3.38563108657228 2.11318197886346 -5.95302335094072 -4.41865778477495 -1.1812542946849 4.30332637209638 0.129666550939608 -8.13580011613738 -4.08451431060175 8.26579663945361 -0.0139878898311874 4.19531412320428 5.97928604542141 -1.12016523076901 5.19113441000744 1.2600607005046 -1.28071131223623 5.77554454714345 4.71598673714612 4.70119609616913 -1.29749915019827 1.18474886320255 4.94077363483773 7.53241064818288 6.04421780607874 3.56545328246865 2.98158471768131 6.68259147005045 1.62350162870436 5.44071735164927 -0.642234345610761 -2.6804631164374 -1.52216568698365 0.248062112220316 0.930428715200978 -5.39223550652045
"ZC3H8" 0.581975063605229 0.965654863237178 -3.72905951246952 -1.55768450996666 4.81631352291014 1.36538594579981 -2.28064443262155 2.1833112307945 -0.15601319794482 -4.32974558318005 -4.45502475242649 10.369984746184 1.90377708826105 5.71275145070435 4.42053610178065 -5.10209805474722 -3.34407663346153 -1.80602010382004 2.26843668391428 0.592455058808553 -3.33233889297553 -3.1930912505371 -0.598031864020008 1.40962688184519 -0.204902492402289 1.09544866695601 0.130428832378331 0.526816046030519 -1.63545358954773 -0.877959536211561 -1.48063236622163 -0.468928812728613 1.50247120189454 2.67029638967478 3.11593840048843 2.40774975797183 -0.377052484741909 3.13577775956927 2.63589191137856 4.54024678923114 6.46714698224764 -2.88023399334053 -2.16838995193529 0.095486522074854 -4.54347201767157 5.45814507337453 -1.61577212104099 4.88631885616131 7.09042841306466 -1.90973425253057 -0.952895902790671 0.691094864238693 2.65210157121276 2.71248177866012 1.25916633054514 -0.114574335716547 -0.737162044520339 0.540336627547965 -2.36863405609047 -1.27915918255007 2.7256396040447 1.44559491179229 0.462727118210522 0.964860344661256 2.26146595159413 0.74586308594918 1.19638309769928 1.5185785222264 1.83977524210339 1.52450321619132 -1.03679718112019 -1.34960095254658 0.257942557505306 1.38003594226989 2.30874161513341 -3.83593845659817 -7.80818965140544 -1.01139617038834 5.40789070794323 -1.91006849422405 -0.305789546406213 -0.946284694880995 -2.39185336888583 1.57768268746926 -1.28872047597218 -2.9820151179457 7.06734140271983 -0.572276162807386 3.11878533260028 -2.43343555138078 0.853297998826655 -0.586537214304852 1.13807812324352 0.560704786702772 3.93496811452984 4.00555011336663 2.49907898467829 1.09076018799155 2.19684596644382 -3.66825319071026 1.86385160535212 4.23200278183311 -1.8344670643261 -3.59222128595958 -3.15357540344044
"ZEB1" 0.991608078340877 0.74397234624465 -0.160712232454733 0.177614778554853 1.84328251749508 2.23836556561374 0.230062147863575 1.63881525059059 1.10282784633747 -0.482205317157172 0.890373188240396 1.78419528560084 1.1475888702305 -0.119659793724138 -0.18631774617115 -3.90035930248697 -2.19303168225128 -0.816272984726848 2.35884792174189 1.54567912862005 -2.3398201189853 -3.27366113579552 -1.63652572342201 -1.05281311343765 -1.55552028583132 -1.38511800483584 -0.913244656213016 -0.892692240296854 0.467425553283205 -0.816825945576873 -0.347001740191716 1.08284955070991 0.479705887809742 1.08999889643385 0.448918731902596 0.167886238504555 1.13652320339744 0.811012317766014 1.67507244425467 0.590214602555068 0.854413304791398 0.196438947016379 -0.232179040986261 -1.00909763989561 0.109096069818236 -1.21592479153581 -1.66714686003864 0.725719230181387 3.10681795238449 -1.31070641437048 -1.03697261290086 0.913230306879904 -2.18325796921112 -0.120742713268775 0.650669401936153 0.104608533774566 -1.7113263461954 0.429228539200985 1.35207501126127 1.17887277929714 -0.584723396718696 -0.20342706933153 0.914725768292307 1.02123893764605 1.21944137817197 1.2307437020937 1.33025428066871 1.38366603607256 1.5278449319917 2.17679549312513 0.195964689504316 0.13026246441633 -0.0806133821483177 -0.374935865079273 -0.252147006217085 -1.24655914814749 -0.243722669348133 -3.64136559412214 -0.403778067515554 0.273376360810576 0.876780322272299 0.744000242247042 -0.340283986368513 0.805286061420102 -0.0280243725593063 1.00974744210631 2.77683279027523 0.841289833637679 1.22203484149684 -1.67340102868304 -1.65534717291006 -2.16389105852081 -0.969409031685289 0.224569090842296 0.588014619272912 0.631547151004275 2.3040092200347 2.42884916732853 1.42992264042935 -1.23532622078399 -0.510956945842577 -0.766756196300777 0.618225765601542 0.153158042380113 0.895198830025476
"ZEB2" 1.42855273513863 2.39326133515456 -1.06875354407061 -0.0332741347534419 1.71364199852321 -3.10635180166435 -0.299576283007326 1.42482207747103 1.05829897518601 -5.52963153604474 -4.10338246463385 5.30840377523663 0.246072028908262 2.97360832028003 3.12091933130519 -0.361961695553075 -1.42460160460859 2.1156673846333 0.449420236092811 -1.57420906860212 -4.35094949932674 -3.02542920662481 -1.62744301196217 -1.22967864340989 3.47568434023907 2.82099375034455 2.13885842625679 0.557147466566872 0.790666944117873 1.88361020837774 -3.25730250511421 -2.86793405568043 0.489141333105784 2.31411517173943 3.03125854975219 2.71391468347721 -6.25000309409459 4.57202592862817 2.85777271710187 1.93683046788372 6.92078971756406 -2.53657610496531 -1.42683571041666 2.28978291043175 -2.83892076680692 -0.779421962351991 -4.48553892572402 2.6263897128952 3.41864984588201 1.76414558127134 2.49742229029959 1.16132678038217 2.72781797854254 4.08267934064089 4.87874639507533 4.47669044279492 5.08629332322108 3.14550350591628 -5.34120995234541 1.54398930225264 0.924747500238594 3.64996375881987 0.420384973247189 1.81106985971637 -0.00696328114630876 -2.06930375897742 2.16193559431861 1.20627704279233 -0.805825038925309 -2.06432203155851 -2.21562895698981 1.06269335076329 1.31480991851431 1.3207772906967 0.0972419359548669 -6.47452905845613 0.562287924317628 3.2295476588118 3.7750217829144 -3.23084771961646 -2.74372556933543 -4.29143480479131 1.81693788444854 1.97103435311504 -0.322862921574004 -5.72180133808293 4.53719575220405 -2.98933178279714 -0.587280956430388 -0.200249087504602 3.35598336813039 -2.0246322846803 -1.40552668636709 -3.1188749074986 1.79169708627552 2.19915578545975 0.342669014592866 -1.77350938603978 -5.00026832953952 -6.18287484229954 0.0873007577362303 3.11698009872873 -2.86499152641315 -3.59723556853753 3.02598341030128
