"Pt1" "Pt2" "Pt4" "Pt5" "Pt6" "Pt7" "Pt8" "Pt9" "Pt10" "Pt12" "Pt13" "Pt14" "Pt15" "Pt19" "Pt20" "Pt22" "Pt23" "Pt25" "Pt27A" "Pt27B" "Pt28" "Pt29" "Pt31" "Pt32" "Pt35" "Pt37" "Pt38"
"HNF4A" -0.491433868666124 11.177747101036 0.949777237172195 1.01622699233414 1.37364102966671 0.203738142890402 0.26884345587775 0.189888751560814 0.221164168809536 -0.490363448602737 -0.701858308650594 -0.207397675871892 1.0812566461878 1.21550466492971 -0.0773655366481318 0.132900600279335 -0.133829288371851 0.846262371778461 0.531005914682916 0.624301312757639 2.51112004001534 0.369705995472177 0.836352866592679 -0.221712731327897 0.945346790663011 1.47469010416169 -1.57035593650787
"HNF4G" 0.576977680383937 4.73428778141808 0.666587503313288 0.117820174291865 0.996701213715356 -0.397581814175691 -0.222351860034294 -3.13880899901749 -0.841558326825143 -1.07173076852271 -0.761535170191894 -1.44739350779256 -2.65535514954824 2.14123277408095 -0.0706772823036722 -0.332451229551895 1.51800166641553 1.83967281215476 0.603805632772976 -0.365503045834996 1.39509159648878 -0.149005408509312 1.02892682183102 -2.04250645764081 1.58572144457995 0.294331155395006 -1.07755984672496
"HOXA1" -1.34031528842683 -0.834720365314059 -0.165167367417557 0.0480161801954645 -0.898242585423033 0.527412401308304 -0.72202918323016 -0.717561864296574 -1.0621997088501 0.515013783523843 -1.76745616733955 -0.267052362816356 -0.236055493405272 1.61509199130091 -1.29543570559611 -1.22565858580686 0.194780162527055 1.08231782051917 1.06196477523145 -0.289374659153125 -0.23637559576265 -0.510237849907383 0.612480548653781 0.144806393927221 0.726289308344441 0.313608244225327 0.966889737279819
"HOXA10" -1.00565419531706 1.53645647718515 0.980693809600548 0.737892112343543 -0.418533198162325 -1.13659154071885 -0.0589642281515993 1.39221480608601 -0.177647862383281 -0.73379718765511 -0.145481796642877 -0.0850585717637137 0.926031713242813 -0.143359467976075 0.610354588585981 0.663544254923267 -0.525772030974053 0.881565092140852 -0.782977377761883 -1.01852347604045 0.27185867718405 0.652080925367198 -0.844087626087045 0.00131661297819487 -0.030321142110177 -0.126444464150369 1.93849282596175
"HOXA9" 1.75964143316463 0.663350669029629 -0.299720521948985 5.63344340479786e-05 1.42856206887219 0.995398589903267 -0.319144954871614 -0.270720989317008 1.60351572170727 -0.554595415934234 1.16498554036926 -0.0550916985704419 -2.22217694857125 -1.42085635563341 -1.59278229551728 2.42589957330661 0.72081825993129 -1.12634364681036 -0.460711086930874 -0.491091554440532 -1.83604717641492 0.301267648593661 -1.56308124643767 -0.0456671050420535 -1.73354726646863 -0.499024118732635 -0.00227538237121359
"HOXB13" 1.95411120683384 0.401076375122109 0.7949854280021 -1.4494694480031 2.79584584161313 -0.465413763350547 0.368219859187556 1.31240050409604 1.11271613660831 0.726799503756681 3.1641178577296 1.67866210456055 -2.80924613868921 -3.95610712712106 -2.76989910998393 3.14515944506018 -1.96004746689298 -3.04898826742735 0.764599109438234 0.965681568308701 -0.165245644987236 -0.0252020221509136 -1.77450326817307 2.7520350218126 -1.64965849291069 -2.20678469088962 -1.53924640997772
"HOXB7" -0.0905850026843141 -0.626954668459342 -0.452710447030471 -0.00959941351152454 1.71884513209496 -0.671182863500796 0.12155137446601 0.418190204996617 1.57919160920811 0.349110582273828 1.59212399913999 0.300323007308799 -1.79809330673349 -0.420788303868132 -1.83390944382949 -0.922128964366683 -1.70593251220943 -0.426637818742654 -1.46327897169337 -1.75078455340517 1.08348506218939 -1.11449624541651 0.0248911683208161 1.16859329425238 -0.507133074089053 0.462222134249927 -0.578844166591835
"HOXC11" 1.51812136967712 0.827391966979776 0.509582022363637 0.835358125134997 -0.0043068692407396 -0.165528787901092 0.767303679840781 1.04427899115663 0.846048511651466 -0.316612596463361 -1.09016270123012 -0.575490727762499 -0.353974813066695 -0.388601427220592 -0.208456849778929 -0.503206803783549 -1.46987377953063 -1.71614849035034 -0.0738656717648463 -0.631753163234517 -0.10651704825734 -0.244001773608131 -0.522173790438641 0.553884859113432 0.075978006772681 -0.370524602651748 1.01119683973476
"HSF1" 0.610431766319059 -1.45562220510004 -2.40876253501193 -0.0209095254961263 0.336688396976806 1.62764738219335 2.25518089768297 -0.647989686024316 -1.53715192169416 -0.565476478310803 0.390284136381004 1.24242619739676 0.917236622885311 -0.463352857126397 -0.469073270080577 -1.48116515020452 1.75365615180238 1.78923987068563 -2.9830980558896 -2.90420561986278 1.02903719536789 -2.27166251002717 2.23521232812404 -1.68454455075393 -0.392254862799856 0.203109029579207 0.206257199401919
"IKZF1" 1.50238391598962 -1.18150513524105 -0.326959271115221 -1.204750687072 0.140105154616632 -0.279551128401237 -0.0720374641729932 -3.01176000263886 -1.75130444095303 -0.509316375536949 2.97866498029305 -0.697536114779847 -1.89428142146927 -0.99839731249008 3.37280666370017 3.79369014921372 0.925051249826202 -1.21021931246709 1.96390095115124 -0.0496556842105751 -2.53518057259434 1.64809294978754 -0.610140405448073 -3.47470711134873 0.391374278827681 -2.07042657532844 4.46341399041108
"IRF1" -1.30565134040334 2.32753884806487 -2.68151301096348 -1.74648270675588 -2.39213366691574 -3.65778320156758 -0.457004831691033 1.31076907718729 -2.70992299170439 -1.5501003278751 2.48099356960493 2.07719352271207 0.402342328893237 -2.07191865287865 4.44718731722855 2.33183830766235 3.88338203745156 0.455936852040258 2.1922022076696 -1.03144034981698 -1.28295043859923 -0.0481529294993303 -0.293428085012148 -1.08719757132428 -2.0330990661606 -0.188824470226111 4.91440263718982
"IRF2" 0.910929014194515 1.20978597891342 -1.65661107043336 -1.5823019411007 -2.0401875952946 -3.11697127712102 -0.63943270486923 -0.776528902525147 -2.5440700977203 -0.988941026460947 2.70537930535215 0.532858159585632 -3.99636928074128 -4.04927975192679 3.73254782195319 2.81765099542829 -0.350040680444428 -1.03886060928323 5.15482462251086 2.74213110772831 -2.65878398677799 -1.25871867008378 -2.6444339416889 -1.47176107993139 -0.336879847236647 -0.99009335537611 4.31646632684007
"IRF3" -7.01406403700157 -4.62396657183094 -4.09215237390687 -5.10458560452699 -7.10935410500514 3.47338354588686 0.714001616264732 -2.70424260180825 -5.74961378598706 -2.28111343310507 -4.35821651523279 -0.217606017441539 0.605635316644899 8.1939864985071 2.70560429898823 -6.43629691519566 1.00166849156504 7.94468521308668 -0.996446331052629 -2.04275176124357 -0.172908958544362 -2.10490645737215 5.71965662111392 4.62529518474635 -1.11487171007255 5.12093203195781 2.32500568800782
"IRF4" 4.2113811125928 0.689076127763374 -1.68711470342735 -0.0577507380487701 1.34682565924811 -0.555279068547536 -1.54747266102371 -1.99029362333122 -1.22464961379658 -0.590962287287275 2.18996732867508 0.00638810964909152 -2.72049472369556 -2.01038442066558 3.12276140067042 4.93502556430065 0.570884386606729 -2.66975908081804 2.76875399935622 1.61268121887402 -0.0250432960926519 0.461684278768881 -2.19735782196599 -2.69741396564784 -1.80851505390375 -1.14575022076195 7.54194856914814
"IRF7" -0.367294094304116 1.35737118915074 -0.798125344945764 -1.0316432211939 -2.28797357837054 -1.08219608338645 -0.185574208484708 -0.442364471333076 -0.867544889763404 -1.36725164885196 0.516416368740774 2.11592461031921 -0.758872845297085 -0.0745897541007433 3.12097668816856 0.668898165440356 1.1967059208752 0.667693137450237 1.23326333911107 0.257962442700377 -0.132706493521304 2.727487230989 0.737294732734811 0.850149369970344 -0.0470151782881188 0.332095443938998 1.38078443457876
"IRF8" 2.36144035936415 0.689739003653499 -0.184712270726357 -2.1631658877442 0.0689840280416975 -3.13444252879679 -0.774318368219106 -1.01974605589368 1.28193914285346 0.424441947864387 1.67445329483128 1.34610805832512 -0.951188954547779 -1.6140443155143 0.377866728055928 2.8319096481478 2.04235889006079 -1.54516354739698 0.236176964367371 -0.00469114531807856 -0.882113590614175 0.476127488636756 -1.06701969059096 -0.416111055611509 -1.8452776040094 -0.373546768003687 1.89757456243249
"IRF9" -1.22739316372396 -0.434578099923047 -1.61293847051927 -2.10741900465934 -1.09468252833594 -3.6191240020267 -0.581469405773414 -2.0719148601159 -2.1689868584805 0.48540120646888 1.23915806163057 2.11702747411501 -0.763943261105551 -0.102950249144138 2.07596708528902 0.571445623064808 3.20541741953567 -0.880953667924899 1.35988745022556 -0.405262601448982 0.0328867504789916 -2.49128478041579 2.89521029470589 -0.861069668588763 -0.229054123260685 -0.0348095386309324 5.29911566414766
"JUN" 0.983687047801655 -0.0274885095325168 -2.30751918841062 -2.74702918908831 -1.02715936265981 1.09443138669125 0.0514988063412673 -2.11671293693328 1.1181473564178 0.129683408613936 2.40579786969524 3.09106945675224 -1.93976462338586 0.0800540852755897 1.93396571040494 2.37151733275358 2.59889525743299 -0.244227298205169 -0.842332317829592 -2.07049615962622 3.1318467575052 -0.849684755295779 1.55491535832174 1.19737974067521 -1.14311515179065 -1.29423513155688 1.29535812463945
"JUNB" 0.24926826171959 -2.08376239549856 -1.74153792447601 -1.50759537232711 -0.265092014982221 1.15501593634218 0.140092353391913 -3.38623295861834 1.25607762400279 -0.517643408437683 2.06393287717334 3.6356106679035 -4.76566258290201 0.0541362729925487 -0.454581207386836 0.427301641602097 -0.846862335788181 -2.02708165152329 1.55682362286862 0.201980573963066 1.71776373397437 -2.84472100270129 1.58887941722751 0.704367926138912 -1.71477471220913 -0.74634900772429 2.14608187727981
"JUND" -0.795137075581081 -0.34197156005333 -1.12311912032645 -1.40265479301852 -1.05281332936485 0.982181962296056 -0.431056642112005 -1.934347500711 -1.15650325622627 -1.61316606209828 1.29850880950731 1.95655778616463 -0.852971356540142 1.25174168392426 -0.0839472165892805 -0.0480938421716668 1.07151875462289 0.884430796491223 -0.373713401021464 -1.94504683668311 2.48082312002924 0.0549382298581309 1.88616250759141 2.04369650210836 -0.673264937892744 0.656356893419595 2.61672066520222
"KDM5B" 0.326495479739741 -0.868245076098758 1.13295264872414 0.965662205767826 0.965661194102863 0.45905457782832 -1.65374067910244 -4.66580295731181 -1.32997866770442 -2.45059630596448 -0.437415704235371 0.298587151284906 -3.55061992526144 0.0702582483344985 -3.00009147171803 -0.913457035657707 -2.30039976494527 -0.489660397495411 4.34828998683912 3.34834267797596 2.32472902589983 0.0722001253674721 1.49507345657224 -1.20149106354706 -1.36965445281212 2.51390854329814 -0.143170871056605
"KLF1" 0.858614272788718 -2.42962046785468 -2.8924748895813 -3.2622076410089 -2.11906262967478 2.56957711369992 0.0150295824255649 -2.51120202833454 -0.344746597110291 0.697673012001959 1.31702419777695 -0.558738458118689 -3.57302876475375 4.21874350963945 0.872933169848893 -2.76700413426187 0.473233584432092 1.5317265702405 -1.0564074834936 -1.82906830497826 0.978968810619015 -1.7237538098193 2.33228346794614 0.452316095050413 -0.957772080941994 1.50846336078183 -0.168822473837989
"KLF13" -0.335211388703987 1.91927007759235 3.80049598272399 1.58176098016024 2.17863333537682 -1.83822181551807 -0.503488232510453 0.902794891349595 0.850123977902572 -0.806566496778211 1.71639700216935 -0.191893201937157 2.09349708300286 -3.14342033224811 0.590531637626268 3.70125996894516 2.47396134720826 -1.57211972627753 -0.969845225756301 0.406790243036887 -1.40931623468005 1.83816152959461 -2.40350412471436 -1.60633828156099 0.0714777283514717 -2.60350024171675 0.0323569525126299
"KLF2" 0.347373673419486 -0.315735577108851 0.0463448328879274 -1.86531482686536 0.49847529290654 -1.42179574553678 -0.357389551442991 -0.368275160041898 -0.452815905621363 -1.20316601297745 2.33554656351934 -1.39405527566901 -0.0796445953018308 0.959003198862135 0.928541201102499 1.99449661637844 0.845603793489812 -0.657291181186711 -1.43155689808684 -1.30417485928519 0.652598208560493 1.13768188690034 0.473265134116178 -0.129157482750046 -0.477896767418177 -0.661296202742613 2.11719057487998
"KLF3" 2.91789958223517 -0.365441659316931 1.27546902630725 2.58481326959269 2.08165368372697 1.75901658447606 -2.08772179176058 -0.591062539893256 1.17592091478608 -0.0250601620329788 0.794655233303597 -1.37573895751371 -1.03542385265947 -2.34149159140266 -2.8190050326602 1.5798591973879 -1.02324926622795 -2.86756029697689 1.08893221591777 1.46662903421322 -0.98222486074159 1.46847275944289 -2.24700422859335 -0.277709862479863 0.749418952928549 -1.75771595673059 -2.1469392365627
"KLF4" 0.350760674555456 0.623260521231748 0.0401118073796504 0.151899174524064 1.1513675891013 1.1648690658619 0.831015841412906 -1.38122698479978 -0.677564167690951 -0.741846235739153 0.108512673724031 -0.0805316020912926 0.0679513388829643 -0.353735341813294 -1.26228378003577 -0.211356489454896 0.273321933352259 -0.776471316295083 -0.361349171721406 -0.137006885434702 2.1341703045588 0.0118314310004658 -0.281794519908438 -1.72991974769481 -0.526581395238016 0.0457488913797384 0.485519704377905
"KLF5" 0.0560876829695826 -0.746406077571132 -4.1053246543162 -2.0007820604705 -1.46556824180286 2.06116299558907 0.2548402578341 -1.44622676522599 0.341165094960892 -0.292842082842697 -0.455091344737401 -0.289408331181326 -4.3636442662513 4.68669714943964 -1.20739638498135 -3.92933788955184 -1.03410095269718 0.142042029458731 0.112562538232338 -0.76725593957408 8.31384841950747 -1.30794340296271 2.7138335423772 -0.0583151952522661 0.93640401486287 2.05264267857201 -1.09651127533446
"KLF6" 0.782280083557604 -1.38846493906952 -1.9103171104927 0.184572014234772 -1.31368971862222 -0.720701043891034 -1.2863668020782 -4.55643147672692 -0.913287406846135 -0.320329383098344 0.431044548967106 0.818940926647328 -2.9464223647952 0.181670157339548 -1.70428742271908 -0.433121050286469 -0.697854897991157 -1.3879018734366 3.39175188365526 2.44653015148922 0.139925393822416 -0.802974867892878 2.08883908236157 -0.648867590334259 1.40513344219737 0.419842607540982 -1.6785258065221
"KLF9" 0.410203327578185 -4.42514268865299 -4.15982607974767 -3.51053565126377 -1.23176914104774 1.89457449502006 -0.700559533311694 -3.06560913163308 -1.86792474904575 1.29755982379792 1.54994280980414 1.15176602678786 -5.17475117574078 5.00845211441794 -2.93107925177823 -1.96681606127909 1.53448837036214 0.413409193054868 -0.399579191594299 -0.872772155220537 -0.656975426716911 -3.60296929220536 3.99444955222367 1.30761543088683 1.5281730371057 0.868087401535675 0.842534916255579
"KMT2A" -0.568976198485936 -3.42464338598131 -1.080567345931 -1.36932146724225 -2.46969050620886 2.80327421399224 -0.144858057256268 3.09095780221976 1.50687015355714 1.26865033162644 1.39042618928809 -2.11175361312264 -0.928723196913553 1.12560097665965 -0.864238208010427 2.30074113183663 1.54736665951316 1.38926712238558 -2.87856308459718 -3.33317685997041 -1.15313954753366 -1.54200994479309 0.0808076427223428 3.19475604612869 0.942983433021809 -2.16193009683378 -2.24435745265272
"KMT2B" -1.83012483867122 -1.94540688249615 0.251543981265578 1.50031547220442 0.498999798125373 0.956453496103849 -2.81335269453418 -1.7483475908748 0.420407413263028 1.85841598384552 -2.20951592239843 1.02424203983257 -2.06678374157384 -2.26128753106054 -1.20045954169802 -0.945719925046099 -3.82466646757336 -0.676986409179295 1.16179324470009 1.02682459911835 -0.941121840862012 -1.36740201218406 -1.40673696987338 -0.8755283202023 2.48393152949605 -0.355746684726588 6.68263348407685
"LEF1" 0.664523644887398 -0.739882545419237 -0.0318872845894041 1.27496150157719 -0.649404239797427 -0.0477124521174703 0.465957775348223 -0.130772899071423 -0.449331392559898 -0.538989988824645 -1.30160286660077 0.337151754024058 -1.29482389892711 -0.436838678391546 -1.48544746295178 -0.760300990135204 0.462072270554463 0.168113743789134 1.72980296196475 0.901951192759767 -0.667439222860919 -0.262550931740326 1.41722892769165 -1.06887637639526 0.390369406074116 -0.559118524573707 -1.37330842843523
"LHX2" -1.67049817068981 -0.66637545745738 3.03766176825845 -1.75853998545846 1.6479027384359 -0.338849063065553 -0.231472334049168 -1.24242165431526 -1.02859994307526 -2.52656292687686 -0.323194374843623 -0.863064121478258 -1.07037402634102 -0.454119309147258 -1.6925337364954 -0.16761854333418 -0.906446535964043 0.473752009621039 0.579609577781291 0.0494096251505809 -2.8731453041306 1.08195864008628 0.901175527345511 0.867189127939159 1.98231485129782 -0.219836537616265 -0.294913751398482
"LYL1" 0.331227865620054 -3.68095276912145 -3.35143209178383 -5.64666845414632 -2.77746282520436 -3.16791167591031 -1.61404071907892 -1.35091817746837 -3.518383004825 -1.07512345658007 3.67357050698682 -0.788261673461904 -2.33077729312215 2.90818440528478 4.04530140974199 4.17286557322437 4.39548859522332 3.02763106824974 0.608300276831402 -2.56262134244361 -3.79778689795893 -1.48768341969132 2.16409566344242 0.132805983673276 -0.749137726920079 -1.96675939038361 7.84897353993703
"MAF" 0.700061659881637 -1.22575730234246 -2.5404584688008 -2.98003980708937 -0.0644457589996861 0.341600420037274 -0.114453473049394 -1.13945462032523 -2.1746420006761 -0.565912174953656 1.75457411001779 0.707192059460963 -1.12090494154643 1.39028849247219 2.59247230458508 1.57549648258778 1.72404091833743 0.234889789125003 0.147600000466176 -2.18658471277133 -0.769588240389943 -1.04259044546539 -0.563588303269641 0.597442844434618 -1.50748673828688 -1.06325098658638 4.52684582813781
"MAFB" 3.43425460978431 1.27697981002377 0.792101062624222 0.534226242273741 3.16884903006054 -1.70118858019965 -1.95914417754495 -2.48053564029948 0.61593491272082 1.26190871717101 2.03308662334743 1.34400760919754 -4.4574140105052 -3.44393823580861 -0.846161738319097 2.78226756652827 -0.775648518092431 -3.92692379738387 2.62682405681009 2.42512518023385 -0.675128846559807 -1.37910682084554 -1.50479709211 0.349006673664483 -2.07683132204181 -1.74995896788466 -1.43385650067212
"MAFF" 0.930714712971772 -0.301051452931092 1.20517338568752 -1.52074631980588 1.62911260668909 -0.623808589307987 -1.16343147168475 -2.71321226213773 0.743024954735406 -1.82663521735825 1.45220816303315 0.258776607250038 -3.43443174200873 -1.38888829765822 0.0610253627315317 2.77888369742297 -0.325398083387771 -2.85489946222927 2.5496548802434 1.46128019769115 1.31299974370794 0.975130361700499 -0.291634709397566 -0.585489254465619 -1.70434979435395 0.409952858538897 -0.114294911088998
"MAFG" 1.03792089448302 -0.755402267523736 1.13033182922081 -0.0313761391004083 1.74994546592956 0.620260411566735 -0.056686708836647 -3.06638449695439 -1.33775466468921 -2.54941115585899 0.72313488556754 -0.311463662168378 -2.0795698554813 -0.435434897304869 0.744042694717107 2.01529142875839 -1.28192888336939 -1.51693967158989 1.49567678901977 0.789724864086153 -0.594491587273618 1.57371651509303 -0.281614214995634 0.0318684055227035 0.16798694491677 -0.417846622860489 -0.764487477698578
"MAFK" 1.60144381621537 -0.619339422766395 1.35524513539418 -1.31291841490569 1.20409023425939 0.498258575178671 -0.830766321914722 -1.91654665944001 0.297164324461259 -1.12098067999075 2.61600390894651 0.723080359218926 -3.56344333476472 -0.500008975641466 -1.37743307941039 1.38527751085833 -0.89079504656521 -3.06522067859694 1.29176984649527 0.247440182698137 -1.88684450059215 1.00859714680943 -0.268056046344393 0.315004532462455 -0.695298130678319 -1.25045220587887 0.220763370883508
"MAX" 1.29154473048499 -2.92298875963056 -2.4716992470102 -1.62606590151057 -0.277515500684361 3.19169793667577 -0.826439078272365 -3.27775036519676 -0.56721293602791 0.367767766077622 0.811198846124645 -0.470985792456295 -3.4467927624554 3.21311242014882 -0.988189046381364 -2.25872909369142 -0.568344300836393 0.00934033227198983 0.422529643485954 -0.562169295319373 -0.0112844732593939 -1.55181808029447 1.37058114758522 0.224981729428567 -1.89161570016301 0.544796720158945 0.538408928336774
"MAZ" -3.36720286540065 -6.41644936814034 -3.06508525349883 -1.08507297129188 -5.08891032707414 0.530729657870187 0.487963992219223 -5.50250952454755 -3.38516995239994 0.469080987041786 -2.51722221993506 -0.159949664628351 -5.76567758379977 8.85548438408289 -3.81096314077142 -4.35786994754956 -2.28377074237611 4.45613176473912 1.5222431268349 -0.584435741797794 1.09904269181737 -4.50925741634095 5.4490735702122 4.94120677063826 1.84751710083816 5.77884503558758 0.84701088737263
"MBD1" 3.08855095152613 5.48473891782413 0.101265051565244 -0.293844301502934 4.47090990633889 -2.4739380279778 -2.58251152630192 2.43444183661018 3.37577544560901 2.4536099422709 4.10512703343142 -2.80299176146481 -0.174787477058111 -3.55925511885604 -0.0457865396913483 5.4915479532111 2.25397748352974 -4.16276936522868 0.406550211491039 0.663258454149374 -2.1638936408682 3.69067093706496 -1.80307793472621 -1.27363728614765 -1.14096835502495 -4.18428108666945 -0.952682388107819
"MBD2" -1.96301914415425 -1.56215373203006 -3.11076767269971 -3.55591694302728 -2.76527499305406 1.55798792252195 0.661510615935547 -1.44551783743483 1.74502807128587 1.91145895809267 -0.161571835510488 -0.263494795566166 -0.849136752570141 3.1854787002521 -0.625480881971414 -0.804740233860438 2.17316635429423 1.69839911839515 -2.28333908258606 -2.59757204008032 1.59371513162275 -0.0756970407319814 3.8859186098516 1.55451190240658 -0.807493086339783 -1.30751127641926 0.934132096895306
"MBD3" -5.18599599943755 -3.95922594916677 -4.88110968221953 -7.64796781755717 -8.95584084955022 -0.41719690324548 1.97896029414947 -5.72746421558403 1.10332393253609 -1.05672374581353 -3.24180260719027 -1.89014006301593 -5.37650386349254 12.6690257027291 -0.672969696372805 -5.26604323527951 4.05206518792839 7.53260186453925 -1.6886757086142 -4.02849900397068 6.72404664272524 -4.33719827907271 9.34730367287377 3.2369640726944 0.205309187559723 3.93150077665973 -1.18122763601298
"MBD4" 2.03441025796282 4.32056250132397 0.165311066843236 -0.0860560000255839 0.29397283550599 0.587054900289318 -0.791116861373568 -0.3564695991611 1.42592296249236 0.825703452322687 3.10576468154508 1.8691614353862 -1.55662461656574 -2.84916894982673 0.306998495390966 2.62311081478272 -0.520263359121576 -0.299687446297278 0.255533808864825 0.478460595419337 -0.255155883235477 1.60813165467172 -1.72259126104512 0.608397565608101 -0.306741272913749 -3.76555041481488 0.0169415059322102
"MECP2" 0.121928024073442 -0.094596468849031 0.14735377894096 0.383926039444767 -0.638389146015815 -1.13822489519324 -1.09974399146749 -0.291885424413495 -0.435113569022549 -0.6137019571457 0.508422311743781 -0.158237484493056 -0.17059630991886 -0.690498046528734 -0.321311769623587 0.769429291999071 0.603017790299986 0.309875671366378 -0.329134873242375 -0.207212367246597 0.734178208761811 0.0653460595360097 0.0086543772222973 0.37695379345592 -1.42771062931224 -1.19460232122114 0.644383924218266
"MEF2A" 5.93954309774265 0.200875720660009 -0.461128654355338 1.89540497904307 2.14606689950035 -2.28027317952698 -2.1271371446998 -3.29739376949364 2.54603581435549 1.30663456035249 5.7066594613089 3.11939121353107 -7.69163140174207 -7.08899898219059 -1.82984397930726 7.02766169934185 -1.69494818117951 -6.1874140221948 4.89227615022627 4.51513119808426 -3.25531658930658 1.41142646851589 -4.39189734085797 -0.706384695614447 -1.39117141066958 -3.15211690011462 2.86675481500879
"MEF2B" 1.07960864751046 0.380842696916596 0.891127508246857 -1.19257497707317 -0.5554212893933 -0.272650289988772 1.15868430248441 -2.94595005298844 0.379840973517893 -0.26483872251429 0.484061318874544 -0.956740005464202 -2.90779527424956 -0.79950786660618 -0.487998174024529 1.09285891693338 -2.29823507485712 -1.65160835374449 2.9824265846979 2.2701382651179 -1.93499333777853 0.578974074948665 0.0140001676200634 0.788315292626825 -0.991412038271924 -1.2896354178541 4.26958634474837
"MEF2C" 3.51197616789288 -0.221257381389116 -1.58631689620859 0.468592225595528 1.11225502745396 -2.69720499387778 -2.33335525987129 -4.09184917206392 -1.30064196097719 -1.14762797452344 3.93460386193417 0.752735834546673 -4.90041653870965 -4.01107750549042 0.72764136847594 5.43985085046773 -0.704148582622283 -2.17044529638134 2.56390524533388 0.996066459710541 -2.97770932256749 0.510415266992808 -1.74969172671254 0.90959306026638 -1.60578252933336 -3.1213309157208 5.20710416390731
"MEIS1" 3.63764935778322 0.110939480544902 0.763559568307626 -0.557051063183731 0.909299748941177 -1.16553783750803 0.454758340841646 -1.83519243888601 0.443006382426341 -0.554855508886032 2.89452454675299 1.80989723095262 -3.83580884130788 -2.2230580450486 -2.49349687765551 4.48219990149097 0.544901742577641 -3.61963405112724 2.21546587763889 1.44410885582928 -0.50925714689104 -0.587748843459462 -1.82472513453291 0.0958939901666096 0.107018478873181 -2.87022456274641 -0.701734303089679
"MEIS2" 3.88500135370206 -0.362758925691692 2.04860049016624 0.41290584047071 1.21932143974999 1.21981352100523 -0.253232909720514 -2.47115750740392 0.130860253983533 2.33332250011677 4.4778235901402 -0.623404368218488 -5.53796964869339 -3.41855165908134 -3.50011541264299 3.18418290200111 -1.79997565470571 -3.0668438884118 3.46740037497412 3.35045470929136 -3.85538547843841 -0.755943995520623 -2.3983559223307 0.199991036508022 -0.668489640760945 -2.68822575279006 -0.767469540823752
"MITF" -0.413833304244069 -1.24300362437524 2.05692830455539 1.39295799144255 3.36197224903028 -1.02087336723325 0.182497894539811 -2.29989231257284 -4.92756301471498 -1.39792523185729 -2.31715053750546 -3.88845069770136 0.230053241861893 0.145199182882634 1.33222562405783 -0.619624006628559 -0.079355638255407 3.49957948376309 -0.861830641121038 -0.107671618532033 -3.7172861086802 0.860258820227351 1.74780322131863 -2.31294400318784 2.44553547875691 2.37057911499075 -1.6769437781555
"MNT" 2.18753524294488 4.64738097803314 3.38950897533368 2.11010192054962 0.385037990506009 -0.682040510600486 -1.65779220642483 6.41666061290306 1.81620328205148 2.38621387082785 0.361147889554757 -1.0735640870653 4.60521493807316 -5.51278122485303 2.40008207445634 2.26717693699285 1.16624477767551 -0.721625631928074 -1.89056834440863 -1.20582940205417 -2.61733004617072 3.10428346846539 -5.60299707778619 -1.75356122826131 1.37555487147545 -2.62212221064278 -1.61355361126281
"MSC" 2.55968321312145 1.65975491407661 -1.73361264630764 -0.402287185121194 0.418600909524864 -0.970882089488985 -0.596669650311286 -0.172103899344666 -0.53724528092904 -0.470881528208553 2.84362041573289 -0.72725593089626 -0.997948262593212 -1.11956064559643 3.169658536498 1.68032258711152 0.153995767787286 -0.896623856766327 0.943122287290841 0.874257582885935 0.885674182007559 -0.463310473406074 -1.24412051791576 1.10244194164046 -1.8312670289906 -0.413615025620683 1.18538866336411
"MXI1" -0.163861532995198 2.9696015377853 1.32390653425112 -1.5060553908686 0.151505934732472 -1.27893290989625 0.884174215828625 4.65912568629746 1.19111483636493 1.51200890158875 0.407912446370389 -0.869688283899707 5.45059229048154 -1.13532385455143 2.94357262909524 1.07648464411824 3.36380291918688 0.849960477891434 -3.10420669826907 -1.17432855124063 -1.25223438314441 2.93091962265769 -1.38678455270424 -2.82234757071899 -0.0607193965480469 -1.75086424710644 1.2534128034494
"MYB" 2.25187762086355 -0.180867238421832 -0.278464644690366 -0.900490322063742 -1.3894385437551 -1.18672377477292 0.111867314507788 -0.0708764180396573 0.487605505677849 -0.265835809827524 -0.478977060186968 0.00840388942011053 -1.98277253421327 -0.27462671447813 -0.287567541477214 1.32769682324002 1.13238273375583 0.540863011752712 1.01338808188778 0.323966436041772 0.984223177000251 -0.776938851026101 0.22184112167113 -0.677058487890661 0.491088372697372 -1.80590255836571 0.390736127820319
"MYBL2" 0.843681218794328 -2.23236962290995 1.15517705488651 0.015304423226836 -0.172803883912287 1.58147752566386 -5.24121974090513 -2.10046274005403 0.247187137388408 -0.00286464181137149 -0.18444418527853 3.50809481125982 -1.93910386526013 -2.5259517044196 -3.15255196297249 1.65761926971252 -1.18653593250568 -2.07857874683375 2.91400343209742 0.648225679946168 -0.611544047433831 0.240206222053594 0.811183387102705 0.376025891367773 2.80694070094363 -1.23328167255551 1.18838316455019
